ano,clube,jogador,pos11,idade,Altura,minutos,fatia,Contrato termina,Golos de cabeça/90,Golos de cabeça,Duelos aéreos/90,"Duelos aéreos ganhos, %",Golos esperados/90,Remates/90,Toques na área/90,rendimento,faixa,aereos_ganhos_90
2023,Juventude,Zé Marcos,ZE,25.0,188.0,2704,0.6834244749781719,2027-12-31,0.0,0,6.56,59.9,0.08,0.63,0.73,0.31095398156595455,Sobe,3.9294399999999996
2023,Juventude,Nenê,MEI,41.0,181.0,2415,0.6103809567575019,,0.0,0,1.68,20.0,0.19,2.16,1.42,0.31095398156595455,Sobe,0.336
2023,Juventude,Vini Paulista,MED,22.0,179.0,2163,0.54668903083498,2027-12-31,0.0,0,1.46,25.71,0.06,0.58,0.92,0.31095398156595455,Sobe,0.375366
2023,Juventude,Rodrigo Rodrigues,CA,27.0,191.0,1937,0.4895684940949405,2027-06-30,0.0,0,6.5,40.0,0.39,2.23,2.93,0.31095398156595455,Sobe,2.6
2023,Juventude,Ruan,EE,18.0,172.0,1140,0.28813014107807544,2030-06-30,0.0,0,2.53,18.75,0.16,1.74,2.53,0.31095398156595455,Sobe,0.47437499999999994
2023,Juventude,Matheus Vargas,MEI,27.0,181.0,1059,0.26765773631726486,,0.0,0,3.14,32.43,0.15,1.95,1.61,0.31095398156595455,Sobe,1.018302
2023,Juventude,Kelvyn,LE,24.0,175.0,1019,0.2575479068057534,,0.0,0,2.83,50.0,0.04,0.62,0.97,0.31095398156595455,Sobe,1.415
2023,Juventude,Dani Bolt,LD,24.0,183.0,915,0.2312623500758237,2027-06-30,0.0,0,3.64,48.65,0.04,0.59,1.28,0.31095398156595455,Sobe,1.77086
2023,Londrina,João Paulo,VOL,38.0,178.0,3221,0.8319088988025358,,0.0,0,1.76,41.27,0.14,1.23,0.06,-0.37832821317998466,Cai,0.7263520000000001
2023,Londrina,Paulinho Moccelin,EE,29.0,169.0,2726,0.7040619863817797,2026-11-30,0.0,0,1.32,35.0,0.1,1.49,1.72,-0.37832821317998466,Cai,0.462
2023,Londrina,Neneca,GOL,19.0,192.0,2161,0.5581357126085935,2030-06-30,0.0,0,0.71,88.24,0.0,0.0,0.0,-0.37832821317998466,Cai,0.626504
2023,Londrina,Gustavo Salomão,LE,25.0,184.0,1846,0.47677858652265787,2026-09-15,0.0,0,2.73,66.07,0.02,0.39,1.07,-0.37832821317998466,Cai,1.8037109999999998
2023,Londrina,Rafael Vaz,ZE,34.0,188.0,1734,0.44785160835876964,,0.0,0,5.14,54.55,0.05,1.19,0.52,-0.37832821317998466,Cai,2.8038699999999994
2023,Londrina,Lucas Frigeri,GOL,34.0,194.0,1686,0.4354543320028175,,0.0,0,0.27,80.0,0.0,0.0,0.0,-0.37832821317998466,Cai,0.21600000000000003
2023,Londrina,Ezequiel,LD,30.0,178.0,1670,0.4313219065508335,,0.0,0,2.59,52.08,0.01,0.22,0.59,-0.37832821317998466,Cai,1.3488719999999998
2023,Londrina,Patrick,ZE,29.0,189.0,1610,0.4158253111058934,2027-06-30,0.0,0,5.93,56.6,0.03,0.5,0.89,-0.37832821317998466,Cai,3.3563799999999997
2023,Londrina,Moisés Gaúcho,VOL,28.0,181.0,1575,0.4067856304296783,2027-06-30,0.0,0,4.8,51.19,0.04,0.69,1.26,-0.37832821317998466,Cai,2.4571199999999997
2023,Londrina,Marcos Pedro,LE,21.0,174.0,1417,0.365977929091336,,0.0,0,4.38,33.33,0.03,0.83,1.02,-0.37832821317998466,Cai,1.459854
2023,Londrina,Higor Leite,MEI,30.0,181.0,1362,0.35177271660014087,,0.0,0,2.71,36.59,0.09,1.72,1.26,-0.37832821317998466,Cai,0.991589
2023,Londrina,Ariel,MEI,24.0,178.0,1128,0.2913359943648744,2027-04-30,0.0,0,4.39,21.82,0.26,1.28,2.15,-0.37832821317998466,Cai,0.957898
2023,Londrina,Rodrigo,MED,21.0,178.0,1050,0.2711904202864522,2027-06-30,0.0,0,2.23,46.15,0.0,0.0,0.26,-0.37832821317998466,Cai,1.029145
2023,Londrina,William Barbio,ED,30.0,176.0,1024,0.26447522892697817,,0.0,0,5.01,17.54,0.13,1.14,1.76,-0.37832821317998466,Cai,0.878754
2023,Mirassol,Alex Muralha,GOL,33.0,188.0,3892,1.0027403677245579,2026-12-31,0.0,0,0.53,86.96,0.0,0.0,0.0,0.29025976567153844,Meio,0.46088799999999996
2023,Mirassol,Danielzinho,MED,28.0,167.0,3084,0.7945661084436116,2027-12-31,0.0,0,3.62,42.74,0.07,0.93,0.76,0.29025976567153844,Meio,1.5471880000000002
2023,Mirassol,Negueba,ED,23.0,171.0,3064,0.7894132802435883,2027-12-31,0.0,0,2.88,31.63,0.19,2.5,3.03,0.29025976567153844,Meio,0.910944
2023,Mirassol,Gabriel,CA,33.0,178.0,3014,0.7765312097435296,2026-12-31,0.0,0,1.97,30.3,0.17,1.43,1.55,0.29025976567153844,Meio,0.59691
2023,Mirassol,Chico Kim,EE,32.0,175.0,2964,0.7636491392434711,2026-12-31,0.0,0,3.1,27.45,0.13,1.64,1.97,0.29025976567153844,Meio,0.85095
2023,Mirassol,Rodrigo Sam,ZD,28.0,187.0,1630,0.41995549830190887,2027-12-31,0.0,0,5.74,68.27,0.04,0.33,0.44,0.29025976567153844,Meio,3.918698
2023,Mirassol,Yuri Lima,VOL,28.0,182.0,1488,0.3833704180817426,,0.0,0,3.21,49.06,0.02,0.54,0.12,0.29025976567153844,Meio,1.5748260000000003
2023,Mirassol,Zé Roberto,CA,29.0,184.0,1484,0.3823398524417379,2026-11-30,0.0,0,7.82,45.74,0.52,1.82,2.55,0.29025976567153844,Meio,3.576868
2023,Mirassol,Fernandinho,EE,26.0,175.0,1476,0.3802787211617285,2026-12-31,0.0,0,1.59,26.92,0.1,1.52,2.99,0.29025976567153844,Meio,0.4280280000000001
2023,Mirassol,Manoel,LE,27.0,178.0,1196,0.3081391263614006,,0.0,0,3.76,46.0,0.03,1.05,0.23,0.29025976567153844,Meio,1.7295999999999998
2023,Mirassol,Neto Moura,MED,26.0,177.0,1177,0.30324393957137835,2026-12-31,0.0,0,3.59,68.09,0.0,0.15,0.0,0.29025976567153844,Meio,2.4444310000000002
2023,Mirassol,Camilo,CA,37.0,174.0,1011,0.26047546551118395,,0.0,0,3.12,31.43,0.17,2.23,1.6,0.29025976567153844,Meio,0.9806159999999999
2023,Novorizontino,Jordi,GOL,30.0,192.0,3314,0.8536636770250334,2027-12-31,0.0,0,0.95,88.57,0.0,0.03,0.03,0.30852050024446687,Meio,0.8414149999999999
2023,Novorizontino,Willean Lepo,LD,26.0,180.0,3055,0.7869470529002647,2027-12-31,0.0,0,4.21,52.45,0.04,0.71,1.44,0.30852050024446687,Meio,2.208145
2023,Novorizontino,Marlon,MED,33.0,175.0,2799,0.7210032082055126,2026-11-30,0.0,0,1.48,41.3,0.14,1.86,0.96,0.30852050024446687,Meio,0.61124
2023,Novorizontino,Reverson,LE,26.0,175.0,2605,0.6710301383977707,2026-11-30,0.0,0,3.14,53.85,0.05,0.62,0.62,0.30852050024446687,Meio,1.69089
2023,Novorizontino,Ligger,ZE,35.0,186.0,1857,0.4783504671802918,2026-10-30,0.0,0,6.79,73.57,0.06,0.87,0.68,0.30852050024446687,Meio,4.995403
2023,Novorizontino,Renato Palm,ZE,31.0,190.0,1790,0.46109172657658715,2026-11-30,0.0,0,5.78,72.17,0.01,0.1,0.45,0.30852050024446687,Meio,4.171426
2023,Novorizontino,Rômulo,EE,21.0,175.0,1654,0.4260590590825001,2028-12-31,0.0,0,3.16,25.86,0.17,2.23,1.52,0.30852050024446687,Meio,0.817176
2023,Novorizontino,Léo Tocantins,LE,24.0,178.0,1203,0.3098845514366672,2026-12-31,0.0,0,4.79,46.88,0.13,2.32,1.5,0.30852050024446687,Meio,2.245552
2023,Novorizontino,Jenison,CA,32.0,185.0,1011,0.26042666791560315,,0.0,0,10.15,33.33,0.18,1.6,3.29,0.30852050024446687,Meio,3.3829949999999998
2023,Novorizontino,Roberto,LE,32.0,176.0,977,0.2516685010420814,,0.0,0,4.33,76.6,0.07,1.01,1.11,0.30852050024446687,Meio,3.31678
2023,Novorizontino,Felipe Marques,ED,33.0,166.0,915,0.2356977261550711,,0.0,0,2.66,25.93,0.39,2.46,3.84,0.30852050024446687,Meio,0.689738
2023,Ponte Preta,Caíque França,GOL,28.0,186.0,3690,0.9515214027849407,2027-12-31,0.0,0,0.61,76.0,0.0,0.0,0.0,-0.17472310918557565,Meio,0.4636
2023,Ponte Preta,Artur,LE,29.0,178.0,3442,0.887570912841671,2027-12-31,0.0,0,3.43,59.54,0.03,0.37,0.63,-0.17472310918557565,Meio,2.042222
2023,Ponte Preta,Fábio Sanches,ZE,32.0,186.0,2486,0.6410520887055183,,0.0,0,5.03,58.27,0.03,0.18,0.33,-0.17472310918557565,Meio,2.9309810000000005
2023,Ponte Preta,Mateus Silva,ZD,28.0,192.0,2412,0.6219700876740588,2026-11-30,0.0,0,3.81,67.65,0.04,0.37,0.49,-0.17472310918557565,Meio,2.577465
2023,Ponte Preta,Felipe Amaral,VOL,20.0,174.0,2215,0.5711707065497679,2027-12-31,0.0,0,2.4,50.85,0.04,0.69,0.28,-0.17472310918557565,Meio,1.2204
2023,Ponte Preta,Luiz Felipe,LD,25.0,180.0,2105,0.5428055698813822,2026-11-30,0.0,0,2.95,57.97,0.02,0.17,0.13,-0.17472310918557565,Meio,1.710115
2023,Ponte Preta,Élvis,MEI,32.0,175.0,1798,0.46364105208870554,2026-11-30,0.0,0,1.9,31.58,0.1,1.1,0.65,-0.17472310918557565,Meio,0.60002
2023,Ponte Preta,Ramon,VOL,26.0,174.0,1449,0.37364620938628157,,0.0,0,0.93,60.0,0.02,0.25,0.31,-0.17472310918557565,Meio,0.558
2023,Ponte Preta,Matheus Jesus,MEI,26.0,187.0,1432,0.36926250644662195,2028-06-30,0.0,0,3.08,46.94,0.15,1.57,1.07,-0.17472310918557565,Meio,1.445752
2023,Ponte Preta,Weverton,LD,24.0,180.0,1427,0.36797318205260443,2026-11-30,0.0,0,2.4,36.84,0.01,0.32,0.32,-0.17472310918557565,Meio,0.8841600000000001
2023,Ponte Preta,Maílton,LD,25.0,169.0,1358,0.35018050541516244,2027-12-31,0.0,0,2.25,32.35,0.14,2.19,1.33,-0.17472310918557565,Meio,0.727875
2023,Ponte Preta,Edson,ZD,21.0,187.0,1356,0.34966477565755544,2027-03-31,0.0,0,4.78,55.56,0.02,0.13,0.2,-0.17472310918557565,Meio,2.6557680000000006
2023,Ponte Preta,Paulo Baya,EE,24.0,185.0,1110,0.28623001547189275,2026-12-31,0.0,0,2.84,40.0,0.14,3.16,1.22,-0.17472310918557565,Meio,1.136
2023,Sampaio Corrêa,Luiz Daniel,GOL,30.0,187.0,3303,0.8447570332480818,2026-10-31,0.0,0,0.52,84.21,0.0,0.0,0.0,-0.19378341316156056,Cai,0.437892
2023,Sampaio Corrêa,Gustavo Henrique,ZD,23.0,192.0,2836,0.7253196930946292,2028-12-31,0.0,0,3.84,49.59,0.01,0.22,0.19,-0.19378341316156056,Cai,1.904256
2023,Sampaio Corrêa,Neto Paraíba,MED,31.0,179.0,2733,0.6989769820971867,2026-11-30,0.0,0,2.96,54.44,0.12,1.58,1.22,-0.19378341316156056,Cai,1.6114239999999997
2023,Sampaio Corrêa,Mateus Pivô,LD,25.0,180.0,2232,0.570843989769821,2027-06-30,0.0,0,4.56,56.64,0.1,0.73,1.33,-0.19378341316156056,Cai,2.5827839999999997
2023,Sampaio Corrêa,Vitinho,LE,21.0,176.0,2057,0.5260869565217391,,0.0,0,2.28,34.62,0.06,0.88,1.84,-0.19378341316156056,Cai,0.7893359999999998
2023,Sampaio Corrêa,Pimentinha,ED,35.0,165.0,1863,0.4764705882352941,,0.0,0,2.13,11.36,0.13,2.27,4.69,-0.19378341316156056,Cai,0.24196799999999996
2023,Sampaio Corrêa,Robinho,MED,29.0,173.0,1730,0.4424552429667519,,0.0,0,1.66,31.25,0.09,1.98,0.88,-0.19378341316156056,Cai,0.51875
2023,Sampaio Corrêa,Marcinho,MEI,28.0,174.0,1681,0.429923273657289,,0.0,0,1.28,37.5,0.13,2.46,0.86,-0.19378341316156056,Cai,0.48
2023,Sampaio Corrêa,Gabriel Furtado,ZE,23.0,182.0,1372,0.35089514066496164,2027-05-31,0.0,0,5.18,74.68,0.04,0.52,0.72,-0.19378341316156056,Cai,3.868424
2023,Sampaio Corrêa,Maurício Maranhão,VOL,24.0,176.0,1347,0.3445012787723785,2026-10-30,0.0,0,3.34,58.0,0.02,0.8,0.33,-0.19378341316156056,Cai,1.9372
2023,Sampaio Corrêa,Ferreira,MED,37.0,179.0,1339,0.3424552429667519,,0.0,0,4.44,37.88,0.02,0.4,0.4,-0.19378341316156056,Cai,1.6818720000000003
2023,Sampaio Corrêa,Vinícius Alves,CA,23.0,181.0,1336,0.3416879795396419,2027-05-15,0.0,0,5.32,16.46,0.31,2.02,2.36,-0.19378341316156056,Cai,0.8756720000000001
2023,Sampaio Corrêa,Pará,LE,35.0,172.0,1211,0.3097186700767263,,0.0,0,3.2,44.19,0.02,0.74,0.22,-0.19378341316156056,Cai,1.4140799999999998
2023,Sampaio Corrêa,Ícaro,ZD,30.0,183.0,998,0.25524296675191815,,0.0,0,2.89,53.13,0.01,0.18,0.09,-0.19378341316156056,Cai,1.535457
2023,Sampaio Corrêa,Rafael Jansen,ZE,34.0,185.0,933,0.23861892583120203,,0.0,0,5.21,57.41,0.05,0.48,0.58,-0.19378341316156056,Cai,2.9910609999999997
2023,Sampaio Corrêa,Jhony Douglas,VOL,26.0,180.0,908,0.23222506393861891,2026-10-30,0.0,0,3.17,53.13,0.02,1.69,0.3,-0.19378341316156056,Cai,1.684221
2023,Sport,Sabino,ZE,26.0,185.0,2952,0.7795649877562779,2028-12-31,0.0,0,4.97,57.67,0.08,0.95,1.1,0.24204290072135137,Meio,2.866199
2023,Sport,Felipinho,LE,26.0,177.0,2485,0.6562394968070294,2027-12-31,0.0,0,2.32,59.38,0.09,1.12,1.01,0.24204290072135137,Meio,1.377616
2023,Sport,Renan,GOL,34.0,190.0,2376,0.6274547462428579,2027-12-31,0.0,0,0.68,83.33,0.0,0.0,0.0,0.24204290072135137,Meio,0.566644
2023,Sport,Ronaldo Henrique,MED,29.0,172.0,2254,0.5952369520334182,2026-10-31,0.0,0,2.91,43.84,0.13,0.4,0.04,0.24204290072135137,Meio,1.2757440000000002
2023,Sport,Luciano Juba,EE,24.0,176.0,2203,0.5817688577327508,2029-12-31,0.0,0,2.33,42.11,0.18,2.33,2.0,0.24204290072135137,Meio,0.981163
2023,Sport,Fabinho,MED,36.0,180.0,2066,0.5455898593172325,,0.0,0,8.15,47.06,0.09,0.57,1.35,0.24204290072135137,Meio,3.8353900000000003
2023,Sport,Ewerthon,LD,22.0,171.0,1894,0.5001680510875306,2026-12-31,0.0,0,4.04,49.41,0.05,0.95,1.14,0.24204290072135137,Meio,1.996164
2023,Sport,Edinho,ED,29.0,158.0,1825,0.4819465117395689,,0.0,0,1.48,13.33,0.08,1.08,2.66,0.24204290072135137,Meio,0.19728400000000001
2023,Sport,Igor Cariús,LE,30.0,184.0,1131,0.29867479713833006,2026-12-31,0.0,0,5.25,57.58,0.1,1.51,1.67,0.24204290072135137,Meio,3.0229500000000002
2023,Sport,Eduardo,LD,36.0,173.0,1124,0.2968262351754934,,0.0,0,2.4,40.0,0.01,0.4,0.16,0.24204290072135137,Meio,0.96
2023,Sport,F. Labandeira,ED,27.0,173.0,1112,0.29365727181063045,2026-12-31,0.0,0,4.78,35.59,0.21,1.54,2.35,0.24204290072135137,Meio,1.701202
2023,Sport,Fabrício Daniel,CA,25.0,182.0,1092,0.2883756662025256,2026-11-30,0.0,0,2.72,21.21,0.3,1.73,2.88,0.24204290072135137,Meio,0.5769120000000001
2023,Sport,Dênis,GOL,36.0,188.0,1043,0.27543573246266867,2026-12-31,0.0,0,0.69,87.5,0.0,0.0,0.0,0.24204290072135137,Meio,0.6037499999999999
2023,Sport,Chico,ZE,24.0,188.0,1018,0.2688337254525376,2029-06-30,0.0,0,4.33,55.1,0.01,0.44,0.71,0.24204290072135137,Meio,2.38583
2023,Sport,Felipe,MED,29.0,184.0,963,0.2543093100302492,,0.0,0,2.8,46.67,0.03,0.93,0.28,0.24204290072135137,Meio,1.30676
2023,Sport,A. Ruiz,EE,30.0,183.0,929,0.24533058049647094,2026-12-31,0.0,0,6.3,35.38,0.07,1.45,1.36,0.24204290072135137,Meio,2.22894
2023,Tombense,Felipe Garcia,GOL,35.0,193.0,3799,0.9775204678362572,,0.0,0,0.62,100.0,0.0,0.0,0.0,-0.19349707409130368,Cai,0.62
2023,Tombense,Matheus Frizzo,MEI,25.0,182.0,3106,0.799204678362573,,0.0,0,2.52,42.53,0.18,2.14,1.54,-0.19349707409130368,Cai,1.071756
2023,Tombense,Pedro Costa,LD,30.0,184.0,2853,0.7341052631578947,2026-10-31,0.0,0,2.18,40.58,0.02,0.44,0.63,-0.19349707409130368,Cai,0.884644
2023,Tombense,Egídio,LE,37.0,177.0,2743,0.7058011695906432,,0.0,0,1.84,48.21,0.02,0.46,0.26,-0.19349707409130368,Cai,0.8870640000000001
2023,Tombense,Roger Carvalho,ZE,36.0,184.0,2351,0.6049356725146199,,0.0,0,4.82,54.76,0.04,0.34,0.5,-0.19349707409130368,Cai,2.639432
2023,Tombense,João Pedro,MED,24.0,185.0,2331,0.5997894736842105,2029-06-30,0.0,0,2.36,44.26,0.03,0.54,1.04,-0.19349707409130368,Cai,1.044536
2023,Tombense,Bruno Silva,VOL,36.0,182.0,2310,0.5943859649122807,,0.0,0,3.66,61.7,0.0,0.12,0.08,-0.19349707409130368,Cai,2.25822
2023,Tombense,Augusto,ZD,26.0,186.0,2308,0.5938713450292398,2026-11-30,0.0,0,4.84,60.48,0.09,0.58,0.9,-0.19349707409130368,Cai,2.9272319999999996
2023,Tombense,Marcelinho,EE,20.0,164.0,1901,0.48914619883040933,,0.0,0,1.56,18.18,0.18,2.98,2.41,-0.19349707409130368,Cai,0.283608
2023,Tombense,Kevin,LD,25.0,175.0,1521,0.3913684210526316,2026-11-30,0.0,0,1.3,50.0,0.08,1.12,0.65,-0.19349707409130368,Cai,0.65
2023,Tombense,Guilherme Santos,LE,35.0,173.0,1519,0.3908538011695906,,0.0,0,2.43,53.66,0.02,0.36,0.53,-0.19349707409130368,Cai,1.303938
2023,Tombense,Kleiton,EE,24.0,182.0,1273,0.32755555555555554,,0.0,0,4.17,45.76,0.11,1.77,2.55,-0.19349707409130368,Cai,1.9081919999999999
2023,Tombense,Bruno Matias,MED,24.0,172.0,1207,0.31057309941520467,2026-12-31,0.0,0,0.97,46.15,0.04,0.52,0.22,-0.19349707409130368,Cai,0.44765499999999997
2023,Tombense,Keké,ED,27.0,177.0,1165,0.299766081871345,2026-09-30,0.0,0,4.79,20.97,0.26,2.47,3.55,-0.19349707409130368,Cai,1.0044629999999999
2023,Tombense,Jáderson,ED,23.0,170.0,1139,0.2930760233918129,2027-12-31,0.0,0,1.9,33.33,0.05,1.82,1.66,-0.19349707409130368,Cai,0.6332699999999999
2023,Tombense,Wesley Marth,ZD,23.0,190.0,1111,0.2858713450292398,2027-12-31,0.0,0,4.29,50.94,0.01,0.08,0.41,-0.19349707409130368,Cai,2.185326
2023,Vila Nova,Dênis Júnior,GOL,25.0,188.0,3808,0.9747062245491565,2026-12-31,0.0,0,0.38,87.5,0.0,0.0,0.0,0.3302481759862095,Meio,0.3325
2023,Vila Nova,Guilherme Parede,EE,27.0,178.0,3202,0.8195927865037812,2027-12-31,0.0,0,1.43,41.18,0.24,3.01,2.92,0.3302481759862095,Meio,0.588874
2023,Vila Nova,Lourenço,MED,25.0,169.0,2817,0.7210471204188481,2026-11-30,0.0,0,2.65,42.17,0.1,2.36,0.58,0.3302481759862095,Meio,1.117505
2023,Vila Nova,Ralf,MED,39.0,182.0,2798,0.7161838278068644,2026-10-31,0.0,0,1.93,51.67,0.01,0.13,0.19,0.3302481759862095,Meio,0.997231
2023,Vila Nova,Léo Duarte,LD,24.0,175.0,2313,0.5920418848167539,,0.0,0,4.55,51.28,0.02,0.58,0.58,0.3302481759862095,Meio,2.33324
2023,Vila Nova,Éverton Brito,ED,28.0,170.0,1466,0.3752414194299011,2026-12-31,0.0,0,2.21,27.78,0.13,1.04,2.09,0.3302481759862095,Meio,0.613938
2023,Vila Nova,Sousa,MED,28.0,183.0,1419,0.36321116928446767,,0.0,0,6.22,40.82,0.07,1.33,0.82,0.3302481759862095,Meio,2.539004
2023,Vila Nova,Juan Christian,ED,22.0,177.0,1139,0.2915415939499709,2027-12-31,0.0,0,1.11,28.57,0.38,3.95,3.4,0.3302481759862095,Meio,0.317127
2023,Vila Nova,Marcelinho,LD,24.0,169.0,1104,0.2825828970331588,,0.0,0,3.42,64.29,0.02,0.98,0.65,0.3302481759862095,Meio,2.198718
2023,Vila Nova,Cristiano,MED,23.0,175.0,1056,0.27029668411867364,2028-12-23,0.0,0,1.7,25.0,0.0,0.34,0.09,0.3302481759862095,Meio,0.425
2023,Vila Nova,Ronald,ED,26.0,162.0,930,0.23804537521815008,2026-10-31,0.0,0,2.03,19.05,0.1,1.35,2.71,0.3302481759862095,Meio,0.3867149999999999
2023,Vitória,Lucas Arcanjo,GOL,25.0,189.0,3619,0.9352080249958888,2028-12-31,0.0,0,0.47,94.74,0.0,0.0,0.0,0.5430094217663612,Sobe,0.4452779999999999
2023,Vitória,Osvaldo,ED,36.0,169.0,2584,0.6677473159959594,2026-12-31,0.0,0,0.87,12.0,0.15,2.05,2.02,0.5430094217663612,Sobe,0.10439999999999999
2023,Vitória,Zeca,LD,29.0,170.0,2214,0.572133342730284,2026-12-31,0.0,0,0.85,57.14,0.02,0.65,0.16,0.5430094217663612,Sobe,0.48569
2023,Vitória,Rodrigo Andrade,VOL,26.0,174.0,2208,0.5705828458665163,2026-11-30,0.0,0,1.83,60.0,0.07,0.69,0.98,0.5430094217663612,Sobe,1.098
2023,Vitória,Matheuzinho,MEI,25.0,165.0,2009,0.5191580332182207,2029-12-31,0.0,0,1.84,34.15,0.06,1.43,1.3,0.5430094217663612,Sobe,0.62836
2023,Vitória,Dudu,MED,24.0,186.0,1854,0.4791035309042216,2026-12-31,0.0,0,2.52,51.92,0.08,0.53,0.58,0.5430094217663612,Sobe,1.308384
2023,Vitória,Railan,LD,23.0,185.0,1532,0.395893532548688,2027-12-31,0.0,0,2.41,46.34,0.04,0.53,0.94,0.5430094217663612,Sobe,1.116794
2023,Vitória,Marcelo,LE,24.0,176.0,1490,0.38504005450231404,,0.0,0,2.48,53.66,0.01,0.24,0.3,0.5430094217663612,Sobe,1.330768
2023,Vitória,Wellington Nem,MEI,31.0,165.0,1477,0.3816806446308173,,0.0,0,2.07,38.24,0.25,2.25,2.07,0.5430094217663612,Sobe,0.791568
2023,Vitória,Mateus Gonçalves,EE,28.0,172.0,1370,0.3540301172269599,,0.0,0,2.1,15.63,0.13,1.71,2.5,0.5430094217663612,Sobe,0.32823
2023,Vitória,Gegé,VOL,29.0,175.0,1267,0.3274132543989476,2026-12-31,0.0,0,2.63,45.95,0.08,2.56,0.64,0.5430094217663612,Sobe,1.208485
2023,Vitória,Iury,CA,27.0,183.0,1160,0.2997627269950901,2028-06-30,0.0,0,4.11,26.42,0.18,1.71,3.26,0.5430094217663612,Sobe,1.085862
2023,Vitória,João Victor,ZD,26.0,188.0,1116,0.28839241666079357,2027-12-31,0.0,0,4.27,66.04,0.18,0.65,0.65,0.5430094217663612,Sobe,2.819908
2023,Vitória,Yan Souto,ZD,21.0,187.0,1017,0.2628092184086264,,0.0,0,4.25,43.75,0.09,0.44,0.71,0.5430094217663612,Sobe,1.859375
2023,Vitória,Giovanni Augusto,MEI,33.0,177.0,986,0.2547983179458266,2027-12-31,0.0,0,1.46,31.25,0.05,1.0,1.37,0.5430094217663612,Sobe,0.45625
2023,Vitória,Felipe,LE,24.0,176.0,960,0.2480794982028332,2026-11-30,0.0,0,3.28,48.57,0.0,0.09,0.38,0.5430094217663612,Sobe,1.5930959999999998
2024,Ceará,E. Pulga,EE,23.0,169.0,3465,0.8820874797500579,2029-12-31,0.1,4,2.47,22.11,0.28,2.34,3.97,0.18345478256664194,Sobe,0.5461170000000001
2024,Chapecoense,Mário Sérgio,CA,28.0,181.0,2212,0.5892381459776239,2026-12-31,0.16,4,8.79,28.24,0.42,1.91,3.01,-0.1086443524692362,Meio,2.4822959999999994
2024,Novorizontino,N. Pessôa,EE,30.0,182.0,2665,0.6924694099305523,2027-04-30,0.14,4,6.75,40.0,0.23,2.09,2.36,0.3963412340840158,Meio,2.7
2024,Novorizontino,Lucca,CA,34.0,178.0,1114,0.2894600085038031,,0.32,4,6.06,25.33,0.31,2.26,2.67,0.3963412340840158,Meio,1.5349979999999999
2024,América-MG,Alê,VOL,34.0,184.0,3124,0.8168096788761855,2026-11-30,0.09,3,1.81,44.44,0.15,0.89,1.04,0.040881277783413106,Meio,0.804364
2024,Avaí,Maurício Garcez,EE,27.0,183.0,2570,0.6763643323683518,2028-12-31,0.11,3,8.12,40.09,0.17,1.75,3.54,-0.036790844825395075,Meio,3.255308
2024,Chapecoense,Bruno Leonardo,ZD,28.0,187.0,2843,0.7573255194459243,,0.09,3,4.75,66.67,0.08,0.44,0.73,-0.1086443524692362,Meio,3.1668250000000002
2024,Novorizontino,Luisão,ZD,20.0,192.0,2956,0.7680823924032693,2028-12-31,0.09,3,4.17,59.85,0.04,0.43,0.24,0.3963412340840158,Meio,2.495745
2024,Novorizontino,Rafael Donato,ZD,35.0,193.0,2579,0.6701233051448009,,0.1,3,7.33,73.33,0.1,0.7,0.8,0.3963412340840158,Meio,5.375089
2024,Ponte Preta,Jeh,CA,24.0,185.0,1638,0.432221076114856,2028-06-30,0.16,3,7.97,24.14,0.39,3.3,4.34,-0.20002465159252303,Cai,1.923958
2024,Vila Nova,Alesson,EE,25.0,173.0,3437,0.9019490898680727,2028-12-31,0.08,3,2.91,29.73,0.36,1.99,2.91,0.1349905938984619,Meio,0.8651430000000001
2024,Vila Nova,Jemmes,ZE,24.0,187.0,3345,0.8778061407066345,2030-12-31,0.08,3,4.71,58.86,0.03,0.27,0.4,0.1349905938984619,Meio,2.772306
2024,Amazonas,Cauan Barros,MED,20.0,175.0,1963,0.5122043788694641,2027-12-31,0.09,2,5.0,52.29,0.13,1.19,0.87,0.11428842155292807,Meio,2.6145
2024,Avaí,Tiago Pagnussat,ZD,34.0,191.0,3296,0.8674306768428357,2026-12-31,0.05,2,5.82,69.48,0.1,0.66,0.87,-0.036790844825395075,Meio,4.043736000000001
2024,Botafogo-SP,Alexandre Jesus,CA,22.0,184.0,2015,0.527989518818485,2029-06-08,0.09,2,7.86,30.11,0.25,1.47,2.68,-0.06581500763510828,Meio,2.3666460000000002
2024,CRB,Anselmo Ramon,CA,36.0,182.0,3188,0.825984548709252,2026-11-30,0.06,2,3.36,43.7,0.27,1.5,2.17,-0.21350572927073252,Meio,1.4683199999999998
2024,CRB,Gegé,MEI,30.0,175.0,2801,0.7257160354249105,2026-12-31,0.06,2,1.8,19.64,0.15,2.73,1.25,-0.21350572927073252,Meio,0.35352000000000006
2024,Ceará,F. Barceló,CA,31.0,180.0,1011,0.25737097894006017,2026-12-31,0.18,2,8.28,35.48,0.31,1.78,3.03,0.18345478256664194,Sobe,2.9377439999999995
2024,Goiás,Marcão,MED,33.0,183.0,3060,0.792410188803616,2026-11-30,0.06,2,3.85,48.09,0.13,0.79,1.06,0.11749536721150822,Meio,1.8514650000000004
