ano,clube,jogador,pos11,idade,minutos,fatia,Contrato termina,Cantos/90,Livres/90,Livres directos/90,Assistências esperadas/90,Passes para a área de penálti/90,Cruzamentos/90,"Cruzamentos certos, %",rendimento,faixa,cantos_temp,livres_temp
2025,América-MG,Júlio César,LD,21.0,2474,0.6321192975936077,2027-12-31,0.0,0.0,0.0,0.07,1.67,1.2,39.39,-0.2729286899575676,Meio,0.0,0.0
2025,América-MG,Matheus Mendes,GOL,26.0,1813,0.4632305119390504,2028-06-30,0.0,,,0.0,0.05,0.0,0.0,-0.2729286899575676,Meio,0.0,
2025,América-MG,Miquéias,MED,24.0,1787,0.45658738269999066,2026-12-31,0.0,0.0,0.0,0.05,1.71,1.46,31.03,-0.2729286899575676,Meio,0.0,0.0
2025,América-MG,Cauan Barros,MED,21.0,1551,0.3962882096069869,2027-12-31,0.0,0.0,0.0,0.01,0.99,0.41,42.86,-0.2729286899575676,Meio,0.0,0.0
2025,América-MG,Gustavo,GOL,32.0,1416,0.36179503855802286,,0.0,,,0.0,0.38,0.0,0.0,-0.2729286899575676,Meio,0.0,
2025,América-MG,Yago,MED,19.0,1044,0.26674718944532194,2028-12-31,0.0,0.09,0.0,0.05,1.38,0.52,50.0,-0.2729286899575676,Meio,0.0,1.044
2025,Athletic,Sidimar,ZE,33.0,3401,0.8923102609359347,2026-12-31,0.0,0.0,0.0,0.0,0.16,0.05,0.0,-0.25515217038773663,Meio,0.0,0.0
2025,Athletic,Adriel,GOL,24.0,2937,0.7705719601202118,2029-06-30,0.0,,,0.0,0.4,0.0,0.0,-0.25515217038773663,Meio,0.0,
2025,Athletic,David Braga,MEI,23.0,2303,0.6042312646090732,2027-12-31,0.0,0.0,0.0,0.08,1.49,1.09,25.0,-0.25515217038773663,Meio,0.0,0.0
2025,Athletic,Ronaldo Tavares,CA,27.0,2037,0.5344416352621285,2028-12-31,0.0,0.0,0.0,0.1,1.37,1.37,22.58,-0.25515217038773663,Meio,0.0,0.0
2025,Athletic,Marcelo Ajul,ZD,22.0,2021,0.530243762820207,2027-12-31,0.0,0.0,0.0,0.01,0.45,0.13,33.33,-0.25515217038773663,Meio,0.0,0.0
2025,Athletic,Max,EE,23.0,1892,0.4963984162572151,2026-11-30,0.0,0.0,0.0,0.15,2.9,3.81,35.0,-0.25515217038773663,Meio,0.0,0.0
2025,Athletic,Fabrício Isidoro,VOL,33.0,1508,0.39564947765109953,2026-11-30,0.0,0.0,0.0,0.01,0.78,0.24,50.0,-0.25515217038773663,Meio,0.0,0.0
2025,Athletic,Neto Costa,CA,28.0,1502,0.394075275485379,2026-12-31,0.0,0.0,0.0,0.0,0.48,0.18,0.0,-0.25515217038773663,Meio,0.0,0.0
2025,Athletic,Fernando Martínez,VOL,31.0,943,0.24741210704574726,,0.0,0.0,0.0,0.0,0.86,0.29,0.0,-0.25515217038773663,Meio,0.0,0.0
2025,Athletico-PR,Léo,ZE,29.0,2411,0.6185944533855807,2028-12-31,0.0,0.0,0.0,0.01,0.75,0.11,33.33,0.02205482936045411,Sobe,0.0,0.0
2025,Athletico-PR,Santos,GOL,35.0,2124,0.5449583654048002,2026-12-31,0.0,,,0.0,0.3,0.0,0.0,0.02205482936045411,Sobe,0.0,
2025,Athletico-PR,Patrick,MED,33.0,2082,0.534182352529564,2026-12-31,0.0,0.0,0.0,0.03,1.47,1.69,20.51,0.02205482936045411,Sobe,0.0,0.0
2025,Athletico-PR,Luiz Fernando,EE,28.0,2040,0.5234063396543279,2027-12-31,0.0,0.0,0.0,0.13,1.76,1.37,35.48,0.02205482936045411,Sobe,0.0,0.0
2025,Athletico-PR,K. Viveros,CA,25.0,1855,0.47594056865626383,2028-06-30,0.0,0.0,0.0,0.02,0.39,0.87,11.11,0.02205482936045411,Sobe,0.0,0.0
2025,Athletico-PR,Mycael,GOL,21.0,1700,0.4361719497119399,2028-12-31,0.0,,,0.0,0.05,0.0,0.0,0.02205482936045411,Sobe,0.0,
2025,Athletico-PR,Arthur Dias,ZE,18.0,1529,0.39229818300562125,2028-12-31,0.0,0.0,0.0,0.0,0.82,0.24,0.0,0.02205482936045411,Sobe,0.0,0.0
2025,Athletico-PR,J. Aguirre,ZD,29.0,1310,0.33610897301331844,2027-12-31,0.0,0.0,0.0,0.0,0.34,0.07,100.0,0.02205482936045411,Sobe,0.0,0.0
2025,Athletico-PR,Alan Kardec,CA,36.0,1238,0.3176358080843421,2026-11-30,0.0,0.0,0.0,0.05,1.16,0.51,28.57,0.02205482936045411,Sobe,0.0,0.0
2025,Athletico-PR,Habraão,ZD,24.0,1204,0.30891236909010333,2028-02-28,0.0,0.0,0.0,0.0,0.67,0.22,66.67,0.02205482936045411,Sobe,0.0,0.0
2025,Athletico-PR,Lucas Belezi,ZD,22.0,1120,0.287360343339631,2028-11-30,0.0,0.0,0.0,0.01,1.69,0.8,20.0,0.02205482936045411,Sobe,0.0,0.0
2025,Athletico-PR,Léo Derik,LE,20.0,1066,0.2735054696428988,2029-12-31,0.0,0.0,0.0,0.08,3.63,3.71,34.09,0.02205482936045411,Sobe,0.0,0.0
2025,Athletico-PR,Raul,VOL,29.0,995,0.2552888764490472,2027-12-31,0.0,0.09,0.09,0.0,0.99,0.27,0.0,0.02205482936045411,Sobe,0.0,0.995
2025,Atlético-GO,Paulo Vítor,GOL,36.0,2419,0.6535589723436656,2026-11-30,0.0,,,0.0,0.52,0.0,0.0,-0.17129172835880957,Meio,0.0,
2025,Atlético-GO,Luizão,VOL,27.0,2159,0.5833128653534411,2026-11-30,0.0,0.0,0.0,0.03,1.17,0.58,42.86,-0.17129172835880957,Meio,0.0,0.0
2025,Atlético-GO,F. Martínez,ED,29.0,1911,0.51630888637815,2026-12-31,0.0,0.0,0.0,0.1,1.41,1.6,17.65,-0.17129172835880957,Meio,0.0,0.0
2025,Atlético-GO,Alix,ZD,25.0,1838,0.49658594095397157,2028-12-31,0.0,0.0,0.0,0.0,0.93,0.0,0.0,-0.17129172835880957,Meio,0.0,0.0
2025,Atlético-GO,Lelê,CA,27.0,1559,0.42120646460676914,2028-12-31,0.0,0.0,0.0,0.02,0.69,0.4,14.29,-0.17129172835880957,Meio,0.0,0.0
2025,Atlético-GO,Tito,ZD,24.0,1399,0.3779780910743233,2028-11-30,0.0,0.0,0.0,0.02,0.51,0.0,0.0,-0.17129172835880957,Meio,0.0,0.0
2025,Atlético-GO,Ronald,VOL,22.0,1350,0.3647394016800118,2027-12-31,0.0,0.0,0.0,0.04,1.27,0.47,57.14,-0.17129172835880957,Meio,0.0,0.0
2025,Atlético-GO,Sandro Lima,CA,34.0,1203,0.3250233334970771,,0.0,0.0,0.0,0.05,1.12,0.45,33.33,-0.17129172835880957,Meio,0.0,0.0
2025,Atlético-GO,Rhaldney,VOL,26.0,1193,0.3223215601512993,2028-06-30,0.0,0.0,0.0,0.03,2.11,1.13,26.67,-0.17129172835880957,Meio,0.0,0.0
2025,Atlético-GO,Matheus Felipe,ZE,26.0,1155,0.3120548214373434,2027-12-31,0.0,0.0,0.0,0.02,0.62,0.23,33.33,-0.17129172835880957,Meio,0.0,0.0
2025,Atlético-GO,Vladimir,GOL,36.0,1124,0.303679324065432,2026-11-30,0.0,,,0.0,0.08,0.0,0.0,-0.17129172835880957,Meio,0.0,
2025,Atlético-GO,Willian Maranhão,VOL,29.0,1084,0.29287223068232054,2027-11-30,0.0,0.0,0.0,0.0,0.66,0.42,20.0,-0.17129172835880957,Meio,0.0,0.0
2025,Atlético-GO,Ruan,LD,30.0,1040,0.28098442796089795,,0.0,0.0,0.0,0.01,3.46,3.03,31.43,-0.17129172835880957,Meio,0.0,0.0
2025,Avaí,Eduardo Brock,ZE,34.0,3698,0.9660397074190178,2027-12-31,0.0,0.1,0.1,0.02,1.17,0.29,33.33,0.13789190342337299,Meio,0.0,4.108888888888889
2025,Avaí,Cléber,CA,28.0,3179,0.8304597701149425,,0.0,0.0,0.0,0.07,0.99,1.08,31.58,0.13789190342337299,Meio,0.0,0.0
2025,Avaí,Jonathan Costa,ZD,30.0,2758,0.7204806687565308,2026-11-30,0.0,0.0,0.0,0.0,0.26,0.1,33.33,0.13789190342337299,Meio,0.0,0.0
2025,Avaí,Zé Ricardo,VOL,29.0,2580,0.6739811912225705,2026-12-31,0.0,0.0,0.0,0.01,0.7,0.35,30.0,0.13789190342337299,Meio,0.0,0.0
2025,Avaí,César Augusto,GOL,30.0,2193,0.572884012539185,2027-12-31,0.0,,,0.0,0.08,0.0,0.0,0.13789190342337299,Meio,0.0,
2025,Avaí,Mário Sérgio,LE,31.0,1913,0.4997387669801463,2026-11-30,0.0,0.0,0.0,0.03,1.22,1.13,12.5,0.13789190342337299,Meio,0.0,0.0
2025,Avaí,JP,MED,20.0,1856,0.48484848484848486,2027-12-31,0.0,0.0,0.0,0.04,1.5,0.68,35.71,0.13789190342337299,Meio,0.0,0.0
2025,Avaí,Igor Bohn,GOL,29.0,1344,0.3510971786833856,2026-12-31,0.0,,,0.0,0.2,0.0,0.0,0.13789190342337299,Meio,0.0,
2025,Avaí,DG,LE,24.0,1258,0.3286311389759666,2026-11-30,0.0,0.0,0.0,0.02,2.79,2.72,31.58,0.13789190342337299,Meio,0.0,0.0
2025,Avaí,Hygor,CA,32.0,946,0.2471264367816092,2026-11-30,0.0,0.0,0.0,0.1,0.48,0.67,28.57,0.13789190342337299,Meio,0.0,0.0
2025,Botafogo-SP,Victor Souza,GOL,33.0,3425,0.8963195584421765,2027-12-31,0.0,,,0.0,0.39,0.0,0.0,-0.16081920676051564,Meio,0.0,
2025,Botafogo-SP,Ericson,ZD,26.0,2296,0.6008612280826969,2026-11-30,0.0,0.04,0.0,0.02,0.63,0.16,75.0,-0.16081920676051564,Meio,0.0,1.0204444444444445
2025,Botafogo-SP,Jeferson,LD,29.0,2285,0.5979825375300359,2026-10-31,0.0,0.0,0.0,0.07,2.84,2.84,36.11,-0.16081920676051564,Meio,0.0,0.0
2025,Botafogo-SP,Gabriel Bispo,VOL,28.0,2244,0.5872528727428449,,0.0,0.12,0.12,0.01,0.6,0.4,10.0,-0.16081920676051564,Meio,0.0,2.9919999999999995
2025,Botafogo-SP,Wesley Dias,VOL,30.0,1622,0.42447600694692267,2026-11-30,0.0,0.0,0.0,0.02,0.44,0.06,0.0,-0.16081920676051564,Meio,0.0,0.0
2025,Botafogo-SP,Carlão,ZE,24.0,1550,0.40563366878405066,2028-12-31,0.0,0.0,0.0,0.0,0.52,0.06,0.0,-0.16081920676051564,Meio,0.0,0.0
2025,Botafogo-SP,Wallison,LD,24.0,1425,0.3729212761401756,2026-11-30,0.0,0.0,0.0,0.04,3.92,4.04,31.25,-0.16081920676051564,Meio,0.0,0.0
2025,Botafogo-SP,Alexandre Jesus,CA,23.0,1420,0.3716127804344206,2029-06-08,0.0,0.0,0.0,0.05,0.76,0.57,44.44,-0.16081920676051564,Meio,0.0,0.0
2025,Botafogo-SP,Rafael Milhorim,ZE,26.0,1261,0.33000261699141153,2026-10-31,0.0,0.0,0.0,0.02,0.64,0.29,50.0,-0.16081920676051564,Meio,0.0,0.0
2025,Botafogo-SP,Edson Felipe,ZD,34.0,1170,0.3061879951466705,,0.0,0.0,0.0,0.01,0.15,0.08,0.0,-0.16081920676051564,Meio,0.0,0.0
2025,Botafogo-SP,Vilar,ZE,25.0,1114,0.29153284324221446,2026-11-30,0.0,0.0,0.0,0.0,0.32,0.0,0.0,-0.16081920676051564,Meio,0.0,0.0
2025,Botafogo-SP,R. Carrillo,CA,28.0,987,0.2582970523160374,2026-12-31,0.0,0.0,0.0,0.03,1.09,1.0,9.09,-0.16081920676051564,Meio,0.0,0.0
2025,Botafogo-SP,S. Abdulai,VOL,26.0,915,0.23945471415316538,2028-06-30,0.0,0.0,0.0,0.0,0.49,0.39,0.0,-0.16081920676051564,Meio,0.0,0.0
2025,Botafogo-SP,Léo Gamalho,CA,39.0,912,0.23866961672971237,2026-11-30,0.0,0.0,0.0,0.03,0.59,0.3,33.33,-0.16081920676051564,Meio,0.0,0.0
2025,CRB,Matheus Albino,GOL,30.0,3593,0.9422577184408154,2028-12-31,0.0,,,0.0,0.15,0.0,0.0,0.026058706010148702,Meio,0.0,
2025,CRB,Matheus Ribeiro,LE,32.0,3468,0.909476695672905,2026-11-30,0.0,0.0,0.0,0.04,2.08,2.83,33.94,0.026058706010148702,Meio,0.0,0.0
2025,CRB,Henri,ZD,23.0,3450,0.9047562283943259,2027-12-31,0.0,0.0,0.0,0.01,1.15,0.39,33.33,0.026058706010148702,Meio,0.0,0.0
2025,CRB,Higor Meritão,VOL,31.0,3283,0.8609607819763977,2027-11-30,0.0,0.0,0.0,0.02,0.96,0.27,30.0,0.026058706010148702,Meio,0.0,0.0
2025,CRB,L. Segovia,ZE,27.0,2047,0.5368220288473,2026-12-31,0.0,0.0,0.0,0.03,0.79,0.48,45.45,0.026058706010148702,Meio,0.0,0.0
2025,CRB,Mikael,CA,26.0,1895,0.49696030516152107,2027-11-30,0.0,0.09,0.09,0.07,0.62,0.52,27.27,0.026058706010148702,Meio,0.0,1.8949999999999998
2025,CRB,Fabio Alemão,ZE,28.0,1662,0.4358564787221362,2026-11-30,0.0,0.0,0.0,0.02,0.54,0.16,66.67,0.026058706010148702,Meio,0.0,0.0
2025,Chapecoense,Eduardo Doma,ZD,27.0,2950,0.7613081831831832,2027-12-31,0.0,0.03,0.0,0.01,0.88,0.24,12.5,0.3687618280363034,Sobe,0.0,0.9833333333333333
2025,Chapecoense,João Paulo,ZE,28.0,2874,0.7416948198198198,2026-12-31,0.0,0.0,0.0,0.01,0.78,0.19,0.0,0.3687618280363034,Sobe,0.0,0.0
2025,Chapecoense,Victor Caetano,ZD,27.0,2514,0.6487894144144144,2027-12-15,0.0,0.07,0.0,0.02,0.54,0.18,40.0,0.3687618280363034,Sobe,0.0,1.9553333333333336
2025,Chapecoense,Léo Vieira,GOL,34.0,2432,0.6276276276276276,2026-12-31,0.0,,,0.0,0.04,0.0,0.0,0.3687618280363034,Sobe,0.0,
2025,Chapecoense,Bruno Matias,MED,26.0,2389,0.6165305930930931,2026-12-31,0.0,0.04,0.0,0.01,0.64,0.11,33.33,0.3687618280363034,Sobe,0.0,1.0617777777777777
2025,Chapecoense,Bruno Leonardo,ZD,29.0,2314,0.5971753003003003,,0.0,0.0,0.0,0.0,0.39,0.08,50.0,0.3687618280363034,Sobe,0.0,0.0
2025,Chapecoense,N. Pessôa,CA,31.0,2203,0.5685294669669669,2027-04-30,0.0,0.0,0.0,0.05,1.1,0.78,31.58,0.3687618280363034,Sobe,0.0,0.0
2025,Chapecoense,Rafael Santos,GOL,36.0,1428,0.36852477477477474,2026-12-31,0.0,,,0.0,0.06,0.0,0.0,0.3687618280363034,Sobe,0.0,
2025,Chapecoense,Everton,LD,30.0,1102,0.28439376876876876,2026-12-31,0.0,0.0,0.0,0.09,2.7,2.94,25.0,0.3687618280363034,Sobe,0.0,0.0
2025,Chapecoense,J. Jiménez,MED,32.0,1000,0.2580705705705706,2026-11-30,0.0,0.0,0.0,0.03,0.81,0.27,33.33,0.3687618280363034,Sobe,0.0,0.0
2025,Chapecoense,Pedro Martins,MED,25.0,928,0.23948948948948948,2026-12-31,0.0,0.1,0.1,0.02,1.07,0.1,0.0,0.3687618280363034,Sobe,0.0,1.0311111111111113
2025,Coritiba,Maicon,ZD,36.0,3021,0.7811706629055006,2026-12-31,0.0,0.0,0.0,0.0,0.42,0.12,25.0,0.3020744628088641,Sobe,0.0,0.0
2025,Coritiba,Jacy,ZE,28.0,3017,0.7801363422661024,2028-12-31,0.0,0.0,0.0,0.02,0.24,0.03,0.0,0.3020744628088641,Sobe,0.0,0.0
2025,Coritiba,Pedro Morisco,GOL,21.0,2993,0.7739304184297132,2027-12-31,0.0,,,0.0,0.09,0.0,0.0,0.3020744628088641,Sobe,0.0,
2025,Coritiba,Bruno Melo,LE,32.0,2350,0.6076633756464503,2026-12-31,0.0,0.0,0.0,0.03,1.15,0.88,52.17,0.3020744628088641,Sobe,0.0,0.0
2025,Coritiba,Gustavo Coutinho,CA,26.0,2042,0.528020686412788,2027-12-31,0.0,0.0,0.0,0.11,0.57,0.4,11.11,0.3020744628088641,Sobe,0.0,0.0
2025,Coritiba,Iury,EE,29.0,1613,0.4170897978373295,2028-06-30,0.0,0.0,0.0,0.11,1.45,1.17,23.81,0.3020744628088641,Sobe,0.0,0.0
2025,Coritiba,Wallisson,VOL,27.0,1604,0.4147625763986836,2027-12-31,0.0,0.11,0.0,0.03,0.9,0.28,20.0,0.3020744628088641,Sobe,0.0,1.9604444444444444
2025,Coritiba,Dellatorre,CA,33.0,1390,0.35942642219087917,2027-11-30,0.0,0.0,0.0,0.04,0.91,0.58,22.22,0.3020744628088641,Sobe,0.0,0.0
2025,Coritiba,Vini Paulista,MED,24.0,1167,0.30176304654442876,2027-12-31,0.0,0.0,0.0,0.06,1.16,1.08,42.86,0.3020744628088641,Sobe,0.0,0.0
2025,Criciúma,Rodrigo,ZD,38.0,3611,0.9342600432778249,2027-12-31,0.0,0.0,0.0,0.02,0.52,0.07,0.0,0.16389233609701992,Meio,0.0,0.0
2025,Criciúma,Luciano Castán,ZE,35.0,3532,0.9138206792736853,2026-12-31,0.0,0.0,0.0,0.01,1.04,0.2,25.0,0.16389233609701992,Meio,0.0,0.0
2025,Criciúma,Alisson,GOL,30.0,2756,0.7130492050051745,2026-12-31,0.0,,,0.0,0.16,0.0,0.0,0.16389233609701992,Meio,0.0,
2025,Criciúma,Nicolas,CA,35.0,2459,0.636207545394675,2026-12-31,0.0,0.0,0.0,0.06,0.62,0.07,0.0,0.16389233609701992,Meio,0.0,0.0
2025,Criciúma,Matheus Trindade,MED,29.0,2459,0.636207545394675,2026-11-30,0.0,0.0,0.0,0.04,0.73,0.48,15.38,0.16389233609701992,Meio,0.0,0.0
2025,Criciúma,Guilherme Lobo,MED,25.0,2140,0.5536739109982125,2027-12-31,0.0,0.0,0.0,0.03,1.05,0.29,14.29,0.16389233609701992,Meio,0.0,0.0
2025,Criciúma,Léo Naldi,MED,23.0,1904,0.49261454511242825,2027-12-31,0.0,0.0,0.0,0.03,0.71,0.52,36.36,0.16389233609701992,Meio,0.0,0.0
2025,Criciúma,Kauã Moroso,GOL,21.0,1057,0.2734735158528554,2027-12-31,0.0,,,0.0,0.09,0.0,0.0,0.16389233609701992,Meio,0.0,
2025,Criciúma,Benevenuto,ZD,29.0,1029,0.2662291843070844,2026-11-30,0.0,0.09,0.0,0.0,0.61,0.35,0.0,0.16389233609701992,Meio,0.0,1.029
2025,Criciúma,B. Borasi,EE,27.0,993,0.256915043748236,2027-06-30,0.0,0.0,0.0,0.03,1.27,1.36,13.33,0.16389233609701992,Meio,0.0,0.0
2025,Cuiabá,Nathan,ZD,30.0,2309,0.6022002513218104,2027-06-30,0.0,0.0,0.0,0.03,0.31,0.16,75.0,-0.047812121412182496,Meio,0.0,0.0
2025,Cuiabá,Bruno Alves,ZD,34.0,2151,0.5609929582473859,2027-12-31,0.0,0.0,0.0,0.02,0.5,0.04,100.0,-0.047812121412182496,Meio,0.0,0.0
2025,Cuiabá,Calebe Costa,ZD,22.0,1965,0.5124831069066078,2026-11-30,0.0,0.0,0.0,0.02,0.46,0.18,50.0,-0.047812121412182496,Meio,0.0,0.0
2025,Cuiabá,Mateus Pasinato,GOL,33.0,1826,0.4762311212272091,2027-06-30,0.0,,,0.0,0.2,0.0,0.0,-0.047812121412182496,Meio,0.0,
2025,Cuiabá,Alisson Safira,CA,30.0,1742,0.45432344642814804,2027-12-31,0.0,0.05,0.05,0.08,0.88,0.57,0.0,-0.047812121412182496,Meio,0.0,0.9677777777777778
2025,Cuiabá,Patrick De Lucca,MED,25.0,1556,0.40581359508736986,2026-11-30,0.0,0.0,0.0,0.03,1.62,0.64,90.91,-0.047812121412182496,Meio,0.0,0.0
2025,Cuiabá,Lucas Mineiro,MED,29.0,1512,0.3943381463830998,2026-12-31,0.0,0.0,0.0,0.0,0.6,0.18,66.67,-0.047812121412182496,Meio,0.0,0.0
2025,Cuiabá,Luan Polli,GOL,32.0,1404,0.36617113592716405,2026-11-30,0.0,,,0.0,0.13,0.0,0.0,-0.047812121412182496,Meio,0.0,
2025,Cuiabá,Derik Lacerda,CA,25.0,1369,0.35704293809422194,2028-12-31,0.0,0.07,0.07,0.01,0.26,0.26,25.0,-0.047812121412182496,Meio,0.0,1.0647777777777778
2025,Ferroviária,Dênis Júnior,GOL,27.0,3824,1.0017623243629434,2026-12-31,0.0,,,0.0,0.14,0.0,0.0,-0.1029515506356915,Cai,0.0,
2025,Ferroviária,Carlão,CA,33.0,3375,0.8841390807335079,2026-11-30,0.0,0.0,0.0,0.04,0.59,0.43,37.5,-0.1029515506356915,Cai,0.0,0.0
2025,Ferroviária,Ricardinho,VOL,36.0,2976,0.7796141938556799,2026-12-31,0.0,0.0,0.0,0.0,0.42,0.18,33.33,-0.1029515506356915,Cai,0.0,0.0
2025,Ferroviária,Ronaldo Alves,ZE,36.0,2865,0.7505358418671112,,0.0,0.0,0.0,0.0,0.31,0.13,25.0,-0.1029515506356915,Cai,0.0,0.0
2025,Ferroviária,Gustavo Medina,ZD,24.0,2556,0.6695879971421766,2026-12-31,0.0,0.0,0.0,0.03,0.74,0.35,30.0,-0.1029515506356915,Cai,0.0,0.0
2025,Ferroviária,Alencar,MED,23.0,2457,0.6436532507739938,2027-12-31,0.0,0.04,0.04,0.01,0.73,0.44,0.0,-0.1029515506356915,Cai,0.0,1.092
2025,Ferroviária,Thiago Lopes,ED,28.0,1820,0.4767801857585139,,0.0,0.05,0.0,0.13,1.48,0.79,25.0,-0.1029515506356915,Cai,0.0,1.011111111111111
2025,Ferroviária,Maycon,ZE,27.0,1497,0.3921648011431293,2028-11-30,0.0,0.06,0.0,0.0,0.18,0.0,0.0,-0.1029515506356915,Cai,0.0,0.9979999999999999
2025,Goiás,Tadeu,GOL,33.0,3753,0.9839593860234532,2029-12-31,0.0,,,0.01,0.48,0.0,0.0,0.18432141977477623,Meio,0.0,
2025,Goiás,Juninho,MED,37.0,3274,0.8583754409381257,2026-12-31,0.0,0.03,0.0,0.05,1.59,1.51,32.73,0.18432141977477623,Meio,0.0,1.0913333333333333
2025,Goiás,Anselmo Ramon,CA,37.0,3153,0.826651730384212,2026-11-30,0.0,0.0,0.0,0.07,1.54,0.29,10.0,0.18432141977477623,Meio,0.0,0.0
2025,Goiás,Messias,ZD,30.0,2843,0.7453761083039375,2027-12-31,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.18432141977477623,Meio,0.0,0.0
2025,Goiás,Lucas Ribeiro,ZE,26.0,2165,0.567618457431595,2026-12-31,0.0,0.0,0.0,0.01,0.71,0.17,25.0,0.18432141977477623,Meio,0.0,0.0
2025,Goiás,Welliton Matheus,ED,25.0,2111,0.5534607684240633,2026-11-30,0.0,0.0,0.0,0.03,1.28,1.19,21.43,0.18432141977477623,Meio,0.0,0.0
2025,Goiás,Marcão,VOL,34.0,1839,0.482147964534274,2026-11-30,0.0,0.0,0.0,0.01,0.44,0.1,50.0,0.18432141977477623,Meio,0.0,0.0
2025,Goiás,Titi,ZE,37.0,1414,0.3707217084564782,2026-11-30,0.0,0.0,0.0,0.01,1.46,0.45,42.86,0.18432141977477623,Meio,0.0,0.0
2025,Goiás,Gonzalo Freitas,VOL,33.0,1255,0.32903517971207935,2026-12-31,0.0,0.0,0.0,0.01,0.5,0.14,50.0,0.18432141977477623,Meio,0.0,0.0
2025,Novorizontino,Airton,GOL,31.0,3310,0.8490148070420893,2026-11-30,0.0,,,0.02,0.11,0.0,0.0,0.23969321997361304,Meio,0.0,
2025,Novorizontino,Patrick,ZE,26.0,2758,0.7074268392211729,2027-12-31,0.0,0.0,0.0,0.02,0.88,0.33,20.0,0.23969321997361304,Meio,0.0,0.0
2025,Novorizontino,César Martins,ZD,32.0,2616,0.6710038474991256,2026-11-30,0.0,0.0,0.0,0.02,0.89,0.0,0.0,0.23969321997361304,Meio,0.0,0.0
2025,Novorizontino,Luís Oyama,MED,28.0,2530,0.6489448525125335,2027-12-31,0.0,0.0,0.0,0.08,1.57,0.92,34.62,0.23969321997361304,Meio,0.0,0.0
2025,Novorizontino,João Vitor,ZE,20.0,2445,0.627142357467646,2028-12-31,0.0,0.0,0.0,0.01,0.26,0.11,33.33,0.23969321997361304,Meio,0.0,0.0
2025,Novorizontino,Jean Irmer,MED,30.0,1813,0.4650343943103649,2026-12-31,0.0,0.2,0.2,0.0,0.99,0.4,37.5,0.23969321997361304,Meio,0.0,4.028888888888889
2025,Novorizontino,Waguininho,ED,35.0,1505,0.38603241226536084,2026-11-30,0.0,0.0,0.0,0.08,1.5,2.15,30.56,0.23969321997361304,Meio,0.0,0.0
2025,Novorizontino,Rafael Donato,ZD,36.0,1020,0.2616299405386499,,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.23969321997361304,Meio,0.0,0.0
2025,Novorizontino,Caio Dantas,CA,32.0,936,0.24008394543546696,2026-11-30,0.0,0.0,0.0,0.0,0.48,0.67,14.29,0.23969321997361304,Meio,0.0,0.0
2025,Operário-PR,Elias,GOL,30.0,3330,0.8804653510564142,2026-11-30,0.0,,,0.0,0.11,0.0,0.0,-0.16974957944782654,Meio,0.0,
2025,Operário-PR,Juan Zuluaga,MED,32.0,2511,0.663918467418215,2027-11-30,0.0,0.0,0.0,0.04,1.4,0.97,48.15,-0.16974957944782654,Meio,0.0,0.0
2025,Operário-PR,Miranda,ZD,25.0,2379,0.62901713818715,2026-11-30,0.0,0.0,0.0,0.0,0.64,0.19,20.0,-0.16974957944782654,Meio,0.0,0.0
2025,Operário-PR,Índio,VOL,32.0,2291,0.60574958536644,2026-11-30,0.0,0.0,0.0,0.01,1.06,0.27,28.57,-0.16974957944782654,Meio,0.0,0.0
2025,Operário-PR,Joseph,ZD,30.0,1899,0.5021032137105498,2027-07-30,0.0,0.0,0.0,0.0,0.38,0.24,20.0,-0.16974957944782654,Meio,0.0,0.0
2025,Operário-PR,Vinicius Mingotti,CA,25.0,1386,0.3664639569261832,2026-12-31,0.0,0.0,0.0,0.04,0.65,0.13,0.0,-0.16974957944782654,Meio,0.0,0.0
2025,Operário-PR,Gabriel Souza,LD,22.0,1230,0.32521693147128816,,0.0,0.0,0.0,0.03,3.15,3.95,18.52,-0.16974957944782654,Meio,0.0,0.0
2025,Operário-PR,Daniel Amorim,CA,35.0,1160,0.3067086508184506,2026-11-30,0.0,0.0,0.0,0.03,0.47,0.47,33.33,-0.16974957944782654,Meio,0.0,0.0
2025,Operário-PR,Jaime Giraldo,ZE,27.0,1066,0.28185467394178304,2027-06-30,0.0,0.0,0.0,0.0,0.84,0.08,100.0,-0.16974957944782654,Meio,0.0,0.0
2025,Operário-PR,Allan Godói,ZD,32.0,1008,0.26651924140086053,2027-06-30,0.0,0.0,0.0,0.02,0.45,0.0,0.0,-0.16974957944782654,Meio,0.0,0.0
2025,Operário-PR,Ademilson,CA,31.0,998,0.263875201307598,,0.0,0.0,0.0,0.05,1.17,1.26,21.43,-0.16974957944782654,Meio,0.0,0.0
2025,Paysandu,Maurício Garcez,EE,28.0,2046,0.550457369270655,2028-12-31,0.0,0.0,0.0,0.06,2.42,3.08,22.86,-0.6162871790296546,Cai,0.0,0.0
2025,Paysandu,Thalisson,ZD,23.0,2039,0.5485740840385462,2027-12-31,0.0,0.0,0.0,0.0,0.22,0.04,100.0,-0.6162871790296546,Cai,0.0,0.0
2025,Paysandu,Matheus Nogueira,GOL,27.0,1958,0.526781783495573,2028-12-31,0.0,,,0.0,0.32,0.0,0.0,-0.6162871790296546,Cai,0.0,
