ano,clube,sid,nome,finalizacoes_bp,xg_bp,gols_bp,gols_bp_cabeca,gols_escanteio,gols_falta_direta,gols_penalti,xg_bp_cabeca,assist_bp,assist_escanteio,assist_falta,assist_bp_cabeca,n_ev,chave,clube_wyscout,casamento
2025,Paysandu,242215,Giovanni,3,0.07,0,0,0,0,0,0.0,0,0,0,0,3,giovanni,CRB,"exato, outro clube na base"
2025,Paysandu,966531,Joaquín Novillo,7,0.29,0,0,0,0,0,0.21,0,0,0,0,7,j novillo,Paysandu,palavras
2025,Paysandu,126570,Jorge Benítez,11,0.48,0,0,0,0,0,0.08,0,0,0,0,11,j benitez,Paysandu,palavras
2025,Paysandu,1131641,João Marcos,1,0.03,0,0,0,0,0,0.0,0,0,0,0,1,joao marcos,Paysandu,exato
2025,Paysandu,871013,Leandro Vilela,5,0.26,0,0,0,0,0,0.21,0,0,0,0,5,leandro vilela,Paysandu,exato
2025,Paysandu,986064,Luan Freitas,6,0.35,0,0,0,0,0,0.31,0,0,0,0,6,luan freitas,Paysandu,exato
2025,Paysandu,1201986,Marcelinho,8,0.22,0,0,0,0,0,0.0,1,1,0,0,9,marcelinho,Paysandu,exato
2025,Paysandu,965796,Marlon,10,0.32,1,0,0,0,2,0.06,0,0,0,0,10,marlon,Paysandu,exato
2025,Paysandu,811310,Matheus Vargas,6,0.28,0,0,0,0,0,0.12,0,0,0,0,6,matheus vargas,Paysandu,exato
2025,Paysandu,583824,Maurício Antônio,8,0.37,0,0,0,0,0,0.37,0,0,0,0,8,mauricio antonio,Paysandu,exato
2025,Paysandu,1050353,Maurício Garcez,14,0.93,1,1,0,0,1,0.49,1,0,0,0,15,mauricio garcez,Paysandu,exato
2025,Paysandu,866564,Nicolas,4,0.59,0,0,0,0,0,0.47,0,0,0,0,4,nicolas,Criciúma,"exato, outro clube na base"
2025,Paysandu,2456856,Pedro Gonçalves,2,0.04,0,0,0,0,0,0.0,0,0,0,0,2,,,sem casar
2025,Paysandu,1161558,Ramon Vinicius,2,0.03,0,0,0,0,0,0.0,0,0,0,0,2,ramon,Paysandu,palavras
2025,Paysandu,865380,Reverson,7,0.23,0,0,0,0,0,0.0,4,0,4,3,11,reverson,Paysandu,exato
2025,Paysandu,551746,Ronaldo Henrique,2,0.02,0,0,0,0,0,0.0,0,0,0,0,2,ronaldo henrique,Paysandu,exato
2025,Paysandu,243425,Rossi,12,1.07,1,0,0,0,0,0.0,0,0,0,0,12,rossi,Paysandu,exato
2025,Paysandu,1109577,Thalisson Gabriel,9,0.76,1,0,1,0,0,0.29,1,1,0,1,10,thalisson,Paysandu,palavras
2025,Paysandu,33106,Thiago Heleno,6,0.26,1,1,0,0,0,0.26,1,1,0,0,7,thiago heleno,Paysandu,exato
2025,Paysandu,1110657,Vinni Faria,2,0.17,0,0,0,0,0,0.14,0,0,0,0,2,,,sem casar
2025,Paysandu,2171221,Wendel Júnior,4,0.1,0,0,0,0,0,0.02,0,0,0,0,4,wendel,Paysandu,palavras
2025,Paysandu,846309,Yefferson Quintana,3,0.97,1,0,1,0,0,0.11,0,0,0,0,3,y quintana,Paysandu,palavras
2025,Remo,124747,Adailton,5,0.24,0,0,0,0,0,0.17,0,0,0,0,5,adailton,Remo,exato
2025,Remo,990289,Alan Rodríguez,1,0.11,0,0,0,0,0,0.0,0,0,0,0,1,alan rodriguez,Remo,exato
2025,Remo,924404,Caio Vinícius,7,0.79,1,0,0,0,0,0.2,1,0,0,1,8,caio vinicius,Remo,exato
2025,Remo,931759,Camutanga,8,0.57,0,0,0,0,0,0.56,0,0,0,0,8,camutanga,Remo,exato
2025,Remo,1086482,Diego Hernández,12,0.46,3,0,0,3,0,0.0,1,1,0,1,13,diego hernandez,Remo,exato
2025,Remo,338839,Dodô,1,0.03,0,0,0,0,0,0.0,0,0,0,0,1,dodo,Remo,exato
2025,Remo,1018777,Eduardo Melo,1,0.19,1,0,0,0,0,0.0,0,0,0,0,1,eduardo melo,Remo,exato
2025,Remo,839635,Felipe Vizeu,1,0.12,0,0,0,0,0,0.12,0,0,0,0,1,felipe vizeu,Remo,exato
2025,Remo,1464525,Freitas,1,0.04,0,0,0,0,0,0.0,0,0,0,0,1,freitas,Remo,exato
2025,Remo,1176815,Giovanni Pavani,6,0.54,1,1,1,0,0,0.44,0,0,0,0,6,giovanni pavani,Remo,exato
2025,Remo,870898,Janderson,3,0.07,0,0,0,0,0,0.0,0,0,0,0,3,janderson,Remo,exato
2025,Remo,759428,Jorge,4,0.07,0,0,0,0,0,0.02,0,0,0,0,4,jorge,Remo,exato
2025,Remo,362966,João Pedro Silva,6,0.75,1,1,1,0,0,0.39,1,0,1,0,7,joao pedro,Remo,palavras
2025,Remo,869639,Jáderson,1,0.03,0,0,0,0,0,0.0,0,0,0,0,1,jaderson,Remo,exato
2025,Remo,1464528,Kayky Almeida,3,0.31,0,0,0,0,0,0.27,1,0,0,0,4,kayky almeida,Remo,exato
2025,Remo,2120751,Luan Martins Gonçalves,5,0.46,0,0,0,0,0,0.25,0,0,0,0,5,luan goncalves,Remo,palavras
2025,Remo,986868,Marcelinho,7,0.52,2,1,0,0,0,0.28,0,0,0,0,7,marcelinho,Remo,exato
2025,Remo,926871,Marrony,2,0.29,0,0,0,0,1,0.29,0,0,0,0,2,marrony,Remo,exato
2025,Remo,981695,Matheus Davó,2,0.22,1,1,0,0,0,0.09,0,0,0,0,2,matheus davo,Remo,exato
2025,Remo,880134,Maxwell,3,0.08,0,0,0,0,0,0.03,0,0,0,0,3,maxwell,Remo,exato
2025,Remo,358538,Nathan Allan,2,0.15,0,0,0,0,0,0.0,0,0,0,0,2,nathan,Remo,palavras
2025,Remo,1199453,Nathan Camargo,1,0.0,0,0,0,0,0,0.0,0,0,0,0,1,nathan camargo,Remo,exato
2025,Remo,1190330,Nicolás Ferreira,3,0.08,0,0,0,0,0,0.0,0,0,0,0,3,nicolas ferreira,Remo,exato
2025,Remo,32985,Panagiotis Tachtsidis,4,0.32,1,1,1,0,0,0.28,0,0,0,0,4,,,sem casar
2025,Remo,243185,Pedro Castro,2,0.03,0,0,0,0,0,0.02,1,0,0,1,3,pedro castro,Remo,exato
2025,Remo,794930,Pedro Rocha,17,0.94,1,0,0,1,2,0.16,2,1,1,1,19,pedro rocha,Remo,exato
2025,Remo,877470,Reynaldo,5,0.63,2,1,2,0,0,0.34,0,0,0,0,5,reynaldo,Remo,exato
2025,Remo,335365,Régis,1,0.04,0,0,0,0,0,0.04,0,0,0,0,1,regis,Remo,exato
2025,Remo,866369,Sávio,13,0.44,0,0,0,0,0,0.0,2,2,0,2,15,savio,Remo,exato
2025,Remo,866721,William Klaus,6,0.31,0,0,0,0,0,0.13,0,0,0,0,6,klaus,Remo,palavras
2025,Remo,47548,Ytalo,1,0.04,0,0,0,0,0,0.04,0,0,0,0,1,ytalo,Remo,exato
2025,Vila Nova,876286,André Luís,2,0.17,0,0,0,0,0,0.17,0,0,0,0,2,andre luis,Vila Nova,exato
2025,Vila Nova,922580,Arilson,5,0.61,1,1,0,0,0,0.47,0,0,0,0,5,arilson,Vila Nova,exato
2025,Vila Nova,1017590,Bernardo Schappo,12,1.16,1,1,1,0,0,1.12,0,0,0,0,12,bernardo schappo,Vila Nova,exato
2025,Vila Nova,795018,Bruno Mendes,2,0.11,0,0,0,0,0,0.07,1,1,0,0,3,bruno mendes,Vila Nova,exato
2025,Vila Nova,901455,Bruno Xavier,4,0.1,0,0,0,0,0,0.0,0,0,0,0,4,bruno xavier,Vila Nova,exato
2025,Vila Nova,1018871,Dodô,15,0.57,0,0,0,0,2,0.0,3,3,0,3,18,dodo,Vila Nova,exato
2025,Vila Nova,876202,Elias,8,0.93,1,0,0,0,0,0.41,0,0,0,0,8,elias,Vila Nova,exato
2025,Vila Nova,1105974,Emerson Urso,1,0.05,1,0,0,0,0,0.0,0,0,0,0,1,emerson urso,Vila Nova,exato
2025,Vila Nova,1802523,Enzo,1,0.17,0,0,0,0,0,0.17,0,0,0,0,1,enzo,Vila Nova,exato
2025,Vila Nova,937806,Gabriel Poveda,8,2.18,2,1,2,0,0,0.96,0,0,0,0,8,gabriel poveda,Vila Nova,exato
2025,Vila Nova,981440,Gabriel Santos Silva,2,0.11,0,0,0,0,0,0.0,0,0,0,0,2,gabriel silva,Vila Nova,palavras
2025,Vila Nova,823980,Guilherme Parede,2,0.08,0,0,0,0,0,0.03,1,1,0,1,3,guilherme parede,Vila Nova,exato
2025,Vila Nova,1845397,Gustavo Paje,5,0.15,2,0,2,0,0,0.0,0,0,0,0,5,gustavo paje,Vila Nova,exato
2025,Vila Nova,1991456,Higor,5,0.12,0,0,0,0,0,0.03,0,0,0,0,5,higor,Vila Nova,exato
2025,Vila Nova,865400,Igor Henrique,6,0.88,2,1,2,0,0,0.14,0,0,0,0,6,igor henrique,Vila Nova,exato
2025,Vila Nova,1145122,Igor Inocencio,2,0.06,0,0,0,0,0,0.0,0,0,0,0,2,igor inocencio,Vila Nova,exato
2025,Vila Nova,243231,Jean Mota,8,0.4,0,0,0,0,1,0.0,1,0,1,1,9,jean mota,Vila Nova,exato
2025,Vila Nova,1046490,João Vieira,6,0.42,0,0,0,0,3,0.0,0,0,0,0,6,joao vieira,Vila Nova,exato
2025,Vila Nova,1174204,Nathan Melo,1,0.03,0,0,0,0,0,0.0,0,0,0,0,1,nathan melo,Vila Nova,exato
2025,Vila Nova,1417920,Pedro Romano,2,0.18,1,1,1,0,0,0.18,0,0,0,0,2,,,sem casar
2025,Vila Nova,1507546,Ruan Ribeiro,4,0.16,0,0,0,0,0,0.03,0,0,0,0,4,ruan ribeiro,Vila Nova,exato
2025,Vila Nova,1650429,Tiago Pagnussat,26,1.95,1,1,1,0,0,1.63,0,0,0,0,26,tiago pagnussat,Vila Nova,exato
2025,Vila Nova,880215,Todinho,5,0.38,0,0,0,0,0,0.34,0,0,0,0,5,,,sem casar
2025,Vila Nova,990160,Vinicius Paiva,2,0.04,0,0,0,0,0,0.0,0,0,0,0,2,vinicius paiva,Vila Nova,exato
2025,Vila Nova,552176,Walisson Maia,2,0.09,0,0,0,0,0,0.09,1,1,0,1,3,walisson maia,Vila Nova,exato
2025,Vila Nova,1105062,Weverton,9,1.38,1,0,1,0,0,0.31,1,1,0,0,10,weverton,Vila Nova,exato
2025,Vila Nova,929687,Willian Formiga,6,0.33,0,0,0,0,0,0.32,0,0,0,0,6,willian formiga,Vila Nova,exato
2025,Volta Redonda,1016673,André Luiz,9,1.26,1,0,1,0,0,0.31,1,0,0,0,10,andre luiz,Volta Redonda,exato
2025,Volta Redonda,873115,Bruno Barra,4,0.29,0,0,0,0,0,0.07,0,0,0,0,4,bruno barra,Volta Redonda,exato
2025,Volta Redonda,1105781,Bruno Santos,5,0.64,0,0,0,0,0,0.55,0,0,0,0,5,bruno santos,Volta Redonda,exato
2025,Volta Redonda,1069328,Caio Roque,2,0.04,0,0,0,0,0,0.0,1,1,0,1,3,caio roque,Volta Redonda,exato
2025,Volta Redonda,1017022,Chay,3,0.06,0,0,0,0,0,0.0,0,0,0,0,3,chay,Volta Redonda,exato
2025,Volta Redonda,1002399,Daniel Cabral,4,0.07,0,0,0,0,0,0.0,0,0,0,0,4,daniel cabral,Volta Redonda,exato
2025,Volta Redonda,243167,Dener,2,0.54,1,1,1,0,0,0.5,0,0,0,0,2,dener,Volta Redonda,exato
2025,Volta Redonda,46825,Fabricio,10,0.72,0,0,0,0,0,0.16,0,0,0,0,10,fabricio,Volta Redonda,exato
2025,Volta Redonda,1487513,Gabriel Bahia,13,1.13,1,1,1,0,0,0.85,0,0,0,0,13,gabriel bahia,Volta Redonda,exato
2025,Volta Redonda,975380,Gabriel Barbosa Pinheiro,10,0.69,0,0,0,0,0,0.38,0,0,0,0,10,gabriel pinheiro,Volta Redonda,palavras
2025,Volta Redonda,867456,Heliardo,1,0.04,0,0,0,0,0,0.0,0,0,0,0,1,heliardo,Volta Redonda,exato
2025,Volta Redonda,349534,Hyuri,1,0.02,0,0,0,0,0,0.0,0,0,0,0,1,hyuri,Volta Redonda,exato
2025,Volta Redonda,981620,Igor Maduro,3,0.76,0,0,0,0,0,0.46,0,0,0,0,3,igor maduro,Volta Redonda,exato
2025,Volta Redonda,1009011,Igor Morais,2,0.35,0,0,0,0,0,0.35,0,0,0,0,2,igor morais,Volta Redonda,exato
2025,Volta Redonda,1185449,Jhonny,8,0.24,0,0,0,0,0,0.0,0,0,0,0,8,jhonny,Volta Redonda,exato
2025,Volta Redonda,2363439,João Bom Henrique,1,0.02,0,0,0,0,0,0.02,0,0,0,0,1,joao henrique,Volta Redonda,parecido
2025,Volta Redonda,1517440,João Pedro Jotta,1,0.03,0,0,0,0,0,0.0,0,0,0,0,1,joao pedro,Volta Redonda,palavras
2025,Volta Redonda,108193,Kayke Rodrigues,1,0.05,0,0,0,0,0,0.0,0,0,0,0,1,kayke,Volta Redonda,palavras
2025,Volta Redonda,940520,Leo Ceará,1,0.02,0,0,0,0,0,0.0,0,0,0,0,1,leo ceara,Volta Redonda,exato
2025,Volta Redonda,1175733,Lucas Adell,2,0.1,0,0,0,0,0,0.1,0,0,0,0,2,lucas adell,Volta Redonda,exato
2025,Volta Redonda,1470977,Lucas Ramires,2,0.1,1,1,1,0,0,0.1,0,0,0,0,2,lucas ramires,Volta Redonda,exato
2025,Volta Redonda,981627,Lucas Tocantins,1,0.04,0,0,0,0,0,0.04,0,0,0,0,1,lucas tocantins,Volta Redonda,exato
2025,Volta Redonda,987089,Luciano Naninho,2,0.07,0,0,0,0,0,0.0,1,1,0,1,3,luciano naninho,Volta Redonda,exato
2025,Volta Redonda,1105842,Marcos Vinicius,9,0.29,0,0,0,0,0,0.0,1,1,0,0,10,marcos vinicius,Avaí,"exato, outro clube na base"
2025,Volta Redonda,976088,Matheus Lucas,2,0.47,1,0,0,0,0,0.0,0,0,0,0,2,matheus lucas,Volta Redonda,exato
2025,Volta Redonda,956861,Mirandinha,7,0.45,0,0,0,0,0,0.17,0,0,0,0,7,mirandinha,Volta Redonda,exato
2025,Volta Redonda,892126,Patrick,4,0.09,0,0,0,0,0,0.02,0,0,0,0,4,patrick,Volta Redonda,exato
2025,Volta Redonda,1017710,Pierre,2,0.07,0,0,0,0,0,0.0,0,0,0,0,2,pierre,Volta Redonda,exato
2025,Volta Redonda,1175321,Raí,16,0.46,0,0,0,0,0,0.0,0,0,0,0,16,rai,Volta Redonda,exato
2025,Volta Redonda,2058164,Robinho,6,0.19,0,0,0,0,0,0.0,0,0,0,0,6,robinho,Volta Redonda,exato
2025,Volta Redonda,870753,Sánchez,21,1.33,0,0,0,0,1,1.08,0,0,0,0,21,sanchez,Volta Redonda,exato
2025,Volta Redonda,840107,Thallyson,5,0.22,0,0,0,0,0,0.0,0,0,0,0,5,thallyson,Volta Redonda,exato
2025,Volta Redonda,1176159,Vitinho,5,0.14,0,0,0,0,0,0.0,0,0,0,0,5,vitinho,Volta Redonda,homonimo
2025,Volta Redonda,243469,Wellington Silva,1,0.02,0,0,0,0,0,0.0,0,0,0,0,1,wellington silva,Volta Redonda,exato
2025,Volta Redonda,924424,Ygor Catatau,8,0.46,0,0,0,0,0,0.41,0,0,0,0,8,ygor catatau,Volta Redonda,exato
2025,Volta Redonda,973884,Ynaiã,1,0.03,0,0,0,0,0,0.03,0,0,0,0,1,ynaia,Volta Redonda,exato
2025,Volta Redonda,1020448,Ítalo,5,0.38,0,0,0,0,0,0.21,0,0,0,0,5,italo,Volta Redonda,exato
2026,América-MG,335187,Alex Silva,3,0.13,0,0,0,0,0,0.08,0,0,0,0,3,alex silva,América-MG,exato
2026,América-MG,869564,Alê,3,0.15,0,0,0,0,0,0.08,0,0,0,0,3,ale,América-MG,exato
2026,América-MG,360160,Artur,3,0.17,0,0,0,0,0,0.05,0,0,0,0,3,artur,Londrina,"exato, outro clube na base"
2026,América-MG,599688,Barreto,2,0.05,0,0,0,0,0,0.05,0,0,0,0,2,barreto,América-MG,exato
2026,América-MG,385386,Dalbert,5,0.15,0,0,0,0,0,0.0,0,0,0,0,5,dalbert,América-MG,exato
2026,América-MG,938482,Eduardo Person,2,0.07,0,0,0,0,0,0.0,0,0,0,0,2,eduardo person,América-MG,exato
2026,América-MG,844015,Emerson Santos,3,0.51,1,0,0,0,0,0.16,0,0,0,0,3,emerson santos,América-MG,exato
2026,América-MG,1093892,Everton,2,0.04,0,0,0,0,0,0.0,0,0,0,0,2,,,sem casar
2026,América-MG,1201949,Felipe Amaral,5,0.33,1,1,1,0,0,0.29,0,0,0,0,5,felipe amaral,América-MG,exato
2026,América-MG,249911,Fernando Elizari,1,0.03,0,0,0,0,0,0.0,0,0,0,0,1,f elizari,América-MG,palavras
2026,América-MG,1845396,Fábio,1,0.02,0,0,0,0,0,0.0,0,0,0,0,1,fabio,América-MG,exato
2026,América-MG,1020259,Gabriel Barros,3,0.2,0,0,0,0,0,0.0,0,0,0,0,3,g barros,América-MG,palavras
2026,América-MG,345847,Gonzalo Mastriani,10,1.58,1,0,1,0,0,0.58,1,0,0,0,11,g mastriani,América-MG,palavras
2026,América-MG,823980,Guilherme Parede,6,0.45,0,0,0,0,0,0.0,0,0,0,0,6,guilherme parede,América-MG,exato
2026,América-MG,2488155,Jhonatan Lima,2,0.12,0,0,0,0,0,0.05,0,0,0,0,2,jhonatan lima,América-MG,exato
2026,América-MG,1185449,Jhonny,1,0.02,0,0,0,0,0,0.0,0,0,0,0,1,jhonny,América-MG,exato
2026,América-MG,877571,Jorge Roa Jiménez,2,0.03,0,0,0,0,0,0.02,0,0,0,0,2,j jimenez,América-MG,palavras
2026,América-MG,2660888,Julio César,1,0.02,0,0,0,0,0,0.0,0,0,0,0,1,julio cesar,América-MG,exato
2026,América-MG,789668,Luca Sosa,2,0.55,0,0,0,0,0,0.01,0,0,0,0,2,l sosa,América-MG,palavras
2026,América-MG,2584981,Luidy,1,0.02,0,0,0,0,0,0.0,0,0,0,0,1,luidy,América-MG,exato
2026,América-MG,1105945,Léo Alaba,2,0.04,0,0,0,0,0,0.0,0,0,0,0,2,leo alaba,América-MG,exato
2026,América-MG,871209,Maguinho,2,0.05,0,0,0,0,0,0.03,0,0,0,0,2,maguinho,Operário-PR,"exato, outro clube na base"
2026,América-MG,84845,Manoel,1,0.06,0,0,0,0,0,0.06,0,0,0,0,1,manoel,América-MG,exato
2026,América-MG,2124981,Marcelo Enrique Macola Filho,1,0.07,0,0,0,0,0,0.07,0,0,0,0,1,marcelo,América-MG,palavras
2026,América-MG,988622,Matías Segovia,9,0.28,0,0,0,0,0,0.0,2,2,0,2,11,m segovia,América-MG,palavras
2026,América-MG,1126701,Nathan Cardoso,6,0.57,1,1,1,0,0,0.57,0,0,0,0,6,nathan,América-MG,palavras
2026,América-MG,2026354,Otávio Gonçalves,6,0.13,0,0,0,0,0,0.0,0,0,0,0,6,otavio,América-MG,palavras
2026,América-MG,1485496,Paulinho,1,0.05,0,0,0,0,0,0.0,1,0,1,0,2,paulinho,América-MG,exato
2026,América-MG,1107995,Paulo Victor,10,1.93,2,1,1,0,0,1.22,0,0,0,0,10,paulo victor,América-MG,exato
2026,América-MG,1485499,Rafael Barcelos,10,0.61,0,0,0,0,0,0.61,0,0,0,0,10,rafael barcelos,América-MG,exato
2026,América-MG,599700,Ricardo Silva,8,0.88,0,0,0,0,0,0.59,0,0,0,0,8,ricardo silva,América-MG,exato
2026,América-MG,924872,Rodrigo Piñeiro,1,0.02,0,0,0,0,0,0.0,0,0,0,0,1,r pineiro,América-MG,palavras
2026,América-MG,1589390,Thauan Willians,4,0.17,0,0,0,0,0,0.0,0,0,0,0,4,thauan,América-MG,palavras
2026,América-MG,992131,Tobías Ostchega,5,0.17,0,0,0,0,0,0.13,0,0,0,0,5,t ostchega,América-MG,palavras
2026,América-MG,871681,Val Soares,4,0.17,0,0,0,0,0,0.0,0,0,0,0,4,val soares,América-MG,exato
2026,América-MG,146308,Willian Bigode,12,0.53,0,0,0,0,1,0.06,0,0,0,0,12,willian,América-MG,palavras
2026,América-MG,1125086,Yago Santos,1,0.05,0,0,0,0,0,0.0,0,0,0,0,1,yago,América-MG,palavras
2026,Athletic,2032258,Bruninho,3,0.16,0,0,0,0,0,0.0,0,0,0,0,3,bruninho,Athletic,exato
2026,Athletic,852534,Carlinhos,1,0.03,0,0,0,0,0,0.03,0,0,0,0,1,carlinhos,Athletic,exato
2026,Athletic,1588320,Diogo Batista de Souza,7,0.2,0,0,0,0,0,0.0,0,0,0,0,7,diogo batista,Athletic,palavras
2026,Athletic,1197424,Dixon Vera,3,0.11,0,0,0,0,0,0.0,0,0,0,0,3,d vera,Athletic,palavras
2026,Athletic,1111658,Douglas Pele,1,0.01,0,0,0,0,0,0.0,0,0,0,0,1,douglas pele,Athletic,exato
2026,Athletic,1485598,Felipe Negrucci,1,0.02,0,0,0,0,0,0.0,0,0,0,0,1,felipe negrucci,Athletic,exato
2026,Athletic,1589311,Felipe Vieira,3,0.15,0,0,0,0,0,0.08,0,0,0,0,3,felipe vieira,Athletic,exato
2026,Athletic,1468837,Gabriel Moyses,3,0.24,0,0,0,0,0,0.24,0,0,0,0,3,gabriel moyses,Athletic,exato
2026,Athletic,1099301,Gian Cabezas,2,0.04,0,0,0,0,0,0.0,0,0,0,0,2,g cabezas,Athletic,parecido
2026,Athletic,1047852,Gustavinho,1,0.02,0,0,0,0,0,0.0,0,0,0,0,1,gustavinho,Athletic,exato
2026,Athletic,1046496,Ian Luccas,8,0.88,2,0,2,0,1,0.62,0,0,0,0,8,ian luccas,Athletic,exato
2026,Athletic,1467761,Jhonathan,13,0.65,0,0,0,0,0,0.5,0,0,0,0,13,,,sem casar
2026,Athletic,2032278,Joao Miguel,7,0.43,0,0,0,0,0,0.27,0,0,0,0,7,joao miguel,Athletic,exato
2026,Athletic,1200993,Jota,3,0.27,0,0,0,0,0,0.0,0,0,0,0,3,jota,Athletic,exato
2026,Athletic,1631554,Kauan Lindes,1,0.03,0,0,0,0,0,0.0,0,0,0,0,1,kauan lindes,Athletic,exato
2026,Athletic,1516708,Kauan Rodrigues,2,0.06,0,0,0,0,0,0.0,0,0,0,0,2,kauan,Athletic,palavras
2026,Athletic,1130040,Lucas Belezi,8,1.45,1,0,1,0,0,0.16,0,0,0,0,8,lucas belezi,Athletic,exato
2026,Athletic,1836632,Marcelo Henrique,1,0.03,0,0,0,0,0,0.0,0,0,0,0,1,marcelo,Athletic,palavras
2026,Athletic,1642625,Max,7,0.53,0,0,0,0,0,0.0,0,0,0,0,7,max,Athletic,exato
2026,Athletic,1486805,Oluwasegun Samuel Otusanya,1,0.04,0,0,0,0,0,0.04,0,0,0,0,1,o otusanya,Athletic,palavras
2026,Athletic,1175752,Pedro Oliveira,4,0.13,0,0,0,0,0,0.0,0,0,0,0,4,pedro,Athletic,palavras
2026,Athletic,2034254,Redney Emanuel de Jesus Assis,2,0.18,0,0,0,0,0,0.0,0,0,0,0,2,redney,Athletic,palavras
2026,Athletic,828707,Ronaldo Tavares,0,0.0,0,0,0,0,1,0.0,0,0,0,0,0,ronaldo tavares,Athletic,exato
2026,Athletic,1137850,Wilinton Aponzá,2,0.04,0,0,0,0,2,0.02,0,0,0,0,2,w aponza,Athletic,palavras
2026,Athletic,1807776,Yarlen,1,0.03,0,0,0,0,0,0.0,0,0,0,0,1,yarlen,Athletic,exato
2026,Athletic,555454,Zeca,6,0.16,0,0,0,0,0,0.0,0,0,0,0,6,zeca,Athletic,exato
2026,Atlético-GO,1008459,Adriano Martins,7,0.35,1,1,1,0,0,0.35,0,0,0,0,7,adriano martins,Atlético-GO,exato
2026,Atlético-GO,974329,Bruno José,3,0.16,1,1,1,0,0,0.16,0,0,0,0,3,bruno jose,Atlético-GO,exato
2026,Atlético-GO,1021866,Cristiano,5,0.16,0,0,0,0,0,0.0,0,0,0,0,5,cristiano,Atlético-GO,exato
2026,Atlético-GO,992512,Ewerthon,7,0.28,0,0,0,0,0,0.0,1,1,0,0,8,ewerthon,Atlético-GO,exato
2026,Atlético-GO,1640631,Geovany Soares,8,0.76,0,0,0,0,0,0.22,0,0,0,0,8,soares,Atlético-GO,palavras
2026,Atlético-GO,1097858,Guilherme Lopes,5,0.34,1,0,1,0,0,0.0,0,0,0,0,5,guilherme,Atlético-GO,palavras
2026,Atlético-GO,109610,Guilherme Marques,3,0.21,0,0,0,0,1,0.0,1,0,1,1,4,guilherme marques,Atlético-GO,exato
2026,Atlético-GO,981595,Gustavo Coutinho,14,0.89,0,0,0,0,5,0.62,0,0,0,0,14,gustavo coutinho,Atlético-GO,exato
2026,Atlético-GO,1023049,Gustavo Maia,4,0.15,0,0,0,0,0,0.0,0,0,0,0,4,gustavo maia,Atlético-GO,exato
2026,Atlético-GO,1047819,Henrique Freitas,2,0.15,0,0,0,0,0,0.02,0,0,0,0,2,henrique freitas,Atlético-GO,exato
2026,Atlético-GO,865400,Igor Henrique,3,0.09,0,0,0,0,0,0.08,0,0,0,0,3,igor henrique,Atlético-GO,exato
2026,Atlético-GO,979864,Indio,2,0.34,0,0,0,0,0,0.0,0,0,0,0,2,,,sem casar
2026,Atlético-GO,1128847,Jader Gentil,2,0.04,0,0,0,0,0,0.0,0,0,0,0,2,jader,Atlético-GO,palavras
2026,Atlético-GO,362966,João Pedro Silva,2,0.13,1,0,1,0,0,0.0,0,0,0,0,2,joao pedro,Atlético-GO,palavras
2026,Atlético-GO,1173455,Junior Barreto,8,0.42,0,0,0,0,0,0.42,0,0,0,0,8,j barreto,Atlético-GO,palavras
2026,Atlético-GO,1888591,Klebert,2,0.06,1,0,0,1,0,0.0,0,0,0,0,2,klebert,Atlético-GO,exato
2026,Atlético-GO,871013,Leandro Vilela,2,0.18,0,0,0,0,0,0.18,0,0,0,0,2,leandro vilela,Atlético-GO,exato
2026,Atlético-GO,1462709,Leo Jacó,4,1.64,2,1,1,0,0,1.07,0,0,0,0,4,leo jaco,Atlético-GO,exato
2026,Atlético-GO,926871,Marrony,9,1.13,0,0,0,0,0,0.32,0,0,0,0,9,marrony,Atlético-GO,exato
2026,Atlético-GO,1175603,Natã,1,0.01,0,0,0,0,0,0.01,0,0,0,0,1,nata,Atlético-GO,exato
2026,Atlético-GO,1010635,Netinho,6,0.15,0,0,0,0,0,0.0,1,1,0,1,7,netinho,Atlético-GO,exato
2026,Atlético-GO,1049781,Peixoto,4,0.15,0,0,0,0,0,0.12,0,0,0,0,4,,,sem casar
2026,Atlético-GO,2034254,Redney Emanuel de Jesus Assis,1,0.03,0,0,0,0,0,0.0,0,0,0,0,1,,,sem casar
2026,Atlético-GO,1105307,Tito,9,0.79,0,0,0,0,0,0.65,1,1,0,0,10,tito,Atlético-GO,exato
2026,Atlético-GO,986945,Warley,0,0.0,0,0,0,0,0,0.0,2,2,0,1,2,warley,Atlético-GO,exato
2026,Avaí,809194,Allyson,7,0.81,1,1,1,0,0,0.64,0,0,0,0,7,allyson,Avaí,exato
2026,Avaí,2055361,Bruno Baldini,6,0.93,0,0,0,0,0,0.7,0,0,0,0,6,b baldini,Avaí,palavras
2026,Avaí,215954,Cristiano,2,0.07,0,0,0,0,0,0.0,0,0,0,0,2,cristiano,Avaí,exato
2026,Avaí,862256,Daniel Penha,11,0.55,0,0,0,0,1,0.0,0,0,0,0,11,daniel penha,Avaí,exato
2026,Avaí,1609565,Douglas Teixeira,11,1.34,1,0,1,0,0,0.13,1,0,1,1,12,,,sem casar
2026,Avaí,308058,Felipe Avenatti,1,0.14,1,0,1,0,0,0.0,0,0,0,0,1,f avenatti,Avaí,palavras
2026,Avaí,839635,Felipe Vizeu,3,0.27,0,0,0,0,0,0.18,0,0,0,0,3,felipe vizeu,Avaí,exato
