ano,clube,sid,nome,minutos,titularidades,nota_media,touches,keyPass,bigChanceCreated,bigChanceMissed,goals,goalAssist,expectedGoals,expectedAssists,totalProgression,progressiveBallCarriesCount,ballRecovery,interceptionWon,duelWon,duelLost,aerialWon,aerialLost,topSpeed,kilometersCovered,numberOfSprints,metersCoveredHighSpeedRunningKm,rating_sd,jogos,keyPass_p90,bigChanceCreated_p90,bigChanceMissed_p90,goals_p90,goalAssist_p90,expectedGoals_p90,expectedAssists_p90,totalProgression_p90,progressiveBallCarriesCount_p90,ballRecovery_p90,interceptionWon_p90,kilometersCovered_p90,numberOfSprints_p90,metersCoveredHighSpeedRunningKm_p90,duelos_pct,aereos_pct,chave
2022,CSA,243459,Gabriel Santana,2573.0,30,6.948,1696.0,63.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,161.0,16.0,130.0,125.0,21.0,20.0,,0.0,0.0,0.0,0.314,31,2.204,0.07,0.07,0.0,0.105,0.0,0.0,0.0,0.0,5.632,0.56,0.0,0.0,0.0,0.51,0.512,gabriel santana
2022,CSA,243463,Marcelo Carné,3011.0,34,7.094,1110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,13.0,5.0,8.0,2.0,,0.0,0.0,0.0,0.576,34,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.546,0.0,0.0,0.0,0.0,0.722,0.8,marcelo carne
2022,CSA,338827,Lucão,3150.0,35,6.997,1969.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,141.0,24.0,102.0,71.0,76.0,39.0,,0.0,0.0,0.0,0.429,37,0.286,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,4.029,0.686,0.0,0.0,0.0,0.59,0.661,lucao
2022,CSA,358558,Gabriel Bubniack,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5,,,,,,,,,,,,,,,,,gabriel bubniack
2022,CSA,592022,Yann Rollim,978.0,12,6.622,485.0,17.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,60.0,1.0,52.0,82.0,8.0,9.0,,0.0,0.0,0.0,0.385,33,1.564,0.184,0.0,0.092,0.184,0.0,0.0,0.0,0.0,5.521,0.092,0.0,0.0,0.0,0.388,0.471,yann rollim
2022,CSA,794879,Bruno Mota,65.0,0,6.525,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,2.0,2.0,,0.0,0.0,0.0,,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.538,0.0,0.0,0.0,0.0,0.4,0.5,bruno mota
2022,CSA,804360,Wellington Nascimento,1252.0,15,6.947,947.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,32.0,54.0,49.0,19.0,21.0,,0.0,0.0,0.0,0.312,15,0.288,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,5.966,2.3,0.0,0.0,0.0,0.524,0.475,wellington nascimento
2022,CSA,847089,Felipe Augusto,559.0,6,6.517,302.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,19.0,33.0,9.0,8.0,,0.0,0.0,0.0,0.23,28,0.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,1.127,0.0,0.0,0.0,0.365,0.529,felipe augusto
2022,CSA,866803,Douglão,552.0,7,6.7,246.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,15.0,14.0,11.0,5.0,,0.0,0.0,0.0,0.295,27,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.239,1.63,0.0,0.0,0.0,0.517,0.688,douglao
2022,CSA,870617,Didira,336.0,3,6.556,195.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,18.0,32.0,3.0,11.0,,0.0,0.0,0.0,0.071,18,0.536,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,5.357,1.339,0.0,0.0,0.0,0.36,0.214,didira
2022,CSA,870692,Marcel,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,marcel
2022,CSA,871172,Geovane,2569.0,31,6.742,1337.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,167.0,42.0,121.0,156.0,35.0,25.0,,0.0,0.0,0.0,0.374,33,0.245,0.07,0.0,0.035,0.0,0.0,0.0,0.0,0.0,5.851,1.471,0.0,0.0,0.0,0.437,0.583,geovane
2022,CSA,874387,Paulo Ricardo,138.0,1,7.7,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.826,0.652,0.0,0.0,0.0,,,paulo ricardo
2022,CSA,875175,Dalberto,312.0,4,6.65,139.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,15.0,27.0,8.0,7.0,,0.0,0.0,0.0,0.173,8,1.442,0.0,0.577,0.288,0.0,0.0,0.0,0.0,0.0,3.173,0.0,0.0,0.0,0.0,0.357,0.533,dalberto
2022,CSA,875230,Cedric,97.0,2,6.8,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,,0.0,0.0,0.0,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.784,0.0,0.0,0.0,0.0,0.625,,cedric
2022,CSA,877897,Marco Túlio,501.0,5,6.71,221.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,26.0,35.0,3.0,9.0,,0.0,0.0,0.0,0.207,12,1.078,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.491,0.719,0.0,0.0,0.0,0.426,0.25,marco tulio
2022,CSA,879871,Lourenço,1813.0,23,6.788,902.0,21.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,92.0,20.0,113.0,120.0,15.0,45.0,,0.0,0.0,0.0,0.369,32,1.042,0.149,0.199,0.099,0.099,0.0,0.0,0.0,0.0,4.567,0.993,0.0,0.0,0.0,0.485,0.25,lourenco
2022,CSA,882351,Jonathan,310.0,4,6.583,223.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,23.0,26.0,8.0,5.0,,0.0,0.0,0.0,0.265,10,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.613,2.032,0.0,0.0,0.0,0.469,0.615,jonathan
2022,CSA,883911,Luiz Henrique,174.0,0,6.625,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,16.0,15.0,2.0,6.0,,0.0,0.0,0.0,,16,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.759,0.517,0.0,0.0,0.0,0.516,0.25,luiz henrique
2022,CSA,893661,Rickson,547.0,6,6.714,230.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.0,27.0,31.0,3.0,2.0,,0.0,0.0,0.0,0.443,11,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.923,1.316,0.0,0.0,0.0,0.466,0.6,rickson
2022,CSA,922553,Matheus Ferreira,238.0,2,6.757,132.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,19.0,10.0,4.0,1.0,,0.0,0.0,0.0,,17,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.454,3.025,0.0,0.0,0.0,0.655,0.8,matheus ferreira
2022,CSA,966145,Lucas Lourenço,216.0,3,6.5,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,20.0,1.0,3.0,,0.0,0.0,0.0,,8,0.417,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.417,0.0,0.0,0.0,0.375,0.25,lucas lourenco
2022,CSA,989091,Rodrigo Rodrigues,1515.0,18,6.889,399.0,12.0,2.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,26.0,2.0,85.0,92.0,41.0,52.0,,0.0,0.0,0.0,0.585,32,0.713,0.119,0.238,0.535,0.059,0.0,0.0,0.0,0.0,1.545,0.119,0.0,0.0,0.0,0.48,0.441,rodrigo rodrigues
2022,CSA,1000738,Lucas Barcellos,1654.0,20,6.835,651.0,19.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,65.0,3.0,115.0,135.0,13.0,37.0,,0.0,0.0,0.0,0.473,28,1.034,0.163,0.163,0.326,0.054,0.0,0.0,0.0,0.0,3.537,0.163,0.0,0.0,0.0,0.46,0.26,lucas barcellos
2022,CSA,1002514,John Mercado,224.0,0,6.444,108.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,15.0,27.0,7.0,4.0,,0.0,0.0,0.0,,13,1.205,0.804,0.402,0.0,0.0,0.0,0.0,0.0,0.0,4.018,0.402,0.0,0.0,0.0,0.357,0.636,john mercado
2022,CSA,1016902,Pedro Caracoci,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,pedro caracoci
2022,CSA,1017722,Guilherme Paraíba,596.0,6,6.886,342.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,11.0,33.0,20.0,24.0,9.0,,0.0,0.0,0.0,0.327,12,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.077,1.661,0.0,0.0,0.0,0.623,0.727,guilherme paraiba
2022,CSA,1046816,Gabriel Tonini,48.0,0,6.433,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,,0.0,0.0,0.0,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,1.875,0.0,0.0,0.0,0.4,,gabriel tonini
2022,CSA,1091667,Jean Carlos Batista,270.0,3,7.033,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.002,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333,0.0,0.0,0.0,0.0,,,jean carlos batista
2022,CSA,1105307,Tito,10.0,0,6.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,,0.0,0.0,0.0,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.75,1.0,tito
2022,CSA,1109359,Luan,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,luan
2022,CSA,1109495,Lucas Marques,1258.0,13,6.867,1034.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,65.0,74.0,15.0,13.0,,0.0,0.0,0.0,0.434,26,1.502,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,6.01,1.502,0.0,0.0,0.0,0.468,0.536,lucas marques
2022,CSA,1117240,William da Silva,23.0,0,6.6,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,0.0,0.0,0.0,,7,3.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,william da silva
2022,CSA,1117470,Edson Lucas,446.0,4,6.6,347.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,14.0,25.0,38.0,5.0,13.0,,0.0,0.0,0.0,0.208,22,1.211,0.0,0.0,0.0,0.202,0.0,0.0,0.0,0.0,6.457,2.825,0.0,0.0,0.0,0.397,0.278,edson lucas
2022,CSA,1119894,Giva,1485.0,16,6.775,893.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102.0,17.0,88.0,96.0,7.0,22.0,,0.0,0.0,0.0,0.401,30,0.485,0.061,0.0,0.061,0.0,0.0,0.0,0.0,0.0,6.182,1.03,0.0,0.0,0.0,0.478,0.241,giva
2022,CSA,1145122,Igor Inocencio,1476.0,14,6.743,956.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,21.0,78.0,87.0,28.0,22.0,,0.0,0.0,0.0,0.48,30,1.341,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,3.11,1.28,0.0,0.0,0.0,0.473,0.56,igor inocencio
2022,CSA,2177583,Léo Carvalho,13.0,0,6.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,,0.0,0.0,0.0,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923,6.923,0.0,0.0,0.0,0.429,,leo carvalho
2022,Chapecoense,35574,Léo,2251.0,25,6.98,1191.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,88.0,22.0,96.0,45.0,71.0,31.0,,0.0,0.0,0.0,0.348,31,0.16,0.08,0.04,0.08,0.08,0.0,0.0,0.0,0.0,3.518,0.88,0.0,0.0,0.0,0.681,0.696,leo
2022,Chapecoense,77267,Victor Ramos,2572.0,29,6.955,1940.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,127.0,54.0,114.0,76.0,70.0,31.0,,0.0,0.0,0.0,0.441,29,0.21,0.035,0.035,0.035,0.0,0.0,0.0,0.0,0.0,4.444,1.89,0.0,0.0,0.0,0.6,0.693,victor ramos
2022,Chapecoense,220709,Francinilson Meireles Maranhão,494.0,7,6.718,238.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,34.0,28.0,5.0,9.0,,0.0,0.0,0.0,0.335,17,0.911,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,5.648,0.364,0.0,0.0,0.0,0.548,0.357,francinilson meireles maranhao
2022,Chapecoense,221212,Thomás,890.0,10,6.847,463.0,17.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,39.0,2.0,61.0,49.0,6.0,3.0,,0.0,0.0,0.0,0.499,17,1.719,0.202,0.101,0.202,0.202,0.0,0.0,0.0,0.0,3.944,0.202,0.0,0.0,0.0,0.555,0.667,thomas
2022,Chapecoense,259685,Tiago Real,744.0,9,7.02,423.0,22.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0,4.0,47.0,47.0,4.0,8.0,,0.0,0.0,0.0,0.371,10,2.661,0.484,0.121,0.0,0.242,0.0,0.0,0.0,0.0,6.411,0.484,0.0,0.0,0.0,0.5,0.333,tiago real
2022,Chapecoense,329025,Éderson,256.0,3,6.7,87.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,14.0,1.0,11.0,,0.0,0.0,0.0,0.071,7,1.758,0.0,0.352,0.352,0.0,0.0,0.0,0.0,0.0,1.758,0.0,0.0,0.0,0.0,0.333,0.083,ederson
2022,Chapecoense,356446,Marcelo Santos,301.0,3,7.02,172.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,19.0,17.0,1.0,3.0,,0.0,0.0,0.0,0.173,9,0.598,0.0,0.0,0.299,0.0,0.0,0.0,0.0,0.0,6.578,1.196,0.0,0.0,0.0,0.528,0.25,marcelo santos
2022,Chapecoense,358532,Caio Rangel,15.0,0,6.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.5,,caio rangel
2022,Chapecoense,789962,Alisson Farias,1084.0,13,6.942,563.0,26.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,58.0,4.0,46.0,48.0,1.0,9.0,,0.0,0.0,0.0,0.709,19,2.159,0.249,0.083,0.166,0.249,0.0,0.0,0.0,0.0,4.815,0.332,0.0,0.0,0.0,0.489,0.1,alisson farias
2022,Chapecoense,794909,Willian Popp,903.0,11,6.769,379.0,9.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,39.0,8.0,37.0,69.0,9.0,17.0,,0.0,0.0,0.0,0.403,13,0.897,0.0,0.399,0.299,0.199,0.0,0.0,0.0,0.0,3.887,0.797,0.0,0.0,0.0,0.349,0.346,willian popp
2022,Chapecoense,795009,Vágner,1620.0,18,6.856,513.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,7.0,2.0,4.0,1.0,,0.0,0.0,0.0,0.749,32,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.389,0.0,0.0,0.0,0.0,0.778,0.8,vagner
2022,Chapecoense,829492,Marcelo Freitas,2124.0,27,6.838,1406.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,164.0,35.0,125.0,104.0,32.0,28.0,,0.0,0.0,0.0,0.332,29,0.424,0.085,0.0,0.0,0.042,0.0,0.0,0.0,0.0,6.949,1.483,0.0,0.0,0.0,0.546,0.533,marcelo freitas
2022,Chapecoense,831772,Pablo Diogo,311.0,4,6.825,207.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,6.0,14.0,1.0,5.0,,0.0,0.0,0.0,0.359,8,0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.656,4.051,0.0,0.0,0.0,0.3,0.167,pablo diogo
2022,Chapecoense,840076,Perotti,1838.0,21,6.681,625.0,31.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,36.0,5.0,103.0,169.0,44.0,79.0,,0.0,0.0,0.0,0.567,26,1.518,0.049,0.343,0.294,0.0,0.0,0.0,0.0,0.0,1.763,0.245,0.0,0.0,0.0,0.379,0.358,perotti
2022,Chapecoense,840078,Lima,1023.0,11,6.615,553.0,16.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,6.0,29.0,62.0,0.0,17.0,,0.0,0.0,0.0,0.302,27,1.408,0.088,0.264,0.088,0.0,0.0,0.0,0.0,0.0,4.839,0.528,0.0,0.0,0.0,0.319,0.0,lima
2022,Chapecoense,865372,Saulo,1800.0,20,6.87,600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,6.0,4.0,3.0,3.0,,0.0,0.0,0.0,0.628,36,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.6,0.5,saulo
2022,Chapecoense,869679,Cleylton Santos,218.0,2,6.867,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,10.0,4.0,6.0,1.0,,0.0,0.0,0.0,0.354,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.303,2.89,0.0,0.0,0.0,0.714,0.857,cleylton santos
2022,Chapecoense,872015,Pablo Oliveira,998.0,13,7.007,787.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,71.0,19.0,75.0,50.0,11.0,8.0,,0.0,0.0,0.0,0.386,24,0.631,0.18,0.0,0.09,0.09,0.0,0.0,0.0,0.0,6.403,1.713,0.0,0.0,0.0,0.6,0.579,pablo oliveira
2022,Chapecoense,877549,Frazan,1203.0,14,6.769,742.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,16.0,36.0,37.0,17.0,11.0,,0.0,0.0,0.0,0.253,25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.367,1.197,0.0,0.0,0.0,0.493,0.607,frazan
2022,Chapecoense,880111,Betinho,983.0,14,6.925,647.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,15.0,66.0,47.0,9.0,6.0,,0.0,0.0,0.0,0.302,23,1.74,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.325,1.373,0.0,0.0,0.0,0.584,0.6,betinho
2022,Chapecoense,887270,Xandão,771.0,8,6.82,541.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,27.0,16.0,16.0,7.0,,0.0,0.0,0.0,0.6,34,0.35,0.0,0.0,0.233,0.0,0.0,0.0,0.0,0.0,4.436,0.35,0.0,0.0,0.0,0.628,0.696,xandao
2022,Chapecoense,912782,Guilherme Guedes,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,10,,,,,,,,,,,,,,,,,guilherme guedes
2022,Chapecoense,924423,Derek Freitas,625.0,4,6.529,289.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,5.0,48.0,70.0,6.0,21.0,,0.0,0.0,0.0,,27,0.864,0.0,0.288,0.144,0.144,0.0,0.0,0.0,0.0,5.472,0.72,0.0,0.0,0.0,0.407,0.222,derek freitas
2022,Chapecoense,932080,Kevin,358.0,2,6.62,228.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,19.0,26.0,4.0,4.0,,0.0,0.0,0.0,0.424,30,0.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.525,0.754,0.0,0.0,0.0,0.422,0.5,kevin
2022,Chapecoense,973844,Felipe Ferreira,734.0,8,6.856,345.0,12.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,37.0,3.0,23.0,22.0,2.0,10.0,,0.0,0.0,0.0,0.24,17,1.471,0.245,0.123,0.245,0.245,0.0,0.0,0.0,0.0,4.537,0.368,0.0,0.0,0.0,0.511,0.167,felipe ferreira
2022,Chapecoense,973857,Maílton,1098.0,14,7.179,923.0,23.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,67.0,14.0,90.0,63.0,14.0,14.0,,0.0,0.0,0.0,0.535,15,1.885,0.164,0.0,0.082,0.164,0.0,0.0,0.0,0.0,5.492,1.148,0.0,0.0,0.0,0.588,0.5,mailton
2022,Chapecoense,973924,Darlan,467.0,4,6.685,339.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,11.0,20.0,20.0,4.0,2.0,,0.0,0.0,0.0,0.252,16,0.964,0.0,0.0,0.0,0.193,0.0,0.0,0.0,0.0,7.901,2.12,0.0,0.0,0.0,0.5,0.667,darlan
2022,Chapecoense,976082,Ronei,2128.0,22,6.879,1400.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,39.0,120.0,78.0,22.0,16.0,,0.0,0.0,0.0,0.32,32,0.677,0.042,0.042,0.0,0.0,0.0,0.0,0.0,0.0,4.018,1.649,0.0,0.0,0.0,0.606,0.579,ronei
2022,Chapecoense,981746,Matheus Bianqui,1831.0,16,6.952,1041.0,16.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,120.0,35.0,158.0,140.0,60.0,45.0,,0.0,0.0,0.0,0.296,33,0.786,0.0,0.147,0.197,0.0,0.0,0.0,0.0,0.0,5.898,1.72,0.0,0.0,0.0,0.53,0.571,matheus bianqui
2022,Chapecoense,994466,Jonathan Junior,536.0,4,6.55,206.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,35.0,64.0,14.0,34.0,,0.0,0.0,0.0,0.451,28,1.007,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,3.862,0.168,0.0,0.0,0.0,0.354,0.292,jonathan junior
2022,Chapecoense,1016996,Claudinho,629.0,6,6.668,359.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,30.0,37.0,3.0,10.0,,0.0,0.0,0.0,0.134,25,2.289,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,5.866,0.0,0.0,0.0,0.0,0.448,0.231,claudinho
2022,Chapecoense,1017236,Guilherme Rend,92.0,0,6.8,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,5.0,1.0,1.0,,0.0,0.0,0.0,,9,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.804,0.0,0.0,0.0,0.0,0.615,0.5,guilherme rend
2022,Chapecoense,1017275,Luizinho,701.0,7,6.6,394.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,5.0,64.0,60.0,6.0,8.0,,0.0,0.0,0.0,0.344,27,0.514,0.0,0.128,0.0,0.128,0.0,0.0,0.0,0.0,5.521,0.642,0.0,0.0,0.0,0.516,0.429,luizinho
2022,Chapecoense,1017746,Fernando,3185.0,36,6.944,2544.0,40.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,193.0,67.0,180.0,162.0,53.0,35.0,,0.0,0.0,0.0,0.485,36,1.13,0.113,0.028,0.0,0.085,0.0,0.0,0.0,0.0,5.454,1.893,0.0,0.0,0.0,0.526,0.602,fernando
