id_jogador,jogador,temporada_tm,lesao,de,ate,dias,jogos_perdidos,dias_2022,dias_2023,dias_2024,dias_2025,dias_2026
174570,Gabriel,24/25,Lesão desconhecida,2025-03-03,2025-04-05,34,1,0,0,0,5,0
174570,Gabriel,18/19,Lesão muscular,2018-09-07,2018-09-25,19,3,0,0,0,0,0
174570,Gabriel,17/18,Lesão na coxa,2018-04-26,2018-04-30,5,1,0,0,0,0,0
76191,Osvaldo,24/25,Contusão pulmonar,2024-09-15,2025-01-21,129,13,0,0,77,0,0
76191,Osvaldo,24/25,Lesão na coxa,2024-07-02,2024-07-10,9,2,0,0,9,0,0
76191,Osvaldo,20/21,Coronavírus,2020-11-14,2020-11-30,17,2,0,0,0,0,0
175256,Rogério,18/19,Lesão muscular,2018-11-17,2018-11-29,13,3,0,0,0,0,0
175256,Rogério,18/19,Lesão muscular,2018-09-25,2018-10-16,22,3,0,0,0,0,0
175256,Rogério,18/19,Lesão muscular,2018-07-28,2018-08-07,11,2,0,0,0,0,0
343602,Bruno Paulista,16/17,Lesão desconhecida,2016-10-17,2017-06-01,228,37,0,0,0,0,0
638310,Gabriel Tonini,25/26,Lesão desconhecida,2025-07-01,2026-04-28,302,33,0,0,0,153,28
529609,Rickson,25/26,Lesão na coxa,2026-01-05,2026-01-08,4,1,0,0,0,0,0
68832,Anderson Martins,17/18,Lesão na coxa,2017-11-06,2017-11-20,15,4,0,0,0,0,0
270191,Lucão,17/18,Lesão desconhecida,2018-03-05,2018-06-01,89,9,0,0,0,0,0
270191,Lucão,17/18,Lesão muscular,2018-01-06,2018-02-22,48,7,0,0,0,0,0
270191,Lucão,17/18,Lesão desconhecida,2017-11-20,2017-12-18,29,4,0,0,0,0,0
353807,Wellington Nascimento,21/22,Problemas no Joelho,2021-11-16,2021-11-28,13,1,0,0,0,0,0
75437,Werley,22/23,Lesão desconhecida,2022-09-20,,1453,8,1,0,0,0,0
719251,Derek,24/25,Lesão na coxa,2024-08-19,2024-09-13,26,2,0,0,26,0,0
719251,Derek,23/24,Lesão desconhecida,2024-05-13,2024-06-14,33,3,0,0,33,0,0
719251,Derek,23/24,Lesão na coxa,2024-02-12,2024-04-13,62,6,0,0,13,0,0
719251,Derek,20/21,Lesão desconhecida,2021-05-13,2022-01-07,240,25,0,0,0,0,0
76470,Éderson,18/19,Rotura de ligamentos no joelho,2019-04-05,2020-01-15,286,46,0,0,0,0,0
200455,Vagner,18/19,Lesão dos ligamentos laterais do joelho,2019-04-23,2020-12-02,590,81,0,0,0,0,0
607210,Maílton,21/22,Problemas no flexor direito da anca,2021-09-13,2021-11-04,53,10,0,0,0,0,0
698742,Busanello,23/24,Problemas musculares na coxa,2024-06-24,2024-07-08,15,1,0,0,15,0,0
731057,Fernando,24/25,Entorse do tornozelo,2024-09-02,2024-09-18,17,2,0,0,17,0,0
731057,Fernando,22/23,Lesão dos ligamentos laterais do joelho,2023-06-23,2024-03-26,278,46,0,161,0,0,0
552548,Guilherme Guedes,26/27,Lesão muscular,2026-08-08,,35,5,0,0,0,0,1
552548,Guilherme Guedes,26/27,Lesão muscular,2026-06-20,2026-07-11,22,3,0,0,0,0,22
552548,Guilherme Guedes,19/20,Problemas musculares na coxa,2019-08-12,2019-09-27,47,9,0,0,0,0,0
340113,Marcelo Freitas,18/19,Lesão na coxa,2019-04-19,2019-04-27,9,1,0,0,0,0,0
340113,Marcelo Freitas,18/19,Recuperação ritmo competitivo,2019-01-04,2019-01-30,27,1,0,0,0,0,0
340113,Marcelo Freitas,18/19,Innenbandanriss Knie,2018-11-10,2019-01-04,56,6,0,0,0,0,0
634737,Matheus Bianqui,24/25,Lesão desconhecida,2025-02-28,2025-04-12,44,3,0,0,0,12,0
288506,Caio Rangel,14/15,Lesão desconhecida,2014-11-01,2014-11-05,5,1,0,0,0,0,0
695232,Chrystian Barletta,24/25,Problemas no Joelho,2025-02-20,2025-03-18,27,5,0,0,0,0,0
797813,Luizinho,25/26,Pubalgia,2026-02-19,,205,13,0,0,0,0,0
363842,Willian Popp,25/26,Fratura do tornozelo,2025-08-02,2026-01-24,176,21,0,0,0,121,0
363842,Willian Popp,24/25,Problemas nos rins,2024-11-26,2025-05-25,181,24,0,0,5,55,0
363842,Willian Popp,23/24,Lesão desconhecida,2023-10-07,2023-11-07,32,5,0,32,0,0,0
363842,Willian Popp,22/23,Problemas na anca,2022-09-16,2022-09-26,11,2,11,0,0,0,0
363842,Willian Popp,18/19,Lesão desconhecida,2018-08-13,2018-09-12,31,4,0,0,0,0,0
237851,Betinho,25/26,Lesão na cabeça,2026-02-16,2026-03-05,18,2,0,0,0,0,0
237851,Betinho,24/25,Distensão da panturrilha,2024-10-27,2024-12-01,36,2,0,0,35,0,0
292160,Marcelo Santos,20/21,Coronavírus,2021-01-01,2021-01-10,10,2,0,0,0,0,0
535417,Pablo Oliveira,25/26,Lesão do ligamento cruzado,2026-04-04,,161,8,0,0,0,0,1
535417,Pablo Oliveira,24/25,Lesão do ligamento cruzado,2025-04-29,2026-02-22,300,9,0,0,0,216,0
695115,João Cesco,24/25,Lesão desconhecida,2025-02-22,2025-02-24,3,1,0,0,0,0,0
695115,João Cesco,24/25,lesão na perna,2025-01-18,2025-01-27,10,2,0,0,0,0,0
695115,João Cesco,24/25,lesão na perna,2024-12-28,2025-01-14,18,2,0,0,0,0,0
695115,João Cesco,24/25,lesão na perna,2024-09-27,2024-12-27,92,10,0,0,65,0,0
695115,João Cesco,24/25,Traumatismo no pé,2024-08-30,2024-09-21,23,2,0,0,23,0,0
695115,João Cesco,24/25,Traumatismo no pé,2024-08-18,2024-08-20,3,1,0,0,3,0,0
695115,João Cesco,23/24,Traumatismo no pé,2024-04-05,2024-04-14,10,2,0,0,10,0,0
695115,João Cesco,19/20,Cirurgia Ligamento Cruzado,2019-10-16,2020-04-16,184,19,0,0,0,0,0
55245,Léo,22/23,Contusão nas costas,2022-10-13,,1430,3,1,0,0,0,0
93178,Victor Ramos,09/10,Fibra muscular rasgado,2009-09-20,2009-10-20,31,5,0,0,0,0,0
738503,Eduardo Melo,25/26,Lesão na coxa,2026-02-14,2026-07-31,168,30,0,0,0,0,122
245778,Fernando Viana,23/24,Lesão num dedo do pé,2024-02-17,2024-03-01,14,1,0,0,0,0,0
245778,Fernando Viana,19/20,Lesão desconhecida,2019-11-25,2019-11-30,6,0,0,0,0,0,0
547688,Lohan,22/23,Lesão na coxa,2022-08-20,2022-09-20,32,5,32,0,0,0,0
520088,Tiago Marques,21/22,Lesão no tornozelo,2022-05-15,2023-01-01,232,31,200,0,0,0,0
520088,Tiago Marques,19/20,Entorse do tornozelo,2019-08-17,2019-10-11,56,11,0,0,0,0,0
375532,Alisson,25/26,Fascite plantar,2026-04-07,2026-05-29,53,8,0,0,0,0,53
667411,Gustavo,24/25,Lesão na coxa,2025-05-27,2025-07-13,48,1,0,0,0,48,0
667411,Gustavo,23/24,Lesão muscular,2024-04-06,2024-04-26,21,2,0,0,21,0,0
697845,Claudinho,25/26,Lesão no joelho,2025-10-06,2026-05-16,223,44,0,0,0,56,46
697845,Claudinho,25/26,Entorse do tornozelo,2025-08-04,2025-09-19,47,5,0,0,0,47,0
697845,Claudinho,24/25,Traumatismo no joelho,2025-03-02,2025-03-18,17,4,0,0,0,0,0
1044157,Rodrigo Souza,24/25,Lesão desconhecida,2025-02-24,2025-03-28,33,2,0,0,0,0,0
520470,Fellipe Mateus,25/26,Pubalgia,2025-10-08,2026-03-01,145,13,0,0,0,54,0
520470,Fellipe Mateus,24/25,Problemas no Joelho,2025-05-10,2025-07-01,53,8,0,0,0,53,0
520470,Fellipe Mateus,23/24,Problemas no Joelho,2024-06-01,2024-06-22,22,5,0,0,22,0,0
520470,Fellipe Mateus,17/18,lesão na perna,2018-06-08,2018-07-27,50,8,0,0,0,0,0
100091,Marquinhos Gabriel,23/24,Lesão na coxa,2024-03-20,2024-03-29,10,2,0,0,0,0,0
100091,Marquinhos Gabriel,17/18,Rotura muscular na coxa,2017-10-27,2017-11-17,22,3,0,0,0,0,0
112060,Tony,22/23,Contusão pulmonar,2022-09-20,2023-01-01,104,8,72,0,0,0,0
164997,Negueba,25/26,Lesão desconhecida,2025-10-04,2025-10-17,14,1,0,0,0,14,0
164997,Negueba,25/26,Lesão no pé,2025-09-07,2025-09-12,6,0,0,0,0,6,0
164997,Negueba,18/19,Lesão no joelho,2019-05-29,2019-12-31,217,8,0,0,0,0,0
164997,Negueba,18/19,Pequena lesão,2019-05-15,2019-05-17,3,0,0,0,0,0,0
164997,Negueba,18/19,Problemas no tendão de Aquiles,2019-03-30,2019-04-07,9,2,0,0,0,0,0
625333,Rafael Bilu,25/26,Problemas musculares,2025-12-04,2026-03-03,90,4,0,0,0,0,0
625333,Rafael Bilu,25/26,Entorse do tornozelo,2025-11-21,2025-11-27,7,1,0,0,0,7,0
625333,Rafael Bilu,25/26,Traumatismo no joelho,2025-07-13,2025-08-15,34,6,0,0,0,34,0
625333,Rafael Bilu,22/23,Rotura do tendão de Aquiles,2023-05-06,2024-06-19,411,63,0,209,80,0,0
625333,Rafael Bilu,22/23,Problemas no Joelho,2022-09-27,2022-10-25,29,5,29,0,0,0,0
552547,Lucas Poletto,24/25,Lesão desconhecida,2024-09-16,2024-10-06,21,3,0,0,21,0,0
552255,Arilson,23/24,Inflamação,2024-03-24,2024-05-15,53,4,0,0,45,0,0
520457,Gustavo Cazonatti,24/25,Lesão ligamentar,2025-02-17,2025-11-18,275,38,0,0,0,232,0
520457,Gustavo Cazonatti,23/24,Entorse do tornozelo,2024-02-05,2024-02-19,15,2,0,0,0,0,0
698743,Alan Dias,23/24,Lesão desconhecida,2023-09-28,2023-11-26,60,8,0,60,0,0,0
606729,Kadu,22/23,Cirurgia Ligamento Cruzado,2022-07-10,2023-05-01,296,28,144,31,0,0,0
92056,Oswaldo Henríquez,22/23,Lesão desconhecida,2022-09-05,2022-09-20,16,2,16,0,0,0,0
349420,Rodrigo,25/26,Problemas musculares na coxa,2026-04-07,2026-05-23,47,7,0,0,0,0,47
323850,Zé Marcos,24/25,Lesão muscular,2025-04-28,2025-05-13,16,3,0,0,0,16,0
323850,Zé Marcos,24/25,Lesão na panturrilha,2024-07-06,2024-07-23,18,5,0,0,18,0,0
323850,Zé Marcos,23/24,Lesão na coxa,2024-06-06,2024-06-19,14,2,0,0,14,0,0
323850,Zé Marcos,23/24,Lesão muscular,2024-04-18,2024-04-27,10,1,0,0,10,0,0
323850,Zé Marcos,22/23,Problemas musculares na coxa,2022-09-11,2022-10-25,45,7,45,0,0,0,0
1003451,Breno,23/24,Lesão do ligamento cruzado,2023-11-19,2024-07-22,247,19,0,12,113,0,0
548591,Edu,20/21,Lesão meniscal,2020-08-08,2021-05-26,292,44,0,0,0,0,0
739443,Igor Thiago,24/25,Lesão no joelho,2024-12-07,2025-05-02,147,21,0,0,0,32,0
739443,Igor Thiago,24/25,Lesão meniscal,2024-07-21,2024-11-23,126,14,0,0,126,0,0
739443,Igor Thiago,23/24,Lesão no joelho,2024-05-13,2024-06-30,49,2,0,0,49,0,0
739443,Igor Thiago,23/24,Dilata,2024-03-01,2024-03-13,13,3,0,0,0,0,0
739443,Igor Thiago,20/21,Coronavírus,2021-01-16,2021-01-24,9,2,0,0,0,0,0
372046,Lincoln,24/25,Doente,2024-11-23,2024-11-25,3,1,0,0,3,0,0
372046,Lincoln,24/25,Fibra muscular rasgado,2024-07-26,2024-10-25,92,11,0,0,92,0,0
372046,Lincoln,20/21,Lesão na coxa,2021-06-14,2021-08-30,78,12,0,0,0,0,0
372046,Lincoln,19/20,Lesão na coxa,2019-07-28,2019-10-19,84,18,0,0,0,0,0
192701,Luvannor,23/24,Problemas físicos,2023-11-03,2023-11-20,18,3,0,18,0,0,0
192701,Luvannor,21/22,Problemas físicos,2021-08-03,2021-08-06,4,1,0,0,0,0,0
213619,Rafa Silva,25/26,Artroscopia,2026-05-08,,127,21,0,0,0,0,1
213619,Rafa Silva,24/25,Problemas musculares na coxa,2024-10-27,2025-09-01,310,33,0,0,35,154,0
213619,Rafa Silva,24/25,Problemas com o tendão rotuliano,2024-08-14,2024-10-22,70,13,0,0,70,0,0
213619,Rafa Silva,23/24,Lesão na coxa,2024-06-16,2024-08-09,55,12,0,0,55,0,0
213619,Rafa Silva,23/24,Recuperação ritmo competitivo,2024-02-03,2024-03-12,39,7,0,0,0,0,0
213619,Rafa Silva,22/23,Lesão desconhecida,2023-10-23,2023-11-10,19,5,0,19,0,0,0
213619,Rafa Silva,22/23,Lesão no joelho,2022-10-11,2023-03-07,148,6,51,0,0,0,0
213619,Rafa Silva,20/21,Lesão no joelho,2020-08-14,2021-01-31,171,23,0,0,0,0,0
213619,Rafa Silva,17/18,Distensão dos adutores,2017-05-14,2017-06-17,35,4,0,0,0,0,0
943837,Vitor Roque,25/26,Lesão no tornozelo,2026-03-09,2026-07-25,139,19,0,0,0,0,116
943837,Vitor Roque,24/25,Lesão na coxa,2025-04-21,2025-04-26,6,1,0,0,0,6,0
943837,Vitor Roque,24/25,Contusão no tornozelo,2024-09-25,2024-09-27,3,1,0,0,3,0,0
943837,Vitor Roque,23/24,Contusão no tornozelo,2023-09-23,2023-11-24,63,14,0,63,0,0,0
103916,Rafael Cabral,21/22,Lesão na mão,2021-09-12,2021-09-24,13,2,0,0,0,0,0
103916,Rafael Cabral,13/14,Fissura da banda do joelho,2014-02-20,2014-07-10,141,27,0,0,0,0,0
867483,Geovane Jesus,23/24,Rotura dos ligamentos cruzados,2023-09-13,,1095,115,0,1,0,0,0
867483,Geovane Jesus,23/24,Problemas musculares na coxa,2023-07-03,2023-07-10,8,2,0,8,0,0,0
867483,Geovane Jesus,22/23,Lesão muscular,2023-05-04,2023-05-31,28,4,0,28,0,0,0
371967,Wesley Gasolina,22/23,Rotura de ligamentos no joelho,2023-02-13,2023-07-31,169,26,0,122,0,0,0
371967,Wesley Gasolina,22/23,Problemas musculares na coxa,2022-10-11,2022-12-31,82,4,51,0,0,0,0
371967,Wesley Gasolina,21/22,Lesão desconhecida,2022-04-27,2022-08-12,108,6,108,0,0,0,0
371967,Wesley Gasolina,20/21,Lesão nos adutores,2021-03-12,2021-06-30,111,14,0,0,0,0,0
371967,Wesley Gasolina,20/21,Coronavírus,2020-09-27,2020-11-10,45,9,0,0,0,0,0
371967,Wesley Gasolina,19/20,Gripe,2020-01-18,2020-01-27,10,2,0,0,0,0,0
879217,Kaiki,23/24,Lesão muscular,2024-01-26,2024-04-03,69,15,0,0,3,0,0
569805,Marquinhos Cipriano,25/26,Lesão desconhecida,2026-05-06,2026-05-27,22,3,0,0,0,0,22
569805,Marquinhos Cipriano,25/26,Doente,2026-01-12,2026-01-16,5,1,0,0,0,0,0
569805,Marquinhos Cipriano,24/25,Lesão desconhecida,2025-02-19,2025-03-26,36,4,0,0,0,0,0
569805,Marquinhos Cipriano,23/24,Lesão muscular,2024-01-13,2024-02-01,20,4,0,0,0,0,0
670021,Matheus Bidu,26/27,Lesão no púbis,2026-08-22,2026-08-29,8,1,0,0,0,0,8
670021,Matheus Bidu,26/27,Lesão na coxa,2026-07-25,2026-08-01,8,2,0,0,0,0,8
670021,Matheus Bidu,25/26,Entorse do tornozelo,2026-05-18,2026-05-23,6,1,0,0,0,0,6
670021,Matheus Bidu,25/26,Problemas no Joelho,2025-11-21,2025-11-29,9,1,0,0,0,9,0
670021,Matheus Bidu,24/25,Lesão na coxa,2024-09-15,2024-09-20,6,1,0,0,6,0,0
978150,Ageu,25/26,Muskelbündelriss,2026-02-21,2026-09-28,220,24,0,0,0,0,181
978150,Ageu,25/26,Lesão na coxa,2025-11-10,2026-01-19,71,11,0,0,0,21,0
978150,Ageu,25/26,Lesão na coxa,2025-09-09,2025-10-20,42,4,0,0,0,42,0
121756,Rômulo,19/20,Pancada na coxa,2020-02-08,2020-02-25,18,3,0,0,0,0,0
121756,Rômulo,17/18,Lesão desconhecida,2018-03-08,2018-03-25,18,1,0,0,0,0,0
121756,Rômulo,15/16,Fadiga muscular,2016-03-12,2016-04-08,28,3,0,0,0,0,0
121756,Rômulo,15/16,Pubalgia,2015-09-19,2016-01-29,133,20,0,0,0,0,0
121756,Rômulo,14/15,Lesão no nariz,2015-05-18,2015-06-30,44,4,0,0,0,0,0
121756,Rômulo,14/15,Queixas adutores,2014-12-04,2015-04-30,148,30,0,0,0,0,0
121756,Rômulo,14/15,Fratura da virilha,2014-09-30,2014-10-26,27,4,0,0,0,0,0
189443,Leonardo Pais,20/21,Coronavírus,2021-03-09,2021-03-23,15,3,0,0,0,0,0
766381,Chay,22/23,Lesão no tornozelo,2022-09-20,2023-01-15,118,8,72,0,0,0,0
746358,Daniel Jr,23/24,Lesão na coxa,2024-06-07,2024-06-20,14,2,0,0,14,0,0
746358,Daniel Jr,23/24,Lesão na virilha,2024-03-11,2024-04-06,27,5,0,0,6,0,0
746358,Daniel Jr,23/24,Lesão na coxa,2023-06-21,2023-07-28,38,4,0,38,0,0,0
153065,Fernando Canesin,20/21,Coronavírus,2020-11-20,2020-12-05,16,4,0,0,0,0,0
202919,Giovanni,19/20,Calcanhar de Aquiles,2020-01-14,2020-05-25,133,12,0,0,0,0,0
519854,João Paulo,17/18,Lesão desconhecida,2017-10-19,2017-10-23,5,1,0,0,0,0,0
1010016,Juan Christian,24/25,Lesão desconhecida,2025-01-18,2025-01-21,4,1,0,0,0,0,0
813120,Marcelinho,23/24,Lesão na coxa,2024-06-22,2024-07-23,32,9,0,0,32,0,0
796574,Stênio,22/23,Lesão no ombro,2022-10-01,2022-12-31,92,6,61,0,0,0,0
796574,Stênio,21/22,Lesão muscular,2021-11-02,2021-11-25,24,2,0,0,0,0,0
406766,Bruno Rodrigues,26/27,Fratura na face,2026-08-27,2026-09-05,10,2,0,0,0,0,10
406766,Bruno Rodrigues,25/26,Lesão na coxa,2026-05-03,2026-05-11,9,2,0,0,0,0,9
406766,Bruno Rodrigues,25/26,Lesão na coxa,2026-03-09,2026-03-21,13,3,0,0,0,0,0
406766,Bruno Rodrigues,23/24,Lesão no joelho,2024-01-26,2025-09-12,596,118,0,0,244,165,0
346923,Waguininho,18/19,Lesão desconhecida,2018-07-29,2019-01-31,187,25,0,0,0,0,0
520629,Filipe Machado,23/24,Lesão na coxa,2023-11-30,2024-01-29,61,4,0,1,0,0,0
520629,Filipe Machado,22/23,Contusão pulmonar,2022-12-14,2023-02-11,60,4,0,0,0,0,0
520994,Lucas Ventura,23/24,Lesão desconhecida,2024-02-09,2024-02-16,8,0,0,0,0,0,0
520994,Lucas Ventura,23/24,Lesão muscular,2023-11-02,2023-11-30,29,2,0,29,0,0,0
329843,Neto Moura,26/27,Lesão na coxa,2026-07-16,2026-08-01,17,3,0,0,0,0,17
329843,Neto Moura,25/26,Lesão na coxa,2026-05-14,2026-05-29,16,4,0,0,0,0,16
329843,Neto Moura,22/23,Contusão no tornozelo,2022-09-25,2022-12-31,98,7,67,0,0,0,0
252900,Willian Oliveira,25/26,Lesão desconhecida,2025-07-27,2025-08-24,29,3,0,0,0,29,0
252900,Willian Oliveira,24/25,Lesão no joelho,2025-04-17,2025-07-07,82,11,0,0,0,82,0
252900,Willian Oliveira,24/25,Estiramento do ligamento colateral interno do joelho,2025-01-20,2025-01-31,12,2,0,0,0,0,0
252900,Willian Oliveira,17/18,lesão na perna,2017-09-01,2017-11-01,62,10,0,0,0,0,0
252900,Willian Oliveira,16/17,Lesão no pé,2016-09-20,2016-11-07,49,2,0,0,0,0,0
592373,Lucas Oliveira,25/26,Problemas no Joelho,2026-04-30,2026-05-06,7,1,0,0,0,0,7
592373,Lucas Oliveira,23/24,Lesão no tornozelo,2023-07-24,2023-07-31,8,1,0,8,0,0,0
700680,Luis Felipe,21/22,Lesão desconhecida,2021-08-11,2021-09-17,38,5,0,0,0,0,0
700680,Luis Felipe,20/21,Coronavírus,2021-04-18,2021-05-16,29,9,0,0,0,0,0
84695,Maicon,25/26,Lesão na coxa,2026-05-03,2026-07-04,63,5,0,0,0,0,63
84695,Maicon,22/23,Problemas musculares na coxa,2022-09-30,2022-11-03,35,7,35,0,0,0,0
84695,Maicon,20/21,Lesão muscular,2020-10-18,2020-10-31,14,2,0,0,0,0,0
84695,Maicon,18/19,Lesão desconhecida,2018-09-03,2018-09-15,13,1,0,0,0,0,0
84695,Maicon,15/16,Fadiga muscular,2016-02-08,2016-02-19,12,2,0,0,0,0,0
84695,Maicon,15/16,Fibra muscular rasgado,2015-10-05,2015-11-02,29,3,0,0,0,0,0
84695,Maicon,12/13,Flambagem do osso,2012-11-03,2012-12-17,45,8,0,0,0,0,0
84695,Maicon,09/10,Flambagem do osso,2009-12-09,2009-12-16,8,1,0,0,0,0,0
1019701,Pedrão,25/26,Cirurgia Ligamento Cruzado,2025-09-26,2026-08-29,338,51,0,0,0,66,151
27374,Sidnei,20/21,Problemas musculares,2021-01-27,2021-01-31,5,0,0,0,0,0,0
27374,Sidnei,20/21,Muskelkater,2020-10-19,2020-11-19,32,3,0,0,0,0,0
27374,Sidnei,19/20,Doente,2020-06-14,2020-06-24,11,2,0,0,0,0,0
27374,Sidnei,19/20,Lesão no pé,2019-11-24,2019-12-18,25,3,0,0,0,0,0
27374,Sidnei,19/20,Lesão muscular,2019-09-18,2019-10-24,37,5,0,0,0,0,0
27374,Sidnei,18/19,Lesão no ombro,2018-12-23,2019-01-18,27,4,0,0,0,0,0
27374,Sidnei,18/19,Lesão no joelho,2018-11-12,2018-11-29,18,1,0,0,0,0,0
27374,Sidnei,17/18,Lesão muscular,2018-04-25,2018-06-11,48,4,0,0,0,0,0
27374,Sidnei,17/18,Lesão muscular,2018-04-10,2018-04-17,8,1,0,0,0,0,0
27374,Sidnei,17/18,Lesão na coxa,2018-01-28,2018-02-21,25,3,0,0,0,0,0
27374,Sidnei,17/18,Lesão na coxa,2018-01-16,2018-01-26,11,1,0,0,0,0,0
27374,Sidnei,17/18,Lesão muscular,2017-11-20,2017-11-30,11,2,0,0,0,0,0
27374,Sidnei,17/18,Lesão no joelho,2017-09-11,2017-09-28,18,3,0,0,0,0,0
27374,Sidnei,16/17,Problemas musculares,2017-04-27,2017-05-18,22,3,0,0,0,0,0
27374,Sidnei,16/17,Lesão na anca,2017-03-09,2017-03-30,22,2,0,0,0,0,0
671572,Wagner Leonardo,24/25,Problemas musculares,2025-04-20,2025-04-26,7,1,0,0,0,7,0
671572,Wagner Leonardo,20/21,Coronavírus,2021-01-10,2021-01-17,8,2,0,0,0,0,0
668262,Weverton,22/23,Lesão no tornozelo,2023-01-19,2024-01-05,352,0,0,244,0,0,0
484848,Zé Ivaldo,20/21,Coronavírus,2020-11-24,2020-12-10,17,3,0,0,0,0,0
484848,Zé Ivaldo,19/20,Edema do osso,2019-07-12,2019-08-30,50,10,0,0,0,0,0
987776,Everton Moraes,25/26,Lesão na anca,2026-05-10,2026-06-13,35,5,0,0,0,0,35
37934,Hugo Rodallega,25/26,Lesão nos adutores,2025-07-04,2025-08-31,59,11,0,0,0,59,0
37934,Hugo Rodallega,19/20,Lesão desconhecida,2019-10-04,2019-11-04,32,4,0,0,0,0,0
37934,Hugo Rodallega,18/19,Lesão desconhecida,2018-10-30,2018-11-02,4,1,0,0,0,0,0
37934,Hugo Rodallega,17/18,Lesão na virilha,2018-05-05,2018-05-19,15,2,0,0,0,0,0
37934,Hugo Rodallega,17/18,Lesão no pé,2018-04-26,2018-05-02,7,1,0,0,0,0,0
37934,Hugo Rodallega,16/17,Lesão desconhecida,2016-09-30,2016-10-12,13,0,0,0,0,0,0
37934,Hugo Rodallega,15/16,Lesão num dedo do pé,2016-01-27,2016-02-02,7,2,0,0,0,0,0
37934,Hugo Rodallega,13/14,Problemas na virilha,2013-10-30,2013-12-20,52,7,0,0,0,0,0
724702,Marcelo Ryan,25/26,Lesão na coxa,2025-10-14,2025-11-25,43,3,0,0,0,43,0
724702,Marcelo Ryan,24/25,Ruptura muscular na coxa,2024-08-17,2024-09-23,38,5,0,0,38,0,0
670522,Matheus Davó,23/24,Lesão do ligamento cruzado,2023-11-25,2024-08-08,258,38,0,6,130,0,0
70784,Ytalo,25/26,Lesão meniscal,2026-02-03,2026-09-09,219,13,0,0,0,0,162
70784,Ytalo,25/26,Lesão no cotovelo,2026-01-07,2026-02-02,27,5,0,0,0,0,0
70784,Ytalo,17/18,Lesão desconhecida,2017-09-14,2017-10-02,19,5,0,0,0,0,0
177776,César,25/26,Ruptura muscular,2026-04-02,2026-05-15,44,6,0,0,0,0,44
177776,César,23/24,Rotura dos ligamentos cruzados,2023-07-01,2024-04-15,290,32,0,153,15,0,0
99439,Danilo Fernandes,22/23,Lesão no joelho,2022-09-02,2023-05-19,260,43,90,49,0,0,0
733453,Mateus Claus,20/21,Lesão muscular,2021-02-13,2021-03-20,36,11,0,0,0,0,0
598975,Matheus Teixeira,22/23,Rotura muscular na coxa,2023-04-24,2023-05-29,36,7,0,36,0,0,0
959171,André Dhominique,23/24,Lesão do ligamento cruzado,2024-06-26,2026-01-06,560,110,0,0,158,244,0
555672,Djalma Silva,24/25,Rotura dos ligamentos cruzados,2025-03-03,2025-10-03,215,14,0,0,0,186,0
555672,Djalma Silva,24/25,Lesão desconhecida,2024-11-18,2024-11-27,10,1,0,0,10,0,0
741021,Matheus Bahia,25/26,Lesão na coxa,2026-04-06,2026-04-24,19,3,0,0,0,0,19
741021,Matheus Bahia,25/26,Traumatismo no joelho,2025-08-11,2025-09-13,34,4,0,0,0,34,0
741021,Matheus Bahia,24/25,Lesão na coxa,2025-05-23,2025-07-08,47,3,0,0,0,47,0
741021,Matheus Bahia,24/25,Problemas musculares na coxa,2025-04-06,2025-04-14,9,1,0,0,0,9,0
741021,Matheus Bahia,22/23,Lesão na coxa,2023-05-15,2023-07-01,48,8,0,48,0,0,0
741021,Matheus Bahia,22/23,Lesão nos adutores,2022-08-30,2022-10-25,57,10,57,0,0,0,0
148231,Lucas Mugni,25/26,Problemas musculares na coxa,2025-09-13,2025-09-28,16,2,0,0,0,16,0
148231,Lucas Mugni,24/25,Pubalgia,2025-04-06,2025-04-14,9,1,0,0,0,9,0
148231,Lucas Mugni,20/21,Coronavírus,2021-04-09,2021-04-19,11,2,0,0,0,0,0
1038907,Patrick Verhon,25/26,Traumatismo tibioperoneal,2026-03-11,2026-05-05,56,9,0,0,0,0,35
973703,Brenner,25/26,Lesão na coxa,2025-09-22,2025-09-30,9,1,0,0,0,9,0
114514,Marcelo Cirino,22/23,Lesão dos ligamentos laterais do joelho,2022-08-01,2023-06-01,305,56,122,62,0,0,0
866670,Ronaldo,26/27,Inflamação do tendão,2026-08-18,2026-09-04,18,4,0,0,0,0,18
866670,Ronaldo,25/26,Lesão muscular,2026-03-15,2026-03-29,15,1,0,0,0,0,0
866670,Ronaldo,24/25,Lesão muscular,2024-08-13,2024-08-16,4,0,0,0,4,0,0
866670,Ronaldo,23/24,Lesão muscular,2023-11-26,2023-12-04,9,2,0,5,0,0,0
866670,Ronaldo,22/23,Lesão tornozelo,2023-06-06,2023-06-28,23,2,0,23,0,0,0
691843,Vitor Jacaré,20/21,Lesão do ligamento cruzado,2021-03-13,2021-11-13,246,56,0,0,0,0,0
815686,Caio Vidal,25/26,Operado ao joelho,2026-03-02,2026-08-21,173,22,0,0,0,0,143
815686,Caio Vidal,24/25,Lesão desconhecida,2024-12-08,2025-01-01,25,3,0,0,0,0,0
483499,Raí Nascimento,17/18,Lesão muscular,2017-12-03,2018-01-03,32,3,0,0,0,0,0
483499,Raí Nascimento,17/18,Lesão muscular,2017-07-26,2017-08-26,32,0,0,0,0,0,0
106076,Ricardo Goulart,17/18,Lesão no joelho,2018-09-20,2019-02-15,149,14,0,0,0,0,0
