mercado,liga,pos11,jogador,clube,idade,minutos,contrato,valor,nascido_em,passaporte,aderencia,aderencia_ajustada,nivel_overall,rank_na_liga,nota,nota_completa,nivel_bola_parada,nivel_fisico,criterios_com_dado,posse_est,Duelos def/90 PAdj,Aéreos/90 PAdj,Duelos of/90 PAdj,xG per 90,Goals per 90,xG,Goals,sul_americano,ocupa_vaga_estrangeiro,On loan,livre_2027,contrato_vencido,nivel
Exterior,Mexico,MEI,J. Brunetta,Tigres UANL,29.0,3548,2027-12-31,0,Argentina,"Argentina, Italy",62.4,49.7,70.88,2.0,60.3,True,74.73,32.52,7,55.66098437820196,3.72,0.91,7.0,0.27,0.48,10.82,19,True,True,sim,False,False,N1
Exterior,Portugal C,MEI,Caleb,Atlético CP,33.0,1349,2026-06-30,0,Brazil,Brazil,78.0,54.4,62.87,1.0,58.6,True,14.59,,7,57.97358031332468,4.37,1.75,10.19,0.12,0.13,1.87,2,True,False,sim,True,True,N1
Exterior,China,MEI,Bruno Nazário,Henan,31.0,1127,2026-12-31,1300000,Brazil,Brazil,80.9,55.3,61.17,2.0,58.2,True,60.61,36.32,7,48.653518274213674,4.12,3.18,8.94,0.23,0.24,2.91,3,True,False,sim,True,False,N1
Exterior,Ucrania,MEI,Bruninho,Karpaty,26.0,2179,2028-06-30,1000000,Brazil,Brazil,49.0,45.7,68.11,2.0,56.9,True,92.11,43.13,7,50.12281815345307,2.74,1.07,9.48,0.25,0.33,6.1,8,True,False,sim,False,False,N1
Exterior,China,MEI,Serginho,Beijing Guoan,31.0,1312,2028-12-31,2000000,Brazil,Brazil,80.9,55.3,55.68,6.0,55.5,True,10.18,28.89,7,61.4508853858731,4.36,4.45,4.58,0.3,0.14,4.34,2,True,False,sim,False,False,N1
Exterior,Croacia,MEI,R. Gonzales,Vukovar,27.0,3171,,0,Colombia,Colombia,49.7,45.9,58.44,4.0,52.2,True,50.33,,7,40.05878080259769,3.84,1.07,13.32,0.19,0.2,6.69,7,True,True,sim,True,False,N1
Exterior,Italia B,MEI,Hernani,Monza,32.0,1382,2027-06-30,2000000,Brazil,Brazil,47.1,45.1,59.33,3.0,52.2,True,39.89,38.85,7,55.55553621607599,6.52,3.15,10.03,0.16,0.39,2.47,6,True,False,sim,True,False,N1
Exterior,Grecia,MEI,G. Balzi,Levadiakos,24.0,1703,2027-12-31,175000,Argentina,Argentina,64.4,50.3,53.88,5.0,52.1,True,10.05,41.78,7,54.176596808237804,6.81,1.96,9.03,0.19,0.16,3.56,3,True,True,sim,False,False,N1/N2
Exterior,Grecia,MEI,J. Añor,Volos NFC,32.0,2106,2026-06-30,450000,Venezuela,"Venezuela, Spain",44.7,44.4,53.16,7.0,48.8,True,71.9,34.27,7,45.9079956131778,3.44,0.83,9.17,0.19,0.17,4.42,4,True,True,sim,True,True,N1
Exterior,Bulgaria,MEI,B. Sobrero,CSKA 1948 Sofia,27.0,2760,2028-06-30,300000,Argentina,Argentina,60.2,49.1,48.31,10.0,48.7,True,0.08,,7,52.20683242156817,4.98,2.52,6.74,0.09,0.16,2.63,5,True,True,sim,False,False,N1
Exterior,Bulgaria,ED,Caio Vidal,Ludogorets,25.0,1531,2029-06-30,0,Brazil,Brazil,92.0,58.6,78.06,1.0,68.3,True,0.0,,6,62.77768972256704,4.97,2.06,13.01,0.21,0.12,3.52,2,True,False,sim,False,False,N1/N2
Exterior,Bahrain,ED,Wellington Machado,Al Riffa,27.0,1669,2030-06-30,0,Brazil,Brazil,79.3,54.8,75.68,1.0,65.2,True,0.0,,6,70.0,7.63,3.23,9.82,0.25,0.11,4.66,2,True,False,sim,False,False,N1
Exterior,Coreia B,ED,Euller,Seoul E-Land,31.0,1483,2028-12-31,350000,Brazil,Brazil,61.4,49.4,78.98,1.0,64.2,True,0.0,,6,55.969217265712395,4.13,1.73,8.62,0.32,0.49,5.31,8,True,False,sim,False,False,N1
Exterior,Romenia,ED,Anderson Ceará,Csikszereda Miercurea Ciuc,27.0,2919,2027-06-30,200000,Brazil,Brazil,79.8,54.9,71.9,1.0,63.4,True,0.0,,6,38.61808056717733,4.75,1.33,21.88,0.12,0.18,4.05,6,True,False,sim,True,False,N1
Exterior,Tcheca,ED,J. Mercado,Sparta Praha,24.0,1910,2029-06-30,0,Ecuador,Ecuador,81.8,55.5,65.69,2.0,60.6,True,0.0,,6,66.79288290684481,6.67,3.82,8.78,0.24,0.33,5.0,7,True,True,sim,False,False,N1/N2
Exterior,Coreia B,ED,Gabriel Honório,Busan I'Park,30.0,1443,,175000,Brazil,Brazil,56.8,48.0,72.82,2.0,60.4,True,0.0,,6,49.72542779046109,4.53,1.11,14.8,0.27,0.37,4.36,6,True,False,sim,True,False,N1
Exterior,Coreia B,ED,Luan Dias,Gimpo Citizen,29.0,1319,,600000,Brazil,Brazil,62.2,49.7,70.61,3.0,60.2,True,0.0,,6,52.368377671078676,4.29,0.79,11.72,0.29,0.34,4.24,5,True,False,sim,True,False,N1
Exterior,Espanha B,ED,Lucas Ribeiro,Cultural Leonesa,27.0,1557,2026-06-30,0,Brazil,Brazil,65.5,50.6,69.27,3.0,59.9,True,0.0,43.97,6,52.26692671519495,4.66,1.94,15.48,0.26,0.29,4.57,5,True,False,sim,True,True,N1
Exterior,Mexico,ED,Kenedy,Pachuca,30.0,2253,2027-06-30,2000000,Brazil,Brazil,64.8,50.4,69.19,3.0,59.8,True,0.0,46.99,6,49.92795358906938,3.47,1.12,12.96,0.19,0.36,4.69,9,True,False,sim,True,False,N1
Exterior,Coreia B,ED,Matheus Serafim,Daegu,28.0,1948,2026-12-31,0,Brazil,Brazil,68.8,51.6,66.14,4.0,58.9,True,0.0,,6,50.29881665171092,2.18,2.32,12.99,0.36,0.32,7.69,7,True,False,sim,True,False,N1
Exterior,Mexico,ED,J. Paradela,Cruz Azul,27.0,3542,2029-06-30,0,Argentina,Argentina,57.6,48.3,67.86,4.0,58.1,True,0.0,37.97,6,54.28441341279396,4.51,1.06,9.16,0.15,0.25,5.97,10,True,True,sim,False,False,N1
Exterior,Suiça,ED,N. Reichmuth,Thun,24.0,1570,2028-06-30,200000,Switzerland,"Switzerland, Chile",58.3,48.5,66.45,3.0,57.5,True,0.0,58.67,6,40.311423613599516,8.7,2.55,13.66,0.18,0.23,3.06,4,True,True,sim,False,False,N1/N2
Exterior,EUA,EE,Guilherme,Houston Dynamo,31.0,1774,2028-06-30,1000000,Brazil,Brazil,72.9,52.9,72.77,1.0,62.8,True,0.0,59.16,6,46.747120016922835,2.81,1.24,13.4,0.31,0.61,6.03,12,True,False,sim,False,False,N1
Exterior,Inglaterra B,EE,Léo Scienza,Southampton,27.0,2761,2029-06-30,0,Brazil,"Brazil, Luxembourg",90.6,58.2,61.74,3.0,60.0,True,0.0,53.0,6,61.51971377373885,4.27,2.12,12.45,0.24,0.23,7.33,7,True,False,sim,False,False,N1
Exterior,Mexico,EE,B. Rodríguez,América,26.0,2669,2029-06-30,0,Uruguay,Uruguay,85.8,56.7,62.19,4.0,59.4,True,0.0,50.93,6,64.45780775942394,3.36,1.28,8.79,0.26,0.44,7.76,13,True,True,sim,False,False,N1
Exterior,China,EE,Jeffinho,Liaoning Tieren,26.0,1248,2028-12-31,0,Brazil,Brazil,72.9,52.9,65.63,1.0,59.3,True,0.0,53.65,6,52.90415541908598,7.27,2.76,14.24,0.29,0.22,4.07,3,True,False,sim,False,False,N1
Exterior,China,EE,Davidson,Qingdao West Coast,35.0,1537,,850000,Brazil,Brazil,73.8,53.1,65.16,2.0,59.1,True,0.0,49.44,6,41.201874586497375,6.07,3.44,16.48,0.41,0.23,6.95,4,True,False,sim,True,False,N1
Exterior,Coreia A,EE,Anderson Oliveira,Seoul,28.0,1431,,450000,Brazil,Brazil,52.9,46.9,69.21,1.0,58.1,True,0.0,,6,51.61860178042937,4.62,1.3,11.88,0.12,0.06,1.86,1,True,False,sim,True,False,N1
Exterior,Mexico,EE,N. Castro,Toluca,25.0,2691,2028-06-30,0,Argentina,Argentina,51.3,46.4,67.94,2.0,57.2,True,0.0,40.68,6,60.84802556037767,6.19,0.51,5.97,0.2,0.17,6.1,5,True,True,sim,False,False,N1/N2
Exterior,Bulgaria,EE,Everton Bala,Levski Sofia,27.0,2691,2027-06-30,0,Brazil,Brazil,60.4,49.1,62.88,1.0,56.0,True,0.0,,6,60.84483357621762,3.93,3.08,7.83,0.35,0.6,10.48,18,True,False,sim,True,False,N1
Exterior,EUA,EE,M. Almirón,Atlanta United,32.0,1214,2027-12-31,0,Paraguay,Paraguay,71.9,52.6,59.2,5.0,55.9,True,0.0,48.65,6,51.985373569910735,2.08,1.38,8.56,0.35,0.22,4.69,3,True,True,sim,False,False,N1
Exterior,Portugal B,EE,Reinaldo,Chaves,24.0,2672,2026-06-30,400000,Brazil,Brazil,85.2,56.6,53.96,10.0,55.3,True,0.0,64.86,6,56.74978276486774,4.52,2.22,12.7,0.24,0.2,7.05,6,True,False,sim,True,True,N1/N2
Exterior,Portugal B,EE,Werton,Leixões,22.0,1605,2028-06-30,600000,Brazil,Brazil,68.0,51.4,58.27,3.0,54.8,True,0.0,55.65,6,50.43228759089719,5.38,1.36,14.07,0.12,0.11,2.2,2,True,False,sim,False,False,N2 jovem
Exterior,Coreia B,EE,D. Silva,Chungnam Asan,28.0,1867,,300000,Brazil,Brazil,55.0,47.5,61.46,2.0,54.5,True,0.0,,6,51.83138890391046,3.8,2.1,6.84,0.2,0.29,4.25,6,True,False,sim,True,False,N1
Exterior,Bahrain,CA,Juninho,Muharraq,27.0,1543,2028-06-30,0,Brazil,Brazil,86.3,56.9,67.58,1.0,62.2,True,0.0,,6,56.07172285001273,2.06,3.98,7.7,0.66,0.7,11.39,12,True,False,sim,False,False,N1
Exterior,Mexico,CA,Á. Correa,Tigres UANL,31.0,3942,2030-06-30,0,Argentina,"Argentina, Spain",72.5,52.8,66.54,2.0,59.7,True,0.0,57.48,6,55.66098437820196,4.76,1.03,10.85,0.39,0.37,16.94,16,True,True,sim,False,False,N1
Exterior,Russia,CA,J. Boselli,Krasnodar,26.0,1804,2028-06-30,700000,Uruguay,"Uruguay, Italy",53.6,47.1,69.9,1.0,58.5,True,0.0,57.34,6,56.70726085482811,3.8,4.09,11.61,0.32,0.4,6.49,8,True,True,sim,False,False,N1
Exterior,Portugal C,CA,Nicolás Souza,Atlético CP,25.0,1732,2027-06-30,0,Brazil,Brazil,90.2,58.1,49.78,4.0,53.9,True,0.0,,6,57.97358031332468,5.38,10.95,7.89,0.46,0.47,8.93,9,True,False,sim,True,False,N1/N2
Exterior,Portugal C,CA,Caio Santana,Atlético CP,22.0,1040,2027-06-30,0,Brazil,Brazil,74.9,53.5,53.81,2.0,53.7,True,0.0,,6,57.97358031332468,6.79,5.15,10.07,0.32,0.09,3.72,1,True,False,sim,True,False,N2 jovem
Exterior,EUA,CA,N. Fernández Mercau,New York City,26.0,1737,2029-12-31,0,Argentina,"Argentina, Spain",40.4,43.1,64.35,2.0,53.7,True,0.0,63.51,6,57.91825296564235,7.2,2.03,9.84,0.39,0.67,7.46,13,True,True,sim,False,False,N1
Exterior,Israel,CA,Matheus Davó,Maccabi Netanya,26.0,2359,2027-06-30,900000,Brazil,Brazil,72.2,52.7,53.97,3.0,53.3,True,0.0,,6,53.07020029218706,2.44,1.79,9.53,0.47,0.34,12.4,9,True,False,sim,True,False,N1
Exterior,Grecia,CA,Angelo Chagal,Larissa,33.0,1972,2026-06-30,650000,Chile,Chile,42.0,43.6,62.13,3.0,52.9,True,0.0,59.21,6,44.87288852567328,3.76,2.11,13.58,0.19,0.27,4.21,6,True,True,sim,True,True,N1
Exterior,Coreia A,CA,Yago Cariello,Ulsan Hyundai,27.0,1288,,550000,Brazil,Brazil,85.4,56.6,48.55,5.0,52.6,True,0.0,,6,51.922414913391684,3.63,7.05,10.23,0.91,0.77,12.99,11,True,False,sim,True,False,N1
Exterior,China,CA,Rafael Ratão,Shanghai Shenhua,30.0,1480,2028-12-31,0,Brazil,Brazil,85.8,56.7,47.96,4.0,52.3,True,0.0,63.61,6,52.06157866713801,2.98,2.41,8.06,0.64,0.61,10.59,10,True,False,sim,False,False,N1
Exterior,Alemanha B,CA,O. Batista Meier,Preußen Münster,25.0,2415,,500000,Germany,"Germany, Brazil",29.8,39.9,64.23,1.0,52.1,True,0.0,,6,55.45564663316212,3.3,1.21,8.64,0.23,0.22,6.29,6,True,False,sim,True,False,N1/N2
Exterior,Grecia,CA,J. Bartolo,Asteras Tripolis,30.0,2529,2026-06-30,600000,Argentina,"Argentina, Italy",40.7,43.2,60.89,4.0,52.0,True,0.0,59.04,6,42.726507526445836,3.29,1.24,8.54,0.24,0.43,6.8,12,True,True,sim,True,True,N1
