mercado,liga,pos11,jogador,clube,idade,minutos,contrato,valor,nascido_em,passaporte,aderencia,aderencia_ajustada,nivel_overall,rank_na_liga,nota,nota_completa,nivel_bola_parada,nivel_fisico,criterios_com_dado,posse_est,Duelos def/90 PAdj,Aéreos/90 PAdj,Duelos of/90 PAdj,xG per 90,Goals per 90,xG,Goals,sul_americano,ocupa_vaga_estrangeiro,On loan,livre_2027,contrato_vencido
Sul-americano,Argentina A,LE,F. Zabala,Independiente,27.0,1661,2028-12-31,1200000,Argentina,"Argentina, Spain",51.0,46.3,46.6,8.0,46.4,True,0.0,37.1,6,49.1,7.5,3.1,6.1,0.0,0.0,0.6,0,True,True,sim,False,False
Sul-americano,Argentina A,ZE,S. Studer,Independiente Rivadavia,23.0,1660,2028-12-31,0,Argentina,Argentina,57.7,48.3,49.7,20.0,49.0,True,0.0,26.7,7,43.1,3.7,2.1,2.2,0.0,0.1,0.7,2,True,True,sim,False,False
Sul-americano,Argentina A,GOL,G. Herrera,Talleres Córdoba,34.0,1659,2027-12-31,2500000,Argentina,Argentina,70.8,52.2,61.1,10.0,56.7,True,0.0,,5,67.3,0.2,0.8,0.1,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Argentina A,ZE,J. Insaurralde,Sarmiento,41.0,1658,2026-12-31,200000,Argentina,Argentina,65.1,50.5,47.1,30.0,48.8,True,0.0,21.0,7,42.7,3.3,3.7,1.5,0.0,0.0,0.7,0,True,True,sim,True,False
Sul-americano,Argentina A,ZD,C. Izquierdoz,Lanús,37.0,1652,2027-12-31,800000,Argentina,"Argentina, Italy",64.5,50.3,64.2,3.0,57.3,True,0.0,27.1,7,64.9,6.1,7.2,0.7,0.1,0.1,2.1,2,True,True,sim,False,False
Sul-americano,Argentina A,ZD,L. Souto,Defensa y Justicia,27.0,1642,2026-12-31,1200000,Argentina,"Argentina, Italy",33.5,41.0,49.4,25.0,45.2,True,0.0,42.2,7,49.4,5.9,4.4,3.9,0.1,0.0,1.3,1,True,True,sim,True,False
Sul-americano,Argentina A,LE,T. Silva,Platense,23.0,1640,2028-12-31,0,Argentina,Argentina,28.0,39.4,28.9,38.0,34.2,True,0.0,37.9,6,53.6,9.1,2.0,3.7,0.0,0.0,0.1,0,True,True,sim,False,False
Sul-americano,Argentina A,MED,Jalil Elías,Tigre,30.0,1638,2026-12-31,3000000,Argentina,"Argentina, Syria",46.0,44.8,42.9,24.0,43.8,True,0.0,39.3,6,45.3,3.9,3.7,2.4,0.1,0.0,1.5,1,True,True,sim,True,False
Sul-americano,Argentina A,VOL,Fausto Vera,River Plate,26.0,1637,2027-12-31,4500000,Argentina,Argentina,51.1,46.3,50.6,4.0,48.4,True,0.0,22.8,6,69.4,8.2,4.6,2.8,0.1,0.0,2.2,0,True,True,sim,False,False
Sul-americano,Argentina A,LD,J. García,Vélez Sarsfield,24.0,1634,2027-12-31,1800000,Argentina,Argentina,55.5,47.6,44.9,14.0,46.3,True,0.0,37.6,6,61.9,8.7,3.5,2.2,0.1,0.1,1.2,2,True,True,sim,False,False
Sul-americano,Argentina A,LD,J. Saborido,Platense,28.0,1632,2027-12-31,400000,Argentina,Argentina,40.0,43.0,33.2,32.0,38.1,True,0.0,35.8,6,53.6,9.0,2.8,5.1,0.0,0.0,0.8,0,True,True,sim,False,False
Sul-americano,Argentina A,CA,R. Martínez,Talleres Córdoba,30.0,1632,2028-12-31,1300000,Paraguay,Paraguay,36.6,42.0,25.5,58.0,33.8,True,0.0,56.9,6,67.3,3.0,12.6,2.1,0.2,0.2,4.2,4,True,True,sim,False,False
Sul-americano,Argentina A,LE,C. Ibáñez,Huracán,27.0,1631,2028-12-31,450000,Argentina,Argentina,42.3,43.7,33.4,32.0,38.5,True,0.0,32.3,6,48.2,7.5,3.1,4.2,0.0,0.0,0.7,0,True,True,sim,False,False
Sul-americano,Argentina A,MED,I. Tapia,Barracas Central,27.0,1629,2026-12-31,0,Argentina,"Argentina, Italy",33.3,41.0,35.4,47.0,38.2,True,0.0,34.2,6,41.5,3.4,1.2,5.2,0.0,0.1,0.4,1,True,True,sim,True,False
Sul-americano,Argentina A,ZD,E. Mammana,Vélez Sarsfield,30.0,1619,2028-12-31,2800000,Argentina,Argentina,37.1,42.1,41.2,44.0,41.7,True,0.0,25.1,7,61.9,4.5,3.8,0.3,0.0,0.0,0.4,0,True,True,sim,False,False
Sul-americano,Argentina A,CA,M. Estigarribia,Unión Santa Fe,31.0,1618,2027-12-31,700000,Argentina,Argentina,85.1,56.5,36.8,26.0,46.6,True,0.0,56.4,6,48.2,2.7,12.4,5.6,0.4,0.2,7.8,4,True,True,sim,False,False
Sul-americano,Argentina A,MED,G. Abregú,Instituto,29.0,1618,2026-12-31,250000,Argentina,Argentina,27.1,39.1,33.3,51.0,36.2,True,0.0,37.4,6,46.2,6.3,3.0,2.8,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Argentina A,CA,T. Molina,Argentinos Juniors,31.0,1618,2029-12-31,1200000,Argentina,Argentina,79.3,54.8,38.7,20.0,46.7,True,0.0,58.3,6,60.3,3.2,12.6,7.9,0.4,0.3,7.8,5,True,True,sim,False,False
Sul-americano,Argentina A,ZD,J. Laso,Tigre,36.0,1614,2026-12-31,300000,Argentina,Argentina,86.8,57.0,53.1,16.0,55.1,True,0.0,27.6,7,45.3,3.9,3.3,1.4,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Argentina A,EE,Ó. Cortés,Huracán,22.0,1605,2029-06-30,0,Colombia,Colombia,43.6,44.1,43.5,14.0,43.8,True,0.0,53.9,6,48.2,3.5,3.3,10.4,0.1,0.1,1.8,2,True,True,sim,False,False
Sul-americano,Argentina A,GOL,M. Roffo,Instituto,26.0,1598,2026-12-31,3800000,Argentina,"Argentina, Croatia",20.6,37.2,38.6,30.0,37.9,True,0.0,,5,46.2,0.0,0.1,0.1,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina A,MED,V. Malcorra,Unión Santa Fe,39.0,1594,2027-06-30,450000,Argentina,Argentina,82.6,55.8,45.3,21.0,50.6,True,0.0,41.0,6,48.2,2.8,1.6,4.9,0.1,0.1,2.1,1,True,True,sim,True,False
Sul-americano,Argentina A,EE,Diego Barrera,Central Córdoba SdE,22.0,1589,2027-12-31,0,Argentina,Argentina,37.8,42.3,34.3,28.0,38.3,True,0.0,40.2,6,42.4,4.6,2.5,12.4,0.1,0.2,1.8,3,True,True,sim,False,False
Sul-americano,Argentina A,GOL,C. Fiermarín,Defensa y Justicia,28.0,1578,2028-12-31,1500000,Uruguay,Uruguay,37.9,42.4,47.2,27.0,44.8,True,0.0,,5,49.4,0.2,0.5,0.1,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Argentina A,MED,S. Ascacíbar,Boca Juniors,29.0,1574,2029-12-31,0,Argentina,"Argentina, Italy",56.8,48.0,52.3,5.0,50.2,True,0.0,42.1,6,66.7,10.7,4.5,2.3,0.2,0.3,3.8,5,True,True,sim,False,False
Sul-americano,Argentina A,MED,R. Profini,Unión Santa Fe,22.0,1570,2029-06-30,0,Argentina,Argentina,44.4,44.3,45.6,20.0,45.0,True,0.0,38.0,6,48.2,5.3,1.7,4.7,0.1,0.1,1.0,1,True,True,sim,False,False
Sul-americano,Argentina A,VOL,F. Vázquez,Belgrano,37.0,1570,2027-12-31,1000000,Argentina,"Argentina, Italy",61.3,49.4,52.9,2.0,51.1,True,0.0,19.6,6,50.3,5.5,2.0,12.1,0.1,0.1,1.7,2,True,True,sim,False,False
Sul-americano,Argentina A,ZD,I. Vázquez,Platense,29.0,1569,2028-12-31,1700000,Argentina,Argentina,52.9,46.9,52.4,17.0,49.7,True,0.0,27.1,7,53.6,5.5,5.4,1.4,0.1,0.1,1.7,1,True,True,sim,False,False
Sul-americano,Argentina A,CA,A. Martínez,Racing Club,34.0,1568,2028-12-31,3500000,Argentina,Argentina,48.0,45.4,25.5,57.0,35.5,True,0.0,52.8,6,52.9,2.6,5.7,5.3,0.4,0.2,6.0,4,True,True,sim,False,False
Sul-americano,Argentina A,GOL,A. Werner,Rosario Central,30.0,1568,2028-06-30,500000,Argentina,"Argentina, Italy",47.3,45.2,52.1,20.0,48.7,True,0.0,,5,54.6,0.2,0.6,0.1,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Argentina A,CA,F. Sartori,Independiente Rivadavia,24.0,1567,2027-12-31,0,Argentina,Argentina,43.0,43.9,34.1,36.0,39.0,True,0.0,61.3,6,43.1,3.1,4.3,10.4,0.3,0.4,5.0,7,True,True,sim,False,False
Sul-americano,Argentina A,ZE,Facundo Mansilla,Central Córdoba SdE,27.0,1564,2026-12-31,400000,Argentina,Argentina,45.1,44.5,47.1,31.0,45.8,True,0.0,20.0,7,42.4,4.9,4.5,2.1,0.0,0.1,0.7,1,True,True,sim,True,False
Sul-americano,Argentina A,ZD,G. Maffini,Estudiantes Río Cuarto,33.0,1563,2026-12-31,100000,Argentina,Argentina,63.1,49.9,46.0,33.0,48.0,True,0.0,29.2,7,45.9,6.4,6.2,0.9,0.0,0.0,0.8,0,True,True,sim,True,False
Sul-americano,Argentina A,ED,G. Mainero,Platense,31.0,1561,2027-12-31,300000,Argentina,Argentina,47.0,45.1,35.0,22.0,40.0,True,0.0,45.1,6,53.6,3.6,3.2,6.7,0.1,0.1,1.2,1,True,True,sim,False,False
Sul-americano,Argentina A,LD,E. Giménez,Rosario Central,28.0,1559,2027-12-31,600000,Paraguay,Paraguay,54.0,47.2,50.5,4.0,48.8,True,0.0,51.5,6,54.6,6.8,5.2,4.4,0.1,0.1,2.3,1,True,True,sim,False,False
Sul-americano,Argentina A,ZD,R. Giampaoli,Gimnasia La Plata,26.0,1558,2026-12-31,1000000,Argentina,"Argentina, Italy",41.4,43.4,46.2,32.0,44.8,True,0.0,26.7,7,46.7,5.6,5.6,0.7,0.0,0.0,0.7,0,True,True,sim,True,False
Sul-americano,Argentina A,CA,M. Méndez,Tigre,27.0,1552,2027-12-31,2000000,Uruguay,Uruguay,41.7,43.5,36.5,27.0,40.0,True,0.0,48.6,6,45.3,1.7,5.1,9.9,0.3,0.4,4.8,6,True,True,sim,False,False
Sul-americano,Argentina A,VOL,A. Max,Gimnasia La Plata,34.0,1552,2026-12-31,200000,Argentina,Argentina,32.3,40.7,20.7,37.0,30.7,True,0.0,28.9,6,46.7,7.6,1.6,3.1,0.0,0.0,0.2,0,True,True,sim,True,False
Sul-americano,Argentina A,GOL,M. Miño,Barracas Central,28.0,1551,2026-12-31,300000,Argentina,Argentina,87.9,57.4,72.4,2.0,64.9,True,0.0,,5,41.5,0.0,0.4,0.3,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina A,GOL,J. Burrai,Sarmiento,35.0,1550,2027-06-30,600000,Argentina,"Argentina, Ecuador",52.1,46.6,48.2,26.0,47.4,True,0.0,,5,42.7,0.0,0.3,0.1,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina A,ZE,G. Suso,Atlético Tucumán,35.0,1544,2027-12-31,400000,Argentina,Argentina,44.5,44.4,39.7,38.0,42.0,True,0.0,21.2,7,39.9,2.9,4.4,0.4,0.0,0.0,0.4,0,True,True,sim,False,False
Sul-americano,Argentina A,VOL,L. Regiardo,Newell's Old Boys,19.0,1539,2029-12-31,0,Argentina,Argentina,32.8,40.8,24.3,33.0,32.5,True,0.0,,6,44.3,6.2,2.2,2.1,0.0,0.1,0.3,1,True,True,sim,False,False
Sul-americano,Argentina A,LE,J. Elordi,Independiente Rivadavia,31.0,1537,2027-12-31,350000,Argentina,Argentina,71.3,52.4,46.0,9.0,49.2,True,0.0,40.6,6,43.1,4.6,2.5,4.0,0.1,0.1,2.1,1,True,True,sim,False,False
Sul-americano,Argentina A,ZE,S. Fernández,Talleres Córdoba,21.0,1528,2028-12-31,0,Argentina,Argentina,41.8,43.5,47.7,27.0,45.6,True,0.0,26.4,7,67.3,8.9,5.0,1.7,0.0,0.1,0.8,1,True,True,sim,False,False
Sul-americano,Argentina A,CA,M. Santos,Central Córdoba SdE,33.0,1526,2027-12-31,1500000,Uruguay,Uruguay,48.2,45.5,33.5,38.0,39.5,True,0.0,54.7,6,42.4,1.9,7.2,7.7,0.3,0.4,5.4,6,True,True,sim,False,False
Sul-americano,Argentina A,ZE,G. Ávila,Rosario Central,24.0,1523,2028-06-30,5000000,Argentina,Argentina,78.8,54.6,62.0,2.0,58.3,True,0.0,23.0,7,54.6,4.1,4.6,1.4,0.0,0.1,0.8,2,True,True,sim,False,False
Sul-americano,Argentina A,MEI,Á. Di María,Rosario Central,38.0,1523,2027-06-30,3000000,Argentina,"Argentina, Italy",78.3,54.5,65.1,2.0,59.8,True,72.2,32.1,7,54.6,2.2,0.5,12.5,0.3,0.3,4.8,5,True,True,sim,True,False
Sul-americano,Argentina A,VOL,L. Paredes,Boca Juniors,32.0,1520,2028-12-31,8000000,Argentina,Argentina,72.8,52.8,77.0,1.0,64.9,True,0.0,16.9,6,66.7,6.8,1.7,2.8,0.1,0.1,2.1,2,True,True,sim,False,False
Sul-americano,Argentina A,CA,M. Torres,Gimnasia La Plata,28.0,1519,2026-12-31,0,Argentina,Argentina,39.1,42.7,33.0,40.0,37.8,True,0.0,53.7,6,46.7,1.9,1.7,5.1,0.4,0.4,6.2,7,True,True,sim,True,False
Sul-americano,Argentina A,ZE,L. Carrizo,Newell's Old Boys,29.0,1510,2028-12-31,1500000,Argentina,Argentina,44.1,44.2,47.6,28.0,45.9,True,0.0,22.6,7,44.3,4.9,2.3,1.8,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Argentina A,MED,M. Delgado,Boca Juniors,21.0,1507,2029-12-31,0,Argentina,Argentina,33.8,41.1,41.3,29.0,41.2,True,0.0,37.8,6,66.7,11.6,3.5,4.0,0.0,0.0,0.6,0,True,True,sim,False,False
Sul-americano,Argentina A,ZD,I. Villalba,Independiente Rivadavia,31.0,1502,2027-12-31,250000,Paraguay,Paraguay,42.1,43.6,41.2,45.0,42.4,True,0.0,32.4,7,43.1,5.5,4.7,1.5,0.0,0.0,0.8,0,True,True,sim,False,False
Sul-americano,Argentina A,EE,N. Laméndola,Atlético Tucumán,27.0,1502,2026-12-31,375000,Argentina,Argentina,38.6,42.6,43.7,13.0,43.2,True,0.0,44.2,6,39.9,4.3,1.1,18.9,0.1,0.1,1.4,1,True,True,sim,True,False
Sul-americano,Argentina A,ZE,A. Costa,Boca Juniors,27.0,1498,2028-12-31,0,Argentina,Argentina,36.3,41.9,50.0,19.0,45.9,True,0.0,24.1,7,66.7,9.0,6.3,1.4,0.0,0.0,0.4,0,True,True,sim,False,False
Sul-americano,Argentina A,VOL,E. Ojeda,Huracán,28.0,1497,2028-12-31,425000,Argentina,Argentina,45.7,44.7,38.4,11.0,41.6,True,0.0,24.9,6,48.2,5.4,2.9,3.3,0.0,0.0,0.7,0,True,True,sim,False,False
Sul-americano,Argentina A,VOL,F. Waller,Huracán,29.0,1491,2028-12-31,1000000,Uruguay,Uruguay,71.5,52.4,34.7,19.0,43.6,True,0.0,30.0,6,48.2,8.9,3.6,5.7,0.0,0.1,0.5,1,True,True,sim,False,False
Sul-americano,Argentina A,VOL,D. Miloc,Barracas Central,35.0,1491,2026-12-31,100000,Argentina,"Argentina, Italy",40.1,43.0,19.0,40.0,31.0,True,0.0,19.5,6,41.5,4.3,1.9,2.0,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina A,ZD,M. Di Cesare,Racing Club,24.0,1488,2027-12-31,0,Argentina,"Argentina, Italy",53.1,46.9,62.3,6.0,54.6,True,0.0,30.1,7,52.9,5.6,5.5,1.6,0.1,0.1,1.6,2,True,True,sim,False,False
Sul-americano,Argentina A,ZD,M. Catalán,Talleres Córdoba,33.0,1483,2026-12-31,2000000,Argentina,"Argentina, Chile",61.1,49.3,53.2,15.0,51.2,True,0.0,26.5,7,67.3,4.8,5.6,0.7,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Argentina A,LE,F. Álvarez,Tigre,32.0,1482,2027-12-31,500000,Argentina,Argentina,38.7,42.6,33.3,33.0,38.0,True,0.0,35.3,6,45.3,5.0,2.6,3.8,0.0,0.0,0.7,0,True,True,sim,False,False
Sul-americano,Argentina A,CA,S. Villa,Boca Juniors,30.0,1478,2030-12-31,0,Colombia,Colombia,32.5,40.8,61.2,1.0,51.0,True,0.0,57.6,6,66.7,4.1,1.4,9.1,0.2,0.0,2.4,0,True,True,sim,False,False
Sul-americano,Argentina A,LD,T. Guidara,Lanús,30.0,1475,2028-12-31,800000,Argentina,Argentina,50.5,46.2,30.8,37.0,38.5,True,0.0,35.0,6,64.9,10.9,3.2,3.7,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Argentina A,ZD,F. Tobio,Barracas Central,36.0,1474,2026-12-31,200000,Argentina,"Argentina, Italy",29.0,39.7,41.4,43.0,40.6,True,0.0,20.3,7,41.5,2.4,1.3,0.3,0.0,0.1,0.6,2,True,True,sim,True,False
Sul-americano,Argentina A,LE,G. Benedetti,Estudiantes,25.0,1471,2027-12-31,3800000,Argentina,Argentina,34.7,41.4,36.4,23.0,38.9,True,0.0,38.2,6,57.0,7.6,1.9,2.6,0.0,0.0,0.1,0,True,True,sim,False,False
Sul-americano,Argentina A,LE,A. Sández,Rosario Central,25.0,1470,2027-12-31,1500000,Argentina,"Argentina, Paraguay",63.0,49.9,34.9,28.0,42.4,True,0.0,41.7,6,54.6,7.2,3.1,3.0,0.1,0.0,1.3,0,True,True,sim,False,False
Sul-americano,Argentina A,MED,A. Molinas,Defensa y Justicia,25.0,1465,2027-12-31,0,Argentina,"Argentina, Italy",89.7,57.9,62.3,1.0,60.1,True,0.0,34.7,6,49.4,3.1,0.7,5.5,0.2,0.2,3.5,3,True,True,sim,False,False
Sul-americano,Argentina A,ZE,T. Palacios,Estudiantes,23.0,1464,2029-06-30,0,Argentina,Argentina,47.4,45.2,,,47.4,False,,,7,57.0,5.3,4.8,4.4,0.0,0.1,0.8,1,True,True,sim,False,False
Sul-americano,Argentina A,LD,M. Villa,Atlético Tucumán,29.0,1463,2028-12-31,400000,Uruguay,"Uruguay, Italy",55.9,47.8,44.1,16.0,45.9,True,0.0,30.1,6,39.9,4.8,1.5,1.8,0.1,0.1,1.4,1,True,True,sim,False,False
Sul-americano,Argentina A,ZE,S. Valdez,Independiente,30.0,1460,2027-12-31,425000,Argentina,Argentina,27.6,39.3,45.2,34.0,42.3,True,0.0,26.2,7,49.1,5.4,4.4,1.8,0.0,0.0,0.9,0,True,True,sim,False,False
Sul-americano,Argentina A,ZD,L. Costa,Independiente Rivadavia,27.0,1454,2027-12-31,500000,Uruguay,Uruguay,40.6,43.2,45.2,36.0,44.2,True,0.0,28.2,7,43.1,3.3,3.4,0.9,0.0,0.1,0.6,1,True,True,sim,False,False
Sul-americano,Argentina A,ZD,J. Romaña,San Lorenzo,27.0,1451,2026-12-31,1800000,Colombia,Colombia,46.5,45.0,44.8,38.0,44.9,True,0.0,30.2,7,44.4,4.6,4.3,3.3,0.0,0.0,0.2,0,True,True,sim,True,False
Sul-americano,Argentina A,ED,S. Solari,Racing Club,28.0,1447,2027-12-31,0,Argentina,Argentina,51.5,46.4,51.2,7.0,48.8,True,0.0,56.6,6,52.9,4.0,4.5,7.3,0.2,0.1,2.9,2,True,True,sim,False,False
Sul-americano,Argentina A,MED,I. Miramón,Gimnasia La Plata,23.0,1446,2028-06-30,2500000,Argentina,"Argentina, Italy",60.3,49.1,42.0,26.0,45.6,True,0.0,47.2,6,46.7,6.2,1.8,7.2,0.0,0.0,0.5,0,True,True,sim,False,False
Sul-americano,Argentina A,VOL,P. Monje,Deportivo Riestra,29.0,1440,2028-12-31,0,Argentina,Argentina,42.5,43.8,41.7,9.0,42.8,True,0.0,24.7,6,32.4,4.2,1.9,3.2,0.0,0.0,0.1,0,True,True,sim,False,False
Sul-americano,Argentina A,LD,Santiago Moyano,Central Córdoba SdE,28.0,1432,2027-12-31,300000,Argentina,Argentina,30.5,40.2,30.4,38.0,35.3,True,0.0,,6,42.4,6.3,1.8,5.3,0.0,0.0,0.5,0,True,True,sim,False,False
Sul-americano,Argentina A,ZE,D. Fernández,Defensa y Justicia,25.0,1432,2029-12-31,1500000,Argentina,Argentina,32.2,40.7,48.8,23.0,44.8,True,0.0,26.5,7,49.4,7.0,4.0,1.5,0.0,0.0,0.2,0,True,True,sim,False,False
Sul-americano,Argentina A,LD,L. Blondel,Huracán,29.0,1428,2027-12-31,2500000,Argentina,"Argentina, Switzerland",31.0,40.3,40.8,20.0,40.5,True,0.0,26.9,6,48.2,6.4,3.2,4.4,0.1,0.1,1.0,1,True,True,sim,False,False
Sul-americano,Argentina A,MED,N. Schelotto,Gimnasia La Plata,19.0,1422,2027-12-31,0,Argentina,Argentina,67.9,51.4,50.4,9.0,50.9,True,0.0,38.5,6,46.7,5.9,1.5,7.0,0.1,0.2,1.1,4,True,True,sim,False,False
Sul-americano,Argentina A,EE,Rick,Talleres Córdoba,26.0,1421,2028-12-31,2500000,Brazil,Brazil,79.0,54.7,49.6,4.0,52.2,True,0.0,51.7,6,67.3,5.8,5.8,10.3,0.2,0.2,3.2,4,True,False,sim,False,False
Sul-americano,Argentina A,ZE,J. Canale,Lanús,30.0,1419,2026-12-31,475000,Paraguay,Paraguay,42.3,43.7,51.6,17.0,47.6,True,0.0,24.8,7,64.9,6.2,6.1,1.5,0.0,0.0,0.4,0,True,True,sim,True,False
Sul-americano,Argentina A,LE,G. Rojas,Racing Club,29.0,1411,2029-12-31,0,Argentina,Argentina,57.2,48.2,51.2,5.0,49.7,True,0.0,34.1,6,52.9,3.7,2.5,4.5,0.0,0.1,0.2,1,True,True,sim,False,False
Sul-americano,Argentina A,GOL,F. Muslera,Estudiantes,40.0,1409,2026-12-31,1400000,Uruguay,"Uruguay, Italy",76.9,54.1,71.4,3.0,62.8,True,0.0,,5,57.0,0.2,0.5,0.1,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina A,CA,L. Díaz,Atlético Tucumán,34.0,1403,2026-12-31,1300000,Argentina,Argentina,49.7,45.9,37.2,24.0,41.5,True,0.0,46.4,6,39.9,1.3,7.1,6.6,0.4,0.4,7.0,7,True,True,sim,True,False
Sul-americano,Argentina A,CA,F. Colidio,River Plate,26.0,1402,2029-12-31,0,Argentina,"Argentina, Italy",47.5,45.2,43.3,12.0,44.2,True,0.0,58.1,6,69.4,6.3,3.7,8.7,0.3,0.3,4.7,5,True,True,sim,False,False
Sul-americano,Argentina A,ZD,J. Galván,Instituto,34.0,1402,2026-12-31,400000,Argentina,Argentina,73.3,53.0,50.5,21.0,51.8,True,0.0,20.9,7,46.2,5.0,4.6,1.0,0.0,0.0,0.4,0,True,True,sim,True,False
Sul-americano,Argentina A,MEI,F. Guch,Newell's Old Boys,19.0,1398,2029-12-31,0,Argentina,Argentina,41.3,43.4,34.2,18.0,38.8,True,25.6,38.1,7,44.3,3.9,0.9,10.5,0.1,0.1,1.2,2,True,True,sim,False,False
Sul-americano,Argentina A,ZD,F. Miño,Deportivo Riestra,26.0,1398,2026-12-31,150000,Argentina,Argentina,37.8,42.3,43.3,40.0,42.8,True,0.0,29.1,7,32.4,6.0,2.6,2.0,0.0,0.0,0.1,0,True,True,sim,True,False
Sul-americano,Argentina A,CA,M. Fernández,Independiente Rivadavia,25.0,1391,2028-12-31,0,Argentina,Argentina,54.5,47.3,60.8,2.0,54.0,True,0.0,66.9,6,43.1,3.0,1.4,11.4,0.3,0.2,5.1,3,True,True,sim,False,False
Sul-americano,Argentina A,LD,R. González,Aldosivi,26.0,1391,2026-12-31,250000,Argentina,Argentina,76.7,54.0,38.6,26.0,46.3,True,0.0,45.9,6,46.1,6.6,2.2,7.9,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Argentina A,ED,S. Salle,Sarmiento,22.0,1382,2027-12-31,0,Argentina,Argentina,43.4,44.0,36.2,21.0,40.1,True,0.0,49.0,6,42.7,4.3,2.2,13.0,0.0,0.0,0.5,0,True,True,sim,False,False
Sul-americano,Argentina A,LE,F. Román,Defensa y Justicia,27.0,1375,2026-12-31,700000,Paraguay,Paraguay,58.0,48.4,39.8,14.0,44.1,True,0.0,34.3,6,49.4,7.2,4.1,3.5,0.1,0.1,1.4,1,True,True,sim,True,False
Sul-americano,Argentina A,ZD,S. Salcedo,Newell's Old Boys,28.0,1371,2027-12-31,1500000,Paraguay,Paraguay,50.2,46.1,50.3,23.0,48.2,True,0.0,25.9,7,44.3,4.2,4.5,0.7,0.1,0.0,0.9,0,True,True,sim,False,False
Sul-americano,Argentina A,CA,J. Herrera,Sarmiento,34.0,1371,2027-12-31,400000,Argentina,Argentina,36.9,42.1,26.6,54.0,34.3,True,0.0,52.3,6,42.7,3.8,5.2,8.0,0.2,0.1,3.0,1,True,True,sim,False,False
Sul-americano,Argentina A,VOL,C. Baeza,Vélez Sarsfield,32.0,1362,2027-12-31,4000000,Chile,Chile,53.2,47.0,30.2,24.0,38.6,True,0.0,29.2,6,61.9,10.2,4.5,2.6,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Argentina A,ED,E. Salvio,Lanús,36.0,1359,2027-12-31,1500000,Argentina,Argentina,51.8,46.5,45.4,12.0,46.0,True,0.0,41.5,6,64.9,6.6,2.3,7.3,0.2,0.1,3.1,1,True,True,sim,False,False
Sul-americano,Argentina A,MED,F. Nicola,Atlético Tucumán,24.0,1357,2026-12-31,0,Uruguay,Uruguay,46.5,45.0,43.0,23.0,44.0,True,0.0,59.0,6,39.9,5.7,4.2,8.9,0.1,0.1,1.2,2,True,True,sim,True,False
Sul-americano,Argentina A,ZE,N. Meriano,Banfield,25.0,1355,2026-12-31,1200000,Argentina,"Argentina, Italy",48.0,45.4,53.4,14.0,49.4,True,0.0,25.9,7,40.2,6.8,3.3,1.4,0.0,0.0,0.6,0,True,True,sim,True,False
Sul-americano,Argentina A,LE,I. Galván,Atlético Tucumán,23.0,1354,2026-12-31,250000,Argentina,Argentina,67.0,51.1,36.9,21.0,44.0,True,0.0,38.8,6,39.9,3.9,2.6,8.6,0.0,0.0,0.6,0,True,True,sim,True,False
Sul-americano,Argentina A,CA,A. Módica,Gimnasia Mendoza,23.0,1350,2029-12-31,0,Italy,"Italy, Argentina",59.7,48.9,39.4,17.0,44.1,True,0.0,54.0,6,45.1,2.7,5.3,9.9,0.5,0.6,7.2,9,True,True,sim,False,False
Sul-americano,Argentina A,CA,M. Merentiel,Boca Juniors,30.0,1349,2027-12-31,0,Uruguay,Uruguay,78.1,54.4,47.0,7.0,50.7,True,0.0,57.9,6,66.7,1.5,2.0,3.4,0.5,0.4,7.2,6,True,True,sim,False,False
Sul-americano,Argentina A,LD,E. Coronel,Rosario Central,29.0,1347,2026-12-31,2500000,Argentina,Argentina,44.9,44.5,40.1,23.0,42.3,True,0.0,32.9,6,54.6,8.2,3.5,4.4,0.0,0.0,0.2,0,True,True,sim,True,False
Sul-americano,Argentina A,EE,S. López,Tigre,20.0,1345,2026-12-31,0,Argentina,Argentina,61.2,49.4,39.9,19.0,44.6,True,0.0,54.2,6,45.3,7.3,1.8,16.9,0.1,0.0,2.0,0,True,True,sim,True,False
Sul-americano,Argentina A,CA,G. Carrillo,Estudiantes,35.0,1339,2026-12-31,400000,Argentina,"Argentina, Italy",76.3,53.9,33.6,37.0,43.7,True,0.0,47.8,6,57.0,1.3,11.6,3.8,0.4,0.1,6.4,2,True,True,sim,True,False
