corte,modelo,familia,unidade,tipo_unidade,destino_ref,alvo,n_casos,n_total,fator_pp,ic95_lo,ic95_hi,p,q,selo,d_minimo_80,limiar_visivel_pp,poder_suficiente,quantos_do_bh_passaram
principal,S1_selecao,volume,Argentina A,liga,Brasil B,FAMILIA (média dos indicadores),28,737,5.49,1.94,9.56,0.00621,,pode ser sorte,0.54,7.62,False,2
principal,S1_selecao,volume,Brasil A,liga,Brasil B,duelos_90,156,737,-3.29,-6.56,-0.34,0.04372,0.06558,pode ser sorte,0.25,6.66,False,
principal,S1_selecao,volume,Brasil A,liga,Brasil B,duelos_aereos_90,156,737,-5.6,-8.46,-2.38,0.00051,0.00122,firme,0.25,7.06,False,
principal,S1_selecao,volume,Brasil A,liga,Brasil B,dribles_90,156,737,1.63,-1.57,4.54,0.32767,0.39321,sem diferença clara,0.25,7.04,False,
principal,S1_selecao,volume,Brasil A,liga,Brasil B,aceleracoes_90,156,737,1.5,-2.24,5.49,0.43602,0.47565,sem diferença clara,0.25,8.23,False,
principal,S1_selecao,volume,Brasil A,liga,Brasil B,remates_90,156,737,-0.58,-4.41,3.23,0.76595,0.76595,sem diferença clara,0.25,8.45,False,
principal,S1_selecao,volume,Brasil A,liga,Brasil B,passes_progressivos_90,156,737,6.39,3.47,9.73,7e-05,0.00021,firme,0.25,7.37,False,
principal,S1_selecao,volume,Brasil A,liga,Brasil B,passes_recebidos_90,156,737,15.98,12.63,19.26,0.0,0.0,firme,0.25,8.27,True,
principal,S1_selecao,volume,Brasil A,liga,Brasil B,toques_area_90,156,737,6.08,2.12,10.09,0.00261,0.00522,firme,0.25,8.83,False,
principal,S1_selecao,volume,Brasil A,liga,Brasil B,xg_90,156,737,3.24,-0.89,7.62,0.14685,0.1958,sem diferença clara,0.25,9.49,False,
principal,S1_selecao,volume,Brasil A,liga,Brasil B,passes_chave_90,156,737,5.98,1.02,10.44,0.01396,0.02393,firme,0.25,9.6,False,
principal,S1_selecao,volume,Brasil A,liga,Brasil B,passes_90,156,737,14.84,11.65,17.94,0.0,0.0,firme,0.25,8.09,True,
principal,S1_selecao,volume,Brasil A,liga,Brasil B,acoes_def_90,156,737,-6.9,-10.31,-3.45,6e-05,0.00021,firme,0.25,7.91,False,
principal,S1_selecao,volume,Brasil A,liga,Brasil B,FAMILIA (média dos indicadores),156,737,3.27,2.09,4.62,0.0,,pode ser sorte,0.25,3.53,False,7
principal,S1_selecao,volume,Brasil C,liga,Brasil B,duelos_90,92,737,7.18,3.54,10.52,4e-05,0.00026,firme,0.31,8.26,False,
principal,S1_selecao,volume,Brasil C,liga,Brasil B,duelos_aereos_90,92,737,5.1,1.74,8.44,0.00549,0.02198,firme,0.31,8.76,False,
principal,S1_selecao,volume,Brasil C,liga,Brasil B,dribles_90,92,737,0.03,-3.51,3.78,0.98597,0.98597,sem diferença clara,0.31,8.73,False,
principal,S1_selecao,volume,Brasil C,liga,Brasil B,aceleracoes_90,92,737,0.33,-4.29,4.7,0.88927,0.97011,sem diferença clara,0.31,10.2,False,
principal,S1_selecao,volume,Brasil C,liga,Brasil B,remates_90,92,737,-1.63,-5.64,2.33,0.42442,0.63662,sem diferença clara,0.31,10.48,False,
principal,S1_selecao,volume,Brasil C,liga,Brasil B,passes_progressivos_90,92,737,-0.51,-4.26,3.46,0.7941,0.95292,sem diferença clara,0.31,9.14,False,
principal,S1_selecao,volume,Brasil C,liga,Brasil B,passes_recebidos_90,92,737,-4.94,-8.97,-1.2,0.01823,0.04374,firme,0.31,10.26,False,
principal,S1_selecao,volume,Brasil C,liga,Brasil B,toques_area_90,92,737,-5.98,-9.63,-1.69,0.00961,0.02883,firme,0.31,10.96,False,
principal,S1_selecao,volume,Brasil C,liga,Brasil B,xg_90,92,737,-4.21,-8.72,0.43,0.09288,0.15922,sem diferença clara,0.31,11.77,False,
principal,S1_selecao,volume,Brasil C,liga,Brasil B,passes_chave_90,92,737,1.32,-4.08,6.63,0.59544,0.79392,sem diferença clara,0.31,11.9,False,
principal,S1_selecao,volume,Brasil C,liga,Brasil B,passes_90,92,737,-3.99,-7.81,-0.33,0.05233,0.10466,sem diferença clara,0.31,10.03,False,
principal,S1_selecao,volume,Brasil C,liga,Brasil B,acoes_def_90,92,737,9.65,5.51,13.44,0.0,5e-05,firme,0.31,9.81,False,
principal,S1_selecao,volume,Brasil C,liga,Brasil B,FAMILIA (média dos indicadores),92,737,0.2,-1.33,1.59,0.78579,,sem diferença clara,0.31,4.38,False,5
principal,S1_selecao,volume,Chile,liga,Brasil B,duelos_90,10,737,-4.77,-20.49,7.7,0.5347,0.88129,sem diferença clara,0.89,23.73,False,
principal,S1_selecao,volume,Chile,liga,Brasil B,duelos_aereos_90,10,737,1.12,-17.85,20.04,0.9013,0.9013,sem diferença clara,0.89,25.14,False,
principal,S1_selecao,volume,Chile,liga,Brasil B,dribles_90,10,737,-8.39,-22.84,7.36,0.23922,0.52834,sem diferença clara,0.89,25.07,False,
principal,S1_selecao,volume,Chile,liga,Brasil B,aceleracoes_90,10,737,-7.49,-20.28,5.43,0.26417,0.52834,sem diferença clara,0.89,29.29,False,
principal,S1_selecao,volume,Chile,liga,Brasil B,remates_90,10,737,-2.57,-28.21,19.3,0.80785,0.88129,sem diferença clara,0.89,30.08,False,
principal,S1_selecao,volume,Chile,liga,Brasil B,passes_progressivos_90,10,737,-12.61,-38.13,6.74,0.23522,0.52834,sem diferença clara,0.89,26.24,False,
principal,S1_selecao,volume,Chile,liga,Brasil B,passes_recebidos_90,10,737,-2.94,-31.44,21.94,0.80764,0.88129,sem diferença clara,0.89,29.46,False,
principal,S1_selecao,volume,Chile,liga,Brasil B,toques_area_90,10,737,2.12,-17.14,21.09,0.7971,0.88129,sem diferença clara,0.89,31.45,False,
principal,S1_selecao,volume,Chile,liga,Brasil B,xg_90,10,737,22.64,11.59,33.81,0.00017,0.00201,firme,0.89,33.79,False,
principal,S1_selecao,volume,Chile,liga,Brasil B,passes_chave_90,10,737,-15.24,-30.57,0.55,0.0549,0.32938,sem diferença clara,0.89,34.16,False,
principal,S1_selecao,volume,Chile,liga,Brasil B,passes_90,10,737,-3.35,-35.11,21.56,0.78657,0.88129,sem diferença clara,0.89,28.8,False,
principal,S1_selecao,volume,Chile,liga,Brasil B,acoes_def_90,10,737,-15.11,-33.24,4.53,0.10745,0.42981,sem diferença clara,0.89,28.16,False,
principal,S1_selecao,volume,Chile,liga,Brasil B,FAMILIA (média dos indicadores),10,737,-3.88,-13.8,5.04,0.38559,,sem diferença clara,0.89,12.56,False,1
principal,S1_selecao,volume,Colombia A,liga,Brasil B,duelos_90,16,737,-6.78,-19.17,6.83,0.3108,0.46619,sem diferença clara,0.71,18.93,False,
principal,S1_selecao,volume,Colombia A,liga,Brasil B,duelos_aereos_90,16,737,-5.75,-25.93,17.92,0.5805,0.69595,sem diferença clara,0.71,20.05,False,
principal,S1_selecao,volume,Colombia A,liga,Brasil B,dribles_90,16,737,-3.32,-18.92,9.91,0.63796,0.69595,sem diferença clara,0.71,20.0,False,
principal,S1_selecao,volume,Colombia A,liga,Brasil B,aceleracoes_90,16,737,-4.84,-20.38,9.1,0.48081,0.64108,sem diferença clara,0.71,23.37,False,
principal,S1_selecao,volume,Colombia A,liga,Brasil B,remates_90,16,737,-9.77,-25.72,4.3,0.23173,0.46346,sem diferença clara,0.71,24.0,False,
principal,S1_selecao,volume,Colombia A,liga,Brasil B,passes_progressivos_90,16,737,-13.08,-28.28,1.23,0.0654,0.25916,sem diferença clara,0.71,20.93,False,
principal,S1_selecao,volume,Colombia A,liga,Brasil B,passes_recebidos_90,16,737,-8.68,-25.65,6.58,0.28362,0.46619,sem diferença clara,0.71,23.5,False,
principal,S1_selecao,volume,Colombia A,liga,Brasil B,toques_area_90,16,737,-13.61,-31.34,7.64,0.14598,0.35036,sem diferença clara,0.71,25.09,False,
principal,S1_selecao,volume,Colombia A,liga,Brasil B,xg_90,16,737,-3.97,-25.4,16.52,0.71577,0.71577,sem diferença clara,0.71,26.95,False,
principal,S1_selecao,volume,Colombia A,liga,Brasil B,passes_chave_90,16,737,-19.54,-39.67,-0.96,0.05787,0.25916,sem diferença clara,0.71,27.26,False,
principal,S1_selecao,volume,Colombia A,liga,Brasil B,passes_90,16,737,-14.45,-29.99,1.12,0.05154,0.25916,sem diferença clara,0.71,22.97,False,
principal,S1_selecao,volume,Colombia A,liga,Brasil B,acoes_def_90,16,737,10.86,-1.31,24.17,0.08639,0.25916,sem diferença clara,0.71,22.46,False,
principal,S1_selecao,volume,Colombia A,liga,Brasil B,FAMILIA (média dos indicadores),16,737,-7.74,-12.26,-3.83,0.00035,,pode ser sorte,0.71,10.02,False,0
principal,S1_selecao,volume,EUA,liga,Brasil B,duelos_90,15,737,-6.36,-18.29,5.74,0.34013,0.78457,sem diferença clara,0.73,19.46,False,
principal,S1_selecao,volume,EUA,liga,Brasil B,duelos_aereos_90,15,737,5.13,-11.38,23.73,0.52305,0.78457,sem diferença clara,0.73,20.62,False,
principal,S1_selecao,volume,EUA,liga,Brasil B,dribles_90,15,737,-4.08,-17.05,7.7,0.50955,0.78457,sem diferença clara,0.73,20.56,False,
principal,S1_selecao,volume,EUA,liga,Brasil B,aceleracoes_90,15,737,-1.57,-17.41,11.19,0.81105,0.88144,sem diferença clara,0.73,24.03,False,
principal,S1_selecao,volume,EUA,liga,Brasil B,remates_90,15,737,-16.98,-33.28,1.43,0.03286,0.19714,pode ser sorte,0.73,24.68,False,
principal,S1_selecao,volume,EUA,liga,Brasil B,passes_progressivos_90,15,737,-1.68,-14.45,11.76,0.80659,0.88144,sem diferença clara,0.73,21.52,False,
principal,S1_selecao,volume,EUA,liga,Brasil B,passes_recebidos_90,15,737,12.98,-4.98,35.26,0.18563,0.74253,sem diferença clara,0.73,24.16,False,
principal,S1_selecao,volume,EUA,liga,Brasil B,toques_area_90,15,737,-1.62,-26.43,22.42,0.88144,0.88144,sem diferença clara,0.73,25.8,False,
principal,S1_selecao,volume,EUA,liga,Brasil B,xg_90,15,737,-22.57,-41.12,-2.36,0.01301,0.15611,pode ser sorte,0.73,27.71,False,
principal,S1_selecao,volume,EUA,liga,Brasil B,passes_chave_90,15,737,8.51,-14.95,34.96,0.50969,0.78457,sem diferença clara,0.73,28.02,False,
principal,S1_selecao,volume,EUA,liga,Brasil B,passes_90,15,737,10.75,-7.6,32.82,0.27077,0.78457,sem diferença clara,0.73,23.62,False,
principal,S1_selecao,volume,EUA,liga,Brasil B,acoes_def_90,15,737,1.77,-17.68,20.56,0.84457,0.88144,sem diferença clara,0.73,23.09,False,
principal,S1_selecao,volume,EUA,liga,Brasil B,FAMILIA (média dos indicadores),15,737,-1.31,-9.76,7.32,0.74052,,sem diferença clara,0.73,10.31,False,0
principal,S1_selecao,volume,FAIXA ABAIXO,faixa,Brasil B,duelos_90,44,737,-2.65,-13.53,6.8,0.59831,0.90216,sem diferença clara,0.44,11.73,False,
principal,S1_selecao,volume,FAIXA ABAIXO,faixa,Brasil B,duelos_aereos_90,44,737,-8.49,-17.31,1.33,0.04863,0.29177,pode ser sorte,0.44,12.43,False,
principal,S1_selecao,volume,FAIXA ABAIXO,faixa,Brasil B,dribles_90,44,737,-1.86,-10.65,6.89,0.68823,0.90216,sem diferença clara,0.44,12.39,False,
principal,S1_selecao,volume,FAIXA ABAIXO,faixa,Brasil B,aceleracoes_90,44,737,-2.02,-11.41,8.47,0.67877,0.90216,sem diferença clara,0.44,14.48,False,
principal,S1_selecao,volume,FAIXA ABAIXO,faixa,Brasil B,remates_90,44,737,-12.96,-22.64,-3.09,0.01064,0.12772,pode ser sorte,0.44,14.87,False,
principal,S1_selecao,volume,FAIXA ABAIXO,faixa,Brasil B,passes_progressivos_90,44,737,-3.21,-11.92,5.16,0.45936,0.90216,sem diferença clara,0.44,12.97,False,
principal,S1_selecao,volume,FAIXA ABAIXO,faixa,Brasil B,passes_recebidos_90,44,737,1.17,-8.76,11.0,0.82698,0.90216,sem diferença clara,0.44,14.56,False,
principal,S1_selecao,volume,FAIXA ABAIXO,faixa,Brasil B,toques_area_90,44,737,-0.32,-11.89,11.37,0.95309,0.95309,sem diferença clara,0.44,15.55,False,
principal,S1_selecao,volume,FAIXA ABAIXO,faixa,Brasil B,xg_90,44,737,-11.14,-23.16,2.75,0.09708,0.3883,sem diferença clara,0.44,16.7,False,
principal,S1_selecao,volume,FAIXA ABAIXO,faixa,Brasil B,passes_chave_90,44,737,1.6,-10.44,13.46,0.77904,0.90216,sem diferença clara,0.44,16.89,False,
principal,S1_selecao,volume,FAIXA ABAIXO,faixa,Brasil B,passes_90,44,737,3.26,-5.37,12.13,0.50474,0.90216,sem diferença clara,0.44,14.24,False,
principal,S1_selecao,volume,FAIXA ABAIXO,faixa,Brasil B,acoes_def_90,44,737,-2.83,-12.39,7.54,0.59127,0.90216,sem diferença clara,0.44,13.92,False,
principal,S1_selecao,volume,FAIXA ABAIXO,faixa,Brasil B,FAMILIA (média dos indicadores),44,737,-3.29,-6.4,0.58,0.07365,,sem diferença clara,0.44,6.21,False,0
principal,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,duelos_90,56,737,-4.33,-10.6,2.09,0.17995,0.35991,sem diferença clara,0.39,10.4,False,
principal,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,duelos_aereos_90,56,737,-3.16,-11.5,5.28,0.43679,0.50737,sem diferença clara,0.39,11.01,False,
principal,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,dribles_90,56,737,4.47,-3.81,12.85,0.29944,0.44916,sem diferença clara,0.39,10.99,False,
principal,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,aceleracoes_90,56,737,4.77,-3.66,12.26,0.23515,0.40311,sem diferença clara,0.39,12.84,False,
principal,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,remates_90,56,737,-3.57,-11.53,7.4,0.46509,0.50737,sem diferença clara,0.39,13.18,False,
principal,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,passes_progressivos_90,56,737,2.55,-5.08,10.41,0.51956,0.51956,sem diferença clara,0.39,11.5,False,
principal,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,passes_recebidos_90,56,737,13.43,4.92,20.54,0.00062,0.00743,firme,0.39,12.91,True,
principal,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,toques_area_90,56,737,8.82,-0.56,17.79,0.06061,0.24243,sem diferença clara,0.39,13.78,False,
principal,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,xg_90,56,737,4.62,-4.9,14.86,0.3871,0.50737,sem diferença clara,0.39,14.81,False,
principal,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,passes_chave_90,56,737,8.83,-1.91,21.24,0.1085,0.32551,sem diferença clara,0.39,14.97,False,
principal,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,passes_90,56,737,10.01,2.47,17.58,0.01311,0.07868,pode ser sorte,0.39,12.62,False,
principal,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,acoes_def_90,56,737,-6.82,-15.93,2.38,0.16995,0.35991,sem diferença clara,0.39,12.34,False,
principal,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,FAMILIA (média dos indicadores),56,737,3.3,-0.03,6.74,0.05417,,sem diferença clara,0.39,5.51,False,1
principal,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,duelos_90,33,737,-3.99,-15.1,7.27,0.49829,0.92604,sem diferença clara,0.5,13.33,False,
principal,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,duelos_aereos_90,33,737,1.91,-8.17,11.98,0.71459,0.94725,sem diferença clara,0.5,14.12,False,
principal,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,dribles_90,33,737,-0.03,-8.4,8.87,0.99502,0.99502,sem diferença clara,0.5,14.08,False,
principal,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,aceleracoes_90,33,737,-3.51,-14.7,8.1,0.56926,0.92604,sem diferença clara,0.5,16.46,False,
principal,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,remates_90,33,737,-7.9,-21.09,6.86,0.26999,0.92604,sem diferença clara,0.5,16.9,False,
principal,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,passes_progressivos_90,33,737,3.41,-6.13,13.47,0.49097,0.92604,sem diferença clara,0.5,14.74,False,
principal,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,passes_recebidos_90,33,737,9.94,-1.51,20.1,0.06978,0.41869,sem diferença clara,0.5,16.55,False,
principal,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,toques_area_90,33,737,0.67,-10.66,11.99,0.91446,0.99502,sem diferença clara,0.5,17.67,False,
principal,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,xg_90,33,737,-6.71,-21.98,8.86,0.37744,0.92604,sem diferença clara,0.5,18.98,False,
principal,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,passes_chave_90,33,737,1.61,-11.19,12.38,0.78938,0.94725,sem diferença clara,0.5,19.19,False,
principal,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,passes_90,33,737,10.51,1.05,20.02,0.03603,0.41869,pode ser sorte,0.5,16.18,False,
principal,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,acoes_def_90,33,737,-3.27,-16.14,8.19,0.61736,0.92604,sem diferença clara,0.5,15.82,False,
principal,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,FAMILIA (média dos indicadores),33,737,0.22,-4.15,5.12,0.92365,,sem diferença clara,0.5,7.06,False,0
principal,S1_selecao,volume,Portugal A,liga,Brasil B,duelos_90,13,737,-5.77,-21.85,9.38,0.46816,0.80255,sem diferença clara,0.78,20.79,False,
principal,S1_selecao,volume,Portugal A,liga,Brasil B,duelos_aereos_90,13,737,1.6,-13.49,16.24,0.8256,0.9165,sem diferença clara,0.78,22.03,False,
principal,S1_selecao,volume,Portugal A,liga,Brasil B,dribles_90,13,737,-1.09,-15.8,12.15,0.88204,0.9165,sem diferença clara,0.78,21.97,False,
principal,S1_selecao,volume,Portugal A,liga,Brasil B,aceleracoes_90,13,737,22.42,0.63,41.7,0.03835,0.27203,pode ser sorte,0.78,25.67,False,
principal,S1_selecao,volume,Portugal A,liga,Brasil B,remates_90,13,737,-3.93,-25.54,16.5,0.70086,0.9165,sem diferença clara,0.78,26.37,False,
principal,S1_selecao,volume,Portugal A,liga,Brasil B,passes_progressivos_90,13,737,1.55,-11.4,13.54,0.80333,0.9165,sem diferença clara,0.78,22.99,False,
principal,S1_selecao,volume,Portugal A,liga,Brasil B,passes_recebidos_90,13,737,12.67,-2.3,27.4,0.11334,0.27203,sem diferença clara,0.78,25.82,False,
principal,S1_selecao,volume,Portugal A,liga,Brasil B,toques_area_90,13,737,16.28,-3.5,39.27,0.10826,0.27203,sem diferença clara,0.78,27.56,False,
principal,S1_selecao,volume,Portugal A,liga,Brasil B,xg_90,13,737,7.57,-13.74,30.02,0.44572,0.80255,sem diferença clara,0.78,29.61,False,
principal,S1_selecao,volume,Portugal A,liga,Brasil B,passes_chave_90,13,737,0.97,-20.71,16.61,0.9165,0.9165,sem diferença clara,0.78,29.94,False,
principal,S1_selecao,volume,Portugal A,liga,Brasil B,passes_90,13,737,11.43,-1.52,25.87,0.11287,0.27203,sem diferença clara,0.78,25.24,False,
principal,S1_selecao,volume,Portugal A,liga,Brasil B,acoes_def_90,13,737,-13.47,-29.49,1.35,0.1057,0.27203,sem diferença clara,0.78,24.68,False,
principal,S1_selecao,volume,Portugal A,liga,Brasil B,FAMILIA (média dos indicadores),13,737,4.18,-2.35,10.87,0.21902,,sem diferença clara,0.78,11.01,False,0
principal,S1_selecao,volume,Portugal B,liga,Brasil B,duelos_90,12,737,8.32,-10.3,24.81,0.38615,0.78053,sem diferença clara,0.82,21.86,False,
principal,S1_selecao,volume,Portugal B,liga,Brasil B,duelos_aereos_90,12,737,-1.73,-21.11,17.48,0.85373,0.89567,sem diferença clara,0.82,23.16,False,
principal,S1_selecao,volume,Portugal B,liga,Brasil B,dribles_90,12,737,14.94,-4.7,29.03,0.0932,0.38321,sem diferença clara,0.82,23.1,False,
principal,S1_selecao,volume,Portugal B,liga,Brasil B,aceleracoes_90,12,737,14.03,5.9,23.46,0.00104,0.01248,firme,0.82,26.99,False,
principal,S1_selecao,volume,Portugal B,liga,Brasil B,remates_90,12,737,9.79,-10.54,28.25,0.28943,0.78053,sem diferença clara,0.82,27.72,False,
principal,S1_selecao,volume,Portugal B,liga,Brasil B,passes_progressivos_90,12,737,7.95,-18.42,33.09,0.52035,0.78053,sem diferença clara,0.82,24.17,False,
principal,S1_selecao,volume,Portugal B,liga,Brasil B,passes_recebidos_90,12,737,-11.25,-23.79,3.99,0.0958,0.38321,sem diferença clara,0.82,27.14,False,
principal,S1_selecao,volume,Portugal B,liga,Brasil B,toques_area_90,12,737,-8.85,-33.32,14.39,0.46124,0.78053,sem diferença clara,0.82,28.98,False,
principal,S1_selecao,volume,Portugal B,liga,Brasil B,xg_90,12,737,1.49,-26.23,24.23,0.89567,0.89567,sem diferença clara,0.82,31.13,False,
principal,S1_selecao,volume,Portugal B,liga,Brasil B,passes_chave_90,12,737,-2.79,-24.8,20.86,0.80066,0.89567,sem diferença clara,0.82,31.48,False,
principal,S1_selecao,volume,Portugal B,liga,Brasil B,passes_90,12,737,-6.27,-20.3,10.28,0.40984,0.78053,sem diferença clara,0.82,26.53,False,
principal,S1_selecao,volume,Portugal B,liga,Brasil B,acoes_def_90,12,737,2.86,-9.68,13.52,0.65867,0.87823,sem diferença clara,0.82,25.94,False,
principal,S1_selecao,volume,Portugal B,liga,Brasil B,FAMILIA (média dos indicadores),12,737,2.37,-4.4,8.86,0.47276,,sem diferença clara,0.82,11.58,False,1
principal,S1_selecao,volume,Uruguai,liga,Brasil B,duelos_90,22,737,6.07,-4.23,15.49,0.2036,0.34903,sem diferença clara,0.61,16.26,False,
principal,S1_selecao,volume,Uruguai,liga,Brasil B,duelos_aereos_90,22,737,7.99,-2.18,20.22,0.15797,0.34903,sem diferença clara,0.61,17.23,False,
principal,S1_selecao,volume,Uruguai,liga,Brasil B,dribles_90,22,737,-2.94,-14.87,8.66,0.65364,0.68412,sem diferença clara,0.61,17.18,False,
principal,S1_selecao,volume,Uruguai,liga,Brasil B,aceleracoes_90,22,737,-6.96,-20.15,7.97,0.34774,0.50176,sem diferença clara,0.61,20.08,False,
principal,S1_selecao,volume,Uruguai,liga,Brasil B,remates_90,22,737,-10.1,-26.18,5.95,0.19413,0.34903,sem diferença clara,0.61,20.62,False,
principal,S1_selecao,volume,Uruguai,liga,Brasil B,passes_progressivos_90,22,737,-3.47,-14.16,9.29,0.58998,0.68412,sem diferença clara,0.61,17.98,False,
principal,S1_selecao,volume,Uruguai,liga,Brasil B,passes_recebidos_90,22,737,-14.34,-22.31,-7.48,0.00013,0.00161,firme,0.61,20.19,False,
principal,S1_selecao,volume,Uruguai,liga,Brasil B,toques_area_90,22,737,-3.54,-21.39,12.14,0.68412,0.68412,sem diferença clara,0.61,21.56,False,
principal,S1_selecao,volume,Uruguai,liga,Brasil B,xg_90,22,737,-13.25,-28.2,1.88,0.09797,0.29392,sem diferença clara,0.61,23.16,False,
principal,S1_selecao,volume,Uruguai,liga,Brasil B,passes_chave_90,22,737,7.09,-8.52,25.54,0.37632,0.50176,sem diferença clara,0.61,23.42,False,
principal,S1_selecao,volume,Uruguai,liga,Brasil B,passes_90,22,737,-14.2,-22.44,-6.77,0.00076,0.00454,firme,0.61,19.74,False,
principal,S1_selecao,volume,Uruguai,liga,Brasil B,acoes_def_90,22,737,9.84,1.14,19.59,0.03758,0.15032,pode ser sorte,0.61,19.3,False,
principal,S1_selecao,volume,Uruguai,liga,Brasil B,FAMILIA (média dos indicadores),22,737,-3.15,-8.61,2.77,0.29105,,sem diferença clara,0.61,8.61,False,2
principal,S2_selecao_idade,volume,Argentina A,liga,Brasil B,duelos_90,28,737,11.92,4.85,19.39,0.00119,0.01124,firme,0.54,14.39,False,
