temporada,leitura,nivel,unidade,pilar,familia,comparacao,corte,recorte_extra,normalizacao,medida,medida_nome,indicador,nome,n_a,n_b,clubes_a,clubes_b,cru_a,cru_b,dif_bruta,d,ic95_lo,ic95_hi,p,q,n_testes_na_familia,q_por_medida,selo_por_medida,d_minimo_80_linhas,d_minimo_80_clubes,poder_suficiente,abaixo_do_piso,selo,porta_roda,porta_rho_parcial,porta_p,confianca,confianca_motivo
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_CM,CM,sem_fronteira,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),m_per_min,Metros por minuto,3,8,3,8,103.608,106.205,-2.597,-0.388,-2.33,1.04,0.6674,0.8116,32,0.74912,sem diferença clara,2.13,2.13,0,1,sem diferença clara,1,0.305,0.20356,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada (calendário cheio),resultado_col,resultado_col_x_CM,CM,sem_fronteira,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),pontos_jogo,Pontos por jogo,3,8,3,8,1.053,1.263,-0.21,-2.275,-4.82,-1.58,0.00452,0.00904,4,0.00452,firme,2.13,2.13,1,1,firme,0,,,provável,passa no BH da família; a porta temporal não roda nesta medida (a medida já contém o 2º turno)
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_CM,CM,sem_fronteira,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),psv99,PSV-99 do jogador no jogo (km/h),3,8,3,8,28.326,28.797,-0.471,-2.514,-7.95,-1.79,0.0003,0.0048,32,0.00118,firme,2.13,2.13,1,1,firme,1,0.011,0.96283,provável,"passa no BH da família, mas o 1º turno não previu o 2º"
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_CM,CM,sem_fronteira,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),running_distance_p90,Distância em corrida por 90 (m),3,8,3,8,1198.826,1284.825,-85.999,-0.302,-2.73,1.12,0.74912,0.82662,32,0.74912,sem diferença clara,2.13,2.13,0,1,sem diferença clara,1,0.206,0.39773,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_CM,CM,sem_fronteira,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_count_p90,Número de sprints por 90,3,8,3,8,7.895,9.054,-1.159,-2.984,-6.69,-2.28,0.0001,0.0032,32,0.00078,firme,2.13,2.13,1,1,firme,1,0.065,0.7908,provável,"passa no BH da família, mas o 1º turno não previu o 2º"
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_CM,CM,sem_fronteira,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_distance_p90,Distância em sprint por 90 (m),3,8,3,8,154.646,175.495,-20.849,-1.995,-5.43,-1.41,0.00135,0.0144,32,0.0036,firme,2.13,2.13,0,1,firme,1,0.024,0.92354,provável,"passa no BH da família, mas o 1º turno não previu o 2º"
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,distance_p90,Distância por 90 min (m),4,12,4,12,-94.222,20.344,-114.566,-0.103,-1.88,1.56,0.89864,0.95251,32,0.92274,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,hi_distance_p90,Distância em alta intensidade por 90 (m),4,12,4,12,0.028,16.427,-16.399,-0.145,-1.87,1.36,0.85842,0.95251,32,0.92274,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,high_accel_p90,Acelerações fortes por 90,4,12,4,12,-0.148,-0.186,0.038,0.244,-1.13,1.62,0.72202,0.95251,32,0.92274,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,m_per_min,Metros por minuto,4,12,4,12,-1.048,0.226,-1.274,-0.103,-1.95,1.45,0.89864,0.95251,32,0.92274,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada (calendário cheio),resultado_col,resultado_col_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,pontos_jogo,Pontos por jogo,4,12,4,12,0.016,-0.846,0.862,0.639,-0.66,2.78,0.42534,0.51323,4,0.42534,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,psv99,PSV-99 do jogador no jogo (km/h),4,12,4,12,-0.077,0.249,-0.326,-0.536,-2.35,0.98,0.52852,0.93959,32,0.92274,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,running_distance_p90,Distância em corrida por 90 (m),4,12,4,12,9.079,15.71,-6.631,-0.074,-1.64,1.37,0.92274,0.95251,32,0.92274,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_count_p90,Número de sprints por 90,4,12,4,12,-0.444,0.272,-0.716,-0.558,-2.22,0.8,0.47311,0.93959,32,0.92274,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_distance_p90,Distância em sprint por 90 (m),4,12,4,12,-10.379,5.104,-15.483,-0.282,-2.34,1.23,0.74629,0.95251,32,0.92274,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,distance_p90,Distância por 90 min (m),4,12,4,12,-130.495,-46.873,-83.622,-0.307,-1.42,0.52,0.49075,0.93959,32,0.91472,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,hi_distance_p90,Distância em alta intensidade por 90 (m),4,12,4,12,-7.982,-3.39,-4.592,-0.03,-1.37,1.1,0.96169,0.96169,32,0.96169,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,high_accel_p90,Acelerações fortes por 90,4,12,4,12,0.232,0.127,0.105,0.215,-1.27,1.84,0.77802,0.95251,32,0.91472,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,m_per_min,Metros por minuto,4,12,4,12,-1.45,-0.521,-0.929,-0.307,-1.44,0.57,0.49075,0.93959,32,0.91472,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada (calendário cheio),resultado_col,resultado_col_x_SM,SM,com,,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,pontos_jogo,Pontos por jogo,4,12,4,12,0.105,0.053,0.052,0.354,-0.66,1.46,0.51323,0.51323,4,0.51323,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,psv99,PSV-99 do jogador no jogo (km/h),4,12,4,12,0.1,-0.031,0.131,0.719,-0.17,2.18,0.20376,0.90592,32,0.91472,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,running_distance_p90,Distância em corrida por 90 (m),4,12,4,12,-24.47,-14.677,-9.793,-0.117,-1.16,0.81,0.80038,0.95251,32,0.91472,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,sprint_count_p90,Número de sprints por 90,4,12,4,12,-0.012,-0.148,0.136,0.483,-0.38,1.74,0.39618,0.93959,32,0.91472,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,sprint_distance_p90,Distância em sprint por 90 (m),4,12,4,12,-4.056,2.543,-6.599,-0.394,-2.18,0.99,0.62282,0.95251,32,0.91472,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,returno,nível no 2º turno (rodadas 20+),distance_p90,Distância por 90 min (m),4,12,4,12,9466.96,9610.132,-143.172,-0.719,-2.04,0.16,0.21623,0.90592,32,0.59032,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,returno,nível no 2º turno (rodadas 20+),hi_distance_p90,Distância em alta intensidade por 90 (m),4,12,4,12,649.948,675.042,-25.094,-0.497,-1.86,0.31,0.30151,0.93959,32,0.59032,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,returno,nível no 2º turno (rodadas 20+),high_accel_p90,Acelerações fortes por 90,4,12,4,12,6.179,6.392,-0.213,-0.572,-2.2,0.86,0.46075,0.93959,32,0.59032,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,returno,nível no 2º turno (rodadas 20+),m_per_min,Metros por minuto,4,12,4,12,105.188,106.779,-1.591,-0.719,-2.01,0.19,0.21623,0.90592,32,0.59032,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada (calendário cheio),resultado_col,resultado_col_x_SM,SM,com,,posto_no_ano,returno,nível no 2º turno (rodadas 20+),pontos_jogo,Pontos por jogo,4,12,4,12,1.711,1.342,0.369,2.239,1.51,4.09,6e-05,0.00024,4,6e-05,firme,1.74,1.74,1,1,firme,0,,,provável,passa no BH da família; a porta temporal não roda nesta medida (a medida já contém o 2º turno)
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,returno,nível no 2º turno (rodadas 20+),psv99,PSV-99 do jogador no jogo (km/h),4,12,4,12,28.743,28.817,-0.074,-0.175,-1.92,1.32,0.8244,0.95251,32,0.8244,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,returno,nível no 2º turno (rodadas 20+),running_distance_p90,Distância em corrida por 90 (m),4,12,4,12,1261.282,1292.498,-31.216,-0.437,-1.91,0.76,0.51653,0.93959,32,0.59032,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,returno,nível no 2º turno (rodadas 20+),sprint_count_p90,Número de sprints por 90,4,12,4,12,8.544,8.95,-0.406,-0.55,-2.18,0.75,0.44771,0.93959,32,0.59032,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,returno,nível no 2º turno (rodadas 20+),sprint_distance_p90,Distância em sprint por 90 (m),4,12,4,12,165.438,177.032,-11.594,-0.657,-2.09,0.22,0.22648,0.90592,32,0.59032,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),distance_p90,Distância por 90 min (m),4,12,4,12,9612.334,9705.682,-93.348,-0.118,-1.19,0.67,0.74505,0.95251,32,0.8283,sem diferença clara,1.74,1.74,0,1,sem diferença clara,1,0.305,0.20356,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),hi_distance_p90,Distância em alta intensidade por 90 (m),4,12,4,12,636.062,686.094,-50.032,-0.891,-2.52,0.06,0.11903,0.90592,32,0.23805,sem diferença clara,1.74,1.74,0,1,sem diferença clara,1,0.076,0.75631,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),high_accel_p90,Acelerações fortes por 90,4,12,4,12,6.012,6.361,-0.349,-1.041,-2.67,0.06,0.1162,0.90592,32,0.23805,sem diferença clara,1.74,1.74,0,1,sem diferença clara,1,-0.403,0.08695,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),m_per_min,Metros por minuto,4,12,4,12,106.804,107.841,-1.037,-0.118,-1.04,0.7,0.74505,0.95251,32,0.8283,sem diferença clara,1.74,1.74,0,1,sem diferença clara,1,0.305,0.20356,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada (calendário cheio),resultado_col,resultado_col_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),pontos_jogo,Pontos por jogo,4,12,4,12,1.579,1.368,0.211,0.901,-0.01,2.3,0.09342,0.18684,4,0.09342,sem diferença clara,1.74,1.74,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),psv99,PSV-99 do jogador no jogo (km/h),4,12,4,12,28.643,28.756,-0.113,-0.961,-2.41,-0.22,0.03824,0.90592,32,0.23805,pode ser sorte,1.74,1.74,0,1,pode ser sorte,1,0.011,0.96283,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),running_distance_p90,Distância em corrida por 90 (m),4,12,4,12,1281.968,1284.825,-2.857,-0.093,-1.03,0.8,0.8283,0.95251,32,0.8283,sem diferença clara,1.74,1.74,0,1,sem diferença clara,1,0.206,0.39773,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_count_p90,Número de sprints por 90,4,12,4,12,8.374,8.85,-0.476,-1.175,-2.69,-0.16,0.09425,0.90592,32,0.23805,sem diferença clara,1.74,1.74,0,1,sem diferença clara,1,0.065,0.7908,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_SM,SM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_distance_p90,Distância em sprint por 90 (m),4,12,4,12,165.988,173.673,-7.685,-0.664,-1.83,0.27,0.27078,0.93959,32,0.43325,sem diferença clara,1.74,1.74,0,1,sem diferença clara,1,0.024,0.92354,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_ST,ST,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,distance_p90,Distância por 90 min (m),4,4,4,4,-94.222,78.483,-172.705,-0.348,-2.52,1.21,0.64127,0.84082,32,0.6869,sem diferença clara,2.38,2.38,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_ST,ST,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,hi_distance_p90,Distância em alta intensidade por 90 (m),4,4,4,4,0.028,39.496,-39.468,-0.664,-4.5,0.76,0.39897,0.751,32,0.6869,sem diferença clara,2.38,2.38,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_ST,ST,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,high_accel_p90,Acelerações fortes por 90,4,4,4,4,-0.148,-0.24,0.092,0.299,-1.33,2.41,0.6869,0.84082,32,0.6869,sem diferença clara,2.38,2.38,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,principal,clube_temporada,clube-temporada,fisico_col,fisico_col_x_ST,ST,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,m_per_min,Metros por minuto,4,4,4,4,-1.048,0.872,-1.92,-0.348,-2.82,1.17,0.64127,0.84082,32,0.6869,sem diferença clara,2.38,2.38,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
