subamostra,setor,comparacao,fronteira,familia,indicador,nome,n_a,n_b,clubes_a,clubes_b,pct_a,pct_b,cru_a,cru_b,d,ic95_lo,ic95_hi,p,q,d_minimo_80,poder_suficiente,selo,passou_bh,passou_bh_nos_dois_cortes,confianca_do_achado
sem_cobertura_baixa,Lateral,SM,com,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,19,61,10,22,55.0,50.8,5.7,5.82,-0.081,-0.8,0.68,0.78184,0.99486,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,com,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,19,61,10,22,38.3,49.2,5.48,5.6,0.018,-0.72,0.74,0.95071,0.99486,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,com,velocidade_maxima,psv99,PSV-99 da temporada (km/h),19,61,10,22,57.6,47.5,29.48,29.33,-0.043,-0.57,0.47,0.87795,0.87795,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,com,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),19,61,10,22,55.0,55.6,31.44,31.42,0.061,-0.45,0.55,0.82461,0.87795,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,volume,distance_p90,Distância por 90 min (m),10,43,5,17,31.9,41.7,9445.385,9444.99,0.107,-0.94,1.26,0.80072,0.80216,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,volume,running_distance_p90,Distância em corrida por 90 min (m),10,43,5,17,43.7,44.4,1205.365,1204.81,0.272,-0.79,1.33,0.5396,0.80216,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,volume,m_per_min,Metros por minuto,10,43,5,17,31.9,41.7,104.95,104.94,0.106,-0.94,1.25,0.80216,0.80216,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,volume,m_per_min_tip,Metros por minuto COM a bola,10,43,5,17,23.5,43.3,129.765,134.56,-0.253,-1.28,0.86,0.54699,0.80216,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,volume,m_per_min_otip,Metros por minuto SEM a bola,10,43,5,17,64.2,39.0,146.165,143.64,0.492,-0.61,1.6,0.22574,0.80216,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),10,43,5,17,21.2,50.8,645.605,737.53,-0.241,-1.4,0.93,0.57367,0.6884,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,10,43,5,17,22.0,49.2,54.385,62.28,-0.276,-1.46,0.89,0.52357,0.6884,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),10,43,5,17,25.4,44.1,492.59,521.77,-0.14,-1.32,1.07,0.74352,0.74352,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,alta_intensidade,high_accel_p90,Acelerações fortes por 90,10,43,5,17,23.4,52.5,6.65,7.63,-0.603,-1.62,0.19,0.16529,0.6884,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),10,43,5,17,13.3,49.2,312.865,421.55,-0.438,-1.42,0.53,0.28639,0.6884,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),10,43,5,17,66.1,49.0,474.385,448.94,0.247,-1.12,1.61,0.56203,0.6884,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,sprints,sprint_distance_p90,Distância em sprint por 90 (m),10,43,5,17,28.8,54.2,169.495,202.13,-0.416,-1.5,0.52,0.30826,0.61652,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,sprints,sprint_count_p90,Número de sprints por 90,10,43,5,17,31.4,49.2,9.48,10.49,-0.279,-1.34,0.77,0.48767,0.65022,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,10,43,5,17,18.6,50.8,4.29,5.82,-0.544,-1.61,0.51,0.18126,0.61652,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,10,43,5,17,54.8,49.2,5.955,5.6,0.035,-1.23,1.31,0.93179,0.93179,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,velocidade_maxima,psv99,PSV-99 da temporada (km/h),10,43,5,17,45.1,47.5,29.235,29.4,-0.519,-1.31,0.17,0.15167,0.30333,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Lateral,SM,sem,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),10,43,5,17,54.6,59.3,31.42,31.46,-0.205,-0.9,0.5,0.54773,0.54773,1.0,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,volume,distance_p90,Distância por 90 min (m),10,36,6,17,38.4,50.9,9844.26,9965.56,-0.158,-0.92,0.69,0.64419,0.85963,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,volume,running_distance_p90,Distância em corrida por 90 min (m),10,36,6,17,38.4,42.0,1371.715,1370.455,0.029,-0.81,0.94,0.93513,0.93513,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,volume,m_per_min,Metros por minuto,10,36,6,17,38.4,50.9,109.385,110.725,-0.158,-0.93,0.66,0.64419,0.85963,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,volume,m_per_min_tip,Metros por minuto COM a bola,10,36,6,17,40.0,48.1,139.03,139.895,-0.281,-1.03,0.49,0.4629,0.85963,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,volume,m_per_min_otip,Metros por minuto SEM a bola,10,36,6,17,39.6,40.0,157.59,158.505,-0.147,-0.98,0.86,0.6877,0.85963,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),10,36,6,17,37.4,34.7,537.65,525.43,0.043,-0.9,1.11,0.91355,0.91355,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,10,36,6,17,37.6,38.8,44.405,43.56,0.109,-0.62,0.89,0.7703,0.91355,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),10,36,6,17,39.0,35.5,439.88,427.375,0.103,-0.83,1.21,0.79631,0.91355,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,alta_intensidade,high_accel_p90,Acelerações fortes por 90,10,36,6,17,47.8,39.9,4.52,4.465,0.089,-0.51,0.63,0.78841,0.91355,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),10,36,6,17,46.0,34.2,190.45,160.005,0.434,-0.37,1.31,0.2243,0.91355,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),10,36,6,17,29.2,52.3,421.95,453.365,-0.215,-1.21,0.82,0.57851,0.91355,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,sprints,sprint_distance_p90,Distância em sprint por 90 (m),10,36,6,17,37.6,43.2,102.85,105.555,0.088,-0.53,0.69,0.78976,0.96163,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,sprints,sprint_count_p90,Número de sprints por 90,10,36,6,17,35.4,32.9,4.91,4.99,0.196,-0.48,0.83,0.57246,0.96163,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,10,36,6,17,45.7,29.8,1.64,1.08,0.249,-0.39,0.91,0.50282,0.96163,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,10,36,6,17,34.0,42.9,3.645,3.59,-0.017,-0.74,0.71,0.96163,0.96163,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,velocidade_maxima,psv99,PSV-99 da temporada (km/h),10,36,6,17,52.4,44.2,27.565,27.505,0.147,-0.49,0.75,0.67709,0.71373,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Volante,SM,com,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),10,36,6,17,53.3,56.3,30.03,30.02,0.133,-0.57,0.81,0.71373,0.71373,1.02,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,volume,distance_p90,Distância por 90 min (m),19,59,10,21,44.3,50.0,10043.02,10056.37,0.018,-0.45,0.56,0.9492,0.9492,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,volume,running_distance_p90,Distância em corrida por 90 min (m),19,59,10,21,47.2,45.5,1433.28,1420.09,0.132,-0.34,0.64,0.62805,0.9492,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,volume,m_per_min,Metros por minuto,19,59,10,21,44.3,50.0,111.59,111.74,0.018,-0.47,0.56,0.94799,0.9492,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,volume,m_per_min_tip,Metros por minuto COM a bola,19,59,10,21,35.7,45.5,140.91,144.41,-0.256,-0.75,0.22,0.33013,0.93125,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,volume,m_per_min_otip,Metros por minuto SEM a bola,19,59,10,21,62.1,45.7,159.56,155.72,0.26,-0.32,0.94,0.3725,0.93125,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),19,59,10,21,48.6,54.3,685.4,722.04,-0.038,-0.49,0.42,0.89131,0.89131,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,19,59,10,21,46.6,55.2,54.38,58.76,-0.14,-0.57,0.29,0.61054,0.89131,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),19,59,10,21,47.2,57.1,515.77,553.29,-0.055,-0.43,0.32,0.84749,0.89131,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,alta_intensidade,high_accel_p90,Acelerações fortes por 90,19,59,10,21,32.9,47.2,5.27,5.43,-0.197,-0.68,0.31,0.4789,0.89131,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),19,59,10,21,57.1,48.6,420.35,406.26,-0.04,-0.63,0.57,0.87389,0.89131,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),19,59,10,21,63.8,54.3,461.03,450.34,0.149,-0.43,0.81,0.63736,0.89131,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,sprints,sprint_distance_p90,Distância em sprint por 90 (m),19,59,10,21,50.0,55.2,143.26,167.52,-0.124,-0.6,0.37,0.63066,0.93467,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,sprints,sprint_count_p90,Número de sprints por 90,19,59,10,21,52.6,53.0,7.64,8.77,-0.13,-0.62,0.36,0.62383,0.93467,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,19,59,10,21,60.3,50.0,4.01,4.59,-0.063,-0.68,0.51,0.8038,0.93467,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,19,59,10,21,52.1,52.9,4.27,4.75,0.024,-0.35,0.47,0.93467,0.93467,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,velocidade_maxima,psv99,PSV-99 da temporada (km/h),19,59,10,21,56.9,62.1,28.52,28.81,-0.053,-0.62,0.5,0.83944,0.83944,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,com,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),19,59,10,21,55.2,61.4,30.54,30.8,-0.065,-0.69,0.42,0.79043,0.83944,0.75,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,volume,distance_p90,Distância por 90 min (m),10,41,5,16,38.6,37.9,9831.89,9946.44,0.036,-0.69,0.67,0.92723,0.92723,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,volume,running_distance_p90,Distância em corrida por 90 min (m),10,41,5,16,37.0,34.8,1379.89,1398.94,0.163,-0.54,0.92,0.66589,0.92723,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,volume,m_per_min,Metros por minuto,10,41,5,16,38.6,37.9,109.245,110.52,0.037,-0.64,0.68,0.92589,0.92723,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,volume,m_per_min_tip,Metros por minuto COM a bola,10,41,5,16,31.7,43.1,140.375,144.1,-0.281,-0.94,0.35,0.42927,0.92723,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,volume,m_per_min_otip,Metros por minuto SEM a bola,10,41,5,16,66.8,39.7,157.945,153.65,0.278,-0.67,1.33,0.53199,0.92723,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),10,41,5,16,53.5,56.1,693.1,735.26,-0.175,-0.99,0.53,0.6566,0.6596,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,10,41,5,16,49.4,56.9,56.175,61.57,-0.303,-1.06,0.37,0.44816,0.6596,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),10,41,5,16,50.0,57.1,517.265,555.61,-0.181,-0.81,0.37,0.63033,0.6596,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,alta_intensidade,high_accel_p90,Acelerações fortes por 90,10,41,5,16,35.4,57.6,5.29,5.99,-0.177,-0.95,0.59,0.6596,0.6596,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),10,41,5,16,61.2,59.1,450.94,424.77,-0.235,-1.18,0.51,0.55281,0.6596,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),10,41,5,16,71.6,43.9,492.485,447.9,0.39,-0.46,1.45,0.36478,0.6596,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,sprints,sprint_distance_p90,Distância em sprint por 90 (m),10,41,5,16,60.4,65.2,166.525,189.06,-0.175,-1.0,0.55,0.64877,0.68499,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,sprints,sprint_count_p90,Número de sprints por 90,10,41,5,16,54.7,62.5,8.53,9.62,-0.311,-1.14,0.46,0.44337,0.68499,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,10,41,5,16,52.9,61.4,4.485,5.14,-0.314,-1.27,0.44,0.42643,0.68499,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,10,41,5,16,63.9,65.3,5.03,5.06,0.15,-0.29,0.7,0.68499,0.68499,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,velocidade_maxima,psv99,PSV-99 da temporada (km/h),10,41,5,16,61.1,67.1,28.72,28.9,-0.311,-1.31,0.53,0.42921,0.42921,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Meia,SM,sem,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),10,41,5,16,53.0,68.6,30.66,31.08,-0.366,-1.31,0.42,0.31995,0.42921,1.01,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Extremo,SM,com,volume,distance_p90,Distância por 90 min (m),14,39,8,15,56.7,46.2,9936.965,9822.42,0.214,-0.55,1.01,0.49905,0.51149,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Extremo,SM,com,volume,running_distance_p90,Distância em corrida por 90 min (m),14,39,8,15,50.0,50.0,1376.655,1359.88,0.206,-0.52,0.88,0.51149,0.51149,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Extremo,SM,com,volume,m_per_min,Metros por minuto,14,39,8,15,56.7,46.2,110.41,109.14,0.214,-0.54,0.96,0.49905,0.51149,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Extremo,SM,com,volume,m_per_min_tip,Metros por minuto COM a bola,14,39,8,15,36.1,50.0,140.175,143.41,-0.217,-0.92,0.42,0.50766,0.51149,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Extremo,SM,com,volume,m_per_min_otip,Metros por minuto SEM a bola,14,39,8,15,75.7,53.8,151.365,144.77,0.485,-0.25,1.21,0.12509,0.51149,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Extremo,SM,com,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),14,39,8,15,58.3,45.0,890.18,820.58,0.13,-0.42,0.64,0.70587,0.78348,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Extremo,SM,com,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,14,39,8,15,57.6,50.0,74.64,71.74,0.185,-0.34,0.67,0.58792,0.78348,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Extremo,SM,com,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),14,39,8,15,60.0,55.3,634.855,612.36,0.094,-0.58,0.7,0.78348,0.78348,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_cobertura_baixa,Extremo,SM,com,alta_intensidade,high_accel_p90,Acelerações fortes por 90,14,39,8,15,30.8,50.0,7.57,8.06,-0.262,-0.66,0.08,0.40539,0.78348,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
