fronteira,familia,comparacao,indicador,citado,n_a,n_b,cru_a,cru_b,d,ic95_d,p,d_minimo_80,q,selo,poder_suficiente,setor,subamostra,unidade,medida_nome,nome
com,razao,SM,r_high_accel,0,14,39,0.721,0.734,0.165,"[-0.67, 0.96]",0.65023,0.89,0.65023,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
com,razao,SM,r_cod_count,0,14,39,1.182,0.981,0.736,"[0.05, 1.46]",0.0255,0.89,0.03293,firme,False,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
com,razao,CM,r_distance,0,13,39,1.004,0.999,-0.317,"[-0.94, 0.29]",0.24389,0.91,0.60555,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
com,razao,CM,r_hi_distance,0,13,39,0.739,0.713,-0.206,"[-1.04, 0.49]",0.48444,0.91,0.60555,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
com,razao,CM,r_sprint_count,0,13,39,0.611,0.685,-0.279,"[-1.18, 0.41]",0.37719,0.91,0.60555,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
com,razao,CM,r_high_accel,0,13,39,0.694,0.734,-0.143,"[-0.96, 0.54]",0.69264,0.91,0.69264,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
com,razao,CM,r_cod_count,0,13,39,0.865,0.981,-0.297,"[-1.13, 0.46]",0.35698,0.91,0.60555,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
com,nivel_com_bola,SM,distance_p30tip,0,14,39,4205.305,4302.41,-0.233,"[-0.95, 0.38]",0.48049,0.89,0.54741,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
com,nivel_com_bola,SM,high_accel_p30tip,0,14,39,3.475,3.83,-0.327,"[-0.91, 0.18]",0.36877,0.89,0.54741,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
com,nivel_com_bola,SM,cod_count_p30tip,0,14,39,22.425,23.53,-0.197,"[-0.81, 0.37]",0.54741,0.89,0.54741,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
com,nivel_com_bola,CM,distance_p30tip,0,13,39,4262.71,4302.41,0.078,"[-0.47, 0.55]",0.78364,0.91,0.78364,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
com,nivel_com_bola,CM,high_accel_p30tip,0,13,39,4.28,3.83,0.326,"[-0.22, 1.05]",0.30748,0.91,0.78364,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
com,nivel_com_bola,CM,cod_count_p30tip,0,13,39,23.13,23.53,0.152,"[-0.35, 0.62]",0.61671,0.91,0.78364,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
com,nivel_sem_bola,SM,distance_p30otip,0,14,39,4540.915,4343.18,0.552,"[-0.17, 1.25]",0.07721,0.89,0.23164,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
com,nivel_sem_bola,SM,high_accel_p30otip,0,14,39,3.08,2.88,0.027,"[-0.62, 0.7]",0.9363,0.89,0.9363,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
com,nivel_sem_bola,SM,cod_count_p30otip,0,14,39,25.7,22.88,0.462,"[-0.17, 1.06]",0.16088,0.89,0.24133,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,distance_p30otip,0,13,39,4287.74,4343.18,-0.294,"[-1.13, 0.37]",0.30953,0.91,0.69093,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,high_accel_p30otip,0,13,39,3.09,2.88,0.113,"[-0.43, 0.77]",0.74926,0.91,0.74926,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,cod_count_p30otip,0,13,39,20.99,22.88,-0.239,"[-0.97, 0.47]",0.46062,0.91,0.69093,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
sem,razao,CM,r_distance,0,10,25,1.007,1.006,-0.323,"[-1.17, 0.29]",0.31768,1.08,0.62948,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
sem,razao,CM,r_hi_distance,0,10,25,0.754,0.763,-0.184,"[-1.02, 0.47]",0.58424,1.08,0.62948,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
sem,razao,CM,r_sprint_count,0,10,25,0.621,0.735,-0.172,"[-1.19, 0.56]",0.62948,1.08,0.62948,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
sem,razao,CM,r_high_accel,0,10,25,0.691,0.778,-0.373,"[-1.55, 0.44]",0.33791,1.08,0.62948,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
sem,razao,CM,r_cod_count,0,10,25,0.926,1.009,-0.274,"[-1.32, 0.65]",0.47865,1.08,0.62948,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
sem,nivel_com_bola,CM,distance_p30tip,0,10,25,4271.94,4176.76,0.413,"[-0.28, 0.99]",0.24502,1.08,0.36753,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
sem,nivel_com_bola,CM,high_accel_p30tip,0,10,25,4.1,4.23,0.178,"[-0.47, 0.97]",0.62716,1.08,0.62716,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
sem,nivel_com_bola,CM,cod_count_p30tip,0,10,25,23.495,21.5,0.43,"[-0.06, 0.95]",0.22393,1.08,0.36753,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
sem,nivel_sem_bola,CM,distance_p30otip,0,10,25,4321.915,4371.85,0.021,"[-0.82, 0.74]",0.94952,1.08,0.97904,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,CM,high_accel_p30otip,0,10,25,2.915,3.06,-0.199,"[-0.88, 0.47]",0.59885,1.08,0.97904,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,CM,cod_count_p30otip,0,10,25,22.205,23.42,0.01,"[-0.85, 0.85]",0.97904,1.08,0.97904,sem diferença clara,False,Extremo,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
com,razao,SM,r_distance,0,19,61,1.094,1.059,0.659,"[0.02, 1.43]",0.02249,0.75,0.11245,pode ser sorte,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
com,razao,SM,r_hi_distance,0,19,61,1.135,1.075,0.413,"[-0.36, 1.22]",0.16717,0.75,0.16717,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
com,razao,SM,r_sprint_count,0,19,61,1.134,1.006,0.476,"[-0.26, 1.3]",0.10723,0.75,0.13404,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
com,razao,SM,r_high_accel,0,19,61,1.209,1.044,0.576,"[-0.1, 1.32]",0.04891,0.75,0.12229,pode ser sorte,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
com,razao,SM,r_cod_count,0,19,61,1.808,1.638,0.461,"[-0.17, 1.16]",0.10169,0.75,0.13404,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
com,razao,CM,r_distance,0,18,61,1.066,1.059,0.301,"[-0.42, 0.99]",0.2769,0.76,0.80814,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
com,razao,CM,r_hi_distance,0,18,61,1.087,1.075,0.133,"[-0.47, 0.71]",0.60514,0.76,0.80814,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
com,razao,CM,r_sprint_count,0,18,61,0.975,1.006,0.066,"[-0.48, 0.56]",0.80814,0.76,0.80814,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
com,razao,CM,r_high_accel,0,18,61,1.083,1.044,0.097,"[-0.55, 0.68]",0.70977,0.76,0.80814,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
com,razao,CM,r_cod_count,0,18,61,1.694,1.638,0.086,"[-0.32, 0.54]",0.74772,0.76,0.80814,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
com,nivel_com_bola,SM,distance_p30tip,0,19,61,3898.32,4064.05,-0.618,"[-1.31, -0.02]",0.03759,0.75,0.11277,pode ser sorte,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
com,nivel_com_bola,SM,high_accel_p30tip,0,19,61,2.95,3.33,-0.331,"[-1.08, 0.41]",0.27434,0.75,0.41151,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
com,nivel_com_bola,SM,cod_count_p30tip,0,19,61,12.09,12.66,-0.145,"[-0.71, 0.44]",0.58769,0.75,0.58769,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
com,nivel_com_bola,CM,distance_p30tip,0,18,61,3929.995,4064.05,-0.583,"[-1.18, -0.15]",0.06262,0.76,0.09393,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
com,nivel_com_bola,CM,high_accel_p30tip,0,18,61,2.8,3.33,-0.642,"[-1.28, 0.09]",0.02968,0.76,0.08904,pode ser sorte,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
com,nivel_com_bola,CM,cod_count_p30tip,0,18,61,12.445,12.66,-0.164,"[-0.62, 0.2]",0.54841,0.76,0.54841,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
com,nivel_sem_bola,SM,distance_p30otip,0,19,61,4288.57,4306.11,0.032,"[-0.64, 0.81]",0.90794,0.75,0.99565,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
com,nivel_sem_bola,SM,high_accel_p30otip,0,19,61,3.53,3.35,0.111,"[-0.51, 0.72]",0.70416,0.75,0.99565,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
com,nivel_sem_bola,SM,cod_count_p30otip,0,19,61,21.1,21.49,-0.002,"[-0.62, 0.67]",0.99565,0.75,0.99565,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,distance_p30otip,0,18,61,4254.615,4306.11,-0.338,"[-0.91, 0.11]",0.21553,0.76,0.32326,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,high_accel_p30otip,0,18,61,3.16,3.35,-0.605,"[-1.15, -0.1]",0.02308,0.76,0.06924,pode ser sorte,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,cod_count_p30otip,0,18,61,21.045,21.49,-0.262,"[-0.77, 0.2]",0.32326,0.76,0.32326,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
sem,razao,SM,r_distance,0,10,43,1.102,1.066,0.709,"[-0.31, 1.66]",0.07182,1.0,0.07182,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
sem,razao,SM,r_hi_distance,0,10,43,1.411,1.075,0.907,"[0.14, 1.86]",0.02302,1.0,0.02878,firme,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
sem,razao,SM,r_sprint_count,0,10,43,1.391,1.006,1.074,"[0.35, 1.97]",0.00499,1.0,0.01246,firme,True,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
sem,razao,SM,r_high_accel,0,10,43,1.283,1.054,1.306,"[0.67, 1.99]",0.00066,1.0,0.00328,firme,True,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
sem,razao,SM,r_cod_count,0,10,43,2.07,1.637,0.95,"[0.2, 1.74]",0.0097,1.0,0.01616,firme,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
sem,razao,CM,r_distance,0,12,43,1.066,1.066,0.209,"[-0.84, 1.11]",0.55228,0.93,0.84366,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
sem,razao,CM,r_hi_distance,0,12,43,1.08,1.075,0.065,"[-0.9, 0.81]",0.84366,0.93,0.84366,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
sem,razao,CM,r_sprint_count,0,12,43,1.011,1.006,0.128,"[-0.65, 0.69]",0.71183,0.93,0.84366,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
sem,razao,CM,r_high_accel,0,12,43,1.074,1.054,0.166,"[-0.82, 1.07]",0.62393,0.93,0.84366,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
sem,razao,CM,r_cod_count,0,12,43,1.553,1.637,-0.18,"[-0.77, 0.31]",0.56949,0.93,0.84366,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
sem,nivel_com_bola,SM,distance_p30tip,0,10,43,3892.995,4036.75,-0.367,"[-1.4, 0.69]",0.38223,1.0,0.44555,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
sem,nivel_com_bola,SM,high_accel_p30tip,0,10,43,2.605,3.41,-0.963,"[-1.78, -0.27]",0.01592,1.0,0.04777,firme,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
sem,nivel_com_bola,SM,cod_count_p30tip,0,10,43,11.045,12.89,-0.317,"[-1.3, 0.66]",0.44555,1.0,0.44555,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
sem,nivel_com_bola,CM,distance_p30tip,0,12,43,3961.305,4036.75,-0.361,"[-0.94, 0.27]",0.32243,0.93,0.48364,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
sem,nivel_com_bola,CM,high_accel_p30tip,0,12,43,2.895,3.41,-0.678,"[-1.52, 0.32]",0.05448,0.93,0.16344,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
sem,nivel_com_bola,CM,cod_count_p30tip,0,12,43,12.705,12.89,0.045,"[-0.51, 0.65]",0.89192,0.93,0.89192,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
sem,nivel_sem_bola,SM,distance_p30otip,0,10,43,4384.925,4309.25,0.438,"[-0.71, 1.58]",0.28782,1.0,0.54153,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,SM,high_accel_p30otip,0,10,43,3.635,3.34,0.099,"[-0.83, 1.07]",0.80204,1.0,0.80204,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,SM,cod_count_p30otip,0,10,43,23.565,21.81,0.317,"[-0.59, 1.16]",0.36102,1.0,0.54153,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,CM,distance_p30otip,0,12,43,4303.02,4309.25,-0.189,"[-0.73, 0.31]",0.52435,0.93,0.52435,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,CM,high_accel_p30otip,0,12,43,3.16,3.34,-0.553,"[-1.08, 0.04]",0.07015,0.93,0.21044,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
sem,nivel_sem_bola,CM,cod_count_p30otip,0,12,43,20.75,21.81,-0.387,"[-1.0, 0.07]",0.20953,0.93,0.3143,sem diferença clara,False,Lateral,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
com,razao,SM,r_distance,0,19,59,1.098,1.079,0.32,"[-0.32, 1.09]",0.26242,0.75,0.97631,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
com,razao,SM,r_hi_distance,0,19,59,1.153,1.125,-0.004,"[-0.64, 0.67]",0.98652,0.75,0.98652,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
com,razao,SM,r_sprint_count,0,19,59,1.072,1.049,0.078,"[-0.56, 0.74]",0.78104,0.75,0.97631,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
com,razao,SM,r_high_accel,0,19,59,0.866,0.87,0.131,"[-0.49, 0.81]",0.62246,0.75,0.97631,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
com,razao,SM,r_cod_count,0,19,59,1.522,1.483,0.184,"[-0.36, 0.77]",0.49104,0.75,0.97631,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
com,razao,CM,r_distance,0,21,59,1.081,1.079,-0.154,"[-0.74, 0.29]",0.56003,0.72,0.9934,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
com,razao,CM,r_hi_distance,0,21,59,1.141,1.125,-0.105,"[-0.72, 0.5]",0.69243,0.72,0.9934,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
com,razao,CM,r_sprint_count,0,21,59,1.208,1.049,-0.002,"[-0.63, 0.54]",0.9934,0.72,0.9934,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
com,razao,CM,r_high_accel,0,21,59,0.89,0.87,0.041,"[-0.54, 0.55]",0.86996,0.72,0.9934,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Arrancadas fortes: sem a bola dividido por com a bola
com,razao,CM,r_cod_count,0,21,59,1.431,1.483,-0.147,"[-0.69, 0.28]",0.58307,0.72,0.9934,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Mudanças de direção: sem a bola dividido por com a bola
com,nivel_com_bola,SM,distance_p30tip,0,19,59,4227.43,4332.16,-0.235,"[-0.67, 0.22]",0.36782,0.75,0.52136,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
com,nivel_com_bola,SM,high_accel_p30tip,0,19,59,2.26,2.58,-0.177,"[-0.77, 0.35]",0.52136,0.75,0.52136,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
com,nivel_com_bola,SM,cod_count_p30tip,0,19,59,15.71,17.92,-0.302,"[-0.86, 0.19]",0.25843,0.75,0.52136,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
com,nivel_com_bola,CM,distance_p30tip,0,21,59,4288.96,4332.16,-0.29,"[-0.73, 0.21]",0.21103,0.72,0.6331,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância com a bola, por 30 min de posse"
com,nivel_com_bola,CM,high_accel_p30tip,0,21,59,2.35,2.58,-0.007,"[-0.49, 0.51]",0.97827,0.72,0.97827,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes com a bola, por 30 min de posse"
com,nivel_com_bola,CM,cod_count_p30tip,0,21,59,17.35,17.92,-0.2,"[-0.72, 0.31]",0.45687,0.72,0.6853,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção com a bola, por 30 min de posse"
com,nivel_sem_bola,SM,distance_p30otip,0,19,59,4786.88,4671.65,0.277,"[-0.32, 0.98]",0.35195,0.75,0.94613,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
com,nivel_sem_bola,SM,high_accel_p30otip,0,19,59,2.61,2.43,0.021,"[-0.54, 0.58]",0.94613,0.75,0.94613,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
com,nivel_sem_bola,SM,cod_count_p30otip,0,19,59,24.61,24.73,0.095,"[-0.54, 0.76]",0.74273,0.75,0.94613,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,distance_p30otip,0,21,59,4613.74,4671.65,-0.505,"[-0.98, -0.1]",0.02555,0.72,0.07665,pode ser sorte,False,Meia,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Distância sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,high_accel_p30otip,0,21,59,2.38,2.43,0.038,"[-0.3, 0.37]",0.87763,0.72,0.87763,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Arrancadas fortes sem a bola, por 30 min sem posse"
com,nivel_sem_bola,CM,cod_count_p30otip,0,21,59,22.49,24.73,-0.254,"[-0.72, 0.12]",0.35141,0.72,0.52712,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,nível por 30 min da fase,"Mudanças de direção sem a bola, por 30 min sem posse"
sem,razao,SM,r_distance,0,10,41,1.092,1.07,0.296,"[-0.58, 1.33]",0.45984,1.01,0.5748,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Distância: sem a bola dividido por com a bola
sem,razao,SM,r_hi_distance,0,10,41,1.064,1.004,0.166,"[-0.75, 1.18]",0.66696,1.01,0.66696,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Alta intensidade: sem a bola dividido por com a bola
sem,razao,SM,r_sprint_count,0,10,41,1.281,0.982,0.383,"[-0.56, 1.35]",0.36316,1.01,0.5748,sem diferença clara,False,Meia,sem_cobertura_baixa,jogador-temporada,razão entre as duas fases (sem a bola ÷ com a bola),Sprints: sem a bola dividido por com a bola
