temporada,clube,faixa,trave,fronteira,dist_g4,no_recorte,jogador,posicao,setor,idade_na_temporada,sc_player_id,sc_nome,sc_short_name,wyscout_player_id,nascimento,minutos_wy,jogos_wy,fatia_pct,sc_matches,sc_min_medio,sc_min_tot,sc_poucos_jogos,tem_fisico,elegivel,titular,titular_ordem,clube_sc,clube_confere,clubes_no_ano_sc,cobertura_clube_pct,cobertura_baixa,distance_p90,running_distance_p90,m_per_min,m_per_min_tip,m_per_min_otip,hi_distance_p90,hi_count_p90,hsr_distance_p90,high_accel_p90,hi_distance_p30tip,hi_distance_p30otip,sprint_distance_p90,sprint_count_p90,sprint_count_p30tip,sprint_count_p30otip,psv99,psv99_top5,distance_p90_m60,running_distance_p90_m60,m_per_min_m60,hi_distance_p90_m60,hi_count_p90_m60,hsr_distance_p90_m60,high_accel_p90_m60,sprint_distance_p90_m60,sprint_count_p90_m60,psv99_m60,identidade
2026,Cuiabá,Meio,0,0,-8,0,Lorenzo,LWB,Lateral,19.0,,,,,,900.0,11.0,33.3,,,,,0,0,0,,,,,63.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Cuiabá,Meio,0,0,-8,0,Igor Inocêncio,RWB,Lateral,28.0,68816,Igor Inocêncio de Oliveira,Igor Inocêncio,488098,1998-04-20,684.0,8.0,25.3,8,85.4,683,0,1,0,0,,Cuiabá,1,1,63.6,1,10495.77,1682.61,116.62,151.31,149.13,853.03,65.98,672.2,5.79,495.51,464.64,180.83,10.67,5.48,4.94,27.56,28.48,9830.02,1604.64,109.22,727.0,59.29,492.75999999999993,5.83,234.23,11.66,30.5,
2026,Cuiabá,Meio,0,0,-8,0,Weverson,LB,Lateral,23.0,1050893,Weverson Rodrigues Vicente do Nascimento,Weverson,733154,2003-08-11,659.0,20.0,24.4,20,33.0,659,0,1,0,0,,Cuiabá,1,1,63.6,1,10467.73,1595.41,116.31,154.66,161.18,820.03,64.3,634.78,6.96,520.05,517.06,185.25,8.74,5.39,4.3,28.05,30.8,10138.419251932797,1360.1103269554703,112.64939921392477,820.5736340862956,68.41358312097786,633.2149535697317,6.2198380339480845,187.3586805165637,10.49509091694381,31.3,
2026,Cuiabá,Meio,0,0,-8,0,Eric,LWB,Lateral,26.0,818949,Eric Almeida de Melo,Eric,651391,2000-08-07,651.0,13.0,24.1,13,51.2,665,0,1,0,0,,Cuiabá,1,1,63.6,1,9473.5,1180.72,105.26,138.76,143.04,753.52,61.67,516.59,8.11,419.07,498.53,236.93,10.68,6.09,6.17,30.11,31.66,9104.873131799963,1008.6198859515175,101.16339759496087,605.7718665298721,52.181546573773616,407.99959892154993,6.871559219316664,197.7722676083222,9.0202116338996,31.5,
2026,Cuiabá,Meio,0,0,-8,0,Gabriel Mineiro,LWB,Lateral,21.0,974077,Gabriel Alves Mineiro Galdino dos Santos,Gabriel Mineiro,1081406,2005-04-28,28.0,1.0,1.0,1,28.0,28,1,1,0,0,,Cuiabá,1,1,63.6,1,9216.3,1442.36,102.4,135.45,165.78,674.6,57.82,542.89,9.64,206.81,920.0,131.71,9.64,3.83,6.67,28.0,28.0,,,,,,,,,,,
2026,Cuiabá,Meio,0,0,-8,0,Raul,RCMF,Meia,30.0,25182,Raul Lô Gonçalves,Raul,370910,1996-07-11,2614.0,26.0,96.7,26,101.2,2630,0,1,1,1,1,Cuiabá,1,1,63.6,1,10175.36,1543.59,113.06,153.41,154.31,562.36,43.56,457.66,3.73,255.59,409.55,104.7,5.0,1.58,3.48,27.38,29.52,10040.319973533742,1484.345078266531,111.55895720108697,543.7792150701993,42.672018370697465,440.0089249792422,3.8635017078049523,103.77030740489131,5.053407212409421,30.4,
2026,Cuiabá,Meio,0,0,-8,0,David,LCMF,Meia,19.0,,,,,,1616.0,23.0,59.8,,,,,0,0,1,2,,,,63.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Cuiabá,Meio,0,0,-8,0,Pepê,LCMF,Meia,28.0,31767,João Pedro Vilardi Pinto,Pepê,382746,1998-01-06,1571.0,21.0,58.1,21,74.9,1573,0,1,1,0,,Cuiabá,1,1,63.6,1,10992.12,1973.54,122.13,163.98,164.23,681.6,50.25,580.93,3.83,311.29,493.19,100.67,5.49,1.88,3.45,26.57,28.8,10944.334369638093,1926.1625521704298,121.60397817514331,692.9460102357489,51.66139761528829,590.3233127736858,3.850189081349314,102.62295592250075,5.879106627569632,30.4,
2026,Cuiabá,Meio,0,0,-8,0,Jean Dias,AMF,Meia,35.0,632574,Jean Dias da Costa,Jean Dias,45381,1990-10-22,877.0,12.0,32.4,12,72.4,869,0,1,0,0,,Cuiabá,1,2,63.6,1,10647.18,1651.08,118.3,151.27,158.25,923.33,79.83,670.81,8.28,591.76,490.24,252.52,14.29,9.8,5.82,29.52,30.88,10679.986848094368,1753.7466233932748,118.66782895791262,891.4426823091962,75.58762252780716,692.0940862903484,8.942180017309356,199.34859601884793,12.982712119755103,28.4,clube_misturado
2026,Cuiabá,Meio,0,0,-8,0,Eliel,AMF,Meia,23.0,177397,Eliel Chrystian Pereira Silva,Eliel,755388,2003-01-26,587.0,11.0,21.7,11,52.8,581,0,1,0,0,,Cuiabá,1,1,63.6,1,10607.85,1803.25,117.86,145.13,156.49,1128.0,93.68,831.17,10.37,642.61,611.77,296.83,14.25,8.27,6.75,28.91,29.86,10972.37,1789.89,121.92,1217.62,96.53,915.63,8.27,301.99,16.55,27.9,nome_colide
2026,Cuiabá,Meio,0,0,-8,0,Wesley Dias,LCMF,Meia,31.0,181661,Wesley Dias Claudino,Wesley Dias,416303,1995-06-22,177.0,4.0,6.5,3,45.2,136,1,1,0,0,,,,,63.6,1,10703.18,1590.22,118.92,153.32,148.36,387.94,35.81,352.13,2.65,219.64,209.3,35.81,1.99,2.26,0.0,24.87,24.87,,,,,,,,,,,
2026,Cuiabá,Meio,0,0,-8,0,Yamil Asad,LCMF,Meia,31.0,36554,Yamil Rodrigo Asad,Yamil Asad,259899,1994-07-27,152.0,4.0,5.6,4,38.1,153,1,1,0,0,,Cuiabá,1,1,63.6,1,10928.59,1980.69,121.43,167.56,162.42,995.06,76.09,802.77,7.67,778.0,475.21,192.29,10.62,7.96,4.35,27.27,27.27,,,,,,,,,,,
2026,Cuiabá,Meio,0,0,-8,0,João Basso,RCB,Zaga,29.0,61960,João Othavio Basso,João Basso,409027,1997-01-13,2542.0,26.0,94.0,26,98.4,2559,0,1,1,1,1,Cuiabá,1,1,63.6,1,9365.34,1095.66,104.06,131.36,140.8,441.11,34.93,347.8,4.12,171.77,335.35,93.32,4.68,1.35,3.24,28.31,30.32,9237.736226971338,1054.1433529520539,102.64282932241449,422.1518415004623,33.380438568220846,339.93735665037644,4.041731660282657,82.21447069079382,4.185634341566503,31.6,
2026,Cuiabá,Meio,0,0,-8,0,Calebe Costa,CB,Zaga,23.0,177410,Calebe Oliveira Costa,Calebe Costa,831994,2003-06-07,2318.0,25.0,85.8,25,93.2,2331,0,1,1,1,2,Cuiabá,1,1,63.6,1,10459.64,1701.51,116.22,157.48,155.7,635.3,50.7,518.6,4.02,335.62,399.27,116.7,6.99,3.34,3.93,27.64,29.34,10495.344871390425,1775.2262187771107,116.6147130930518,638.266466137882,50.194678335229895,527.7415736223621,3.75104639634057,110.52541247450904,6.488913663147695,29.7,
2026,Cuiabá,Meio,0,0,-8,0,Vitor Mendes,LCB,Zaga,27.0,25221,Vitor Mendes Alves,Vitor Mendes,503288,1999-02-13,1430.0,17.0,52.9,17,84.0,1429,0,1,1,0,,Cuiabá,1,1,63.6,1,9324.93,1142.94,103.61,128.48,139.49,438.48,37.42,345.17,5.48,165.04,307.84,93.3,5.17,1.14,3.62,28.66,31.34,9102.326634208728,1074.268585318354,101.13797927536442,417.1234293022512,37.671413082971206,324.77778845175635,6.017303762698563,92.34703416803522,4.9712238580377,31.0,
2026,Cuiabá,Meio,0,0,-8,0,Alan Empereur,LCB,Zaga,32.0,19706,Alan Pereira Empereur,Alan Empereur,294781,1994-03-10,717.0,8.0,26.5,8,90.4,723,0,1,0,0,,Cuiabá,1,1,63.6,1,9235.73,1008.61,102.62,123.32,138.86,435.64,34.86,352.85,4.73,164.44,315.44,82.8,4.86,1.31,2.78,27.56,27.98,9056.499652000535,959.6635599155552,100.62571794785872,427.65415789826415,34.98252094363649,342.4577457945178,4.373956671804838,85.19982306815896,4.978006668453856,28.7,
2026,Cuiabá,Meio,0,0,-8,0,Gabriel,RCB,Zaga,22.0,355335,Gabriel Knesowitsch,Gabriel,803323,2003-10-18,277.0,4.0,10.2,4,68.9,275,1,1,0,0,,Cuiabá,1,1,63.6,1,9323.8,1206.64,103.6,130.97,139.7,531.93,43.78,427.37,5.88,237.94,348.61,104.56,6.53,1.96,4.35,29.07,29.07,9198.206954806492,1125.8462896379526,102.20266217228466,477.3018102372035,41.34935880149813,375.72979825218476,4.495048689138577,101.57201198501873,6.742426966292135,29.4,nome_colide
2026,Fortaleza,Sobe,0,1,0,0,J. Miritello,CF,Atacante,27.0,28549,Juan Bautista Miritello,J. Miritello,640097,1999-02-08,1800.0,23.0,65.6,23,78.4,1802,0,1,1,1,1,Fortaleza,1,1,61.5,1,9097.35,996.15,101.08,124.8,138.38,511.03,45.74,389.28,5.64,348.82,239.53,121.75,6.84,4.18,2.22,28.24,30.42,9069.739655203179,1010.578874199043,100.77569064806553,484.1190038932598,43.36037067077622,368.92939954578634,5.69280282261335,115.1895789601752,6.49732825046638,29.6,
2026,Fortaleza,Sobe,0,1,0,0,Lucas Emanoel,CF,Atacante,20.0,997772,Lucas Emanoel de Abreu dos Ribeiro,Lucas Emanoel,946097,2006-07-14,322.0,7.0,11.7,7,46.1,323,1,1,0,0,,Fortaleza,1,1,61.5,1,9284.75,1360.74,103.16,124.43,163.48,613.85,50.48,490.02,9.48,351.31,403.24,123.83,6.41,3.1,4.11,27.77,28.48,9376.771841146696,1373.8388854723496,104.18903306684327,659.8848020246937,57.04819480580917,527.4828151757415,10.642311840673635,132.40198684895216,7.23424286863144,29.3,
2026,Fortaleza,Sobe,0,1,0,0,Nathan Fogaça,CF,Atacante,27.0,32874,Nathan Uiliam Fogaça,Nathan Fogaça,488865,1999-06-09,143.0,3.0,5.2,3,42.4,127,1,1,0,0,,Fortaleza,1,1,61.5,1,9601.73,1141.68,106.69,138.65,150.03,911.79,84.88,638.04,7.07,549.89,550.57,273.75,18.39,11.42,4.63,29.43,29.43,,,,,,,,,,,
2026,Fortaleza,Sobe,0,1,0,0,Welliton Matheus,RW,Extremo,26.0,156118,Welliton Silva De Azevedo Matheus,Welliton Matheus,435513,2000-07-14,703.0,19.0,25.6,19,37.6,715,0,1,0,0,,Fortaleza,1,1,61.5,1,9051.01,1151.86,100.57,133.94,132.2,583.54,50.21,459.33,8.93,415.22,289.6,124.21,6.92,4.81,2.28,27.84,30.82,9126.032197885717,1062.0927914046845,101.39724176051959,616.8630636357354,59.07855731361847,485.6546666206038,12.436152145374143,131.20839701513162,9.33018793615698,30.0,
2026,Fortaleza,Sobe,0,1,0,0,Paulo Baya,LWF,Extremo,27.0,151335,Paulo Henrique Silva Ribeiro,Paulo Baya,653818,1999-07-26,452.0,16.0,16.5,16,29.1,466,0,1,0,0,,Fortaleza,1,1,61.5,1,10262.88,1520.24,114.03,149.77,154.7,1073.28,88.81,712.24,9.85,727.33,550.66,361.04,17.18,10.09,7.88,30.43,32.46,,,,,,,,,,,
2026,Fortaleza,Sobe,0,1,0,0,João Ricardo,GK,Goleiro,38.0,,,,,,1816.0,18.0,66.2,,,,,0,0,1,1,,,,61.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Fortaleza,Sobe,0,1,0,0,Maílton,RB,Lateral,28.0,32904,Maílton dos Santos de Sá,Maílton,437349,1998-05-31,1838.0,22.0,67.0,22,83.6,1840,0,1,1,1,1,Fortaleza,1,1,61.5,1,8961.46,1006.32,99.57,121.12,135.3,609.82,51.21,423.5,6.85,363.26,338.23,186.31,8.8,5.1,3.63,29.85,31.6,8819.977950707525,955.0023329584856,97.99897572861026,612.574449536126,50.52042563958393,422.6393318339425,6.661745197263612,189.93883909661702,8.853955955393122,32.5,
2026,Fortaleza,Sobe,0,1,0,0,Maurício,LB,Lateral,25.0,,,,,,1739.0,23.0,63.4,,,,,0,0,1,2,,,,61.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Fortaleza,Sobe,0,1,0,0,Gabriel Fuentes,LB,Lateral,29.0,,,,,,1162.0,14.0,42.4,,,,,0,0,0,,,,,61.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Fortaleza,Sobe,0,1,0,0,Kaio Henrique,LB,Lateral,20.0,945893,Kaio Henrique Diogo Domingos,Kaio Henrique,944307,2006-03-22,152.0,3.0,5.5,3,51.3,154,1,1,0,0,,,,,61.5,1,10294.57,1299.25,114.38,133.43,139.0,661.03,59.08,455.12,5.26,279.88,349.26,205.91,10.53,5.49,3.98,26.8,26.8,,,,,,,,,,,
2026,Fortaleza,Sobe,0,1,0,0,Lucas Sasha,RCMF,Meia,36.0,13863,Lucas Pacheco Affini,Lucas Sasha,48538,1990-03-01,1894.0,25.0,69.0,25,75.4,1885,0,1,1,1,1,Fortaleza,1,1,61.5,1,10199.92,1445.58,113.33,144.08,163.68,579.26,45.51,470.24,3.15,259.54,418.05,109.02,5.21,2.2,2.86,26.99,28.32,10069.940297424428,1377.3697741998822,111.88915032568144,533.6759567693082,41.95049436993657,437.9444520612264,3.0732477654752044,95.73328071777972,4.534586858347774,28.3,
2026,Fortaleza,Sobe,0,1,0,0,Luiz Fernando,AMF,Meia,29.0,,,,,,1803.0,23.0,65.7,,,,,0,0,1,2,,,,61.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Fortaleza,Sobe,0,1,0,0,Rodrigo Santos,LCMF,Meia,25.0,877143,Rodrigo Oliveira Dos Santos,Rodrigo Santos,554636,2000-09-18,1406.0,25.0,51.3,25,56.1,1402,0,1,1,0,,Fortaleza,1,1,61.5,1,9779.83,1540.52,108.66,139.8,157.64,669.8,52.75,556.8,4.75,330.05,472.58,113.0,6.1,2.29,3.62,27.19,29.92,9646.002805372964,1458.164280080023,107.17752172049158,628.6380275793084,50.157674192626466,514.8195550157188,4.628508430980281,113.81895127179195,5.400962703629609,29.0,
2026,Fortaleza,Sobe,0,1,0,0,Rodriguinho,LCMF,Meia,23.0,,,,,,1351.0,19.0,49.3,,,,,0,0,0,,,,,61.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Fortaleza,Sobe,0,1,0,0,Vitinho,AMF,Meia,25.0,,,,,,1348.0,21.0,49.1,,,,,0,0,0,,,,,61.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Fortaleza,Sobe,0,1,0,0,T. Pochettino,AMF,Meia,30.0,26544,Tomás Pochettino,T. Pochettino,407104,1996-02-01,882.0,12.0,32.2,12,73.0,876,0,1,0,0,,Fortaleza,1,1,61.5,1,9687.95,1436.78,107.64,143.45,152.41,786.19,67.19,595.01,6.57,575.64,415.31,191.18,9.96,7.95,3.93,28.49,29.68,9773.29106726561,1439.4349607845968,108.59294498288389,814.6827992431354,69.4175276241099,611.8854838010775,6.499881414932185,202.79259818294742,10.53028497970621,29.5,
2026,Fortaleza,Sobe,0,1,0,0,Lucas Crispim,LCMF,Meia,32.0,53118,Lucas de Figueiredo Crispim,Lucas Crispim,331269,1994-06-19,449.0,14.0,16.4,14,33.1,463,0,1,0,0,,Fortaleza,1,1,61.5,1,10164.23,1482.7,112.94,145.02,159.8,727.35,61.83,561.5,7.39,402.6,452.92,165.85,9.53,4.68,4.51,28.07,30.3,10490.86,1366.82,116.57,831.54,75.85,579.64,4.29,251.9,14.31,27.9,
2026,Fortaleza,Sobe,0,1,0,0,Lucca Prior,AMF,Meia,22.0,439640,Lucca Prior Pimenta,Lucca Prior,661844,2004-02-12,249.0,10.0,9.1,9,26.8,241,0,1,0,0,,Fortaleza,1,1,61.5,1,10115.68,1498.05,112.4,143.01,162.1,656.73,56.69,532.91,7.83,312.52,478.15,123.81,5.97,1.85,2.77,27.14,28.26,9960.86,1368.97,110.68,620.05,51.55,486.87,5.73,133.17,7.16,27.4,
2026,Fortaleza,Sobe,0,1,0,0,Matheus Rossetto,RCMF,Meia,30.0,25169,Matheus Rossetto,Matheus Rossetto,371934,1996-06-03,48.0,1.0,1.7,1,48.1,48,1,1,0,0,,Fortaleza,1,1,61.5,1,10175.7,1405.61,113.06,138.93,156.68,370.09,28.04,332.71,1.87,122.26,316.9,37.38,1.87,0.0,0.0,24.8,24.8,,,,,,,,,,,
2026,Fortaleza,Sobe,0,1,0,0,Pierre,DMF,Volante,24.0,84615,Pierre Wagner Oliveira dos Santos,Pierre,622816,2002-03-12,1114.0,16.0,40.6,16,69.7,1115,0,1,1,1,1,Fortaleza,1,1,61.5,1,10716.69,1907.2,119.07,156.58,168.81,585.01,47.3,492.99,4.28,198.16,481.18,92.03,4.92,1.31,3.49,27.43,29.78,10505.534062691244,1811.6913186058657,116.72707142324053,544.6083218150608,44.46544070453019,470.3195120531382,4.298149264870513,74.28761847899098,3.8964537652063584,30.2,
2026,Fortaleza,Sobe,0,1,0,0,Lucas Gazal,LCB,Zaga,27.0,179738,Lucas Xavier Gazal,Lucas Gazal,487830,1999-08-06,2331.0,24.0,85.0,24,97.1,2331,0,1,1,1,1,Fortaleza,1,1,61.5,1,8446.63,774.96,93.85,111.52,132.09,310.82,24.52,236.45,3.75,88.11,263.64,74.36,3.24,0.39,2.19,27.68,30.48,8390.46390830482,757.852528280148,93.22778757302795,341.4017632032214,25.451544410306543,253.2102905988874,3.822995717245071,88.1932516933175,3.560513581453809,32.7,
2026,Fortaleza,Sobe,0,1,0,0,E. Brítez,RCB,Zaga,34.0,26477,Emanuel Brítez,E. Brítez,252874,1992-03-26,1208.0,12.0,44.0,12,100.7,1208,0,1,1,1,2,Fortaleza,1,1,61.5,1,8616.98,808.88,95.74,118.56,135.48,377.11,31.88,288.62,4.39,98.45,327.17,88.49,4.92,0.87,3.77,27.99,29.26,8616.984447423738,808.8833124782759,95.74404555009352,377.1044115894533,31.878047321118228,288.61977059436913,4.3940704603009095,88.48549679725906,4.915240495224854,30.4,
2026,Fortaleza,Sobe,0,1,0,0,Luan Freitas,CB,Zaga,25.0,31857,Luan de Freitas Molarinho Chagas,Luan Freitas,597398,2001-01-20,1195.0,14.0,43.6,14,85.4,1196,0,1,1,0,,Fortaleza,1,1,61.5,1,8544.68,806.87,94.94,119.54,130.69,363.43,28.15,276.73,4.74,134.24,289.01,86.7,4.14,0.87,2.86,27.52,29.56,8524.630560867934,802.9339213390766,94.7185544871222,369.73747663050284,28.955470249691686,279.2533988989973,4.664310085971152,90.48407773150548,4.343601762319255,30.4,
2026,Fortaleza,Sobe,0,1,0,0,T. Cardona,LCB,Zaga,30.0,26510,Tomás Cardona,T. Cardona,361814,1995-10-10,638.0,8.0,23.3,8,80.1,640,0,1,0,0,,Fortaleza,1,1,61.5,1,9087.5,902.41,100.97,115.45,133.7,303.94,25.29,250.26,3.37,75.49,229.13,53.68,2.67,0.33,1.59,26.06,27.3,,,,,,,,,,,
2026,Fortaleza,Sobe,0,1,0,0,Kauã Rocha,CB,Zaga,19.0,997765,Victor Kauã Guimarães Rocha,Kauã Rocha,935127,2007-03-13,503.0,7.0,18.3,7,71.6,501,1,1,0,0,,Fortaleza,1,1,61.5,1,8725.6,902.15,96.95,120.31,138.04,423.53,33.92,309.03,5.74,95.46,376.64,114.5,4.85,0.49,3.96,28.8,29.28,8385.068785137948,842.7542621030713,93.17040311035919,392.67699440395626,30.746454971369072,304.2452934669443,4.979253643935449,88.43511940395626,3.80470620770432,29.3,
2026,Goiás,Meio,0,0,-11,0,Anselmo Ramon,CF,Atacante,38.0,53098,Anselmo Ramon Alves Erculano,Anselmo Ramon,40840,1988-06-23,1331.0,22.0,49.3,22,60.8,1338,0,1,1,1,1,Goiás,1,1,58.8,1,8674.33,989.05,96.38,116.57,134.68,481.31,38.02,383.34,5.32,232.24,336.45,97.97,4.71,1.75,2.55,27.07,29.3,8460.019947217888,917.3165517420696,94.00113533541342,442.97860114404574,35.45051612064482,360.7227355694227,5.38076222048882,82.25444487779511,4.561671216848674,28.5,
2026,Goiás,Meio,0,0,-11,0,Cadu,CF,Atacante,22.0,161156,Carlos Eduardo Amaral Pereira de Castro,Cadu,827901,2004-05-24,1235.0,20.0,45.7,20,61.4,1227,0,1,1,1,2,Goiás,1,1,58.8,1,10687.5,1624.33,118.75,143.66,170.27,1042.55,93.72,740.63,10.78,459.81,758.08,301.93,17.53,7.96,10.49,29.82,32.02,10522.067806011868,1534.534854934904,116.91212986352969,1039.2120975770167,92.1485273762724,718.5013641051703,10.761047368499725,320.7102469320339,17.48741139893275,32.8,
2026,Goiás,Meio,0,0,-11,0,Felipe Clemente,CF,Atacante,27.0,1001612,Luiz Felipe Clemente de Almeida,Felipe Clemente,599677,1999-06-17,168.0,3.0,6.2,3,55.9,168,1,1,0,0,,,,,58.8,1,9625.34,1478.39,106.95,126.37,157.67,747.51,70.3,581.7,6.44,455.73,379.51,165.82,10.73,7.2,3.53,27.77,27.77,,,,,,,,,,,
2026,Goiás,Meio,0,0,-11,0,Danilo Cunha,LWF,Extremo,19.0,996765,Danilo Cunha da Silva,Danilo Cunha,944470,2007-05-12,16.0,1.0,0.6,1,16.6,17,1,1,0,0,,,,,58.8,1,10366.7,2063.59,115.19,138.0,162.46,899.1,70.41,785.36,5.42,738.0,436.54,113.74,5.42,0.0,0.0,26.6,26.6,,,,,,,,,,,
2026,Goiás,Meio,0,0,-11,0,Thiago Rodrigues,GK,Goleiro,37.0,,,,,,1512.0,15.0,56.0,,,,,0,0,1,1,,,,58.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Goiás,Meio,0,0,-11,0,Tadeu,GK,Goleiro,34.0,,,,,,1207.0,12.0,44.7,,,,,0,0,0,,,,,58.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Goiás,Meio,0,0,-11,0,Nicolas,LB,Lateral,29.0,,,,,,1720.0,21.0,63.7,,,,,0,0,1,1,,,,58.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Goiás,Meio,0,0,-11,0,Rodrigo Soares,RB,Lateral,33.0,16089,Rodrigo Alves Soares,Rodrigo Soares,47669,1992-12-26,1415.0,21.0,52.4,21,66.8,1402,0,1,1,1,2,Goiás,1,1,58.8,1,9998.23,1390.26,111.09,142.0,146.14,752.48,59.75,586.18,6.74,405.75,467.03,166.3,9.24,4.67,4.99,28.18,30.02,9800.618501253177,1316.4671091597488,108.89537328687985,714.6257143111079,57.352713617860886,545.6078699539613,6.879531791599267,169.0171928826635,9.19822262118492,29.9,
2026,Goiás,Meio,0,0,-11,0,Djalma Silva,LB,Lateral,31.0,175734,Djalma Antônio da Silva Filho,Djalma Silva,358904,1994-09-19,1060.0,20.0,39.2,19,54.2,1029,0,1,1,0,,Goiás,1,1,58.8,1,9838.04,1263.26,109.31,139.88,142.95,670.64,55.1,490.91,8.31,341.24,418.45,179.73,9.45,4.02,4.76,28.41,30.72,9402.625594269908,1108.3106983032656,104.47392663997027,602.4565491475043,53.50224332246212,438.97815278867193,7.617217314122941,163.47965487346738,9.661385253684514,30.5,
2026,Goiás,Meio,0,0,-11,0,Diego Caito,RB,Lateral,22.0,818692,Diego Caito Barcellos Oliveira dos Santos,Diego Caito,868661,2004-06-07,682.0,12.0,25.2,12,56.8,682,0,1,0,0,,Goiás,1,1,58.8,1,9615.25,1266.58,106.84,137.27,145.96,982.54,77.61,625.5,7.39,603.83,570.68,357.03,15.57,9.82,7.61,30.9,32.22,9631.900702717234,1223.5422685423714,107.01982280862885,1007.8262435877333,82.05308124817992,648.9686106942049,7.6599643825183135,358.8576328935284,16.73066709975135,32.9,
2026,Goiás,Meio,0,0,-11,0,Marcos Vinicius,RB,Lateral,29.0,646038,Marcos Vinicius da Silva Santos,Marcos Vinicius,489905,1997-03-26,310.0,7.0,11.5,7,44.9,314,1,1,0,0,,Goiás,1,1,58.8,1,10017.73,1238.11,111.31,134.43,142.49,1001.32,75.02,664.87,7.16,530.22,544.13,336.44,15.18,10.05,5.6,29.64,30.54,,,,,,,,,,,
2026,Goiás,Meio,0,0,-11,0,Halerrandrio,LWB,Lateral,20.0,800693,Halerrandrio dos Santos Feitosa,Halerrandrio,886576,2006-07-08,44.0,2.0,1.6,2,22.3,45,1,1,0,0,,Goiás,1,1,58.8,1,10751.52,1676.77,119.46,153.69,164.14,1317.17,103.03,804.04,8.08,884.54,669.49,513.13,22.22,9.51,8.81,33.1,33.1,,,,,,,,,,,
2026,Goiás,Meio,0,0,-11,0,Lucas Lima,AMF,Meia,36.0,,,,,,1804.0,24.0,66.8,,,,,0,0,1,1,,,,58.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Goiás,Meio,0,0,-11,0,Lourenço,AMF,Meia,29.0,31673,João Paulo Ferreira Lourenço,Lourenço,498459,1997-09-07,1435.0,20.0,53.1,20,71.3,1427,0,1,1,1,2,Goiás,1,1,58.8,1,10093.22,1292.0,112.15,138.79,159.6,535.82,41.7,383.73,4.16,217.15,411.92,152.09,5.99,2.0,4.12,29.41,31.6,10015.838614197153,1305.3452194142621,111.2864720085731,569.654652124961,41.996532644230115,420.2203941995958,4.274707063307966,149.4342175015939,5.859910470841981,30.6,
2026,Goiás,Meio,0,0,-11,0,Jean Carlos,RAMF,Meia,21.0,,,,,,1364.0,21.0,50.5,,,,,0,0,0,,,,,58.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Goiás,Meio,0,0,-11,0,Kadu,LAMF,Meia,24.0,993768,Carlos Eduardo de Sousa Leopoldino,Kadu,890908,2002-03-03,1348.0,17.0,49.9,17,78.9,1341,0,1,1,0,,Goiás,1,1,58.8,1,10022.93,1286.22,111.37,138.85,147.65,910.74,76.63,608.25,7.38,540.28,502.21,302.48,14.36,8.4,6.8,30.73,32.4,10068.114140686263,1320.066560581889,111.86869669848309,895.7825079090393,76.41292702052294,609.4772872671227,8.029846280723577,286.30746802584974,13.628910850931508,32.7,
2026,Goiás,Meio,0,0,-11,0,Lucas Rodrigues,RCMF,Meia,18.0,,,,,,1069.0,13.0,39.6,,,,,0,0,0,,,,,58.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Goiás,Meio,0,0,-11,0,Gegé,LAMF,Meia,32.0,31746,Geirton Marques Aires,Gegé,261048,1994-01-28,1015.0,17.0,37.6,17,59.9,1019,0,1,1,0,,Goiás,1,1,58.8,1,10288.44,1555.17,114.32,147.54,159.42,699.86,54.49,564.02,4.15,331.52,488.05,135.84,6.62,2.53,3.88,26.66,28.64,10153.80698513437,1509.1151715011783,112.82024490763295,695.6020905368217,53.918253387230564,561.9330934730798,3.9107391997050573,133.67122927831252,6.873958550041476,29.1,
2026,Goiás,Meio,0,0,-11,0,E. Garcia,LAMF,Meia,26.0,48056,Esli Samuel García Cordero,E. Garcia,460454,2000-07-14,619.0,15.0,22.9,15,41.4,621,0,1,0,0,,Goiás,1,1,58.8,1,9896.19,1399.17,109.96,137.78,148.78,851.53,67.79,630.79,7.68,417.37,573.06,220.74,10.28,5.06,5.33,27.78,29.28,9819.315516764073,1394.2106997846818,109.10421562596126,826.0025361427254,64.70716241156568,593.1188357428484,7.267756075053829,232.8874607812981,10.380315287603814,28.9,
