temporada,no_recorte,clube,faixa,trave,fronteira,dist_g4,pos_final,cobertura_pct,cobertura_baixa,sc_match_id,data_sc,data_wy,data_desloc,rodada,turno,adversario,mando,resultado,pontos_jogo,golos_pro,golos_contra,descanso_dias,jogo_curto,jogo_curto_ate4,descanso_na_borda,comp_anterior,atletas_no_jogo,sc_player_id,jogador,posicao,setor,minutos,min60,distance_p90,running_distance_p90,m_per_min,hi_distance_p90,sprint_distance_p90,sprint_count_p90,high_accel_p90,psv99
2025,1,Volta Redonda,Cai,0,0,-26,19,97.4,0,2044203,2025-11-19,2025-11-19,0,38,2T,Vila Nova,fora,E,1,2,2,4,0,1,1,Brazil. Serie B,14,1035014,C. Dotto Breve,LM,Midfield,34.58,0,9129.25,1522.41,101.44,595.95,85.88,5.2,2.6,27.9
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060135,2026-03-22,2026-03-22,0,1,1T,Goiás,fora,D,0,1,3,9,0,0,0,Brazil. Copa do Brasil,13,24861,Willian,CM,Midfield,52.12,0,9185.35,1091.4,102.06,505.98,94.98,5.18,3.45,26.2
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060135,2026-03-22,2026-03-22,0,1,1T,Goiás,fora,D,0,1,3,9,0,0,0,Brazil. Copa do Brasil,13,26047,Maguinho,RB,Full Back,105.93,1,9372.69,1292.23,104.14,722.15,147.83,7.65,9.35,28.1
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060135,2026-03-22,2026-03-22,0,1,1T,Goiás,fora,D,0,1,3,9,0,0,0,Brazil. Copa do Brasil,13,31631,Emerson Santos,RCB,Central Defender,105.93,1,8177.31,873.38,90.86,542.04,123.19,6.8,5.1,29.9
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060135,2026-03-22,2026-03-22,0,1,1T,Goiás,fora,D,0,1,3,9,0,0,0,Brazil. Copa do Brasil,13,36885,F. Elizari,LM,Midfield,38.07,0,9587.13,1654.99,106.52,451.58,35.46,2.36,4.73,24.1
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060135,2026-03-22,2026-03-22,0,1,1T,Goiás,fora,D,0,1,3,9,0,0,0,Brazil. Copa do Brasil,13,44430,G. Mastriani,CF,Center Forward,105.93,1,8275.02,860.64,91.94,501.26,136.78,6.8,6.8,29.5
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060135,2026-03-22,2026-03-22,0,1,1T,Goiás,fora,D,0,1,3,9,0,0,0,Brazil. Copa do Brasil,13,53212,Alê,RM,Midfield,26.58,0,9984.08,1442.26,110.93,599.25,91.41,6.77,0.0,29.0
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060135,2026-03-22,2026-03-22,0,1,1T,Goiás,fora,D,0,1,3,9,0,0,0,Brazil. Copa do Brasil,13,171800,G. Barros,RF,Wide Attacker,67.72,1,9368.59,1337.04,104.1,667.19,167.46,10.63,9.3,28.2
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060135,2026-03-22,2026-03-22,0,1,1T,Goiás,fora,D,0,1,3,9,0,0,0,Brazil. Copa do Brasil,13,175722,Felipe Amaral,RM,Midfield,79.35,1,9340.26,1312.29,103.78,573.91,150.85,6.81,7.94,28.6
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060135,2026-03-22,2026-03-22,0,1,1T,Goiás,fora,D,0,1,3,9,0,0,0,Brazil. Copa do Brasil,13,177384,Eduardo Person,LM,Midfield,67.87,1,9050.83,1257.17,100.56,542.39,152.5,10.61,5.3,29.0
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060135,2026-03-22,2026-03-22,0,1,1T,Goiás,fora,D,0,1,3,9,0,0,0,Brazil. Copa do Brasil,13,439387,Thauan,LF,Wide Attacker,105.93,1,9813.62,1556.45,109.04,706.01,117.24,5.95,6.8,26.8
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060135,2026-03-22,2026-03-22,0,1,1T,Goiás,fora,D,0,1,3,9,0,0,0,Brazil. Copa do Brasil,13,676468,Rafael Barcelos,LCB,Central Defender,105.93,1,8436.44,905.66,93.74,441.79,156.32,5.95,4.25,30.4
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060135,2026-03-22,2026-03-22,0,1,1T,Goiás,fora,D,0,1,3,9,0,0,0,Brazil. Copa do Brasil,13,753344,Paulinho,LB,Full Back,52.12,0,9128.37,1037.86,101.43,483.53,129.52,5.18,6.91,29.8
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060135,2026-03-22,2026-03-22,0,1,1T,Goiás,fora,D,0,1,3,9,0,0,0,Brazil. Copa do Brasil,13,800695,Yago,CM,Midfield,53.82,0,9754.78,1545.25,108.39,692.35,150.51,8.36,5.02,28.0
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,24861,Willian,LW,Wide Attacker,76.03,1,9547.65,1365.98,106.09,798.99,194.13,9.47,5.92,30.5
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,26727,Nathan,RCB,Central Defender,102.95,1,9177.46,898.69,101.97,327.83,56.82,3.5,4.37,30.0
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,31631,Emerson Santos,LCB,Central Defender,102.95,1,8563.77,872.46,95.15,368.04,70.81,5.25,3.5,27.5
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,38324,M. Segovia,LW,Wide Attacker,26.92,0,9512.69,1253.87,105.7,916.16,220.68,13.37,10.03,27.6
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,44430,G. Mastriani,CF,Center Forward,102.95,1,8256.92,856.73,91.74,502.67,89.17,6.12,6.99,26.9
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,53212,Alê,DM,Midfield,102.95,1,10289.46,1612.04,114.33,458.96,76.06,4.37,1.75,27.7
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,171800,G. Barros,RW,Wide Attacker,49.25,0,9990.46,1374.21,111.01,1027.01,314.31,18.27,12.79,30.8
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,175722,Felipe Amaral,RM,Midfield,64.58,1,10794.43,1577.5,119.94,597.83,153.29,8.36,4.18,28.3
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,177384,Eduardo Person,LM,Midfield,81.6,1,9937.5,1224.26,110.42,580.15,98.16,6.62,7.72,27.6
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,177405,Paulo Victor,LM,Midfield,21.35,0,8321.31,973.77,92.46,775.64,307.73,8.43,8.43,32.9
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,439387,Thauan,RW,Wide Attacker,53.7,0,9150.84,1131.28,101.68,772.63,263.13,13.41,8.38,32.4
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,627363,Jhonny,RB,Full Back,26.92,0,10415.48,1695.23,115.73,772.38,193.93,13.37,6.69,26.9
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,735694,Léo Alaba,RB,Full Back,76.03,1,9918.15,1274.84,110.2,1066.51,402.46,21.31,11.84,32.1
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,753344,Paulinho,LB,Full Back,102.95,1,9813.89,1236.13,109.04,959.01,320.84,17.48,10.49,31.1
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2060706,2026-04-01,2026-04-01,0,2,1T,Botafogo-SP,casa,D,0,1,2,10,0,0,0,Brazil. Serie B,15,800695,Yago,RM,Midfield,38.37,0,9791.31,1698.35,108.79,619.29,105.56,7.04,7.04,27.6
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2061599,2026-04-05,2026-04-06,1,3,1T,Athletic,fora,E,1,1,1,5,0,0,0,Brazil. Serie B,12,2103,Dalbert,LWB,Full Back,99.8,1,10469.94,1636.77,116.33,944.19,106.41,11.72,8.12,29.2
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2061599,2026-04-05,2026-04-06,1,3,1T,Athletic,fora,E,1,1,1,5,0,0,0,Brazil. Serie B,12,24861,Willian,LW,Wide Attacker,99.8,1,10284.17,1617.84,114.27,775.55,68.54,8.12,5.41,29.0
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2061599,2026-04-05,2026-04-06,1,3,1T,Athletic,fora,E,1,1,1,5,0,0,0,Brazil. Serie B,12,26727,Nathan,RCB,Central Defender,48.72,0,9246.32,851.66,102.74,360.25,97.91,3.69,3.69,28.1
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2061599,2026-04-05,2026-04-06,1,3,1T,Athletic,fora,E,1,1,1,5,0,0,0,Brazil. Serie B,12,31631,Emerson Santos,CB,Central Defender,99.8,1,9241.68,1100.2,102.69,577.15,174.95,8.12,4.51,30.4
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2061599,2026-04-05,2026-04-06,1,3,1T,Athletic,fora,E,1,1,1,5,0,0,0,Brazil. Serie B,12,36885,F. Elizari,RW,Wide Attacker,39.5,0,10847.85,2175.95,120.53,713.16,31.9,6.84,6.84,27.2
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2061599,2026-04-05,2026-04-06,1,3,1T,Athletic,fora,E,1,1,1,5,0,0,0,Brazil. Serie B,12,44430,G. Mastriani,CF,Center Forward,99.8,1,9275.05,1165.13,103.06,642.08,104.61,5.41,8.12,30.0
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2061599,2026-04-05,2026-04-06,1,3,1T,Athletic,fora,E,1,1,1,5,0,0,0,Brazil. Serie B,12,53212,Alê,LM,Midfield,60.3,1,11343.28,1883.58,126.04,946.27,291.04,13.43,7.46,26.9
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2061599,2026-04-05,2026-04-06,1,3,1T,Athletic,fora,E,1,1,1,5,0,0,0,Brazil. Serie B,12,171800,G. Barros,RW,Wide Attacker,60.3,1,11837.31,2008.96,131.53,1352.24,271.64,20.9,5.97,29.9
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2061599,2026-04-05,2026-04-06,1,3,1T,Athletic,fora,E,1,1,1,5,0,0,0,Brazil. Serie B,12,175722,Felipe Amaral,RM,Midfield,76.32,1,11288.23,1823.19,125.42,700.5,152.13,5.9,2.36,26.9
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2061599,2026-04-05,2026-04-06,1,3,1T,Athletic,fora,E,1,1,1,5,0,0,0,Brazil. Serie B,12,177384,Eduardo Person,RCB,Central Defender,51.08,0,10828.19,1633.21,120.31,715.3,125.09,5.29,10.57,28.1
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2061599,2026-04-05,2026-04-06,1,3,1T,Athletic,fora,E,1,1,1,5,0,0,0,Brazil. Serie B,12,202595,Éverton Brito,LM,Midfield,39.5,0,10353.42,1929.87,115.04,943.29,248.35,11.39,4.56,28.5
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2061599,2026-04-05,2026-04-06,1,3,1T,Athletic,fora,E,1,1,1,5,0,0,0,Brazil. Serie B,12,676468,Rafael Barcelos,LCB,Central Defender,99.8,1,10398.7,1522.24,115.54,576.25,49.6,3.61,6.31,32.7
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,2103,Dalbert,LB,Full Back,97.2,1,9300.93,1255.56,103.34,1128.7,465.74,20.37,16.67,32.8
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,24861,Willian,LW,Wide Attacker,70.92,1,9444.61,1543.22,104.94,755.11,173.87,12.69,7.61,28.0
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,26727,Nathan,LCB,Central Defender,70.68,1,9796.65,1242.73,108.85,422.73,81.49,5.09,5.09,27.7
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,31631,Emerson Santos,LCB,Central Defender,26.52,0,9143.68,991.07,101.6,359.77,61.09,3.39,6.79,27.3
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,38324,M. Segovia,LM,Midfield,26.28,0,10995.18,2003.17,122.17,986.18,226.0,13.7,3.42,29.2
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,44430,G. Mastriani,CF,Center Forward,97.2,1,8589.81,976.85,95.44,575.93,127.78,9.26,8.33,27.4
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,53212,Alê,DM,Midfield,78.83,1,10474.63,1912.26,116.38,624.48,101.61,3.42,4.57,30.0
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,145074,Val Soares,LM,Midfield,70.92,1,10741.62,1809.73,119.35,814.76,170.06,8.88,3.81,29.9
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,175722,Felipe Amaral,RM,Midfield,97.2,1,10722.22,1764.81,119.14,590.74,46.3,4.63,3.7,25.3
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,177384,Eduardo Person,DM,Midfield,18.37,0,11539.93,2263.88,128.22,1131.94,387.11,14.7,4.9,31.5
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,202595,Éverton Brito,RW,Wide Attacker,78.75,1,10281.14,1840.0,114.23,918.86,97.14,10.29,8.0,26.8
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,439387,Thauan,RW,Wide Attacker,18.45,0,10619.51,1712.2,117.99,1414.63,482.93,34.15,9.76,30.4
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,627363,Jhonny,RB,Full Back,97.2,1,10198.15,1559.26,113.31,1085.19,268.52,15.74,6.48,27.4
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,676468,Rafael Barcelos,RCB,Central Defender,97.2,1,9038.89,1184.26,100.43,406.48,105.56,3.7,5.56,29.0
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2062726,2026-04-12,2026-04-12,0,4,1T,Novorizontino,casa,D,0,0,3,6,0,0,0,Brazil. Serie B,15,800695,Yago,LW,Wide Attacker,26.28,0,11101.33,2102.47,123.35,732.78,99.3,10.27,3.42,26.4
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,2103,Dalbert,LB,Full Back,76.23,1,9670.18,1317.53,107.45,1030.65,321.12,18.89,10.63,34.2
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,26727,Nathan,RCB,Central Defender,98.52,1,8604.74,910.81,95.61,426.63,84.05,4.57,3.65,27.9
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,38324,M. Segovia,RW,Wide Attacker,86.38,1,10527.03,1571.14,116.97,1047.08,255.26,11.46,8.33,29.9
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,44430,G. Mastriani,CF,Center Forward,86.38,1,9391.39,1324.21,104.35,751.19,126.07,7.29,10.42,27.6
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,53212,Alê,RW,Wide Attacker,12.13,0,8396.7,1446.43,93.3,563.74,22.25,0.0,7.42,23.7
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,82412,Yago Santos,LM,Midfield,76.23,1,11373.76,2004.63,126.38,1245.52,286.88,17.71,8.26,29.8
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,145074,Val Soares,RM,Midfield,98.52,1,9976.89,1577.7,110.85,718.96,190.02,6.39,6.39,29.0
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,175722,Felipe Amaral,DM,Midfield,86.38,1,11216.75,1848.27,124.63,781.4,221.92,10.42,2.08,28.4
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,177405,Paulo Victor,CF,Center Forward,12.13,0,7758.79,1112.64,86.21,771.43,267.03,14.84,22.25,28.1
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,439387,Thauan,LW,Wide Attacker,98.52,1,9529.25,1395.91,105.88,1140.11,367.25,19.18,14.62,29.6
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,627363,Jhonny,RB,Full Back,98.52,1,10056.37,1372.15,111.74,1122.75,372.73,17.36,5.48,30.5
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,676468,Rafael Barcelos,LCB,Central Defender,98.52,1,8582.81,935.48,95.36,458.6,96.84,4.57,5.48,30.3
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,735694,Léo Alaba,DM,Midfield,12.13,0,8537.64,1268.41,94.86,778.85,341.21,14.84,7.42,29.7
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,753344,Paulinho,LB,Full Back,22.28,0,8392.82,1151.08,93.25,949.14,262.53,8.08,8.08,31.4
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2063494,2026-04-18,2026-04-18,0,5,1T,Sport,casa,E,1,0,0,6,0,0,0,Brazil. Serie B,15,985324,Jhonatan Lima,LM,Midfield,22.28,0,8853.25,1110.7,98.37,779.51,315.03,16.16,4.04,31.4
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,2103,Dalbert,LB,Full Back,49.73,0,9339.61,1181.7,103.77,948.26,376.41,14.48,9.05,31.8
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,24861,Willian,CF,Center Forward,16.9,0,10576.33,1448.52,117.51,686.98,234.32,5.33,5.33,26.3
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,26727,Nathan,RCB,Central Defender,100.8,1,9200.0,897.32,102.22,423.21,110.71,6.25,7.14,31.6
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,38324,M. Segovia,RW,Wide Attacker,67.97,1,9887.64,1431.44,109.86,888.52,270.13,14.57,9.27,28.3
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,44430,G. Mastriani,CF,Center Forward,83.9,1,9300.36,1136.0,103.34,635.04,192.01,5.36,6.44,29.3
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,82412,Yago Santos,LM,Midfield,49.73,0,11091.35,2265.68,123.24,787.2,170.11,7.24,3.62,31.8
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,175722,Felipe Amaral,DM,Midfield,100.8,1,10741.07,1483.93,119.35,783.93,137.5,4.46,2.68,26.4
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,177384,Eduardo Person,RM,Midfield,67.97,1,10208.09,1569.15,113.42,677.98,164.2,3.97,3.97,30.8
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,177405,Paulo Victor,RW,Wide Attacker,32.83,0,9796.75,1389.75,108.85,1074.52,378.27,13.71,10.96,33.4
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,439387,Thauan,LW,Wide Attacker,100.8,1,10100.89,1561.61,112.23,956.25,316.96,14.29,9.82,30.9
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,627363,Jhonny,RB,Full Back,100.8,1,10241.96,1538.39,113.8,1077.68,313.39,16.96,7.14,28.8
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,676468,Rafael Barcelos,LCB,Central Defender,100.8,1,9044.64,1082.14,100.5,498.21,76.79,2.68,3.57,26.8
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,753344,Paulinho,LB,Full Back,51.07,0,10123.24,1318.28,112.48,1016.91,306.66,15.86,8.81,31.4
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,800695,Yago,RM,Midfield,32.83,0,10961.73,1776.24,121.8,1121.12,246.7,10.96,10.96,26.8
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2064636,2026-04-24,2026-04-25,1,6,1T,Ponte Preta,fora,D,0,0,1,7,0,0,0,Brazil. Serie B,15,985324,Jhonatan Lima,LM,Midfield,51.07,0,10151.44,1448.69,112.79,863.58,322.52,10.57,5.29,31.0
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2066443,2026-05-03,2026-05-04,1,7,1T,CRB,casa,D,0,1,2,9,0,0,0,Brazil. Serie B,15,24861,Willian,CF,Center Forward,21.82,0,8836.36,1155.08,98.18,565.16,53.63,8.25,4.13,26.0
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2066443,2026-05-03,2026-05-04,1,7,1T,CRB,casa,D,0,1,2,9,0,0,0,Brazil. Serie B,15,26727,Nathan,RCB,Central Defender,101.47,1,8649.93,1015.6,96.11,336.17,91.36,3.55,5.32,32.4
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2066443,2026-05-03,2026-05-04,1,7,1T,CRB,casa,D,0,1,2,9,0,0,0,Brazil. Serie B,15,31631,Emerson Santos,LCB,Central Defender,101.47,1,8279.17,922.47,91.99,439.06,117.97,5.32,3.55,28.9
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2066443,2026-05-03,2026-05-04,1,7,1T,CRB,casa,D,0,1,2,9,0,0,0,Brazil. Serie B,15,38324,M. Segovia,RW,Wide Attacker,72.0,1,9487.5,1443.75,105.42,800.0,172.5,12.5,6.25,28.1
2026,0,América-MG,Cai,0,0,-30,19,74.1,1,2066443,2026-05-03,2026-05-04,1,7,1T,CRB,casa,D,0,1,2,9,0,0,0,Brazil. Serie B,15,44430,G. Mastriani,CF,Center Forward,79.65,1,8763.84,986.44,97.38,484.75,88.14,4.52,9.04,29.5
