ano,jogador,time,posicao,grupo,idade,jogos,minutos,fatia_pct,time_hoje,faixa_do_time,id_tm,lesao_dias,lesao_n,lesao_jogos_perdidos,alta,temporadas_alta_ult3,temporadas_com_dado_ult3,regular
2023,Gazão,Avaí,LAMF,Extremo,24,2,33,0.9,Brusque,Meio,869061,,,,0,0,1,0
2023,Ruan Levine,Tombense,RW,Extremo,27,1,33,0.8,Primavera AC,Cai,645601,31.0,1,5.0,0,0,1,0
2023,Saulo,Londrina,GK,Goleiro,31,1,33,0.9,Ituano,Cai,346769,,,,0,0,2,0
2023,Riquelme,CRB,CF,Atacante,22,1,32,0.8,,Meio,,,,,0,0,2,0
2023,Cleylton,Chapecoense,LCB,Zaga,33,1,31,0.8,Borneo FC,Meio,523606,,,,0,0,2,0
2023,Breno Roma,Mirassol,RB,Lateral,26,1,29,0.7,Tombense,Meio,869471,,,,0,0,1,0
2023,Gustavo,ABC,LB,Lateral,21,1,28,0.7,Atlético GO,Cai,667411,,,,0,0,2,0
2023,Lucas Oliveira,Botafogo-SP,CF,Atacante,25,2,28,0.7,Chuncheon,Meio,939250,,,,0,0,2,0
2023,Tatá Baiano,CRB,RW,Extremo,30,1,27,0.7,Dorense,Meio,785064,,,,0,0,1,0
2023,João Diogo,Sampaio Corrêa,LCMF,Meia,27,1,26,0.7,Portuguesa,Cai,670000,,,,0,0,1,0
2023,João Celeri,Vila Nova,CF,Atacante,27,2,26,0.7,Floresta EC,Meio,1098398,,,,0,0,1,0
2023,Robinho,Guarani,LDMF,Volante,27,2,25,0.7,Marcílio Dias,Meio,,,,,0,0,2,0
2023,Stevanato,Ituano,AMF,Meia,22,2,25,0.7,Ituano U19,Meio,599262,,,,0,0,1,0
2023,Bryan,Novorizontino,RWB,Lateral,29,1,25,0.6,Ceará,Meio,,,,,0,0,2,0
2023,Rhayner,Tombense,RDMF,Volante,35,1,24,0.6,,Cai,99900,,,,0,0,1,0
2023,João Maranini,Botafogo-SP,LCB,Zaga,23,1,24,0.6,CEOV Operário MT,Meio,999797,,,,0,0,1,0
2023,Renan Cosenza,Atlético-GO,LB,Lateral,21,2,24,0.6,Cascavel,Sobe,1082529,,,,0,0,1,0
2023,Paulinho,Mirassol,LCMF,Meia,37,1,24,0.6,Tuna Luso,Meio,,,,,0,0,2,0
2023,Rafael Forster,Avaí,LDMF,Volante,35,1,23,0.6,Maricá,Meio,104590,,,,0,0,1,0
2023,Deyvson,Sport,RAMF,Extremo,23,1,22,0.6,Maguary PE,Meio,866887,,,,0,0,1,0
2023,Diego Coser,Chapecoense,LW,Extremo,20,1,22,0.6,Chapecoense,Meio,1108007,,,,0,0,1,0
2023,Dionísio,Vitória,LCMF,Meia,32,1,20,0.5,Ypiranga Erechim,Sobe,867006,,,,0,0,1,0
2023,Ezequiel,Ceará,LWF,Extremo,23,1,17,0.4,Amazonas,Meio,,,,,0,0,2,0
2023,Octávio,CRB,LCB,Zaga,24,1,16,0.4,Botafogo PB,Meio,727052,,,,0,0,1,0
2023,Wisney,Tombense,RB,Lateral,27,1,14,0.4,Naga World,Cai,547177,,,,0,0,1,0
2023,Ruan Ozório,Botafogo-SP,LB,Lateral,23,1,14,0.4,Barretos,Meio,1096210,,,,0,0,1,0
2023,Lucas Marques,Tombense,RCMF,Meia,28,1,13,0.3,ABC,Cai,863066,,,,0,0,2,0
2023,Marcos Júnior,Botafogo-SP,RCMF,Meia,26,1,13,0.3,Galvez,Meio,631787,,,,0,0,1,0
2023,Leonan Santos,Sampaio Corrêa,LCB,Zaga,26,1,12,0.3,Figueirense,Cai,1152256,,,,0,0,1,0
2023,F. Mederos,Tombense,LCMF,Meia,25,1,8,0.2,Huracán FC,Cai,,,,,0,0,1,0
2023,Gabriel Silva,Sampaio Corrêa,LW,Extremo,27,1,6,0.2,Barra,Cai,,,,,0,0,2,0
2023,Felipe Fonseca,Ituano,LAMF,Extremo,20,1,3,0.1,Ituano,Meio,889856,,,,0,0,1,0
2023,Vini Oliveira,Ituano,LAMF,Extremo,19,1,2,0.1,Red Bull Bragantino U20,Meio,1101114,,,,0,0,1,0
2023,Gean Carlos,Sport,LW,Extremo,23,1,2,0.1,Samgurali,Meio,,,,,0,0,1,0
2022,Gustavo,Criciúma,GK,Goleiro,33,37,3696,96.8,América Mineiro,Meio,,,,,1,0,1,0
2022,Rafael Cabral,Cruzeiro,GK,Goleiro,36,37,3663,97.7,Real Salt Lake,Sobe,103916,,,,1,1,1,0
2022,Sabino,Sport,LCB,Zaga,29,37,3621,96.6,São Paulo,Meio,546033,,,,1,1,1,0
2022,Thiago Rodrigues,Vasco,GK,Goleiro,37,36,3595,95.1,Goiás,Sobe,76139,,,,1,1,1,0
2022,Felipe Garcia,Tombense,GK,Goleiro,38,36,3595,96.3,Cianorte,Meio,,,,,1,0,1,0
2022,Diogo Silva,CRB,GK,Goleiro,40,36,3564,95.2,Ponte Preta,Meio,186398,,,,1,1,1,0
2022,Fernando,Chapecoense,LB,Lateral,26,36,3509,94.2,Chapecoense,Meio,731057,,,,1,1,1,0
2022,Caíque França,Ponte Preta,GK,Goleiro,31,35,3500,92.5,Guarani,Meio,408850,,,,1,1,1,0
2022,Rodrigo,Criciúma,RCB,Zaga,39,35,3497,91.6,Criciúma,Meio,,,,,1,0,1,0
2022,Anderson Conceição,Vasco,LCB,Zaga,36,36,3493,92.4,Figueirense,Sobe,187759,,,,1,1,1,0
2022,Lucão,CSA,RCB,Zaga,30,35,3435,91.9,Chongqing Tongliang Long,Cai,,,,,1,0,1,0
2022,Luciano Juba,Sport,LW,Extremo,27,37,3405,90.8,Bahia,Meio,676035,,,,1,1,1,0
2022,Fabiano,Operário-PR,LB,Lateral,36,35,3403,92.2,Amazonas,Cai,461924,,,,1,1,1,0
2022,Maurício Kozlinski,Guarani,GK,Goleiro,35,34,3380,91.2,Londrina,Meio,438431,,,,1,1,1,0
2022,Lucas Oliveira,Cruzeiro,CB,Zaga,30,35,3374,90.0,Mirassol,Sobe,,,,,1,0,1,0
2022,Ignácio,Bahia,RCB,Zaga,29,35,3355,90.4,Fluminense,Sobe,624291,,,,1,1,1,0
2022,Rafael Donato,Vila Nova,RCB,Zaga,37,35,3339,86.7,Guarani,Meio,212199,,,,1,1,1,0
2022,João Paulo,Londrina,DMF,Volante,41,34,3336,88.9,Rio Branco ES,Meio,,,,,1,0,1,0
2022,Caprini,Londrina,RAMF,Extremo,28,37,3325,88.6,RB Omiya Ardija,Meio,520090,,,,1,1,1,0
2022,Marcelo Carné,CSA,GK,Goleiro,36,34,3268,87.4,Cuiabá,Cai,14881,,,,1,1,1,0
2022,Manoel,Tombense,LB,Lateral,30,36,3246,87.0,Itabaiana,Meio,519870,,,,1,1,1,0
2022,Vanderlei,Operário-PR,GK,Goleiro,42,33,3240,87.8,Água Santa,Cai,68727,38.0,1,3.0,1,1,1,0
2022,Pedro Geromel,Grêmio,RCB,Zaga,40,34,3234,95.4,,Sobe,32568,,,,1,1,1,0
2022,Reniê,Operário-PR,LCB,Zaga,37,33,3222,87.3,Porto Vitoria,Cai,120237,11.0,1,1.0,1,1,1,0
2022,Bruno Alves,Grêmio,LCB,Zaga,35,34,3205,94.6,Criciúma,Sobe,,,,,1,0,1,0
2022,Edimar,Vasco,LB,Lateral,40,36,3188,84.3,,Sobe,74314,,,,1,1,1,0
2022,Vilar,Londrina,LCB,Zaga,26,32,3166,84.4,Botafogo SP,Meio,978269,,,,1,1,1,0
2022,Mateusinho,Sampaio Corrêa,RB,Lateral,27,34,3143,83.6,Vitória,Meio,633960,,,,1,1,1,0
2022,Saimon,Londrina,RCB,Zaga,35,32,3137,83.6,Botafogo PB,Meio,104544,,,,1,1,1,0
2022,André Luiz,Sampaio Corrêa,RDMF,Volante,31,35,3136,83.4,Londrina,Meio,792343,,,,1,1,1,0
2022,Gabriel Poveda,Sampaio Corrêa,CF,Atacante,28,37,3122,83.1,Remo,Meio,592346,,,,1,1,1,0
2022,Andrey Santos,Vasco,LDMF,Volante,22,33,3109,82.2,Manchester United,Sobe,743600,,,,1,1,1,0
2022,Léo Naldi,Ponte Preta,RCMF,Meia,25,33,3102,82.0,Grêmio Novorizontino,Meio,859135,,,,1,1,1,0
2022,João Victor,Guarani,RCB,Zaga,29,31,3058,82.5,Mirassol,Meio,,,,,1,0,1,0
2022,Rodolfo Potiguar,Brusque,RDMF,Volante,38,32,3034,80.5,Altos,Cai,538228,,,,1,1,1,0
2022,Eduardo Brock,Cruzeiro,LCB,Zaga,35,33,3000,80.0,Grêmio Novorizontino,Sobe,435232,,,,1,1,1,0
2022,Yuri Lara,Vasco,RDMF,Volante,32,34,2966,78.4,Mirassol,Sobe,373193,,,,1,1,1,0
2022,Lucas Siqueira,Ituano,LDMF,Volante,37,33,2964,78.6,,Meio,350279,,,,1,1,1,0
2022,Anselmo Ramon,CRB,CF,Atacante,38,32,2960,79.1,Goiás,Meio,118007,,,,1,1,1,0
2022,M. Villasanti,Grêmio,RDMF,Volante,29,32,2959,87.3,Grêmio,Sobe,,,,,1,1,1,0
2022,Arilson,Criciúma,RCMF,Meia,32,33,2931,76.8,Santa Cruz,Meio,552255,,,,1,1,1,0
2022,Arnaldo,Operário-PR,RB,Lateral,34,35,2929,79.4,Náutico,Cai,268522,,,,1,1,1,0
2022,Wallace,Brusque,LCB,Zaga,38,30,2921,77.5,Londrina,Cai,,,,,1,0,1,0
2022,Fellipe Mateus,Criciúma,LCMF,Meia,35,36,2895,75.8,Criciúma,Meio,520470,,,,1,1,1,0
2022,Fábio Sanches,Ponte Preta,LCB,Zaga,35,30,2883,76.2,Brasiliense,Meio,267464,,,,1,1,1,0
2022,Tony,Vila Nova,GK,Goleiro,33,29,2875,74.6,Athletic Club,Meio,112060,72.0,1,8.0,1,0,1,0
2022,Allan Godói,Sampaio Corrêa,RCB,Zaga,33,29,2871,76.4,Göztepe,Meio,681814,,,,1,1,1,0
2022,Victor Ramos,Chapecoense,LCB,Zaga,37,29,2848,76.5,Juazeirense,Meio,93178,,,,1,1,1,0
2022,Diego Renan,CSA,LB,Lateral,36,30,2844,76.1,,Cai,75059,,,,1,1,1,0
2022,Artur,Ponte Preta,LB,Lateral,31,32,2840,75.1,América Mineiro,Meio,296903,,,,1,1,1,0
2022,Patrick De Lucca,Bahia,RDMF,Volante,26,32,2836,76.4,CRB,Sobe,689737,,,,1,1,1,0
2022,Bitello,Grêmio,LDMF,Volante,26,36,2835,83.7,Dinamo Moskva,Sobe,703497,,,,1,1,1,0
2022,Danielzinho,Bahia,AMF,Meia,30,33,2828,76.2,CRB,Sobe,,,,,1,0,1,0
2022,Matheus Nogueira,Londrina,GK,Goleiro,39,29,2826,75.3,Brusque,Meio,733338,60.0,1,6.0,1,1,1,0
2022,Willian Formiga,Vila Nova,LB,Lateral,31,32,2787,72.4,Vila Nova,Meio,477621,,,,1,1,1,0
2022,Everton Galdino,Tombense,RAMF,Extremo,29,35,2779,74.4,Mirassol,Meio,458251,,,,1,1,1,0
2022,Geovane,CSA,LDMF,Volante,37,33,2749,73.5,Atlético GO,Cai,100124,,,,1,1,1,0
2022,Gabriel,CSA,AMF,Meia,36,31,2743,73.4,Sporting Cristal,Cai,,,,,1,0,1,0
2022,Sander,Sport,LB,Lateral,35,30,2723,72.6,Grêmio Novorizontino,Meio,353722,,,,1,1,1,0
2022,Fabinho,Sport,RCMF,Meia,39,29,2715,72.4,Santa Cruz,Meio,,,,,1,0,1,0
2022,Ygor Catatau,Sampaio Corrêa,LAMF,Extremo,31,33,2706,72.0,Volta Redonda,Meio,591650,,,,1,1,1,0
2022,Zé Ivaldo,Cruzeiro,RCB,Zaga,29,30,2702,72.1,Santos,Sobe,484848,,,,1,1,1,0
2022,Jean Carlos,Náutico,AMF,Meia,34,29,2702,71.6,Náutico,Cai,,,,,1,0,1,0
2022,Zé Ricardo,Tombense,RDMF,Volante,27,33,2696,72.2,Remo,Meio,600549,,,,1,1,1,0
2022,Luiz Otávio,Bahia,LCB,Zaga,33,28,2685,72.4,Ceará,Sobe,,,,,1,1,1,0
2022,Gegé,Londrina,LCMF,Meia,32,30,2677,71.3,Goiás,Meio,299596,,,,1,1,1,0
2022,Bernardo Schappo,Ituano,LCB,Zaga,27,29,2675,71.0,Estrela Amadora,Meio,699679,,,,1,1,1,0
2022,Douglas Baggio,Novorizontino,RW,Extremo,31,34,2670,71.4,CRB,Meio,191872,,,,1,1,1,0
2022,J. Quintero,Vasco,RCB,Zaga,31,28,2662,70.4,Santa Fe,Sobe,,,,,1,1,1,0
2022,Arthur Rezende,Vila Nova,LDMF,Volante,32,32,2653,68.9,Muharraq,Meio,363781,,,,1,1,1,0
2022,Biel,Grêmio,RAMF,Extremo,25,33,2646,78.1,Pafos,Sobe,875328,45.0,1,3.0,1,1,1,0
2022,Lucca,Ponte Preta,CF,Atacante,36,28,2617,69.2,Guarani,Meio,178940,16.0,1,2.0,1,1,1,0
2022,Alex Silva,Vila Nova,RB,Lateral,32,29,2599,67.5,América Mineiro,Meio,277713,,,,1,1,1,0
2022,Ligger,Novorizontino,LCB,Zaga,38,28,2595,69.4,Itabaiana,Meio,265837,,,,1,1,1,0
2022,Douglas Coutinho,Londrina,CF,Atacante,32,34,2587,68.9,,Meio,269116,,,,1,1,1,0
2022,David,Tombense,RB,Lateral,32,33,2582,69.2,Retrô,Meio,,,,,1,1,1,0
2022,Nenê,Vasco,AMF,Meia,44,33,2570,68.0,Botafogo PB,Sobe,29091,,,,1,1,1,0
2022,Rafael Pereira,Ituano,LCB,Zaga,41,33,2569,68.1,,Meio,58362,,,,1,1,1,0
2022,Jean Lucas,Tombense,LAMF,Extremo,31,33,2527,67.7,Avaí,Meio,532828,,,,1,1,1,0
2022,Gustavo Bochecha,Novorizontino,LCMF,Meia,30,31,2498,66.8,Inter de Limeira,Meio,439455,,,,1,1,1,0
2022,Figueiredo,Vasco,RW,Extremo,24,36,2495,66.0,Alverca,Sobe,703324,,,,1,1,1,0
2022,Jordan,Brusque,GK,Goleiro,28,25,2492,66.2,Botafogo SP,Cai,,,,,1,0,1,0
2022,Raul Prata,CRB,RB,Lateral,38,31,2482,66.3,Luverdense,Meio,347283,21.0,1,4.0,1,1,1,0
2022,Airton,Brusque,LB,Lateral,37,27,2482,65.9,Altos,Cai,155115,,,,1,1,1,0
2022,Léo,Chapecoense,RCB,Zaga,38,26,2480,66.6,,Meio,55245,1.0,1,3.0,1,0,1,0
2022,Bruno José,Guarani,RAMF,Extremo,28,35,2469,66.6,Atlético GO,Meio,644210,,,,1,1,1,0
2022,Neto Moura,Cruzeiro,LCMF,Meia,29,28,2465,65.8,Mirassol,Sobe,329843,67.0,1,7.0,1,1,1,0
2022,Marcelo Hermes,Criciúma,LB,Lateral,31,31,2464,64.6,Criciúma,Meio,348769,,,,1,1,1,0
2022,Gum,CRB,RCB,Zaga,40,28,2461,65.7,,Meio,45591,,,,1,1,1,0
2022,Ricardinho,Operário-PR,RCMF,Meia,37,30,2453,66.5,Ferroviária,Cai,,,,,1,0,1,0
2022,Ferreira,Sampaio Corrêa,LDMF,Volante,40,32,2398,63.8,North Esporte Clube,Meio,,,,,1,0,1,0
2022,Pimentinha,Sampaio Corrêa,RAMF,Extremo,38,28,2388,63.5,Maranhão,Meio,291342,,,,1,1,1,0
2022,Rafael Vila,Sampaio Corrêa,AMF,Meia,38,32,2383,63.4,Dorense,Meio,539184,,,,1,1,1,0
2022,Rafael Thyere,Sport,RCB,Zaga,33,26,2375,63.3,Chapecoense,Meio,292152,52.0,1,10.0,1,1,1,0
2022,Brenno,Grêmio,GK,Goleiro,27,24,2375,70.1,Sport Recife,Sobe,555016,9.0,1,1.0,1,1,1,0
2022,Danilo Fernandes,Bahia,GK,Goleiro,38,24,2369,63.9,,Sobe,99439,90.0,1,43.0,1,1,1,0
2022,Felipe Amaral,Ponte Preta,DMF,Volante,23,32,2358,62.3,América Mineiro,Meio,875994,,,,1,1,1,0
2022,Roger Carvalho,Tombense,LCB,Zaga,39,24,2351,63.0,Tombense,Meio,112962,29.0,1,0.0,1,1,1,0
2022,Ronei,Chapecoense,RB,Lateral,28,29,2347,63.0,Caxias,Meio,626138,,,,1,1,1,0
2022,Victor Ferraz,Náutico,RB,Lateral,38,31,2347,62.2,Serra Branca EC,Cai,153905,,,,1,1,1,0
2022,Kaio Mendes,Ituano,RW,Extremo,31,33,2336,62.0,,Meio,405727,,,,1,1,1,0
2022,Caíque,Ituano,RCMF,Meia,30,27,2310,61.3,Vitória,Meio,,,,,1,0,1,0
2022,Marcelo Freitas,Chapecoense,LCMF,Meia,32,29,2299,61.7,Caxias,Meio,340113,,,,1,1,1,0
2022,Giovanni Augusto,Guarani,AMF,Meia,36,27,2294,61.9,Chapecoense,Meio,125513,,,,1,1,1,0
2022,Edu,Cruzeiro,CF,Atacante,33,33,2278,60.8,,Sobe,548591,,,,1,1,1,0
2022,Matheus Bidu,Cruzeiro,LWB,Lateral,27,28,2276,60.7,Corinthians,Sobe,670021,,,,1,1,1,0
2022,Leandro Vilela,Guarani,LDMF,Volante,31,29,2276,61.4,Atlético GO,Meio,347090,6.0,1,1.0,1,1,1,0
2022,Luiz Daniel,Sampaio Corrêa,GK,Goleiro,33,23,2274,60.5,Botafogo PB,Meio,555564,12.0,1,1.0,1,1,1,0
2022,Éverton Alemão,Brusque,RCB,Zaga,33,23,2265,60.1,Barra,Cai,555421,,,,1,1,1,0
2022,Guilherme Romão,CRB,LB,Lateral,28,27,2241,59.9,Atlético GO,Meio,519879,44.0,1,8.0,0,0,1,0
2022,Willian Oliveira,Cruzeiro,RCMF,Meia,33,27,2237,59.7,Sport Recife,Sobe,252900,,,,0,0,1,0
2022,Bruno Bispo,Náutico,LCB,Zaga,30,23,2235,59.2,Paysandu,Cai,485554,,,,0,0,1,0
2022,Romário,Novorizontino,LB,Lateral,34,27,2215,59.3,Ceilândia,Meio,,,,,0,0,1,0
2022,Matheus Davó,Bahia,CF,Atacante,27,36,2214,59.7,Maccabi Netanya,Sobe,670522,,,,0,0,1,0
2022,Ednei,Tombense,RCB,Zaga,36,23,2213,59.3,,Meio,178841,,,,0,0,1,0
2022,Lucas Mugni,Bahia,LDMF,Volante,34,29,2201,59.3,Ceará,Sobe,148231,,,,0,0,1,0
2022,Raniel,Vasco,CF,Atacante,30,31,2189,57.9,BG Pathum United,Sobe,349583,,,,0,0,1,0
2022,Danielzinho,Novorizontino,RDMF,Volante,31,29,2176,58.2,São Paulo,Meio,,,,,0,0,1,0
2022,Fabinho,CRB,RAMF,Extremo,26,31,2166,57.9,Coritiba,Meio,,,,,0,0,1,0
2022,Gabriel Pec,Vasco,LW,Extremo,25,33,2156,57.0,Cruzeiro,Sobe,703321,,,,0,0,1,0
2022,Lucas Perri,Náutico,GK,Goleiro,28,22,2154,57.0,Torino,Cai,352041,,,,0,0,1,0
2022,Fernandinho,Brusque,LAMF,Extremo,29,28,2150,57.1,Mirassol,Cai,442818,,,,0,0,1,0
2022,Jhony Douglas,Novorizontino,RDMF,Volante,29,29,2149,57.5,Floresta EC,Meio,468167,,,,0,0,1,0
2022,Osvaldo,CSA,LAMF,Extremo,39,33,2144,57.3,Vitória,Cai,76191,,,,0,0,1,0
2022,Nicolas,Grêmio,LB,Lateral,29,26,2141,63.2,Goiás,Sobe,,,,,1,0,1,0
2022,Derlan,Guarani,LCB,Zaga,30,26,2139,57.7,Suwon,Meio,555634,,,,0,0,1,0
2022,Ciel,Tombense,CF,Atacante,44,29,2117,56.7,Ferroviário,Meio,76474,,,,0,0,1,0
2022,Lucas Dias,Ituano,RCB,Zaga,30,25,2107,55.9,Figueirense,Meio,642014,,,,0,0,1,0
2022,Vitor Jacaré,Bahia,LAMF,Extremo,26,36,2098,56.5,Londrina,Sobe,691843,,,,0,0,1,0
2022,Fessin,Ponte Preta,LAMF,Extremo,27,28,2094,55.4,Suwon Bluewings,Meio,520401,26.0,1,4.0,0,0,1,0
2022,Filipe Machado,Cruzeiro,RCMF,Meia,30,25,2077,55.4,Goiás,Sobe,520629,,,,0,0,1,0
2022,Rodrigo,Tombense,LDMF,Volante,32,27,2055,55.0,Maranhão,Meio,,,,,0,0,1,0
2022,Joseph,Tombense,LCB,Zaga,31,23,2043,54.7,Operário PR,Meio,663523,,,,0,0,1,0
2022,Alex Sandro,Brusque,CF,Atacante,31,27,2035,54.0,Santa Cruz,Cai,552892,,,,0,0,1,0
2022,Pablo Dyego,Vila Nova,LAMF,Extremo,32,24,2028,52.6,Londrina,Meio,264343,,,,0,0,1,0
2022,Matheus Bianqui,Chapecoense,RCMF,Meia,28,31,2013,54.0,Grêmio Novorizontino,Meio,634737,,,,0,0,1,0
2022,Willean Lepo,Novorizontino,RB,Lateral,29,28,2008,53.7,Criciúma,Meio,544464,,,,0,0,1,0
2022,Perotti,Chapecoense,CF,Atacante,28,26,2003,53.8,Sport Recife,Meio,432959,,,,0,0,1,0
2022,Wallisson,Ponte Preta,RAMF,Extremo,28,30,2001,52.9,Mirassol,Meio,742073,,,,0,0,1,0
2022,Saulo,Chapecoense,GK,Goleiro,41,20,2000,53.7,Inter de Limeira,Meio,,,,,0,0,1,0
2022,Aylon,Ituano,CF,Atacante,34,31,1995,52.9,Operário PR,Meio,329845,,,,0,0,1,0
2022,Yago Henrique,CRB,RDMF,Volante,31,27,1995,53.3,Lagarto,Meio,281438,,,,0,0,1,0
2022,Keké,Tombense,LAMF,Extremo,30,28,1993,53.4,Joinville,Meio,404199,,,,0,0,1,0
2022,Rezende,Bahia,LDMF,Volante,31,28,1982,53.4,Qingdao West Coast,Sobe,793815,,,,0,0,1,0
2022,Cristovam,Criciúma,RB,Lateral,36,33,1981,51.9,Cianorte,Meio,278402,,,,0,0,1,0
2022,Igor Formiga,Ponte Preta,RB,Lateral,27,31,1980,52.4,Mirassol,Meio,688690,,,,0,0,1,0
2022,Alisson Cassiano,Vila Nova,LCB,Zaga,32,22,1968,51.1,Brusque,Meio,542615,,,,0,0,1,0
2022,Rafael Longuine,CRB,AMF,Meia,36,26,1962,52.4,,Meio,214527,,,,0,0,1,0
2022,Alan Ruschel,Londrina,LB,Lateral,36,27,1959,52.2,Juventude,Meio,75080,,,,0,0,1,0
2022,Rodolfo Filemon,Novorizontino,RCB,Zaga,32,21,1959,52.4,Pattani,Meio,546037,,,,0,0,1,0
2022,Pedro Vitor,Náutico,LWB,Lateral,28,33,1950,51.6,São Bernardo FC,Cai,605326,,,,0,0,1,0
2022,Reginaldo,CRB,RB,Lateral,33,33,1947,52.0,Náutico,Meio,,,,,0,0,1,0
2022,Emerson Negueba,CRB,LAMF,Extremo,25,28,1928,51.5,Jeju SK,Meio,858495,,,,0,0,1,0
2022,Chrystian Barletta,Chapecoense,RW,Extremo,25,30,1922,51.6,Sport Recife,Meio,695232,,,,0,0,1,0
2022,Matheuzinho,Vila Nova,RAMF,Extremo,33,31,1911,49.6,Capital Brasilia,Meio,213539,,,,0,0,1,0
2022,Lourenço,CSA,RAMF,Extremo,28,31,1908,51.0,Goiás,Cai,515068,,,,0,0,1,0
2022,Rodrigo Andrade,Guarani,RCMF,Meia,29,25,1906,51.4,São Bernardo FC,Meio,435239,24.0,1,4.0,0,0,1,0
2022,Richard Franco,Náutico,RCMF,Meia,34,28,1888,50.0,ASA,Cai,511925,,,,0,0,1,0
2022,Wagner Balotelli,Brusque,LDMF,Volante,34,29,1883,50.0,América RN,Cai,862595,,,,0,0,1,0
2022,Roberto,Ituano,LB,Lateral,35,24,1882,49.9,Caxias,Meio,114144,,,,0,0,1,0
2022,Mandaca,Londrina,RCMF,Meia,24,31,1877,50.0,Juventude,Meio,892091,,,,0,0,1,0
2022,João Lucas,Náutico,LB,Lateral,35,21,1874,49.6,Sergipe,Cai,,,,,0,0,1,0
2022,Nilson Júnior,Sampaio Corrêa,LCB,Zaga,34,19,1873,49.8,Java United,Meio,211305,,,,0,0,1,0
2022,Mário Sérgio,Ituano,LB,Lateral,32,25,1870,49.6,São Bernardo FC,Meio,184109,,,,0,0,1,0
2022,Mailson,Sport,GK,Goleiro,30,19,1868,49.8,Al Taawon,Meio,515496,,,,0,0,1,0
2022,Wálber,Novorizontino,RCB,Zaga,29,21,1863,49.8,Persebaya Surabaya,Meio,540950,,,,0,0,1,0
2022,Rafael Elias,Ituano,CF,Atacante,27,22,1850,49.1,Kyoto Sanga,Meio,587328,,,,0,0,1,0
2022,Giovanni Pavani,Operário-PR,LAMF,Extremo,29,28,1840,49.9,Ceará,Cai,976522,,,,0,0,1,0
2022,Wellington Carvalho,CRB,LCB,Zaga,33,23,1829,48.9,ABC,Meio,225639,,,,0,0,1,0
2022,Rodrigo Ferreira,Grêmio,RB,Lateral,31,23,1829,54.0,São Bernardo FC,Sobe,555374,,,,0,0,1,0
2022,Daniel Amorim,Vila Nova,CF,Atacante,36,31,1827,47.4,São Bernardo FC,Meio,490613,,,,0,0,1,0
2022,Fernando Neto,Operário-PR,LDMF,Volante,33,23,1823,49.4,Joinville,Cai,,,,,0,0,1,0
2022,Alex Ruan,Brusque,LB,Lateral,33,27,1821,48.3,Santa Cruz,Cai,419146,13.0,1,3.0,0,0,1,0
2022,Luvannor,Cruzeiro,CF,Atacante,36,29,1800,48.0,Al Faisaly,Sobe,192701,,,,0,0,1,0
2022,Lucas Frigeri,Novorizontino,GK,Goleiro,37,18,1796,48.0,,Meio,532752,,,,0,0,1,0
2022,Zé Mateus,Brusque,RCMF,Meia,31,23,1793,47.6,Capital Brasilia,Cai,684378,,,,0,0,1,0
2022,Pegorari,Ituano,GK,Goleiro,34,18,1792,47.5,Grêmio Prudente,Meio,213591,,,,0,0,1,0
2022,D. Torres,Novorizontino,AMF,Meia,35,27,1790,47.9,Guarani,Meio,,,,,0,0,1,0
2022,Hygor,Criciúma,RWF,Extremo,34,31,1790,46.9,Botafogo SP,Meio,419474,,,,0,0,1,0
2022,J. Reina,Operário-PR,AMF,Meia,37,27,1789,48.5,Deportes Quindío,Cai,,,,,0,0,1,0
2022,Vagner,Chapecoense,GK,Goleiro,36,18,1782,47.8,São Bento,Meio,200455,,,,0,0,1,0
2022,Diogo Mateus,Guarani,RB,Lateral,33,24,1782,48.1,Botafogo PB,Meio,231009,,,,0,0,1,0
2022,Lucas Barcelos,CSA,CF,Atacante,27,26,1779,47.6,Tokushima Vortis,Cai,710606,29.0,1,5.0,0,0,1,0
2022,Ralf,Vila Nova,LCMF,Meia,42,27,1776,46.1,Guarani,Meio,99903,,,,0,0,1,0
2022,Pará,Brusque,RB,Lateral,40,24,1763,46.8,,Cai,,,,,0,0,1,0
2022,Lucas Hipólito,Sampaio Corrêa,LB,Lateral,31,27,1760,46.8,Portuguesa,Meio,548827,,,,0,0,1,0
2022,Marquinhos Gabriel,Criciúma,CF,Atacante,36,19,1731,45.3,Vila Nova,Meio,100091,,,,0,0,1,0
2022,Samuel Santos,Londrina,RB,Lateral,36,25,1725,46.0,,Meio,131890,,,,0,0,1,0
2022,Jamerson,Guarani,LB,Lateral,27,19,1716,46.3,Vitória,Meio,613641,,,,0,0,1,0
2022,Raí Ramos,Ituano,RB,Lateral,32,18,1715,45.5,Juventude,Meio,439460,,,,0,0,1,0
2022,Luiz Henrique,Bahia,LB,Lateral,28,24,1692,45.6,Noroeste,Sobe,,,,,0,0,1,0
2022,Rayan,Criciúma,LCB,Zaga,36,20,1683,44.1,CSA,Meio,75378,,,,0,0,1,0
2022,Thiago Alagoano,Criciúma,LWF,Extremo,37,32,1671,43.8,Treze,Meio,147407,,,,0,0,1,0
2022,Pará,Sampaio Corrêa,LB,Lateral,38,21,1663,44.3,Monsoon FC,Meio,,,,,0,0,1,0
2022,Ewerthon,Sport,RB,Lateral,25,21,1663,44.3,Atlético GO,Meio,676034,99.0,2,12.0,0,0,1,0
