ano,clube,jogador,pos11,setor,tipo,minutos,psv99,sprint_count_p90,hi_count_p90,expl_accel_sprint_p90,distance_p90,runs_p30tip,Duelos/90,"Duelos ganhos, %","Duelos defensivos ganhos, %","Duelos aéreos ganhos, %",Duelos ofensivos/90,Dribles/90,Corridas progressivas/90,Toques na área/90,Acções atacantes com sucesso/90,xgxa90,ga90,Interseções/90
2024,Botafogo-SP,Bernardo Schappo,ZE,Zaga,Motor de volume,2563,28.67,6.24,40.67,0.6,9052.62,8.37,14.89,63.92,64.64,65.85,1.02,0.35,1.37,0.49,0.49,0.05,0.07,4.39
2024,Botafogo-SP,Fábio Sanches,ZD,Zaga,Motor de volume,1871,28.58,6.77,40.85,1.44,8580.99,3.72,8.56,54.49,73.33,45.45,0.67,0.0,0.05,0.34,0.1,0.04,0.05,4.62
2024,Botafogo-SP,Matheus Costa,ZD,Zaga,Explosivo e rápido,1775,29.8,8.46,47.74,1.42,9195.62,7.27,12.83,56.13,55.45,56.58,1.27,0.46,1.32,0.81,0.56,0.04,0.05,4.31
2024,Botafogo-SP,Raphael,ZD,Zaga,Motor de volume,959,29.26,5.35,36.6,1.23,8837.57,7.07,11.54,65.04,68.12,75.0,0.84,0.28,0.09,0.28,0.09,0.05,0.0,3.47
2024,Brusque,Wallace,ZE,Zaga,Baixa intensidade,3333,27.49,4.08,32.51,0.42,8832.42,8.63,10.91,59.65,68.92,49.57,2.3,0.43,1.57,0.32,0.3,0.01,0.0,4.43
2024,Brusque,Ianson,ZD,Zaga,Baixa intensidade,2302,27.32,3.63,29.48,0.86,8255.51,3.07,9.85,66.27,71.79,63.16,0.66,0.2,0.35,0.31,0.27,0.05,0.04,6.22
2024,Brusque,Éverton Alemão,ZD,Zaga,Baixa intensidade,1675,28.67,5.37,33.96,1.14,8708.02,2.91,13.7,65.49,75.41,62.35,1.4,0.38,0.54,0.21,0.27,0.06,0.0,5.43
2024,CRB,Saimon,ZD,Zaga,Baixa intensidade,2271,27.25,3.29,27.89,0.48,8859.43,6.21,12.96,57.19,57.26,57.25,0.91,0.2,1.15,0.36,0.36,0.04,0.08,3.8
2024,CRB,Fabio Alemão,ZE,Zaga,Motor de volume,1588,28.36,7.19,43.94,0.51,9173.55,10.11,13.26,59.83,68.33,63.04,1.47,0.4,0.68,0.28,0.17,0.04,0.0,4.19
2024,CRB,Gustavo Henrique,ZD,Zaga,Explosivo e rápido,1532,29.57,8.08,45.61,1.19,9202.64,9.28,10.99,61.5,58.54,66.67,1.35,0.41,0.76,0.35,0.53,0.03,0.0,5.35
2024,CRB,L. Segovia,ZE,Zaga,Baixa intensidade,1229,27.75,4.03,30.59,0.15,8999.07,8.74,11.13,55.26,67.35,53.03,0.95,0.29,1.61,0.51,0.37,0.08,0.07,3.81
2024,Ceará,David Ricardo,ZE,Zaga,Motor de volume,3218,29.31,4.97,34.0,1.03,8685.76,8.56,13.54,68.6,77.9,68.28,1.71,0.31,1.31,0.5,0.36,0.04,0.03,3.41
2024,Ceará,Matheus Felipe,ZD,Zaga,Baixa intensidade,1983,28.1,3.42,24.73,0.67,8037.92,4.74,9.94,55.71,63.54,51.22,0.54,0.18,0.91,0.41,0.14,0.02,0.0,3.18
2024,Ceará,Ramon Menezes,ZD,Zaga,Baixa intensidade,1176,26.81,3.74,28.45,0.25,8399.52,3.84,9.18,63.33,54.76,76.27,0.61,0.23,0.0,0.61,0.38,0.03,0.16,3.9
2024,Ceará,Tchoca,ZD,Zaga,Baixa intensidade,904,29.23,4.57,30.22,1.09,8446.77,7.18,12.64,70.08,83.72,63.79,1.0,0.4,0.8,0.4,0.6,0.04,0.0,4.08
2024,Chapecoense,Bruno Leonardo,ZD,Zaga,Motor de volume,2843,28.64,5.92,38.63,0.75,8961.48,8.48,13.11,62.8,62.65,66.67,0.92,0.28,0.85,0.73,0.41,0.09,0.13,5.22
2024,Chapecoense,Eduardo Doma,ZE,Zaga,Baixa intensidade,2048,28.13,3.38,28.04,0.38,8783.72,6.71,11.16,62.99,62.65,65.87,0.53,0.09,0.62,0.53,0.13,0.04,0.0,4.92
2024,Chapecoense,Habraão,ZE,Zaga,Motor de volume,1041,29.53,5.52,36.42,1.33,8568.43,6.38,13.23,62.09,68.0,58.46,1.9,0.86,0.69,1.47,1.12,0.16,0.09,5.79
2024,Coritiba,Bruno Melo,ZE,Zaga,Motor de volume,3472,28.0,4.1,32.5,0.73,9077.7,12.48,8.32,59.19,71.76,58.04,0.91,0.21,0.52,0.62,0.52,0.09,0.13,3.53
2024,Coritiba,Benevenuto,ZE,Zaga,Motor de volume,2157,30.0,6.27,37.17,1.28,8787.66,4.69,10.35,52.02,61.05,51.06,1.29,0.17,1.0,0.42,0.21,0.03,0.0,4.71
2024,Coritiba,Maurício Antônio,ZD,Zaga,Motor de volume,2110,28.47,5.08,33.94,1.19,8969.46,6.58,10.66,72.4,86.09,66.29,0.6,0.13,0.55,0.47,0.21,0.03,0.0,5.03
2024,Coritiba,Thalisson,ZD,Zaga,Explosivo e rápido,1033,30.28,8.91,49.01,2.45,9143.9,14.27,11.41,56.49,54.39,68.29,1.48,0.61,0.96,0.09,0.35,0.0,0.0,3.92
2024,Goiás,Lucas Ribeiro,ZE,Zaga,Explosivo e rápido,2850,30.11,7.52,43.96,1.18,9048.19,7.0,13.8,60.18,64.62,61.73,3.0,0.6,1.26,0.19,0.57,0.07,0.09,2.81
2024,Goiás,Messias,ZD,Zaga,Baixa intensidade,2255,29.93,5.0,31.29,0.89,8133.84,2.22,11.97,66.67,71.31,72.59,0.72,0.04,0.44,0.6,0.08,0.04,0.0,4.19
2024,Goiás,Edson Felipe,ZE,Zaga,Baixa intensidade,1934,27.77,3.79,30.05,0.72,8915.72,6.49,10.1,53.46,54.29,60.0,1.3,0.05,0.47,0.6,0.14,0.05,0.09,4.42
2024,Goiás,David Braz,ZD,Zaga,Baixa intensidade,1744,27.33,3.5,29.98,0.52,8921.43,12.44,9.44,60.66,71.05,57.14,0.93,0.41,1.14,0.62,0.46,0.12000000000000001,0.0,4.23
2024,Guarani,Matheus Salustiano,ZE,Zaga,Explosivo e rápido,2588,31.1,6.72,39.19,0.98,8335.79,3.74,13.18,63.85,71.52,58.96,1.25,0.28,0.17,0.35,0.28,0.03,0.07,4.69
2024,Guarani,Douglas Bacelar,ZD,Zaga,Baixa intensidade,2438,28.7,4.28,31.67,1.12,8569.61,5.76,9.86,64.04,72.29,63.2,0.7,0.11,0.11,0.37,0.15,0.05,0.07,4.65
2024,Guarani,Lucas Adell,ZE,Zaga,Motor de volume,1407,28.0,4.6,32.27,0.38,9255.73,11.59,13.43,56.19,62.82,52.7,1.22,0.26,0.77,0.38,0.32,0.01,0.0,4.86
2024,Guarani,Léo Santos,ZE,Zaga,Explosivo e rápido,1092,29.65,8.25,49.33,1.15,9578.63,13.57,13.85,57.74,67.86,53.85,2.39,0.91,1.98,0.91,1.07,0.08,0.08,4.45
2024,Ituano,Claudinho,ZE,Zaga,Baixa intensidade,3015,29.04,5.27,34.21,0.77,8663.27,6.4,10.03,67.86,71.43,67.65,0.66,0.12,0.24,0.45,0.12,0.03,0.03,5.19
2024,Ituano,Guilherme Mariano,ZD,Zaga,Explosivo e rápido,1924,29.94,6.77,44.87,1.12,9350.68,12.63,14.36,60.59,78.23,50.47,1.82,0.28,1.17,0.56,0.42,0.1,0.05,5.38
2024,Ituano,Wálber,ZD,Zaga,Motor de volume,1156,27.78,5.75,36.85,0.78,8860.22,9.08,9.11,50.43,58.33,37.5,0.86,0.08,0.93,0.47,0.23,0.09,0.08,3.66
2024,Mirassol,Lucas Gazal,ZD,Zaga,Baixa intensidade,1315,27.35,3.3,29.67,0.41,8779.97,8.9,8.49,63.71,58.97,76.19,0.48,0.21,2.12,0.62,0.62,0.12000000000000001,0.14,5.34
2024,Novorizontino,Luisão,ZD,Zaga,Explosivo e rápido,2956,29.39,7.1,44.49,1.16,9360.72,8.28,15.31,62.23,65.3,59.85,1.43,0.55,1.22,0.24,0.76,0.04,0.09,4.32
2024,Novorizontino,Rafael Donato,ZD,Zaga,Baixa intensidade,2579,28.47,5.27,34.32,0.73,8880.9,4.93,15.98,71.4,73.65,73.33,0.73,0.07,0.07,0.8,0.28,0.1,0.1,5.76
2024,Novorizontino,Renato Palm,ZD,Zaga,Motor de volume,1843,27.95,5.76,38.94,0.62,9296.15,5.43,15.19,63.34,63.28,68.33,0.83,0.24,0.24,0.44,0.39,0.05,0.05,5.47
2024,Operário-PR,Willian Machado,ZE,Zaga,Baixa intensidade,3431,28.82,4.16,31.54,0.58,8750.26,8.66,11.02,65.71,62.61,69.57,1.68,0.29,1.39,0.47,0.47,0.05,0.05,4.85
2024,Operário-PR,Joseph,ZD,Zaga,Motor de volume,2011,29.43,5.27,35.65,0.8,8971.64,10.66,10.52,51.91,63.11,45.76,1.7,0.36,1.03,0.36,0.45,0.04,0.0,4.48
2024,Operário-PR,German Fagner,ZD,Zaga,Motor de volume,1215,29.3,5.8,37.23,0.48,8968.23,6.58,9.93,58.21,58.97,64.62,1.26,0.3,2.37,0.37,0.15,0.02,0.0,3.63
2024,Paysandu,Lucas Maia,ZE,Zaga,Motor de volume,2775,28.05,5.57,40.25,0.37,9139.03,11.49,10.35,63.01,73.64,59.38,0.55,0.1,0.68,0.62,0.26,0.12000000000000001,0.06,4.93
2024,Paysandu,Y. Quintana,ZD,Zaga,Baixa intensidade,2143,28.57,5.12,34.4,0.29,8670.61,4.6,15.12,65.28,71.33,68.61,1.39,0.25,1.26,0.38,0.38,0.04,0.04,5.5
2024,Ponte Preta,Sérgio Raphael,ZE,Zaga,Motor de volume,2087,29.12,5.99,41.58,1.25,9056.85,8.7,12.42,61.81,65.08,57.47,1.21,0.52,0.39,0.39,0.52,0.04,0.04,5.26
2024,Ponte Preta,Mateus Silva,ZD,Zaga,Baixa intensidade,1966,27.21,4.3,31.95,0.78,8724.35,8.55,9.8,62.62,68.57,63.79,1.24,0.18,1.14,0.46,0.27,0.04,0.1,5.26
2024,Ponte Preta,Joílson,ZD,Zaga,Baixa intensidade,1417,28.57,4.69,33.28,0.25,8585.81,4.93,11.37,57.54,67.35,43.33,0.25,0.06,0.32,0.51,0.25,0.09,0.06,4.76
2024,Santos,Gil,ZE,Zaga,Baixa intensidade,3417,28.05,3.13,24.94,0.39,8056.16,3.72,9.72,66.12,78.1,68.03,1.03,0.13,0.05,0.76,0.29,0.06999999999999999,0.03,2.74
2024,Santos,Jair Cunha,ZD,Zaga,Motor de volume,1909,29.1,5.66,35.99,1.51,8846.86,7.72,9.81,67.79,73.75,66.29,1.08,0.38,1.51,0.24,0.42,0.01,0.0,3.63
2024,Santos,Joaquim,ZE,Zaga,Motor de volume,1189,29.23,5.9,36.06,0.68,8789.79,8.11,14.53,65.63,76.79,64.13,1.97,0.53,0.68,0.98,0.61,0.11,0.08,4.62
2024,Sport,Chico,ZE,Zaga,Motor de volume,2435,28.45,5.53,37.2,0.97,8860.48,8.07,10.13,63.87,72.41,66.28,0.96,0.22,0.96,0.63,0.59,0.11,0.15,3.66
2024,Sport,Rafael Thyere,ZD,Zaga,Baixa intensidade,2292,27.75,4.19,32.28,0.65,8746.87,9.12,10.13,54.65,63.22,54.21,0.82,0.12,1.45,0.39,0.12,0.07,0.08,4.36
2024,Sport,Luciano Castán,ZE,Zaga,Motor de volume,1936,28.41,4.95,35.33,0.89,8644.99,8.45,10.09,60.83,70.0,55.7,1.12,0.28,2.0,0.46,0.33,0.05,0.05,3.72
2024,Vila Nova,Jemmes,ZE,Zaga,Explosivo e rápido,3345,30.98,7.69,42.78,1.34,8477.08,6.92,11.81,62.87,69.57,58.86,0.86,0.4,0.65,0.4,0.43,0.03,0.08,4.76
2024,Vila Nova,Ralf,ZD,Zaga,Motor de volume,2442,27.66,4.68,35.67,0.7,8897.72,9.05,8.92,56.61,67.31,61.82,1.51,0.22,0.33,0.11,0.29,0.01,0.04,5.45
2024,Vila Nova,J. Quintero,ZD,Zaga,Baixa intensidade,1482,27.59,4.02,29.13,0.42,8126.57,5.19,9.6,62.03,65.15,64.62,0.43,0.12,0.18,0.24,0.18,0.02,0.0,4.43
2025,Amazonas,Alexis Alvariño,ZD,Zaga,Baixa intensidade,2003,27.55,3.5,31.07,0.36,8417.68,6.04,8.45,55.32,60.81,39.22,1.57,0.63,1.21,0.31,0.54,0.03,0.04,4.72
2025,Amazonas,Léo Coelho,ZE,Zaga,Motor de volume,1315,28.99,6.08,40.03,0.96,8716.49,11.66,11.7,60.82,65.15,63.75,0.75,0.07,0.48,0.75,0.21,0.060000000000000005,0.14,4.38
2025,Amazonas,Jackson,ZD,Zaga,Baixa intensidade,945,27.64,3.52,27.22,1.24,8198.32,3.02,11.52,63.64,55.0,75.0,1.24,0.57,0.29,0.67,0.86,0.1,0.19,4.1
2025,América-MG,Lucão,ZE,Zaga,Motor de volume,3750,28.68,6.87,42.41,0.94,9057.51,11.33,9.12,65.0,66.4,66.11,0.58,0.12,1.78,0.65,0.26,0.05,0.02,4.2
2025,América-MG,Ricardo Silva,ZD,Zaga,Motor de volume,2859,29.3,5.7,37.28,0.88,8934.93,10.13,11.3,60.45,67.83,60.13,1.1,0.22,0.82,0.28,0.19,0.03,0.03,3.43
2025,Athletic,Sidimar,ZE,Zaga,Baixa intensidade,3401,27.61,4.84,35.87,0.48,8890.71,7.17,10.0,62.96,69.33,64.54,0.74,0.16,0.48,0.4,0.16,0.01,0.05,4.13
2025,Athletic,Marcelo Ajul,ZD,Zaga,Motor de volume,2021,28.5,5.67,38.85,1.18,8918.13,10.95,13.98,62.74,71.2,58.43,2.89,0.8,1.16,0.22,0.67,0.05,0.04,4.68
2025,Athletico-PR,Arthur Dias,ZE,Zaga,Explosivo e rápido,1529,30.33,6.87,41.04,1.76,8509.32,8.31,10.24,66.09,75.71,67.86,1.12,0.35,1.65,0.65,0.47,0.04,0.0,4.53
2025,Athletico-PR,J. Aguirre,ZD,Zaga,Baixa intensidade,1310,28.91,4.14,30.34,0.41,8330.31,5.22,11.61,56.21,71.93,48.72,0.69,0.07,0.21,0.55,0.27,0.05,0.0,4.19
2025,Athletico-PR,Habraão,ZD,Zaga,Motor de volume,1204,29.77,7.01,42.38,1.19,8938.94,6.29,15.47,56.52,59.02,60.67,1.79,0.22,0.37,0.97,0.3,0.04,0.0,5.68
2025,Atlético-GO,Adriano Martins,ZE,Zaga,Motor de volume,1955,29.59,6.53,39.27,0.87,8789.09,8.24,8.88,60.1,58.21,59.38,1.06,0.28,1.06,0.55,0.37,0.09,0.09,4.97
2025,Atlético-GO,Tito,ZD,Zaga,Explosivo e rápido,1399,30.58,9.38,48.59,2.12,8647.69,5.56,12.61,57.65,64.95,57.14,1.42,0.19,0.13,0.45,0.13,0.07,0.06,4.7
2025,Atlético-GO,Matheus Felipe,ZE,Zaga,Baixa intensidade,1155,28.77,5.76,36.04,0.7,8380.43,7.17,8.34,64.49,66.0,61.76,0.47,0.16,1.01,0.47,0.47,0.08,0.08,3.9
2025,Avaí,Eduardo Brock,ZE,Zaga,Baixa intensidade,3698,28.76,4.67,32.9,0.6,8755.96,7.73,10.93,67.48,70.87,68.38,0.56,0.17,0.73,0.34,0.29,0.04,0.02,5.28
2025,Botafogo-SP,Ericson,ZD,Zaga,Motor de volume,2296,29.63,5.53,36.14,0.71,8899.85,4.78,10.23,70.5,73.96,67.27,0.9,0.2,0.67,0.39,0.27,0.05,0.04,4.0
2025,Botafogo-SP,Rafael Milhorim,ZE,Zaga,Motor de volume,1261,28.98,5.49,34.73,1.0,8768.91,5.9,13.92,61.03,68.6,64.41,1.28,0.21,1.07,0.29,0.5,0.03,0.0,4.5
2025,Botafogo-SP,Edson Felipe,ZD,Zaga,Baixa intensidade,1170,27.41,3.31,26.61,0.69,8673.99,5.08,11.85,55.19,66.67,43.75,1.0,0.23,0.0,0.31,0.23,0.03,0.0,4.85
2025,Botafogo-SP,Vilar,ZE,Zaga,Motor de volume,1114,30.0,6.22,39.6,1.13,9038.06,4.98,11.88,68.71,75.41,68.25,0.65,0.0,0.65,0.73,0.16,0.1,0.08,4.52
2025,CRB,Henri,ZD,Zaga,Motor de volume,3450,29.24,4.69,33.12,0.48,9034.38,8.87,9.68,61.19,57.81,65.19,0.7,0.16,2.19,0.76,0.39,0.09,0.03,4.02
2025,CRB,L. Segovia,ZE,Zaga,Motor de volume,2047,28.15,4.26,31.41,0.48,9104.24,8.65,7.56,53.49,59.7,48.68,0.53,0.04,1.58,0.31,0.35,0.09,0.04,4.62
2025,CRB,Fabio Alemão,ZE,Zaga,Motor de volume,1662,28.25,5.19,34.02,0.76,8854.47,8.78,9.42,59.77,66.67,58.0,1.52,0.27,0.65,0.54,0.32,0.09000000000000001,0.05,5.09
2025,Chapecoense,Eduardo Doma,ZD,Zaga,Baixa intensidade,2950,27.99,4.36,30.12,0.82,8740.57,7.52,8.85,58.28,65.83,53.7,0.82,0.27,0.88,0.52,0.37,0.05,0.09,4.97
2025,Chapecoense,João Paulo,ZE,Zaga,Motor de volume,2874,29.23,6.0,39.92,1.28,8871.65,9.96,11.3,60.66,57.41,64.14,1.44,0.38,1.16,0.47,0.41,0.06999999999999999,0.03,4.26
2025,Chapecoense,Victor Caetano,ZD,Zaga,Baixa intensidade,2514,28.29,4.11,30.49,0.29,8678.04,4.77,9.99,59.86,62.04,58.93,1.07,0.36,0.75,0.36,0.43,0.05,0.08,4.05
2025,Chapecoense,Bruno Leonardo,ZD,Zaga,Motor de volume,2314,28.19,5.01,34.47,0.54,8937.19,9.03,10.93,55.16,57.84,57.69,0.93,0.16,0.47,0.35,0.16,0.04,0.0,5.72
2025,Coritiba,Maicon,ZD,Zaga,Baixa intensidade,3021,26.45,1.54,16.48,0.25,8135.51,4.1,7.21,62.81,66.67,63.85,0.33,0.03,0.24,0.21,0.12,0.01,0.06,3.87
2025,Coritiba,Jacy,ZE,Zaga,Motor de volume,3017,29.26,5.57,38.96,1.08,8838.53,11.72,13.66,65.5,73.84,65.93,1.76,0.33,1.22,0.92,0.42,0.09000000000000001,0.03,4.09
2025,Criciúma,Rodrigo,ZD,Zaga,Motor de volume,3611,29.89,6.93,41.0,0.75,8585.45,5.38,13.48,60.07,62.67,64.48,1.5,0.32,0.57,0.87,0.4,0.13,0.22000000000000003,6.03
2025,Criciúma,Luciano Castán,ZE,Zaga,Motor de volume,3532,28.74,6.04,40.16,0.66,9101.96,12.46,12.15,60.38,65.36,61.54,1.25,0.2,0.69,0.56,0.31,0.04,0.0,4.82
2025,Criciúma,Benevenuto,ZD,Zaga,Motor de volume,1029,29.61,7.19,41.46,1.49,9010.43,3.68,13.29,61.84,62.5,62.5,1.22,0.44,0.79,0.7,0.26,0.05,0.0,5.34
2025,Cuiabá,Bruno Alves,ZD,Zaga,Baixa intensidade,2151,28.47,3.76,29.08,1.09,8094.53,6.53,9.96,63.87,58.33,77.78,0.67,0.21,0.42,0.46,0.42,0.15,0.13,3.64
2025,Cuiabá,Alan Empereur,ZE,Zaga,Baixa intensidade,1978,28.74,4.4,31.23,0.64,8562.18,7.39,8.6,61.38,65.71,58.44,0.82,0.27,1.68,0.68,0.59,0.11,0.05,3.55
2025,Cuiabá,Calebe Costa,ZD,Zaga,Explosivo e rápido,1965,28.53,8.27,53.21,1.42,10199.06,24.9,11.27,56.5,65.0,55.38,2.06,0.55,1.01,0.18,0.55,0.04,0.05,4.67
2025,Ferroviária,Ronaldo Alves,ZE,Zaga,Baixa intensidade,2865,27.21,3.6,30.05,0.49,8409.86,6.31,8.39,56.93,64.56,57.14,0.79,0.03,0.5,0.38,0.09,0.01,0.0,4.05
2025,Ferroviária,Gustavo Medina,ZD,Zaga,Explosivo e rápido,2556,31.18,7.46,41.22,1.49,8185.99,6.19,10.53,57.86,63.71,54.9,1.44,0.39,0.77,0.46,0.39,0.07,0.08,5.56
2025,Ferroviária,Maycon,ZE,Zaga,Explosivo e rápido,1497,30.48,7.28,42.16,1.44,8499.02,6.29,9.26,61.04,64.06,65.22,1.44,0.24,0.42,0.24,0.36,0.03,0.0,5.29
2025,Goiás,Messias,ZD,Zaga,Baixa intensidade,2843,30.32,5.38,31.06,0.79,8038.29,2.64,11.02,63.22,65.19,70.47,0.73,0.03,0.63,0.38,0.06,0.03,0.06,3.93
2025,Goiás,Lucas Ribeiro,ZE,Zaga,Motor de volume,2165,29.16,6.44,40.01,0.66,8890.32,5.32,11.02,53.96,59.63,45.95,1.66,0.21,0.79,0.42,0.25,0.05,0.0,3.74
2025,Goiás,Titi,ZE,Zaga,Baixa intensidade,1414,27.78,4.95,35.0,1.02,8620.97,5.97,11.58,57.69,67.06,46.51,1.59,0.25,2.04,0.57,0.38,0.03,0.06,2.74
2025,Novorizontino,César Martins,ZD,Zaga,Explosivo e rápido,2616,30.81,10.47,54.71,1.82,9093.0,8.92,8.15,62.87,65.43,58.65,0.52,0.14,0.38,0.41,0.17,0.07,0.14,6.09
2025,Novorizontino,Rafael Donato,ZD,Zaga,Baixa intensidade,1020,27.95,5.37,35.75,0.35,8707.86,8.47,12.71,72.92,74.55,77.78,0.44,0.0,0.09,1.15,0.26,0.18,0.09,5.12
2025,Operário-PR,Miranda,ZD,Zaga,Motor de volume,2379,29.4,7.21,40.83,0.45,8828.63,9.61,11.61,55.37,68.03,50.52,1.63,0.34,1.06,0.64,0.38,0.05,0.04,3.59
2025,Operário-PR,Joseph,ZD,Zaga,Explosivo e rápido,1899,29.73,7.87,45.4,1.57,8986.13,13.2,11.0,55.17,64.58,50.0,1.09,0.38,1.75,0.38,0.24,0.04,0.0,3.98
2025,Operário-PR,Jaime Giraldo,ZE,Zaga,Motor de volume,1066,29.32,5.98,39.24,1.26,9045.45,10.16,10.38,60.16,57.41,59.57,0.59,0.08,0.93,0.51,0.17,0.07,0.08,3.63
2025,Operário-PR,Allan Godói,ZD,Zaga,Explosivo e rápido,1008,31.89,8.95,46.97,1.79,8356.43,3.29,15.71,64.2,88.1,59.26,4.64,0.89,0.27,0.8,0.89,0.12000000000000001,0.09,4.55
2025,Paysandu,Thalisson,ZD,Zaga,Explosivo e rápido,2039,30.08,7.1,41.66,2.0,8885.61,8.3,11.12,60.32,64.84,61.61,0.97,0.04,1.02,0.49,0.18,0.07,0.08,5.03
2025,Paysandu,Luan Freitas,ZD,Zaga,Motor de volume,1552,28.8,6.54,39.72,1.48,8769.47,6.21,11.89,52.2,57.89,54.24,1.1,0.35,0.64,0.75,0.41,0.05,0.0,5.97
2025,Paysandu,J. Novillo,ZE,Zaga,Baixa intensidade,1361,28.27,3.7,30.09,0.71,8668.68,5.06,7.67,62.07,60.0,71.43,0.13,0.07,0.6,0.53,0.13,0.04,0.0,4.03
2025,Paysandu,Maurício Antônio,ZE,Zaga,Baixa intensidade,1342,28.19,4.79,32.78,0.86,8373.78,3.82,9.52,61.97,69.57,60.56,0.67,0.0,0.4,0.47,0.2,0.060000000000000005,0.07,5.63
2025,Paysandu,Thiago Heleno,ZE,Zaga,Baixa intensidade,958,27.39,2.73,23.23,0.56,8129.49,5.36,9.39,60.0,57.89,61.36,0.09,0.0,0.09,0.38,0.19,0.07,0.18,3.76
2025,Remo,Klaus,ZD,Zaga,Baixa intensidade,2644,28.17,3.78,28.74,0.64,8587.08,6.15,9.29,61.54,66.67,62.5,0.24,0.03,0.37,0.34,0.07,0.02,0.0,4.7
2025,Remo,Reynaldo,ZE,Zaga,Baixa intensidade,2448,28.27,4.8,32.19,0.72,8587.29,10.27,11.21,57.38,62.96,49.04,0.92,0.11,0.92,0.26,0.18,0.05,0.07,4.34
2025,Remo,Kayky Almeida,ZE,Zaga,Motor de volume,1286,30.33,5.95,37.44,0.77,8905.03,7.03,8.12,58.62,58.18,71.05,0.42,0.07,0.91,0.28,0.0,0.04,0.07,4.41
2025,Remo,Camutanga,ZD,Zaga,Baixa intensidade,1086,28.94,4.59,30.54,0.85,8442.56,3.76,11.27,56.62,66.1,54.72,0.91,0.08,0.17,0.58,0.17,0.11,0.0,4.97
2025,Vila Nova,Tiago Pagnussat,ZD,Zaga,Baixa intensidade,3022,27.5,4.04,29.88,0.27,8692.26,6.88,12.54,65.32,66.22,69.43,0.8,0.12,0.6,0.8,0.33,0.07,0.03,4.23
2025,Vila Nova,Bernardo Schappo,ZE,Zaga,Baixa intensidade,1210,28.67,4.23,30.37,0.59,8486.99,6.94,11.53,67.1,77.27,64.62,0.45,0.0,0.82,0.97,0.52,0.08,0.07,4.69
2025,Vila Nova,Walisson Maia,ZE,Zaga,Motor de volume,1179,28.5,5.94,38.45,0.69,8617.69,7.13,10.23,64.93,69.35,61.02,0.15,0.08,0.15,0.0,0.08,0.0,0.0,3.51
2025,Volta Redonda,Gabriel Pinheiro,ZD,Zaga,Motor de volume,2232,28.95,5.53,35.01,0.71,8955.0,6.64,14.68,60.99,69.13,57.14,1.73,0.24,1.25,0.56,0.44,0.07,0.08,4.11
2025,Volta Redonda,Gabriel Bahia,ZE,Zaga,Motor de volume,1593,29.95,5.43,33.71,0.9,8784.82,6.78,11.02,61.54,76.81,57.14,1.02,0.11,1.19,0.68,0.4,0.09000000000000001,0.06,4.92
2025,Volta Redonda,Lucas Adell,ZE,Zaga,Motor de volume,1458,28.96,5.12,35.16,0.86,9105.58,10.82,9.88,56.88,62.69,52.83,1.17,0.31,1.67,0.31,0.37,0.04,0.0,3.27
2025,Volta Redonda,Igor Morais,ZD,Zaga,Motor de volume,1263,28.42,4.7,35.52,0.43,8835.09,9.34,11.69,74.39,76.92,77.97,0.43,0.0,0.43,0.14,0.07,0.01,0.0,4.35
2026,América-MG,Rafael Barcelos,ZE,Zaga,Baixa intensidade,1519,28.79,3.86,29.95,0.71,8919.41,6.95,11.02,56.99,50.0,65.28,1.3,0.06,0.65,0.71,0.3,0.06,0.0,4.15
2026,América-MG,Ricardo Silva,ZD,Zaga,Motor de volume,1252,28.07,4.53,34.59,1.17,9184.87,10.31,8.55,69.75,64.1,76.36,0.72,0.07,0.36,0.86,0.14,0.16,0.0,5.68
2026,Athletic,Lucas Belezi,ZE,Zaga,Motor de volume,2297,29.95,6.07,38.73,0.79,9162.65,13.4,7.64,57.44,60.0,57.83,0.27,0.0,0.43,0.55,0.16,0.13,0.12,5.29
2026,Athletic,Jhonatan Silva,ZD,Zaga,Motor de volume,2120,29.39,5.37,37.58,1.14,9019.04,6.21,8.62,57.14,54.55,63.1,1.1,0.04,0.3,0.47,0.13,0.02,0.0,5.09
2026,Atlético-GO,J. Barreto,ZD,Zaga,Baixa intensidade,1870,27.93,4.11,32.16,0.41,9183.28,6.69,10.64,59.28,59.09,63.73,0.63,0.19,0.96,0.58,0.29,0.03,0.0,6.16
2026,Atlético-GO,Tito,ZD,Zaga,Motor de volume,1717,29.08,6.12,39.95,1.36,9072.58,7.32,11.79,61.33,62.86,65.75,1.05,0.21,0.42,0.37,0.16,0.04,0.0,4.14
2026,Atlético-GO,Adriano Martins,ZE,Zaga,Motor de volume,1669,28.55,6.35,38.54,0.36,9018.23,6.8,7.82,71.72,82.46,68.89,1.19,0.22,0.81,0.65,0.27,0.05,0.05,5.99
2026,Avaí,Allyson,ZD,Zaga,Motor de volume,1980,29.05,6.51,39.66,0.86,8794.3,5.16,9.32,68.29,65.57,73.68,1.18,0.23,0.32,0.45,0.36,0.05,0.05,6.55
2026,Avaí,B. Baldini,ZE,Zaga,Motor de volume,938,29.48,8.61,48.26,0.77,8566.09,5.95,7.96,55.42,61.9,45.0,0.86,0.29,1.06,0.38,0.29,0.07,0.0,3.36
2026,Botafogo-SP,Vilar,ZE,Zaga,Motor de volume,2612,30.17,7.4,44.98,0.99,9055.23,8.93,10.99,62.38,59.17,66.9,0.34,0.07,0.34,1.03,0.34,0.15,0.1,5.27
