ano,clube,jogador,posicao,setor,idade,minutos,jogos,fatia,sc_player_id,matches,minutes_played,minutos_sc,psv99,psv99_top5,distance_p90,m_per_min,running_distance_p90,hsr_distance_p90,hsr_count_p90,sprint_distance_p90,sprint_count_p90,hi_distance_p90,hi_count_p90,high_accel_p90,high_decel_p90,medium_accel_p90,medium_decel_p90,expl_accel_sprint_p90,expl_accel_hsr_p90,cod_count_p90,minutes_tip,distance_p30tip,m_per_min_tip,running_distance_p30tip,hsr_distance_p30tip,hsr_count_p30tip,sprint_distance_p30tip,sprint_count_p30tip,hi_distance_p30tip,hi_count_p30tip,high_accel_p30tip,high_decel_p30tip,medium_accel_p30tip,medium_decel_p30tip,expl_accel_sprint_p30tip,expl_accel_hsr_p30tip,cod_count_p30tip,minutes_otip,distance_p30otip,m_per_min_otip,running_distance_p30otip,hsr_distance_p30otip,hsr_count_p30otip,sprint_distance_p30otip,sprint_count_p30otip,hi_distance_p30otip,hi_count_p30otip,high_accel_p30otip,high_decel_p30otip,medium_accel_p30otip,medium_decel_p30otip,expl_accel_sprint_p30otip,expl_accel_hsr_p30otip,cod_count_p30otip,peak_velocity,peak_velocity_top3,runs_total,runs_p30tip,runs_avg_distance,runs_above_hsr_p30tip,runs_penalty_area_p30tip,runs_targeted_p30tip,runs_received_p30tip,runs_dangerous_p30tip,runs_dangerous_targeted_p30tip,runs_dangerous_received_p30tip,runs_shot_within_10s_p30tip,runs_goal_within_10s_p30tip
2026,Cuiabá,Raul,"RCMF, CB, LCMF",Meia,30.0,2614,26,0.9671386768019912,25182,26.0,101.17,2630.42,27.38,29.52,10175.36,113.06,1543.59,457.66,38.56,104.7,5.0,562.36,43.56,3.73,11.39,91.97,79.58,0.75,2.4,26.21,24.18,4602.21,153.41,958.4,212.01,16.66,43.58,1.58,255.59,18.23,1.91,3.29,41.62,32.84,0.1,0.57,10.07,27.5,4629.36,154.31,866.22,330.21,28.62,79.34,3.48,409.55,32.1,1.89,5.58,48.59,36.38,0.46,1.3,21.1,29.83,32.43,425.0,26.08,13.38,3.44,0.31,7.98,7.61,1.53,0.31,0.25,0.31,0.06
2026,Cuiabá,Wesley Dias,"LCMF, RCMF",Meia,31.0,177,4,0.06548720191046382,181661,3.0,45.24,135.72,24.87,24.87,10703.18,118.92,1590.22,352.13,33.82,35.81,1.99,387.94,35.81,2.65,8.62,87.54,83.56,0.0,0.0,23.87,13.29,4599.67,153.32,772.5,185.79,15.8,33.85,2.26,219.64,18.05,0.0,2.26,33.85,31.59,0.0,0.0,12.04,13.14,4450.91,148.36,924.74,204.74,20.55,4.57,0.0,209.3,20.55,0.0,5.33,43.38,36.53,0.0,0.0,13.7,26.83,26.83,38.0,28.56,12.54,6.76,1.5,4.51,4.51,6.76,0.75,0.75,0.75,0.75
2026,Cuiabá,Yamil Asad,"LCMF, LW, CF",Meia,31.0,152,4,0.05623759712085029,36554,4.0,38.15,152.6,27.27,27.27,10928.59,121.43,1980.69,802.77,65.47,192.29,10.62,995.06,76.09,7.67,22.41,117.97,94.37,1.77,3.54,40.11,8.48,5026.92,167.56,1231.53,614.44,42.44,163.56,7.96,778.0,50.39,4.42,7.96,53.93,37.13,0.88,0.88,21.22,10.34,4872.55,162.42,1066.51,377.99,35.55,97.22,4.35,475.21,39.9,2.9,10.16,57.32,39.9,0.73,1.45,26.84,28.52,28.97,28.0,41.58,16.24,11.88,8.91,17.82,11.88,32.67,13.37,7.43,1.49,0.0
2026,Cuiabá,Alan Empereur,LCB,Zaga,32.0,717,8,0.26527866536611616,19706,8.0,90.36,722.88,27.56,27.98,9235.73,102.62,1008.61,352.85,30.01,82.8,4.86,435.64,34.86,4.73,8.84,85.16,68.98,0.62,2.24,19.17,22.83,3699.55,123.32,431.89,138.32,12.16,26.12,1.31,164.44,13.47,1.97,2.46,30.72,25.79,0.16,0.49,4.93,24.25,4165.93,138.86,638.45,249.88,20.57,65.56,2.78,315.44,23.35,2.16,3.71,47.78,32.01,0.31,1.39,16.85,29.45,30.13,66.0,16.38,13.12,3.23,0.99,5.96,5.96,1.24,0.0,0.0,0.0,0.0
2026,Cuiabá,Calebe Costa,"CB, RCMF",Zaga,23.0,2318,25,0.8576233560929669,177410,25.0,93.23,2330.75,27.64,29.34,10459.64,116.22,1701.51,518.6,43.71,116.7,6.99,635.3,50.7,4.02,11.66,99.7,83.72,0.58,3.01,30.31,22.66,4724.42,157.48,1011.26,280.6,21.92,55.02,3.34,335.62,25.26,2.01,3.65,42.36,31.61,0.16,1.16,14.83,25.62,4671.11,155.7,930.75,316.74,27.59,82.52,3.93,399.27,31.52,1.73,4.22,50.82,37.05,0.28,1.08,20.19,29.81,32.07,440.0,30.93,12.92,4.71,1.9,7.24,6.47,4.78,1.05,0.63,0.77,0.0
2026,Cuiabá,Gabriel,RCB,Zaga,22.0,277,4,0.10248562106891795,355335,4.0,68.86,275.44,29.07,29.07,9323.8,103.6,1206.64,427.37,37.25,104.56,6.53,531.93,43.78,5.88,11.44,94.75,77.44,0.0,3.59,19.28,15.29,3929.19,130.97,611.77,187.9,14.23,50.04,1.96,237.94,16.19,2.45,2.94,35.32,26.49,0.0,0.98,7.36,20.68,4190.93,139.7,648.25,279.69,26.12,68.92,4.35,348.61,30.47,2.18,4.72,50.06,34.46,0.0,1.09,13.78,30.4,30.63,23.0,14.34,14.14,3.12,0.0,4.99,4.99,0.0,0.0,0.0,0.0,0.0
2026,Cuiabá,João Basso,RCB,Zaga,29.0,2542,26,0.9404998150079041,61960,26.0,98.41,2558.66,28.31,30.32,9365.34,104.06,1095.66,347.8,30.25,93.32,4.68,441.11,34.93,4.12,8.76,85.96,67.89,0.25,2.43,19.42,23.99,3940.75,131.36,547.25,141.75,12.46,30.02,1.35,171.77,13.81,1.68,2.65,34.01,26.5,0.0,0.43,5.77,26.72,4224.02,140.8,652.73,256.03,21.42,79.31,3.24,335.35,24.65,2.07,3.37,46.98,32.43,0.17,1.17,16.36,29.8,31.67,230.0,13.9,12.77,1.81,0.3,6.04,5.68,0.36,0.18,0.12,0.06,0.0
2026,Cuiabá,Vitor Mendes,"LCB, CB",Zaga,27.0,1430,17,0.5290773939658941,25221,17.0,84.03,1428.51,28.66,31.34,9324.93,103.61,1142.94,345.17,32.26,93.3,5.17,438.48,37.42,5.48,11.53,88.7,70.75,1.26,3.15,22.11,20.06,3854.5,128.48,533.2,137.32,13.02,27.71,1.14,165.04,14.16,2.64,3.17,32.99,25.86,0.09,0.79,6.42,24.38,4184.78,139.49,668.52,237.78,22.29,70.07,3.62,307.84,25.91,2.1,4.56,47.48,32.72,0.65,1.23,17.01,30.15,33.13,113.0,11.44,12.97,1.62,0.4,2.73,2.73,0.4,0.0,0.0,0.0,0.0
2026,Fortaleza,J. Miritello,CF,Atacante,27.0,1800,23,0.6561723280861641,28549,23.0,78.36,1802.28,28.24,30.42,9097.35,101.08,996.15,389.28,38.9,121.75,6.84,511.03,45.74,5.64,12.48,87.29,72.26,1.55,3.25,26.47,21.24,3744.14,124.8,509.05,253.51,24.07,95.31,4.18,348.82,28.25,2.7,4.3,44.52,28.62,0.68,1.35,13.82,20.56,4151.32,138.38,609.68,194.88,18.97,44.66,2.22,239.53,21.19,2.16,4.69,36.03,29.69,0.25,0.57,16.75,29.69,31.9,327.0,24.31,14.79,7.28,10.85,8.99,4.39,20.14,6.84,2.53,1.11,0.15
2026,Fortaleza,Lucas Emanoel,CF,Atacante,20.0,322,7,0.11738193869096936,997772,7.0,46.1,322.7,27.77,28.48,9284.75,103.16,1360.74,490.02,44.07,123.83,6.41,613.85,50.48,9.48,15.9,101.52,82.0,0.84,6.14,29.84,11.42,3733.0,124.43,547.91,272.99,20.55,78.33,3.1,351.31,23.65,3.88,5.43,44.59,27.53,0.0,2.71,13.18,10.66,4904.27,163.48,1148.07,336.65,32.47,66.59,4.11,403.24,36.58,3.7,6.17,55.08,40.69,0.41,1.64,24.25,28.66,29.9,52.0,31.52,17.46,13.33,10.3,8.48,4.85,21.82,3.64,1.21,0.61,0.0
2026,Fortaleza,Nathan Fogaça,CF,Atacante,27.0,143,3,0.05212924606462303,32874,3.0,42.41,127.22999999999999,29.43,29.43,9601.73,106.69,1141.68,638.04,66.49,273.75,18.39,911.79,84.88,7.07,20.51,96.2,72.15,4.95,5.66,37.49,10.51,4159.41,138.65,580.34,335.84,39.96,214.06,11.42,549.89,51.37,3.81,6.66,45.67,28.54,1.9,1.9,19.98,10.79,4500.93,150.03,695.16,415.24,37.08,135.32,4.63,550.57,41.71,2.78,9.27,43.56,34.29,0.0,0.93,25.03,30.67,30.67,30.0,28.52,15.3,10.46,1.9,8.56,6.65,16.16,3.8,1.9,1.9,0.95
2026,Fortaleza,Paulo Baya,"LWF, LW, CF",Extremo,27.0,452,16,0.1647721623860812,151335,16.0,29.13,466.08,30.43,32.46,10262.88,114.03,1520.24,712.24,71.63,361.04,17.18,1073.28,88.81,9.85,19.11,100.01,76.26,2.12,7.34,47.5,7.17,4493.23,149.77,792.89,447.28,42.47,280.05,10.09,727.33,52.56,3.98,5.57,47.25,30.79,1.59,3.19,28.4,7.47,4641.03,154.7,947.44,400.34,40.19,150.32,7.88,550.66,48.07,3.56,8.65,49.6,34.59,0.0,2.29,29.25,31.24,33.83,97.0,30.05,14.43,9.29,1.24,15.18,10.53,8.67,3.41,1.55,3.1,0.93
2026,Fortaleza,Welliton Matheus,"RW, RWF, RAMF",Extremo,26.0,703,19,0.25627174813587406,156118,19.0,37.64,715.16,27.84,30.82,9051.01,100.57,1151.86,459.33,43.29,124.21,6.92,583.54,50.21,8.93,13.72,90.23,75.63,1.64,6.29,35.11,10.6,4018.23,133.94,627.57,316.87,27.52,98.35,4.81,415.22,32.33,4.21,4.66,46.47,30.53,1.05,3.01,19.25,8.41,3966.05,132.2,720.68,245.3,23.58,44.31,2.28,289.6,25.86,4.75,7.04,38.22,27.38,0.38,3.04,23.58,28.78,32.07,129.0,25.86,13.66,6.62,5.21,9.02,6.82,7.22,1.8,0.8,0.4,0.0
2026,Fortaleza,Gabriel Fuentes,"LB, LWB",Lateral,29.0,1162,14,0.4235956917978459,1065028,9.0,77.12,694.08,29.01,29.7,9507.44,105.64,1287.5,580.28,54.07,221.87,11.28,802.14,65.35,8.43,17.25,106.46,87.14,1.3,4.8,27.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Fortaleza,Kaio Henrique,LB,Lateral,20.0,152,3,0.055410107705053856,945893,3.0,51.28,153.84,26.8,26.8,10294.57,114.38,1299.25,455.12,48.55,205.91,10.53,661.03,59.08,5.26,15.79,92.43,83.07,0.0,1.75,27.49,16.85,4003.05,133.43,528.05,179.27,21.95,100.61,5.49,279.88,27.44,2.44,4.88,33.54,29.27,0.0,0.61,6.71,15.37,4169.96,139.0,679.97,259.79,25.18,89.47,3.98,349.26,29.16,1.33,4.64,43.08,29.16,0.0,0.66,21.87,27.87,27.87,35.0,28.96,15.05,6.62,4.14,4.96,4.14,4.14,0.83,0.83,0.0,0.0
2026,Fortaleza,Maílton,"RB, RWB",Lateral,28.0,1838,22,0.6700248550124276,32904,22.0,83.63,1839.86,29.85,31.6,8961.46,99.57,1006.32,423.5,42.41,186.31,8.8,609.82,51.21,6.85,16.78,89.17,74.59,1.96,4.6,23.97,21.93,3633.52,121.12,467.22,225.16,23.82,138.1,5.1,363.26,28.91,3.48,4.97,36.81,27.3,1.24,2.24,10.38,22.55,4059.12,135.3,655.11,264.39,22.8,73.84,3.63,338.23,26.43,2.78,6.47,46.69,31.99,0.42,1.75,17.11,31.19,33.2,222.0,17.25,15.28,6.45,0.78,6.61,5.52,2.64,0.78,0.62,0.85,0.0
2026,Fortaleza,Lucas Crispim,"LCMF, AMF, RB",Meia,32.0,449,14,0.16367854183927094,53118,14.0,33.06,462.84000000000003,28.07,30.3,10164.23,112.94,1482.7,561.5,52.3,165.85,9.53,727.35,61.83,7.39,14.78,94.69,81.46,0.78,4.86,38.5,9.22,4350.66,145.02,736.85,302.65,24.58,99.95,4.68,402.6,29.26,3.51,5.15,41.66,32.3,0.47,1.87,18.96,8.16,4794.08,159.8,995.46,347.64,34.21,105.27,4.51,452.92,38.72,2.65,5.83,46.67,35.0,0.0,1.33,27.58,28.91,31.67,89.0,30.02,13.53,7.08,2.36,10.46,8.43,5.73,0.67,0.34,0.0,0.0
2026,Fortaleza,Lucas Sasha,"RCMF, LCMF",Meia,36.0,1894,25,0.6904391052195527,13863,25.0,75.39,1884.75,26.99,28.32,10199.92,113.33,1445.58,470.24,40.3,109.02,5.21,579.26,45.51,3.15,11.94,93.46,85.19,0.24,2.05,29.94,19.61,4322.31,144.08,657.2,203.05,18.24,56.49,2.2,259.54,20.44,1.1,3.67,39.23,29.56,0.06,0.31,10.95,20.12,4910.44,163.68,1022.66,348.62,28.15,69.43,2.86,418.05,31.01,1.37,5.43,47.72,38.23,0.06,0.89,24.57,28.57,30.3,319.0,24.76,13.06,5.82,3.03,7.3,5.59,5.12,1.4,0.7,1.01,0.0
2026,Fortaleza,Lucca Prior,"AMF, RWF, RCMF",Meia,22.0,249,10,0.09077050538525269,439640,9.0,26.81,241.29,27.14,28.26,10115.68,112.4,1498.05,532.91,50.72,123.81,5.97,656.73,56.69,7.83,14.54,103.67,92.86,0.37,5.22,39.16,7.38,4290.42,143.01,671.41,252.7,22.72,59.81,1.85,312.52,24.57,2.78,3.25,46.83,36.17,0.46,1.39,19.01,6.01,4863.05,162.1,1141.02,397.16,36.06,80.99,2.77,478.15,38.83,2.77,6.1,53.25,38.83,0.0,2.22,27.73,27.94,29.53,49.0,35.92,11.01,5.87,7.33,10.26,7.33,13.93,2.93,0.73,0.73,0.73
2026,Fortaleza,Matheus Rossetto,RCMF,Meia,30.0,48,1,0.017497928748964376,25169,1.0,48.15,48.15,24.8,24.8,10175.7,113.06,1405.61,332.71,26.17,37.38,1.87,370.09,28.04,1.87,9.35,106.54,102.8,0.0,0.0,26.17,15.95,4168.03,138.93,526.65,120.38,9.4,1.88,0.0,122.26,9.4,0.0,3.76,47.02,37.62,0.0,0.0,7.52,11.83,4700.28,156.68,1003.94,268.73,20.28,48.17,0.0,316.9,20.28,0.0,5.07,53.24,43.1,0.0,0.0,22.82,26.4,,11.0,20.68,6.89,0.0,0.0,7.52,7.52,1.88,0.0,0.0,1.88,0.0
2026,Fortaleza,Rodrigo Santos,LCMF,Meia,25.0,1406,25,0.5125434962717481,877143,25.0,56.1,1402.5,27.19,29.92,9779.83,108.66,1540.52,556.8,46.65,113.0,6.1,669.8,52.75,4.75,17.45,106.97,93.37,0.45,2.7,36.96,13.73,4193.95,139.8,792.76,276.85,21.67,53.2,2.29,330.05,23.96,1.85,5.29,45.1,34.53,0.0,0.62,13.3,15.01,4729.3,157.64,1022.41,389.24,32.39,83.35,3.62,472.58,36.01,2.49,7.15,55.05,40.99,0.24,1.04,30.7,28.65,31.4,270.0,29.51,13.78,6.12,1.86,10.06,8.96,5.9,1.31,0.87,0.77,0.0
2026,Fortaleza,T. Pochettino,"AMF, RW",Meia,30.0,882,12,0.3215244407622204,26544,12.0,73.01,876.1200000000001,28.49,29.68,9687.95,107.64,1436.78,595.01,57.22,191.18,9.96,786.19,67.19,6.57,14.28,90.3,76.12,1.03,4.62,46.13,16.35,4303.61,143.45,825.47,424.12,39.14,151.52,7.95,575.64,47.09,3.98,5.35,49.23,28.13,0.76,2.45,24.0,19.74,4572.17,152.41,932.79,330.6,30.89,84.71,3.93,415.31,34.82,2.53,6.08,43.3,34.19,0.13,1.9,32.79,29.87,31.3,160.0,33.84,14.67,10.79,5.92,12.69,9.31,11.85,3.38,1.9,1.48,0.21
2026,Fortaleza,Pierre,"DMF, RCMF",Volante,24.0,1114,16,0.40609776304888157,84615,16.0,69.68,1114.88,27.43,29.78,10716.69,119.07,1907.2,492.99,42.38,92.03,4.92,585.01,47.3,4.28,14.37,117.21,100.02,0.32,2.83,40.12,18.67,4697.46,156.58,967.39,163.31,15.07,34.85,1.31,198.16,16.37,2.31,3.92,54.74,38.87,0.0,0.6,14.96,18.82,5064.44,168.81,1214.44,407.97,32.57,73.21,3.49,481.18,36.06,1.99,6.08,56.77,42.73,0.2,1.49,31.37,29.07,31.53,260.0,30.05,11.02,2.2,1.04,7.98,7.17,1.62,0.35,0.23,0.12,0.0
2026,Fortaleza,E. Brítez,RCB,Zaga,34.0,1208,12,0.4403645401822701,26477,12.0,100.69,1208.28,27.99,29.26,8616.98,95.74,808.88,288.62,26.96,88.49,4.92,377.11,31.88,4.39,9.09,82.75,65.77,0.45,2.23,19.07,23.06,3556.74,118.56,307.07,71.89,7.92,26.56,0.87,98.45,8.78,1.95,2.93,29.06,22.44,0.0,0.33,4.99,27.2,4064.29,135.48,592.68,254.94,21.87,72.24,3.77,327.17,25.64,2.11,3.95,49.9,32.26,0.18,1.01,17.0,29.5,31.3,48.0,6.47,12.29,1.08,0.13,2.02,2.02,0.27,0.13,0.13,0.0,0.0
2026,Fortaleza,Kauã Rocha,"CB, LCB",Zaga,19.0,503,7,0.18336371168185586,997765,7.0,71.64,501.48,28.8,29.28,8725.6,96.95,902.15,309.03,29.07,114.5,4.85,423.53,33.92,5.74,10.59,92.42,73.22,0.72,3.59,22.07,17.46,3609.33,120.31,377.91,73.37,7.12,22.09,0.49,95.46,7.61,2.45,2.94,33.62,25.28,0.0,0.74,5.15,19.47,4141.3,138.04,618.56,270.98,23.77,105.66,3.96,376.64,27.74,2.86,5.28,50.85,33.9,0.44,1.98,19.59,29.76,31.17,23.0,7.58,9.88,0.33,0.0,3.62,3.62,0.0,0.0,0.0,0.0,0.0
2026,Fortaleza,Luan Freitas,"CB, RCB, LCB",Zaga,25.0,1195,14,0.43562551781275893,31857,14.0,85.42,1195.88,27.52,29.56,8544.68,94.94,806.87,276.73,24.01,86.7,4.14,363.43,28.15,4.74,9.86,87.98,67.81,1.05,2.48,15.58,22.22,3586.11,119.54,370.32,103.38,8.87,30.86,0.87,134.24,9.74,2.03,2.99,32.4,24.01,0.19,0.58,4.92,21.7,3920.7,130.69,511.07,215.64,17.67,73.36,2.86,289.01,20.54,2.76,3.95,49.27,32.29,0.89,2.07,13.03,28.69,31.1,46.0,5.76,11.4,0.75,0.0,1.75,1.75,0.25,0.0,0.0,0.0,0.0
2026,Fortaleza,Lucas Gazal,"LCB, RCB",Zaga,27.0,2331,24,0.8497431648715825,179738,24.0,97.12,2330.88,27.68,30.48,8446.63,93.85,774.96,236.45,21.27,74.36,3.24,310.82,24.52,3.75,6.91,81.16,66.57,0.27,2.2,13.05,25.62,3345.67,111.52,299.85,65.03,5.81,23.08,0.39,88.11,6.2,1.46,2.05,28.15,23.13,0.0,0.68,3.22,25.71,3962.84,132.09,532.54,202.62,17.6,61.02,2.19,263.64,19.79,1.75,2.97,47.6,33.11,0.19,0.92,11.38,28.98,31.7,72.0,4.65,8.99,0.32,0.06,1.62,1.62,0.19,0.0,0.0,0.0,0.0
2026,Fortaleza,T. Cardona,LCB,Zaga,30.0,638,8,0.23257663628831815,26510,8.0,80.06,640.48,26.06,27.3,9087.5,100.97,902.41,250.26,22.62,53.68,2.67,303.94,25.29,3.37,7.45,93.16,75.18,0.0,1.12,16.58,23.13,3463.37,115.45,336.68,65.87,4.89,9.62,0.33,75.49,5.22,0.98,1.79,30.98,23.32,0.0,0.0,3.26,23.86,4011.1,133.7,540.35,186.26,17.15,42.87,1.59,229.13,18.74,1.11,2.86,46.21,32.23,0.0,0.48,13.97,27.24,28.73,45.0,8.71,10.6,0.97,0.58,2.9,2.9,0.77,0.19,0.19,0.0,0.0
2026,Goiás,Anselmo Ramon,CF,Atacante,38.0,1331,22,0.4926809570279638,53098,22.0,60.8,1337.6,27.07,29.3,8674.33,96.38,989.05,383.34,33.31,97.97,4.71,481.31,38.02,5.32,12.25,92.52,77.18,1.21,2.69,24.09,17.9,3497.1,116.57,480.09,179.22,15.77,53.01,1.75,232.24,17.52,2.59,4.04,43.34,28.49,0.23,1.22,11.58,14.47,4040.34,134.68,649.99,278.38,22.25,58.07,2.55,336.45,24.79,2.36,4.81,40.16,33.47,0.47,1.04,16.97,28.23,30.7,189.0,21.36,13.55,4.52,7.46,6.89,3.96,15.93,4.52,2.26,0.79,0.23
2026,Goiás,Cadu,CF,Atacante,22.0,1235,20,0.45714574149476733,161156,20.0,61.36,1227.2,29.82,32.02,10687.5,118.75,1624.33,740.63,76.2,301.93,17.53,1042.55,93.72,10.78,17.82,108.68,90.57,3.15,8.51,54.05,18.09,4309.9,143.66,696.05,315.27,34.16,144.53,7.96,459.81,42.12,4.48,5.8,47.68,31.59,1.24,3.57,23.88,15.16,5108.25,170.27,1139.2,542.83,52.25,215.25,10.49,758.08,62.74,4.06,8.02,50.08,38.2,1.09,3.07,37.81,31.26,33.87,277.0,35.04,13.23,9.99,12.02,8.85,5.31,21.76,5.44,2.4,1.52,0.13
2026,Goiás,Felipe Clemente,CF,Atacante,27.0,168,3,0.062186627183093854,1001612,3.0,55.91,167.73,27.77,27.77,9625.34,106.95,1478.39,581.7,59.56,165.82,10.73,747.51,70.3,6.44,14.49,100.35,83.71,1.61,5.37,44.0,15.27,3791.2,126.37,586.69,333.28,35.36,122.44,7.2,455.73,42.56,3.93,3.93,50.42,30.77,1.31,3.27,21.61,14.15,4730.04,157.67,1101.77,320.14,32.51,59.36,3.53,379.51,36.04,2.12,6.36,40.99,36.04,0.0,1.41,31.8,29.57,29.57,48.0,33.93,14.41,13.43,12.72,13.43,7.78,28.28,12.02,6.36,3.53,0.71
2026,Goiás,Bruno Sávio,"RAMF, CF, RWF",Extremo,31.0,236,8,0.08735740485244137,31793,8.0,29.61,236.88,27.19,27.98,10325.15,114.72,1624.75,733.17,58.12,188.8,8.36,921.97,66.48,10.26,17.85,107.51,87.75,1.52,6.08,44.83,7.58,4646.29,154.88,932.19,444.9,35.07,142.37,5.23,587.26,40.3,4.71,6.8,57.05,40.83,1.05,2.09,25.12,6.0,4678.83,155.96,1011.32,489.43,36.35,114.89,3.89,604.33,40.25,4.54,6.49,46.09,41.54,0.0,3.25,33.75,28.05,29.4,75.0,42.23,12.96,9.01,8.45,15.77,10.7,17.45,5.63,2.82,2.82,0.56
2026,Goiás,Danilo Cunha,LWF,Extremo,19.0,16,1,0.0059225359221994145,996765,1.0,16.62,16.62,26.6,26.6,10366.7,115.19,2063.59,785.36,64.99,113.74,5.42,899.1,70.41,5.42,10.83,129.99,108.32,0.0,0.0,16.25,3.33,4140.0,138.0,945.0,648.0,54.0,90.0,0.0,738.0,54.0,0.0,9.0,45.0,27.0,0.0,0.0,9.0,5.02,4873.75,162.46,1351.5,376.74,29.9,59.8,0.0,436.54,29.9,0.0,5.98,53.82,53.82,0.0,0.0,11.96,26.8,,6.0,53.89,14.01,26.95,0.0,8.98,0.0,35.93,8.98,0.0,0.0,0.0
2026,Goiás,E. Garcia,"LAMF, LW, LWF",Extremo,26.0,619,15,0.22912810849008985,48056,15.0,41.42,621.3000000000001,27.78,29.28,9896.19,109.96,1399.17,630.79,57.5,220.74,10.28,851.53,67.79,7.68,17.96,103.56,87.19,1.45,5.21,41.57,12.34,4133.51,137.78,636.92,301.06,28.59,116.31,5.06,417.37,33.65,3.27,5.39,45.58,31.53,0.49,1.63,20.58,9.38,4463.32,148.78,942.01,438.91,37.32,134.15,5.33,573.06,42.65,3.41,7.89,46.28,34.12,0.21,2.13,27.94,28.89,30.8,150.0,32.07,13.14,9.62,5.13,9.41,8.12,12.61,1.92,1.5,0.86,0.0
2026,Goiás,Gegé,"LAMF, LCMF",Extremo,32.0,1015,17,0.37571087256452534,31746,17.0,59.94,1018.98,26.66,28.64,10288.44,114.32,1555.17,564.02,47.87,135.84,6.62,699.86,54.49,4.15,13.87,103.6,88.5,0.35,2.03,37.36,16.71,4426.15,147.54,780.22,267.75,22.8,63.77,2.53,331.52,25.34,1.79,4.33,47.4,35.26,0.21,0.74,15.2,15.02,4782.45,159.42,1021.1,405.9,31.73,82.14,3.88,488.05,35.61,1.53,5.99,49.0,36.43,0.0,0.71,28.32,27.94,30.1,185.0,33.34,12.12,5.23,3.6,12.07,9.73,8.29,2.52,1.26,1.62,0.0
2026,Goiás,Kadu,"LAMF, CF",Extremo,24.0,1348,17,0.4989736514453007,993768,17.0,78.9,1341.3000000000002,30.73,32.4,10022.93,111.37,1286.22,608.25,62.27,302.48,14.36,910.74,76.63,7.38,23.01,108.16,86.62,1.68,5.5,37.78,21.22,4165.4,138.85,671.53,344.58,35.76,195.7,8.4,540.28,44.16,3.41,6.82,50.98,31.11,0.83,2.25,22.04,21.81,4429.41,147.65,743.48,341.28,33.42,160.93,6.8,502.21,40.21,2.27,8.33,46.36,35.6,0.32,1.46,21.28,32.18,33.63,329.0,38.23,13.86,11.39,5.69,14.29,9.65,18.36,6.16,3.6,1.28,0.58
2026,Goiás,Wellington Rato,"RAMF, RWF, LCMF",Extremo,34.0,212,6,0.07847360096914224,32830,6.0,36.26,217.56,27.92,28.5,10375.1,115.28,1538.66,595.36,56.68,205.62,10.76,800.98,67.44,5.38,16.55,98.88,80.68,0.83,2.9,35.58,11.63,4324.56,144.15,761.11,240.37,25.8,93.74,3.87,334.11,29.67,1.72,3.44,43.0,26.66,0.86,1.72,18.06,8.0,4745.23,158.17,970.91,461.71,43.73,149.95,6.87,611.66,50.61,1.87,8.12,48.73,34.99,0.0,1.25,21.87,28.88,30.4,36.0,24.35,12.0,4.73,0.68,10.14,8.12,6.76,2.03,1.35,0.68,0.0
2026,Goiás,Diego Caito,RB,Lateral,22.0,682,12,0.25244809368375004,818692,12.0,56.82,681.84,30.9,32.22,9615.25,106.84,1266.58,625.5,62.04,357.03,15.57,982.54,77.61,7.39,16.89,98.6,79.72,2.24,6.07,29.83,15.16,4118.14,137.27,644.76,372.38,39.1,231.45,9.82,603.83,48.92,4.33,6.99,45.26,30.78,1.5,3.16,13.81,14.13,4378.78,145.96,786.57,360.46,33.44,210.22,7.61,570.68,41.05,2.48,4.95,47.78,32.91,0.35,1.42,20.7,31.64,33.47,149.0,30.72,16.69,11.13,2.06,12.78,10.93,6.18,2.47,1.86,1.24,0.62
2026,Goiás,Djalma Silva,LB,Lateral,31.0,1060,20,0.3923680048457112,175734,19.0,54.16,1029.04,28.41,30.72,9838.04,109.31,1263.26,490.91,45.65,179.73,9.45,670.64,55.1,8.31,16.27,97.87,83.7,1.84,5.77,28.6,14.55,4196.31,139.88,658.29,257.45,21.6,83.79,4.02,341.24,25.62,3.26,4.67,37.55,27.89,0.43,2.06,11.61,14.01,4288.62,142.95,714.81,299.98,28.12,118.47,4.76,418.45,32.88,3.4,5.9,50.9,34.35,1.13,2.61,20.86,29.65,32.47,159.0,23.47,12.07,4.57,0.59,9.59,8.56,2.21,0.74,0.59,0.0,0.0
2026,Goiás,Halerrandrio,"LWB, LWF",Lateral,20.0,44,2,0.01628697378604839,800693,2.0,22.27,44.54,33.1,33.1,10751.52,119.46,1676.77,804.04,80.81,513.13,22.22,1317.17,103.03,8.08,20.2,111.11,80.81,4.04,6.06,48.48,6.31,4610.57,153.69,751.39,466.05,47.56,418.49,9.51,884.54,57.07,2.38,7.13,52.31,30.91,2.38,2.38,21.4,6.04,4924.31,164.14,1127.57,490.38,44.05,179.12,8.81,669.49,52.85,2.94,8.81,44.05,26.43,0.0,2.94,29.36,33.6,,11.0,41.1,13.38,14.94,0.0,11.21,11.21,3.74,0.0,0.0,0.0,0.0
