ano,clube,dist,hsr,spr_d,spr_n,hi_n,acc,expl,psv,spr_otip,spr_tip,hsr_otip,hsr_tip,runs,runs_area,runs_per,min_rastreados,jogos,pontos,gp,gc,sg,pos,dist_g4,ppj,faixa,valor_eur,log_valor,posto_valor,ppj_esperado,rendimento,cobertura
2025,Athletic,9695.630324540067,498.5289977465864,179.49040216000142,9.434907980055925,57.98527397019306,6.768631880796549,1.4856766215175208,28.79477089487507,105.76075054294338,112.48151862387658,346.1084564865113,253.35049109891935,24.9696170184741,3.3319404286030347,6.939046245800753,32972.2,38,44,43.0,53.0,-10.0,15,-18,1.1578947368421053,Meio,17710000.0,16.689640009759017,11.0,1.413046907229842,-0.25515217038773663,0.9640994152046782
2025,Athletico-PR,9703.822475308756,500.0395431588475,172.2625262389796,9.222945732199546,58.07332805957325,6.738749323077152,1.5324383620861162,29.15689580547244,108.79352686751466,98.10426551089044,348.0052196062484,254.8797045075812,25.995395403870884,3.2639973516552665,8.064156427681711,29656.260000000002,38,65,53.0,43.0,10.0,2,3,1.7105263157894737,Sobe,50500000.0,17.73748389424559,1.0,1.6884714864290196,0.02205482936045411,0.8671421052631579
2025,Atlético-GO,9559.756426336378,517.3126507518676,191.43067534134482,10.293032485834077,61.28839089499882,7.018550732892523,1.636947787347748,29.208527482600363,129.3315791072917,107.80919454510591,371.69774506734,274.53989403085757,25.271138661616355,3.373146061574032,8.09272722185004,30197.469999999998,38,52,39.0,38.0,1.0,11,-10,1.368421052631579,Meio,28675000.0,17.171536220979707,2.0,1.5397127809903886,-0.17129172835880957,0.8829669590643274
2025,Avaí,9799.828026535331,545.1127032501762,191.4063246217273,9.888732570953788,61.135137817178894,6.7586275355741785,1.5997695518938249,28.907150327178318,108.71183067903686,109.98492613631922,346.30647302612545,278.10466029673427,27.009310365047348,3.3588335905674276,8.961228614713555,28139.09,38,56,50.0,40.0,10.0,8,-6,1.4736842105263157,Meio,13200000.0,16.3957273875566,15.0,1.3357923071029427,0.13789190342337299,0.8227804093567251
2025,Botafogo-SP,9593.241434782229,467.90220550403035,159.38525467445814,8.249588767296732,53.26278864068011,6.480864628158486,1.1156329926743238,28.656759031645397,87.32300267236928,95.5721901291548,282.7228403667797,249.5855581400776,23.21229002208497,2.838299279102131,6.796845405187779,34276.7,38,42,32.0,52.0,-20.0,16,-20,1.105263157894737,Meio,10125000.0,16.130518170956876,17.0,1.2660823646552526,-0.16081920676051564,1.0022426900584795
2025,CRB,9659.403469448498,510.72057529518503,189.9010247152368,9.1001421486286,56.06166695275812,6.329360462977721,1.2636623364680781,28.93198974975171,112.21668983803134,102.78598250039849,335.2572931497443,246.011330233328,23.359682999423732,3.2698387792886128,7.634586716364839,32623.6,38,56,45.0,40.0,5.0,9,-6,1.4736842105263157,Meio,20200000.0,16.821193162371433,7.0,1.447625504516167,0.026058706010148702,0.9539064327485379
2025,Chapecoense,9634.92941138219,512.6638968243511,160.0441039324001,8.36875253929783,53.567438243254045,5.993550568495923,1.1070399201380678,28.56917404318776,97.54109579670556,95.65486853405554,329.3204263757923,269.7681196490953,23.125951996818994,3.023534152164772,6.968117307288574,33247.38,38,62,52.0,35.0,17.0,3,0,1.631578947368421,Sobe,10000000.0,16.11809565095832,18.0,1.2628171193321176,0.3687618280363034,0.9721456140350876
2025,Coritiba,9460.735856775778,483.5621374159179,161.66433513178157,8.410615878793957,54.12159155137607,6.182899381983785,1.290022621043133,28.434987511156383,109.3734569201347,85.2072641471949,339.982001747205,236.86611694380528,23.509408438484876,2.8594877505201746,6.790289058841293,36492.57,38,68,39.0,23.0,16.0,1,6,1.7894736842105263,Sobe,23500000.0,16.972510979114386,4.0,1.4873992214016623,0.3020744628088641,1.0670342105263158
2025,Criciúma,9794.598869311318,540.4675350270606,177.03151963167846,8.776004308832068,56.92881628159423,6.063640740594603,1.159619615925353,28.585641520242817,109.73181347420795,103.45262718901515,354.95539124367235,299.9938616913561,27.262456841220253,3.6491565470128164,8.161262958907376,33707.51,38,61,47.0,33.0,14.0,5,-1,1.605263157894737,Meio,19725000.0,16.79739742469621,8.0,1.441370821797717,0.16389233609701992,0.9855997076023393
2025,Cuiabá,9338.355173026956,445.7500224993736,170.4757769331006,9.3860677984065,55.99481079219213,6.83152444111284,1.6242391483946663,29.163815435953886,101.1944718700792,105.70486492463962,299.47351277632487,234.23425999177897,22.549249616086502,3.369460865110846,7.611356295647803,27174.09,38,54,43.0,44.0,-1.0,10,-8,1.4210526315789473,Meio,21900000.0,16.90199719478673,6.0,1.4688647529911298,-0.047812121412182496,0.7945640350877193
2025,Ferroviária,9312.84313337872,441.0200426488525,159.70380527898334,8.089738834283606,51.26442786784103,6.171817994213258,1.192572146342155,28.72769525997787,100.09291151462287,89.68046717655234,289.798782589425,231.08569456500157,23.099631286699,1.9777264984540324,5.474179541457464,28202.4,38,40,43.0,52.0,-9.0,17,-22,1.0526315789473684,Cai,6650000.0,15.710127412632037,19.0,1.1555831295830599,-0.1029515506356915,0.8246315789473685
2025,Goiás,9271.310000459292,476.7806668594408,178.20545842240242,8.557623305099682,52.781239440683294,6.40745794952358,1.285549207378074,28.972627595618075,122.83051499805444,99.59726403038327,338.84864587164145,243.68631696920235,19.896693305723936,2.771175579397878,6.31924092918429,30917.01,38,61,42.0,37.0,5.0,6,-1,1.605263157894737,Meio,18250000.0,16.719675637992776,10.0,1.4209417381199607,0.18432141977477623,0.9040061403508771
2025,Novorizontino,9828.95347366088,544.8867062775231,178.05393239948356,9.494353450320318,60.77860252378155,6.771656429659781,1.4066356978220331,28.805159442170186,100.06188179294915,109.05599094868178,346.7813278752364,302.6038673114606,27.86215003715788,3.7735209938142606,8.843090995691547,32257.15,38,60,43.0,32.0,11.0,7,-2,1.5789473684210527,Meio,13375000.0,16.408897850746346,14.0,1.3392541484474396,0.23969321997361304,0.9431915204678363
2025,Operário-PR,9536.969552184886,489.63758078673106,158.78356033369803,8.567387916143273,55.33685748950727,6.593418099030355,1.1417031501703285,28.541284292251564,119.27919081564686,77.73425603067955,379.33290981230596,229.72306008521895,23.846104145582753,2.5681944142099744,6.572936175304444,33825.79,38,48,40.0,44.0,-4.0,12,-14,1.263157894736842,Meio,19100000.0,16.76519889301686,9.0,1.4329074741846686,-0.16974957944782654,0.989058187134503
2025,Paysandu,9238.589788404068,431.14601973062025,155.63864930451047,7.934087465398225,49.97517368899767,6.463481336011015,1.3411163030910096,28.816418343095023,87.67251838407111,102.32659707659184,279.1805830541386,234.61190058372765,20.339923665654315,2.3440618565181484,5.864278573144288,30399.45,38,28,36.0,52.0,-16.0,20,-34,0.7368421052631579,Cai,14100000.0,16.461685355348397,13.0,1.3531292842928124,-0.6162871790296546,0.8888728070175439
2025,Remo,9454.487259302152,451.5279583514464,158.198637299508,7.772522017179711,49.984857070031175,5.856001704049522,1.215289391558096,28.743839178534834,95.34576573379564,96.36189776999494,305.24511896272037,233.4869080338735,22.16606260506368,2.990755574115928,7.107788809665841,29306.66,38,62,51.0,39.0,12.0,4,0,1.631578947368421,Sobe,27650000.0,17.135136285932617,3.0,1.5301450992568304,0.10143384811159062,0.8569198830409357
2025,Vila Nova,9348.882756126863,483.04356886119723,161.4437679220845,8.41817929071545,54.078435016084065,6.776139073915846,1.2890431833334601,28.574486759053073,97.97009834334344,103.3210218941518,329.5600396835604,272.74213808379534,24.34541771327306,3.131258041169956,8.302804730185855,28767.58,38,47,40.0,44.0,-4.0,13,-15,1.236842105263158,Meio,11175000.0,16.229189698463905,16.0,1.2920180639945489,-0.05517595873139092,0.8411573099415205
2025,Volta Redonda,9742.963872632277,494.56597370132124,153.14026547209232,7.824597205765378,52.86861975833468,6.35372964641347,1.072647317818609,28.499732587191932,106.18521422288026,72.34415981703798,350.58315390234003,229.67783026481408,23.76099383129635,2.7534611708324945,6.395451483756406,30298.100000000002,38,36,26.0,43.0,-17.0,19,-26,0.9473684210526315,Cai,5275000.0,15.478489237326404,20.0,1.094697297347393,-0.14732887629476143,0.8859093567251463
2026,América-MG,9897.885220767868,547.5731600817141,174.68503932852977,9.238737008919331,58.90056749007556,6.315607715948406,1.3326176828969842,28.44903862782931,109.11706919588612,92.85051644069756,373.5224363809509,261.1269088430149,26.45863499088489,3.5208669879927763,7.606867641464636,23290.98,27,17,21.0,46.0,-25.0,19,-30,0.6296296296296297,Cai,5875000.0,15.586216617994497,18.0,1.1230133174416244,-0.4933836878119947,0.9584765432098765
2026,Athletic,10132.865513963814,530.9217987116746,175.19067000325418,9.34058438781598,59.9146631496385,5.9964309830156335,1.2336770362675278,28.798823005452856,112.29525303959645,91.76178243213803,359.107943108642,249.52303014353765,25.37491108694652,2.763601373754035,6.9884818113123846,19175.28,27,37,31.0,30.0,1.0,12,-10,1.3703703703703705,Meio,12375000.0,16.331188866419026,7.0,1.3188284298597566,0.05154194051061389,0.7891061728395061
2026,Atlético-GO,9607.6314690846,501.45213414004417,195.57867146889126,10.007822437156486,58.95123731399239,6.260386952410819,1.3202784472859572,28.962395124838196,105.6086849795689,125.66402681386155,322.87432271420795,270.01043204459233,25.025001398225456,3.7905699006623297,8.490346788207749,21205.45,26,40,30.0,25.0,5.0,9,-7,1.5384615384615385,Meio,10550000.0,16.17163641788635,12.0,1.2768902493274128,0.26157128913412575,0.906215811965812
2026,Avaí,9703.830111962638,506.0719499152483,171.61933493670662,9.108274046090596,57.842269668746404,6.328885278418929,1.3436100962925566,28.61877827466821,106.05215473305817,99.51576313654066,337.3827135875329,256.3802995347663,25.888906390334395,2.7021447178982627,7.693849947420443,22182.4,27,29,28.0,35.0,-7.0,17,-18,1.0740740740740742,Cai,8000000.0,15.89495209964411,14.0,1.2041640893992858,-0.13009001532521158,0.9128559670781894
2026,Botafogo-SP,9687.569554856385,536.8909560020069,183.58550360969082,10.082027091413465,62.19137931399586,7.240628405464708,1.4429281702483945,28.905609245271645,125.49918673730782,97.27758939930251,377.50742748887285,274.4740997071199,25.26864121449154,3.6430718126479267,7.378242829078862,24556.120000000003,27,31,30.0,32.0,-2.0,15,-16,1.1481481481481481,Meio,6450000.0,15.679590688771956,16.0,1.14755658627465,0.0005915618734981809,1.0105399176954735
2026,CRB,9945.215521369246,514.2511938899423,166.1324818185652,7.677360977838801,51.986390078134406,5.524377779062796,1.0287352495270674,28.38002366510421,89.10814691755822,89.67768223717191,308.40807039618505,248.63787495364153,23.901714752668575,2.7427886127501133,7.343025963788868,23000.11,27,42,40.0,39.0,1.0,7,-5,1.5555555555555556,Meio,11450000.0,16.253500287964524,9.0,1.2984080749326505,0.25714748062290504,0.94650658436214
2026,Ceará,9571.070955609068,508.826312775683,161.65243943809529,8.680868606546133,55.973675479859814,6.215418871783786,1.2345149487193345,28.59657455235949,100.86825594809991,100.27085541741673,344.2807193583993,288.5116685963607,29.229104599462055,4.001351506408525,9.308349680301324,19243.12,26,31,27.0,33.0,-6.0,16,-16,1.1923076923076923,Meio,13525000.0,16.420050382696818,4.0,1.3421855788493735,-0.14987788654168122,0.8223555555555555
2026,Criciúma,10035.222506337019,585.5640045921263,191.73095762764626,9.71488705349164,60.24410726995583,6.17076754622697,1.3098774880549622,28.772111146298094,118.85211939259588,113.9559515784202,377.9304324311975,324.4949106412179,26.74869875570936,3.041905907099475,7.20014444234915,22325.170000000002,26,44,26.0,21.0,5.0,5,-3,1.6923076923076923,Meio,12750000.0,16.36104182956871,5.0,1.3266752474392458,0.3656324448684465,0.9540670940170941
2026,Cuiabá,10075.914991383792,526.3182777768392,148.49334449034677,7.916698178273041,54.6409924988298,5.796312575590588,1.0685958858844233,28.21383130118669,88.85625993919957,88.54068587309428,340.85685438805535,276.79225889770163,28.189737646881483,2.8421503712117033,6.563546533176721,20124.86,27,39,26.0,21.0,5.0,10,-8,1.4444444444444444,Meio,10850000.0,16.199675637950744,11.0,1.2842603265895347,0.1601841178549097,0.8281835390946503
2026,Fortaleza,9322.112199580004,418.33096235126544,127.46292236404501,6.459097020538295,45.09688820528977,5.415850352436885,0.8845033158131786,27.985037118470707,71.67320289154458,72.00668126553244,283.34158358273703,198.28312526680617,19.382639910283892,2.7511964455069258,5.645998178218461,18028.760000000002,27,47,30.0,22.0,8.0,4,0,1.7407407407407407,Sobe,30900000.0,17.246266741867974,1.0,1.5593556138338238,0.18138512690691688,0.741924279835391
2026,Goiás,9736.535698012001,479.92636602591887,168.1988253928051,8.180883164153798,52.62045838112038,6.030199596775393,1.2475372144445016,28.48355583222003,111.97785538256096,83.11169643287131,335.90620854120334,220.1231853138725,24.311012089610184,3.127658780876337,7.41401864582768,16819.41,27,36,25.0,33.0,-8.0,13,-11,1.3333333333333333,Meio,12500000.0,16.34123920227253,6.0,1.3214701492649503,0.011863184068382937,0.6921567901234568
2026,Juventude,9663.307921491012,473.9847392609745,163.3296133938386,8.154802231932537,51.352832415617044,5.704128931867978,1.1283958016037807,28.611611408430697,102.24796633406201,95.63504898087376,319.3996142351132,233.28889631633913,24.04982831767524,2.2977903518895646,6.144713293633482,16047.08,27,50,30.0,15.0,15.0,1,3,1.8518518518518519,Sobe,15975000.0,16.586535558227872,3.0,1.3859460188275188,0.4659058330243331,0.6603736625514404
2026,Londrina,9755.763893158495,517.1651243567561,189.64587255136757,9.62209630921275,58.68781880546115,6.699403833854925,1.3115044620072351,28.905211955434645,98.9888065958235,124.65188019629421,326.0285598735981,276.6386045385193,24.151024714380405,3.2657154863807643,7.4088120225284495,22297.14,26,22,30.0,38.0,-8.0,18,-25,0.8461538461538461,Cai,6100000.0,15.623799329143539,17.0,1.1328918905350394,-0.2867380443811932,0.9528692307692307
2026,Novorizontino,10098.60742151745,598.1129683101692,196.49711821021106,10.601452970789977,65.9093465899299,6.691018171529897,1.5767708504877274,29.058937345131728,103.53294343979744,134.8760738714483,380.11049865253,335.18383517994397,30.316754195565835,4.682080031710894,10.493768919301901,20888.72,27,49,47.0,24.0,23.0,2,2,1.8148148148148149,Sobe,12250000.0,16.32103649495501,8.0,1.3161598905098124,0.49865492430500247,0.8596181069958848
2026,Náutico,9506.763484733172,569.1050882422503,199.93291656591842,10.417152359094494,61.71669596623843,7.336239579988822,1.5513838977217023,28.87928469406226,160.15987697513123,96.79515654625766,467.9060329520746,267.1139684700933,23.822959377944773,3.308859697859268,7.38201701089537,15136.74,27,37,32.0,30.0,2.0,11,-10,1.3703703703703705,Meio,3300000.0,15.009433026436708,20.0,0.9714064031429039,0.3989639672274665,0.6229111111111111
2026,Operário-PR,9373.952727499533,469.0622798389212,157.44242515826934,8.166332946244616,52.89443755759506,5.806156894549542,1.1854366360741713,28.53635671474059,90.91534437909719,101.44880652556658,317.35572086533057,256.37827155647125,25.250385974901665,2.6948025585315607,7.563543671099458,26695.0,27,43,36.0,33.0,3.0,6,-4,1.5925925925925926,Meio,9275000.0,16.042833166457772,13.0,1.2430344604552133,0.3495581321373793,1.098559670781893
2026,Ponte Preta,9601.068790002191,490.6907475003801,164.93575945242608,8.398290989284158,52.616223306897375,6.463950787780095,1.3032198500347894,28.659087261684352,103.40096848735769,93.23723567996232,341.0635487434887,254.70367851609535,20.947894905431383,1.993776007388451,5.954254985933269,20854.17,27,10,16.0,56.0,-40.0,20,-37,0.37037037037037035,Cai,4125000.0,15.232576577750919,19.0,1.0300594330757367,-0.6596890627053663,0.8581962962962962
2026,Sport,9215.507391412857,472.30976000719016,156.65481439478535,8.356655468596607,53.3634418230751,6.1895787897829475,1.3573229360622214,28.58409923040752,95.36999206530136,97.7393553677359,337.0842219617183,246.52116418990903,25.51847985311942,3.1825919074448583,7.366944896243206,25924.11,27,41,36.0,26.0,10.0,8,-6,1.5185185185185186,Meio,23625000.0,16.97781603134408,2.0,1.4887936483765438,0.02972487014197478,1.0668358024691358
2026,São Bernardo,9747.641287847178,505.8678264056708,167.93899677720646,8.642046719691681,56.47033467501696,6.2820271430397305,1.0833058389783017,28.512274143914745,101.13618477919637,89.85509457076273,329.11967064158034,249.6179708816212,25.354166498727867,2.854421036224399,6.543333776796735,25428.25,26,35,36.0,29.0,7.0,14,-12,1.3461538461538463,Meio,7925000.0,15.885532877727618,15.0,1.2016882575782075,0.14446558857563874,1.0866773504273504
2026,Vila Nova,9366.140505667207,483.6318155047516,173.741042200377,9.060245828272112,56.6075821144166,6.419631157457287,1.2209454499678754,28.890061331388956,121.2485022606576,101.94274393593352,366.0749943376202,252.45151899204976,23.72989130292622,3.5964276693418262,8.30788741443605,24467.08,26,47,39.0,28.0,11.0,3,0,1.8076923076923077,Sobe,11000000.0,16.213405830762646,10.0,1.2878692922317736,0.5198230154605341,1.0456017094017094
